"goal","dimension","region_id","score","old_score","change"
"AO","future",0,72.63,72.51,0.11999999999999
"AO","future",1,96.8,96.58,0.219999999999999
"AO","future",2,97.25,97.15,0.0999999999999943
"AO","future",3,99.32,99.32,0
"AO","future",4,98.8,98.93,-0.13000000000001
"AO","future",5,67.26,61.99,5.27
"AO","future",6,47.2,47.14,0.0600000000000023
"AO","future",7,45.48,45.36,0.119999999999997
"AO","future",8,53.45,53.43,0.0200000000000031
"AO","future",9,46.73,46.65,0.0799999999999983
"AO","future",10,48.25,48.25,0
"AO","future",11,54.83,54.76,0.0700000000000003
"AO","future",12,100,100,0
"AO","future",13,89.12,88.72,0.400000000000006
"AO","future",14,74.71,74.25,0.459999999999994
"AO","future",15,61.67,60.99,0.68
"AO","future",16,100,100,0
"AO","future",17,52.06,51.67,0.390000000000001
"AO","future",18,48.34,48.29,0.0500000000000043
"AO","future",19,46.83,46.79,0.0399999999999991
"AO","future",20,89.6,89.13,0.469999999999999
"AO","future",21,51.9,51.82,0.0799999999999983
"AO","future",24,64.09,66.71,-2.61999999999999
"AO","future",25,72.63,73.73,-1.10000000000001
"AO","future",26,56.48,56.24,0.239999999999995
"AO","future",28,43.42,43.35,0.0700000000000003
"AO","future",29,53.08,52.97,0.109999999999999
"AO","future",30,51.82,51.75,0.0700000000000003
"AO","future",31,58.63,58.54,0.0900000000000034
"AO","future",32,51.39,51.41,-0.019999999999996
"AO","future",33,51.81,51.79,0.0200000000000031
"AO","future",34,51.87,51.73,0.140000000000001
"AO","future",35,51.81,51.78,0.0300000000000011
"AO","future",36,51.75,51.73,0.0200000000000031
"AO","future",37,56.62,56.6,0.019999999999996
"AO","future",38,55.2,55.17,0.0300000000000011
"AO","future",39,49.4,49.27,0.129999999999995
"AO","future",40,49.2,48.52,0.68
"AO","future",41,45.29,45.24,0.0499999999999972
"AO","future",42,44.48,44.39,0.0899999999999963
"AO","future",43,61.5,61.43,0.0700000000000003
"AO","future",44,41.1,41.06,0.0399999999999991
"AO","future",45,56.78,56.72,0.0600000000000023
"AO","future",46,53.6,53.18,0.420000000000002
"AO","future",47,56.87,56.76,0.109999999999999
"AO","future",48,66.59,66.45,0.140000000000001
"AO","future",49,49.33,49.28,0.0499999999999972
"AO","future",50,71.1,71.07,0.0300000000000011
"AO","future",51,92.27,92.58,-0.310000000000002
"AO","future",52,69.33,69.97,-0.640000000000001
"AO","future",53,58.39,58.86,-0.469999999999999
"AO","future",54,78.72,78.34,0.379999999999995
"AO","future",55,74.77,74.56,0.209999999999994
"AO","future",56,49.96,49.83,0.130000000000003
"AO","future",57,75.18,74.95,0.230000000000004
"AO","future",58,74.76,74.53,0.230000000000004
"AO","future",59,84.17,84.28,-0.109999999999999
"AO","future",60,75.89,75.3,0.590000000000003
"AO","future",61,71.58,71.21,0.370000000000005
"AO","future",62,62.94,62.03,0.909999999999997
"AO","future",63,49.04,48.77,0.269999999999996
"AO","future",64,53.25,53.52,-0.270000000000003
"AO","future",65,60.24,60.51,-0.269999999999996
"AO","future",66,53.84,54.18,-0.339999999999996
"AO","future",67,49.02,48.8,0.220000000000006
"AO","future",68,78.99,78.47,0.519999999999996
"AO","future",69,73.91,73.81,0.0999999999999943
"AO","future",70,84.01,84.13,-0.11999999999999
"AO","future",71,68.96,69.65,-0.690000000000012
"AO","future",72,70.33,70.98,-0.650000000000006
"AO","future",73,75.56,75.53,0.0300000000000011
"AO","future",74,71.54,72.19,-0.649999999999991
"AO","future",75,63.1,63.65,-0.549999999999997
"AO","future",76,75.43,75.36,0.0700000000000074
