"goal","dimension","region_id","score","old_score","change"
"AO","future",0,72.02,72.02,0
"AO","future",1,95.9,95.9,0
"AO","future",2,96.51,96.51,0
"AO","future",3,96.24,96.24,0
"AO","future",4,98.23,98.23,0
"AO","future",5,67.29,67.29,0
"AO","future",6,47.12,47.12,0
"AO","future",7,44.98,44.98,0
"AO","future",8,52.35,52.35,0
"AO","future",9,46.65,46.65,0
"AO","future",10,48.04,48.04,0
"AO","future",11,54.48,54.48,0
"AO","future",12,100,100,0
"AO","future",13,88.46,88.46,0
"AO","future",14,73.37,73.37,0
"AO","future",15,60.49,60.49,0
"AO","future",16,99.48,99.48,0
"AO","future",17,51.52,51.52,0
"AO","future",18,47.64,47.64,0
"AO","future",19,47.31,47.31,0
"AO","future",20,88.6,88.6,0
"AO","future",21,51,51,0
"AO","future",24,66,66,0
"AO","future",25,72.43,72.43,0
"AO","future",26,55.53,55.53,0
"AO","future",28,43.2,43.2,0
"AO","future",29,52.83,52.83,0
"AO","future",30,51.64,51.64,0
"AO","future",31,57.3,57.3,0
"AO","future",32,51.15,51.15,0
"AO","future",33,51.69,51.69,0
"AO","future",34,51.64,51.64,0
"AO","future",35,51.68,51.68,0
"AO","future",36,51.63,51.63,0
"AO","future",37,55.8,55.8,0
"AO","future",38,54.92,54.92,0
"AO","future",39,49.31,49.31,0
"AO","future",40,47.71,47.71,0
"AO","future",41,45.35,45.35,0
"AO","future",42,44.23,44.23,0
"AO","future",43,61.49,61.49,0
"AO","future",44,40.73,40.73,0
"AO","future",45,56.67,56.67,0
"AO","future",46,53.3,53.3,0
"AO","future",47,57.17,57.17,0
"AO","future",48,68.34,68.34,0
"AO","future",49,49.05,49.05,0
"AO","future",50,69.74,69.74,0
"AO","future",51,89.47,89.47,0
"AO","future",52,69.16,69.16,0
"AO","future",53,58.91,58.91,0
"AO","future",54,72.95,72.95,0
"AO","future",55,74.69,74.69,0
"AO","future",56,49.49,49.49,0
"AO","future",57,75.08,75.08,0
"AO","future",58,74.37,74.37,0
"AO","future",59,83.62,83.62,0
"AO","future",60,75.44,75.44,0
"AO","future",61,70.61,70.61,0
"AO","future",62,62.13,62.13,0
"AO","future",63,47.79,47.79,0
"AO","future",64,53.25,53.25,0
"AO","future",65,60.34,60.34,0
"AO","future",66,53.87,53.87,0
"AO","future",67,44.16,44.16,0
"AO","future",68,78.76,78.76,0
"AO","future",69,72.77,72.77,0
"AO","future",70,83.04,83.04,0
"AO","future",71,69.56,69.56,0
"AO","future",72,70.87,70.87,0
"AO","future",73,75.29,75.29,0
"AO","future",74,71.39,71.39,0
"AO","future",75,63.52,63.52,0
"AO","future",76,74.94,74.94,0
"AO","future",77,75.82,75.82,0
"AO","future",78,65.35,65.35,0
"AO","future",79,81.15,81.15,0
"AO","future",80,73.31,73.31,0
"AO","future",81,85.01,85.01,0
"AO","future",82,72.13,72.13,0
"AO","future",84,68.32,68.32,0
"AO","future",85,93.87,93.87,0
"AO","future",86,94.4,94.4,0
"AO","future",88,93.7,93.7,0
"AO","future",89,NA,NA,NA
"AO","future",90,NA,NA,NA
"AO","future",91,NA,NA,NA
"AO","future",92,NA,NA,NA
"AO","future",93,NA,NA,NA
"AO","future",94,NA,NA,NA
"AO","future",95,93.56,93.56,0
"AO","future",96,60.71,60.71,0
"AO","future",97,42.89,42.89,0
"AO","future",98,42.11,42.11,0
"AO","future",99,44.4,44.4,0
"AO","future",100,52.59,52.59,0
"AO","future",101,91.24,91.24,0
"AO","future",102,76.17,76.17,0
"AO","future",103,44.6,44.6,0
"AO","future",104,57.29,57.29,0
"AO","future",105,NA,NA,NA
"AO","future",106,46.42,46.42,0
"AO","future",107,91.71,91.71,0
"AO","future",108,90.07,90.07,0
"AO","future",110,80.37,80.37,0
"AO","future",111,78.88,78.88,0
"AO","future",112,82,82,0
"AO","future",113,77.56,77.56,0
"AO","future",114,49.77,49.77,0
"AO","future",115,65.64,65.64,0
"AO","future",116,81.82,81.82,0
"AO","future",117,78.05,78.05,0
"AO","future",118,77.82,77.82,0
"AO","future",119,78.53,78.53,0
"AO","future",120,71.68,71.68,0
"AO","future",121,77.75,77.75,0
"AO","future",122,76.78,76.78,0
"AO","future",123,75.73,75.73,0
"AO","future",124,63.87,63.87,0
"AO","future",125,59.34,59.34,0
"AO","future",126,71.91,71.91,0
"AO","future",127,60.4,60.4,0
"AO","future",129,62.35,62.35,0
"AO","future",130,62.18,62.18,0
"AO","future",131,54.4,54.4,0
"AO","future",132,62.15,62.15,0
"AO","future",133,54.22,54.22,0
"AO","future",134,73.59,73.59,0
"AO","future",135,61.46,61.46,0
"AO","future",136,55.94,55.94,0
"AO","future",137,63.94,63.94,0
"AO","future",138,72.96,72.96,0
"AO","future",139,69.49,69.49,0
"AO","future",140,80.74,80.74,0
"AO","future",141,95.86,95.86,0
"AO","future",143,80.12,80.12,0
"AO","future",144,89.48,89.48,0
"AO","future",145,95.7,95.7,0
"AO","future",146,76.44,76.44,0
"AO","future",147,68.51,68.51,0
"AO","future",148,57.22,57.22,0
"AO","future",149,100,100,0
"AO","future",150,100,100,0
"AO","future",151,89.25,89.25,0
"AO","future",152,74.95,74.95,0
"AO","future",153,78.1,78.1,0
"AO","future",154,78.27,78.27,0
"AO","future",155,70.95,70.95,0
"AO","future",156,88.21,88.21,0
"AO","future",157,59.03,59.03,0
"AO","future",158,93.46,93.46,0
"AO","future",159,100,100,0
"AO","future",161,68.4,68.4,0
"AO","future",162,95.69,95.69,0
"AO","future",163,91.11,91.11,0
"AO","future",164,74.35,74.35,0
"AO","future",166,57.63,57.63,0
"AO","future",167,54.35,54.35,0
"AO","future",168,67.59,67.59,0
"AO","future",169,64.57,64.57,0
"AO","future",171,66.26,66.26,0
"AO","future",172,72.53,72.53,0
"AO","future",173,78.77,78.77,0
"AO","future",174,85.72,85.72,0
"AO","future",175,97.68,97.68,0
"AO","future",176,84.32,84.32,0
"AO","future",177,84.56,84.56,0
"AO","future",178,81.5,81.5,0
"AO","future",179,88.21,88.21,0
"AO","future",180,86.85,86.85,0
"AO","future",181,83.75,83.75,0
"AO","future",182,76.76,76.76,0
"AO","future",183,75.62,75.62,0
"AO","future",184,77.21,77.21,0
"AO","future",185,83.22,83.22,0
"AO","future",186,67.78,67.78,0
"AO","future",187,55.84,55.84,0
"AO","future",188,75.42,75.42,0
"AO","future",189,81.82,81.82,0
"AO","future",190,100,100,0
"AO","future",191,69.22,69.22,0
"AO","future",192,53.85,53.85,0
"AO","future",193,52.07,52.07,0
"AO","future",194,42.91,42.91,0
"AO","future",195,42.8,42.8,0
"AO","future",196,49.02,49.02,0
"AO","future",197,43.28,43.28,0
"AO","future",198,65.51,65.51,0
"AO","future",199,49.26,49.26,0
"AO","future",200,50.9,50.9,0
"AO","future",202,69.92,69.92,0
"AO","future",203,46.83,46.83,0
"AO","future",204,59.29,59.29,0
"AO","future",205,49.61,49.61,0
"AO","future",206,68.56,68.56,0
"AO","future",207,52.64,52.64,0
"AO","future",208,87.02,87.02,0
"AO","future",209,76.07,76.07,0
"AO","future",210,66.48,66.48,0
"AO","future",212,55.23,55.23,0
"AO","future",213,NA,NA,NA
"AO","future",214,72.93,72.93,0
"AO","future",215,57.69,57.69,0
"AO","future",216,48.67,48.67,0
"AO","future",218,90.35,90.35,0
"AO","future",219,82.48,82.48,0
"AO","future",220,64.9,64.9,0
"AO","future",221,82.14,82.14,0
"AO","future",222,79.88,79.88,0
"AO","future",223,98.01,98.01,0
"AO","future",224,83.94,83.94,0
"AO","future",227,86.84,86.84,0
"AO","future",228,86.04,86.04,0
"AO","future",231,50.67,50.67,0
"AO","future",232,62.72,62.72,0
"AO","future",237,57.5,57.5,0
"AO","future",244,65.73,65.73,0
"AO","future",245,65.55,65.55,0
"AO","future",247,88.87,88.87,0
"AO","future",248,66.55,66.55,0
"AO","future",249,65.38,65.38,0
"AO","future",250,76.99,76.99,0
