"goal","dimension","region_id","score","old_score","change"
"AO","future",0,72.55,72.55,0
"AO","future",1,96.58,96.58,0
"AO","future",2,97.15,97.15,0
"AO","future",3,99.32,99.32,0
"AO","future",4,98.93,98.93,0
"AO","future",5,67.21,67.21,0
"AO","future",6,47.14,47.14,0
"AO","future",7,45.36,45.36,0
"AO","future",8,53.43,53.43,0
"AO","future",9,46.65,46.65,0
"AO","future",10,48.25,48.25,0
"AO","future",11,54.76,54.76,0
"AO","future",12,100,100,0
"AO","future",13,88.72,88.72,0
"AO","future",14,74.25,74.25,0
"AO","future",15,60.99,60.99,0
"AO","future",16,100,100,0
"AO","future",17,51.67,51.67,0
"AO","future",18,48.29,48.29,0
"AO","future",19,46.79,46.79,0
"AO","future",20,89.13,89.13,0
"AO","future",21,51.82,51.82,0
"AO","future",24,66.71,66.71,0
"AO","future",25,73.73,73.73,0
"AO","future",26,56.24,56.24,0
"AO","future",28,43.35,43.35,0
"AO","future",29,52.97,52.97,0
"AO","future",30,51.75,51.75,0
"AO","future",31,58.54,58.54,0
"AO","future",32,51.41,51.41,0
"AO","future",33,51.79,51.79,0
"AO","future",34,51.73,51.73,0
"AO","future",35,51.78,51.78,0
"AO","future",36,51.73,51.73,0
"AO","future",37,56.6,56.6,0
"AO","future",38,55.17,55.17,0
"AO","future",39,49.27,49.27,0
"AO","future",40,48.52,48.52,0
"AO","future",41,45.24,45.24,0
"AO","future",42,44.39,44.39,0
"AO","future",43,61.43,61.43,0
"AO","future",44,41.06,41.06,0
"AO","future",45,56.72,56.72,0
"AO","future",46,53.18,53.18,0
"AO","future",47,56.76,56.76,0
"AO","future",48,66.45,66.45,0
"AO","future",49,49.28,49.28,0
"AO","future",50,71.07,71.07,0
"AO","future",51,92.58,92.58,0
"AO","future",52,69.97,69.97,0
"AO","future",53,58.86,58.86,0
"AO","future",54,78.34,78.34,0
"AO","future",55,74.56,74.56,0
"AO","future",56,49.83,49.83,0
"AO","future",57,74.95,74.95,0
"AO","future",58,74.53,74.53,0
"AO","future",59,84.28,84.28,0
"AO","future",60,75.3,75.3,0
"AO","future",61,71.21,71.21,0
"AO","future",62,62.03,62.03,0
"AO","future",63,48.77,48.77,0
"AO","future",64,53.52,53.52,0
"AO","future",65,60.51,60.51,0
"AO","future",66,54.18,54.18,0
"AO","future",67,48.8,48.8,0
"AO","future",68,78.47,78.47,0
"AO","future",69,73.81,73.81,0
"AO","future",70,84.13,84.13,0
"AO","future",71,69.65,69.65,0
"AO","future",72,70.98,70.98,0
"AO","future",73,75.53,75.53,0
"AO","future",74,72.19,72.19,0
"AO","future",75,63.65,63.65,0
"AO","future",76,75.36,75.36,0
"AO","future",77,75.31,75.31,0
"AO","future",78,65.36,65.36,0
"AO","future",79,82.54,82.54,0
"AO","future",80,71.9,71.9,0
"AO","future",81,84.26,84.26,0
"AO","future",82,71.87,71.87,0
"AO","future",84,68.47,68.47,0
"AO","future",85,94.33,94.33,0
"AO","future",86,94.85,94.85,0
"AO","future",88,94.15,94.15,0
"AO","future",89,NA,NA,NA
"AO","future",90,NA,NA,NA
"AO","future",91,NA,NA,NA
"AO","future",92,NA,NA,NA
"AO","future",93,NA,NA,NA
"AO","future",94,NA,NA,NA
"AO","future",95,94.12,94.12,0
"AO","future",96,59.13,59.13,0
"AO","future",97,42.91,42.91,0
"AO","future",98,42.18,42.18,0
"AO","future",99,44.44,44.44,0
"AO","future",100,52.65,52.65,0
"AO","future",101,91.58,91.58,0
"AO","future",102,76.5,76.5,0
"AO","future",103,44.79,44.79,0
"AO","future",104,57.97,57.97,0
"AO","future",105,NA,NA,NA
"AO","future",106,46.72,46.72,0
"AO","future",107,91.64,91.64,0
"AO","future",108,89.55,89.55,0
"AO","future",110,80.9,80.9,0
"AO","future",111,78.54,78.54,0
"AO","future",112,82.03,82.03,0
"AO","future",113,77.61,77.61,0
"AO","future",114,49.71,49.71,0
"AO","future",115,66.09,66.09,0
"AO","future",116,82.77,82.77,0
"AO","future",117,77.68,77.68,0
"AO","future",118,77.7,77.7,0
"AO","future",119,78.72,78.72,0
"AO","future",120,72.45,72.45,0
"AO","future",121,77.1,77.1,0
"AO","future",122,76.95,76.95,0
"AO","future",123,75.79,75.79,0
"AO","future",124,64.64,64.64,0
"AO","future",125,59.4,59.4,0
"AO","future",126,72.72,72.72,0
"AO","future",127,60.76,60.76,0
"AO","future",129,63.51,63.51,0
"AO","future",130,62.5,62.5,0
"AO","future",131,54.68,54.68,0
"AO","future",132,63,63,0
"AO","future",133,54.55,54.55,0
"AO","future",134,73.84,73.84,0
"AO","future",135,61.94,61.94,0
"AO","future",136,56.06,56.06,0
"AO","future",137,64.36,64.36,0
"AO","future",138,73.61,73.61,0
"AO","future",139,70.28,70.28,0
"AO","future",140,80.77,80.77,0
"AO","future",141,94.96,94.96,0
"AO","future",143,81.02,81.02,0
"AO","future",144,90.57,90.57,0
"AO","future",145,96.69,96.69,0
"AO","future",146,76.38,76.38,0
"AO","future",147,68.41,68.41,0
"AO","future",148,57.67,57.67,0
"AO","future",149,100,100,0
"AO","future",150,100,100,0
"AO","future",151,89.21,89.21,0
"AO","future",152,75.1,75.1,0
"AO","future",153,78.15,78.15,0
"AO","future",154,78.26,78.26,0
"AO","future",155,71.15,71.15,0
"AO","future",156,88.69,88.69,0
"AO","future",157,59.5,59.5,0
"AO","future",158,93.74,93.74,0
"AO","future",159,100,100,0
"AO","future",161,68.31,68.31,0
"AO","future",162,96.55,96.55,0
"AO","future",163,92.79,92.79,0
"AO","future",164,74.41,74.41,0
"AO","future",166,58.2,58.2,0
"AO","future",167,54.6,54.6,0
"AO","future",168,68.18,68.18,0
"AO","future",169,65.11,65.11,0
"AO","future",171,66.39,66.39,0
"AO","future",172,73.67,73.67,0
"AO","future",173,79.12,79.12,0
"AO","future",174,86.27,86.27,0
"AO","future",175,98.87,98.87,0
"AO","future",176,85.89,85.89,0
"AO","future",177,85.41,85.41,0
"AO","future",178,82.38,82.38,0
"AO","future",179,88.21,88.21,0
"AO","future",180,87.34,87.34,0
"AO","future",181,85.19,85.19,0
"AO","future",182,77.23,77.23,0
"AO","future",183,75.46,75.46,0
"AO","future",184,77.27,77.27,0
"AO","future",185,83.08,83.08,0
"AO","future",186,67.54,67.54,0
"AO","future",187,56.35,56.35,0
"AO","future",188,76.27,76.27,0
"AO","future",189,82.66,82.66,0
"AO","future",190,100,100,0
"AO","future",191,70.07,70.07,0
"AO","future",192,55.1,55.1,0
"AO","future",193,52.08,52.08,0
"AO","future",194,43.12,43.12,0
"AO","future",195,43.18,43.18,0
"AO","future",196,49.25,49.25,0
"AO","future",197,43.35,43.35,0
"AO","future",198,66.33,66.33,0
"AO","future",199,49.07,49.07,0
"AO","future",200,50.9,50.9,0
"AO","future",202,69.86,69.86,0
"AO","future",203,46.93,46.93,0
"AO","future",204,59.9,59.9,0
"AO","future",205,50.78,50.78,0
"AO","future",206,69.59,69.59,0
"AO","future",207,53.01,53.01,0
"AO","future",208,90.06,90.06,0
"AO","future",209,76.48,76.48,0
"AO","future",210,67.95,67.95,0
"AO","future",212,55.49,55.49,0
"AO","future",213,NA,NA,NA
"AO","future",214,72.47,72.47,0
"AO","future",215,57.45,57.45,0
"AO","future",216,49.2,49.2,0
"AO","future",218,91.14,91.14,0
"AO","future",219,83.73,83.73,0
"AO","future",220,65.02,65.02,0
"AO","future",221,81.99,81.99,0
"AO","future",222,81.31,81.31,0
"AO","future",223,100,100,0
"AO","future",224,84.68,84.68,0
"AO","future",227,87.54,87.54,0
"AO","future",228,86.83,86.83,0
"AO","future",231,50.86,50.86,0
"AO","future",232,62.67,62.67,0
"AO","future",237,58.5,58.5,0
"AO","future",244,65.7,65.7,0
"AO","future",245,65.61,65.61,0
"AO","future",247,91.1,91.1,0
"AO","future",248,66.53,66.53,0
"AO","future",249,65.36,65.36,0
"AO","future",250,68.12,68.12,0
"AO","pressures",1,9.94,9.94,0
"AO","pressures",2,10.54,10.54,0
"AO","pressures",3,9.32,9.32,0
"AO","pressures",4,9.01,9.01,0
"AO","pressures",5,13.45,13.45,0
"AO","pressures",6,23.68,23.68,0
"AO","pressures",7,30.84,30.84,0
"AO","pressures",8,24.23,24.23,0
"AO","pressures",9,25.67,25.67,0
"AO","pressures",10,24.63,24.63,0
"AO","pressures",11,26.15,26.15,0
"AO","pressures",12,13.39,13.39,0
"AO","pressures",13,21.03,21.03,0
"AO","pressures",14,25.35,25.35,0
"AO","pressures",15,41.12,41.12,0
"AO","pressures",16,11.23,11.23,0
"AO","pressures",17,34.82,34.82,0
"AO","pressures",18,31.73,31.73,0
"AO","pressures",19,25.56,25.56,0
"AO","pressures",20,25.96,25.96,0
"AO","pressures",21,46.55,46.55,0
"AO","pressures",24,40.72,40.72,0
"AO","pressures",25,33.89,33.89,0
"AO","pressures",26,30.99,30.99,0
"AO","pressures",28,36.31,36.31,0
"AO","pressures",29,14.89,14.89,0
"AO","pressures",30,13.18,13.18,0
"AO","pressures",31,23.94,23.94,0
"AO","pressures",32,17.22,17.22,0
"AO","pressures",33,13.05,13.05,0
"AO","pressures",34,13,13,0
"AO","pressures",35,13.05,13.05,0
"AO","pressures",36,13.1,13.1,0
"AO","pressures",37,18.53,18.53,0
"AO","pressures",38,11.74,11.74,0
"AO","pressures",39,30.04,30.04,0
"AO","pressures",40,35.79,35.79,0
"AO","pressures",41,30.03,30.03,0
"AO","pressures",42,33.78,33.78,0
"AO","pressures",43,34.24,34.24,0
"AO","pressures",44,48.92,48.92,0
"AO","pressures",45,40.16,40.16,0
"AO","pressures",46,35.41,35.41,0
"AO","pressures",47,41.38,41.38,0
"AO","pressures",48,25.85,25.85,0
"AO","pressures",49,42.08,42.08,0
"AO","pressures",50,31.5,31.5,0
"AO","pressures",51,27.11,27.11,0
"AO","pressures",52,29.54,29.54,0
"AO","pressures",53,40.28,40.28,0
"AO","pressures",54,24.21,24.21,0
"AO","pressures",55,17.89,17.89,0
"AO","pressures",56,20.51,20.51,0
"AO","pressures",57,17.98,17.98,0
"AO","pressures",58,19.03,19.03,0
"AO","pressures",59,15.49,15.49,0
"AO","pressures",60,17.4,17.4,0
"AO","pressures",61,30.91,30.91,0
"AO","pressures",62,35.61,35.61,0
"AO","pressures",63,31.16,31.16,0
"AO","pressures",64,36.54,36.54,0
"AO","pressures",65,34.47,34.47,0
"AO","pressures",66,32.69,32.69,0
"AO","pressures",67,40.3,40.3,0
"AO","pressures",68,17.12,17.12,0
"AO","pressures",69,24.9,24.9,0
"AO","pressures",70,18.28,18.28,0
"AO","pressures",71,25.52,25.52,0
"AO","pressures",72,25.53,25.53,0
"AO","pressures",73,34.46,34.46,0
"AO","pressures",74,26.79,26.79,0
"AO","pressures",75,32.82,32.82,0
"AO","pressures",76,30.49,30.49,0
"AO","pressures",77,41.33,41.33,0
"AO","pressures",78,36.39,36.39,0
"AO","pressures",79,22.92,22.92,0
"AO","pressures",80,26.06,26.06,0
"AO","pressures",81,16.56,16.56,0
"AO","pressures",82,30.24,30.24,0
"AO","pressures",84,38.96,38.96,0
"AO","pressures",85,12.02,12.02,0
"AO","pressures",86,12.27,12.27,0
"AO","pressures",88,11.8,11.8,0
"AO","pressures",89,11.66,11.66,0
"AO","pressures",90,22.67,22.67,0
"AO","pressures",91,12.97,12.97,0
"AO","pressures",92,13.21,13.21,0
"AO","pressures",93,13.15,13.15,0
"AO","pressures",94,8.89,8.89,0
"AO","pressures",95,12.37,12.37,0
"AO","pressures",96,35.4,35.4,0
"AO","pressures",97,34.8,34.8,0
"AO","pressures",98,39.82,39.82,0
