"goal","dimension","region_id","score","year"
"AO","future",123,56.96,2012
"AO","future",124,73.06,2012
"AO","future",125,64.52,2012
"AO","future",126,71.29,2012
"AO","future",127,85.82,2012
"AO","future",129,75.68,2012
"AO","future",130,99.35,2012
"AO","future",131,98.14,2012
"AO","future",132,82.5,2012
"AO","future",133,90.18,2012
"AO","future",134,70.05,2012
"AO","future",135,83.9,2012
"AO","future",136,64.38,2012
"AO","future",137,87.94,2012
"AO","future",138,82.83,2012
"AO","future",139,67.46,2012
"AO","future",140,72.26,2012
"AO","future",141,88.74,2012
"AO","future",143,85.95,2012
"AO","future",144,93.85,2012
"AO","future",145,89.59,2012
"AO","future",146,72.5,2012
"AO","future",147,80.04,2012
"AO","future",148,46.76,2012
"AO","future",149,64.25,2012
"AO","future",150,64.07,2012
"AO","future",151,42.72,2012
"AO","future",152,76.35,2012
"AO","future",153,78.26,2012
"AO","future",154,81.67,2012
"AO","future",155,40.63,2012
"AO","future",156,63.02,2012
"AO","future",157,46.76,2012
"AO","future",158,64.32,2012
"AO","future",159,61.82,2012
"AO","future",161,63.35,2012
"AO","future",162,83.19,2012
"AO","future",163,82.5,2012
"AO","future",164,83.69,2012
"AO","future",166,40.38,2012
"AO","future",167,54.81,2012
"AO","future",168,66.18,2012
"AO","future",169,75.82,2012
"AO","future",171,77.75,2012
"AO","future",172,58.21,2012
"AO","future",173,96.64,2012
"AO","future",174,87.08,2012
"AO","future",175,71.95,2012
"AO","future",176,67.45,2012
"AO","future",177,38.94,2012
"AO","future",178,91.44,2012
"AO","future",179,74.44,2012
"AO","future",180,83.1,2012
"AO","future",181,62.55,2012
"AO","future",182,69.99,2012
"AO","future",183,66.12,2012
"AO","future",184,55.95,2012
"AO","future",185,67.27,2012
"AO","future",186,76.31,2012
"AO","future",187,78.69,2012
"AO","future",188,65.64,2012
"AO","future",189,96.73,2012
"AO","future",190,100,2012
"AO","future",191,72.48,2012
"AO","future",192,66.5,2012
"AO","future",193,77.2,2012
"AO","future",194,79.72,2012
"AO","future",195,97.47,2012
"AO","future",196,82.39,2012
"AO","future",197,79.59,2012
"AO","future",198,74.21,2012
"AO","future",199,70.51,2012
"AO","future",200,78.2,2012
"AO","future",202,91.19,2012
"AO","future",203,76.51,2012
"AO","future",204,63.04,2012
"AO","future",205,75.25,2012
"AO","future",206,64.93,2012
"AO","future",207,81.27,2012
"AO","future",208,97.79,2012
"AO","future",209,41.61,2012
"AO","future",210,54.22,2012
"AO","future",212,41.86,2012
"AO","future",213,,2012
"AO","future",214,71.85,2012
"AO","future",215,67.34,2012
"AO","future",216,91.56,2012
"AO","future",218,60.42,2012
"AO","future",219,63.17,2012
"AO","future",220,86.45,2012
"AO","future",221,74.92,2012
"AO","future",222,98.23,2012
"AO","future",223,100,2012
"AO","future",224,73.81,2012
"AO","future",227,87.82,2012
"AO","future",228,87.82,2012
"AO","future",231,75.93,2012
"AO","future",232,58.66,2012
"AO","future",237,59.29,2012
"AO","future",244,80.47,2012
"AO","future",245,81.02,2012
"AO","future",247,75.59,2012
"AO","future",248,84.11,2012
"AO","future",249,84.11,2012
"AO","future",250,89.26,2012
"AO","pressures",1,11.83,2012
"AO","pressures",2,10.51,2012
"AO","pressures",3,11.24,2012
"AO","pressures",4,9.53,2012
"AO","pressures",5,15.61,2012
"AO","pressures",6,25.93,2012
"AO","pressures",7,33.47,2012
"AO","pressures",8,28.2,2012
"AO","pressures",9,27.26,2012
"AO","pressures",10,26.15,2012
"AO","pressures",11,28.66,2012
"AO","pressures",12,17.46,2012
"AO","pressures",13,20.45,2012
"AO","pressures",14,34.79,2012
"AO","pressures",15,43.39,2012
"AO","pressures",16,15.52,2012
"AO","pressures",17,35.25,2012
"AO","pressures",18,29.34,2012
"AO","pressures",19,26.26,2012
"AO","pressures",20,29.33,2012
"AO","pressures",21,45.59,2012
"AO","pressures",24,49.47,2012
"AO","pressures",25,37.8,2012
"AO","pressures",26,30.64,2012
"AO","pressures",28,43.15,2012
"AO","pressures",29,22.56,2012
"AO","pressures",30,17.55,2012
"AO","pressures",31,24.23,2012
"AO","pressures",32,18.17,2012
"AO","pressures",33,17.3,2012
"AO","pressures",34,16.34,2012
"AO","pressures",35,16.26,2012
"AO","pressures",36,16.21,2012
"AO","pressures",37,21.16,2012
"AO","pressures",38,10.68,2012
"AO","pressures",39,33.13,2012
"AO","pressures",40,30.34,2012
"AO","pressures",41,34.54,2012
"AO","pressures",42,37.24,2012
"AO","pressures",43,35.96,2012
"AO","pressures",44,50.97,2012
"AO","pressures",45,45.88,2012
"AO","pressures",46,43.2,2012
"AO","pressures",47,45.95,2012
"AO","pressures",48,29.79,2012
"AO","pressures",49,53.78,2012
"AO","pressures",50,44.37,2012
"AO","pressures",51,41.92,2012
"AO","pressures",52,46.4,2012
"AO","pressures",53,43.18,2012
"AO","pressures",54,36.21,2012
"AO","pressures",55,17.3,2012
"AO","pressures",56,23.77,2012
"AO","pressures",57,18.08,2012
"AO","pressures",58,22.38,2012
"AO","pressures",59,26.84,2012
"AO","pressures",60,24.31,2012
"AO","pressures",61,38.11,2012
"AO","pressures",62,35.68,2012
"AO","pressures",63,35.14,2012
"AO","pressures",64,45.29,2012
"AO","pressures",65,42.76,2012
"AO","pressures",66,38.13,2012
"AO","pressures",67,38.77,2012
"AO","pressures",68,24.67,2012
"AO","pressures",69,27.01,2012
"AO","pressures",70,22.7,2012
"AO","pressures",71,26.89,2012
"AO","pressures",72,24.76,2012
"AO","pressures",73,37.8,2012
"AO","pressures",74,26.18,2012
"AO","pressures",75,34.19,2012
"AO","pressures",76,37.82,2012
"AO","pressures",77,40.89,2012
"AO","pressures",78,35.48,2012
"AO","pressures",79,25.41,2012
"AO","pressures",80,30.93,2012
"AO","pressures",81,22.46,2012
"AO","pressures",82,35.7,2012
"AO","pressures",84,34.28,2012
"AO","pressures",85,12.28,2012
"AO","pressures",86,12.83,2012
"AO","pressures",88,11.28,2012
"AO","pressures",89,16.81,2012
"AO","pressures",90,22.83,2012
"AO","pressures",91,15.75,2012
"AO","pressures",92,18.47,2012
"AO","pressures",93,16.74,2012
"AO","pressures",94,13.33,2012
"AO","pressures",95,18.96,2012
"AO","pressures",96,43.29,2012
"AO","pressures",97,35.07,2012
"AO","pressures",98,39.23,2012
"AO","pressures",99,34.19,2012
"AO","pressures",100,38.19,2012
"AO","pressures",101,29.46,2012
"AO","pressures",102,29.3,2012
"AO","pressures",103,30.42,2012
"AO","pressures",104,36.45,2012
"AO","pressures",105,7.69,2012
"AO","pressures",106,34.88,2012
"AO","pressures",107,16.67,2012
"AO","pressures",108,16.78,2012
"AO","pressures",110,21.9,2012
"AO","pressures",111,14.36,2012
"AO","pressures",112,29.71,2012
"AO","pressures",113,16.1,2012
"AO","pressures",114,40.5,2012
"AO","pressures",115,29,2012
"AO","pressures",116,20.9,2012
"AO","pressures",117,14.78,2012
"AO","pressures",118,14.32,2012
"AO","pressures",119,19.21,2012
"AO","pressures",120,18.49,2012
"AO","pressures",121,15.38,2012
"AO","pressures",122,22.62,2012
"AO","pressures",123,20.17,2012
"AO","pressures",124,16.99,2012
"AO","pressures",125,24.62,2012
"AO","pressures",126,24.53,2012
"AO","pressures",127,22.39,2012
"AO","pressures",129,24.98,2012
"AO","pressures",130,19.3,2012
"AO","pressures",131,32.01,2012
"AO","pressures",132,26.72,2012
"AO","pressures",133,32,2012
"AO","pressures",134,29.59,2012
"AO","pressures",135,28.61,2012
"AO","pressures",136,32.88,2012
"AO","pressures",137,29.58,2012
"AO","pressures",138,29.04,2012
"AO","pressures",139,34.42,2012
"AO","pressures",140,19.9,2012
"AO","pressures",141,19.23,2012
"AO","pressures",143,20.75,2012
"AO","pressures",144,13.76,2012
"AO","pressures",145,17.88,2012
"AO","pressures",146,13.45,2012
"AO","pressures",147,17.83,2012
"AO","pressures",148,24.98,2012
"AO","pressures",149,17.35,2012
"AO","pressures",150,17.56,2012
"AO","pressures",151,20.96,2012
"AO","pressures",152,23.67,2012
"AO","pressures",153,29.23,2012
"AO","pressures",154,26.66,2012
"AO","pressures",155,26.07,2012
"AO","pressures",156,23.88,2012
"AO","pressures",157,23.73,2012
"AO","pressures",158,17.33,2012
"AO","pressures",159,17.47,2012
"AO","pressures",161,27.23,2012
"AO","pressures",162,16.22,2012
"AO","pressures",163,22.68,2012
"AO","pressures",164,29.56,2012
"AO","pressures",166,25.11,2012
"AO","pressures",167,29.2,2012
"AO","pressures",168,28.39,2012
"AO","pressures",169,22.27,2012
"AO","pressures",171,28.31,2012
"AO","pressures",172,37.37,2012
"AO","pressures",173,28.46,2012
"AO","pressures",174,16.54,2012
"AO","pressures",175,26.74,2012
"AO","pressures",176,28.09,2012
"AO","pressures",177,27.6,2012
"AO","pressures",178,30.5,2012
"AO","pressures",179,26.37,2012
"AO","pressures",180,28.43,2012
"AO","pressures",181,23.43,2012
"AO","pressures",182,24.64,2012
"AO","pressures",183,23.95,2012
"AO","pressures",184,30.04,2012
"AO","pressures",185,21.81,2012
"AO","pressures",186,29.04,2012
"AO","pressures",187,31.49,2012
"AO","pressures",188,24,2012
"AO","pressures",189,28.17,2012
"AO","pressures",190,32.69,2012
"AO","pressures",191,43.3,2012
"AO","pressures",192,53.15,2012
"AO","pressures",193,46.73,2012
"AO","pressures",194,48.64,2012
"AO","pressures",195,41.39,2012
"AO","pressures",196,40.88,2012
"AO","pressures",197,48.76,2012
"AO","pressures",198,30.76,2012
"AO","pressures",199,46.29,2012
"AO","pressures",200,42.07,2012
"AO","pressures",202,54.24,2012
"AO","pressures",203,37.42,2012
"AO","pressures",204,43.52,2012
"AO","pressures",205,44.46,2012
"AO","pressures",206,42.7,2012
"AO","pressures",207,47.14,2012
"AO","pressures",208,37.24,2012
"AO","pressures",209,51.48,2012
"AO","pressures",210,24.76,2012
"AO","pressures",212,27.65,2012
"AO","pressures",213,,2012
"AO","pressures",214,37.75,2012
"AO","pressures",215,44.11,2012
"AO","pressures",216,42.08,2012
"AO","pressures",218,17.18,2012
"AO","pressures",219,25.37,2012
"AO","pressures",220,22.31,2012
"AO","pressures",221,22.11,2012
"AO","pressures",222,21.93,2012
"AO","pressures",223,21.53,2012
"AO","pressures",224,21.41,2012
"AO","pressures",227,24.98,2012
"AO","pressures",228,25.26,2012
"AO","pressures",231,36.75,2012
"AO","pressures",232,34.75,2012
"AO","pressures",237,43.01,2012
"AO","pressures",244,19.96,2012
"AO","pressures",245,18.05,2012
"AO","pressures",247,26.62,2012
"AO","pressures",248,22.38,2012
"AO","pressures",249,22.12,2012
"AO","pressures",250,16.29,2012
"AO","resilience",1,79.88,2012
"AO","resilience",2,80.12,2012
"AO","resilience",3,78.93,2012
"AO","resilience",4,86.38,2012
"AO","resilience",5,74.71,2012
"AO","resilience",6,60.05,2012
"AO","resilience",7,57.52,2012
"AO","resilience",8,75.6,2012
"AO","resilience",9,57.93,2012
"AO","resilience",10,59,2012
"AO","resilience",11,61.4,2012
"AO","resilience",12,69.63,2012
"AO","resilience",13,62.87,2012
"AO","resilience",14,74.28,2012
"AO","resilience",15,62.58,2012
"AO","resilience",16,89.67,2012
"AO","resilience",17,50.7,2012
"AO","resilience",18,63.19,2012
"AO","resilience",19,56.91,2012
"AO","resilience",20,80.03,2012
"AO","resilience",21,46.94,2012
"AO","resilience",24,56.28,2012
"AO","resilience",25,67.21,2012
"AO","resilience",26,61.84,2012
"AO","resilience",28,60.53,2012
"AO","resilience",29,80.46,2012
"AO","resilience",30,67.58,2012
"AO","resilience",31,70.76,2012
"AO","resilience",32,70.48,2012
"AO","resilience",33,67.46,2012
"AO","resilience",34,64.8,2012
"AO","resilience",35,79.92,2012
"AO","resilience",36,66.74,2012
"AO","resilience",37,69.37,2012
"AO","resilience",38,73.83,2012
"AO","resilience",39,57.44,2012
"AO","resilience",40,61.99,2012
"AO","resilience",41,60.17,2012
"AO","resilience",42,56.93,2012
"AO","resilience",43,62.97,2012
"AO","resilience",44,36.74,2012
"AO","resilience",45,45.06,2012
"AO","resilience",46,51.61,2012
"AO","resilience",47,44.51,2012
"AO","resilience",48,59.15,2012
"AO","resilience",49,44.13,2012
"AO","resilience",50,63.77,2012
"AO","resilience",51,60.63,2012
"AO","resilience",52,56.42,2012
"AO","resilience",53,51.04,2012
"AO","resilience",54,73.13,2012
"AO","resilience",55,73.91,2012
"AO","resilience",56,64.13,2012
"AO","resilience",57,79.44,2012
"AO","resilience",58,78.08,2012
"AO","resilience",59,86.41,2012
"AO","resilience",60,70.91,2012
"AO","resilience",61,60.81,2012
"AO","resilience",62,61.36,2012
"AO","resilience",63,50.29,2012
"AO","resilience",64,62.38,2012
"AO","resilience",65,57.03,2012
"AO","resilience",66,65.24,2012
"AO","resilience",67,47.79,2012
"AO","resilience",68,76.98,2012
"AO","resilience",69,80.09,2012
"AO","resilience",70,82.54,2012
"AO","resilience",71,71.9,2012
"AO","resilience",72,73.7,2012
"AO","resilience",73,61.62,2012
"AO","resilience",74,58.47,2012
"AO","resilience",75,67.06,2012
"AO","resilience",76,61.33,2012
"AO","resilience",77,50.68,2012
"AO","resilience",78,58.48,2012
"AO","resilience",79,64.91,2012
"AO","resilience",80,74.49,2012
"AO","resilience",81,71.4,2012
"AO","resilience",82,61.34,2012
"AO","resilience",84,53.48,2012
"AO","resilience",85,72.77,2012
"AO","resilience",86,73,2012
"AO","resilience",88,71.12,2012
"AO","resilience",89,69.99,2012
"AO","resilience",90,59.71,2012
"AO","resilience",91,78.27,2012
"AO","resilience",92,76.92,2012
"AO","resilience",93,78.98,2012
"AO","resilience",94,87.08,2012
"AO","resilience",95,73.97,2012
"AO","resilience",96,54.53,2012
"AO","resilience",97,50.43,2012
"AO","resilience",98,48.1,2012
"AO","resilience",99,53.31,2012
"AO","resilience",100,58.06,2012
"AO","resilience",101,69.74,2012
"AO","resilience",102,71.01,2012
"AO","resilience",103,53.67,2012
"AO","resilience",104,51.12,2012
"AO","resilience",105,87.88,2012
"AO","resilience",106,58.8,2012
"AO","resilience",107,62.79,2012
"AO","resilience",108,69.76,2012
"AO","resilience",110,69.14,2012
"AO","resilience",111,72.89,2012
"AO","resilience",112,67.13,2012
"AO","resilience",113,72.18,2012
"AO","resilience",114,45.34,2012
"AO","resilience",115,68.65,2012
"AO","resilience",116,69.47,2012
"AO","resilience",117,72.04,2012
"AO","resilience",118,75.28,2012
"AO","resilience",119,67.93,2012
"AO","resilience",120,75.44,2012
"AO","resilience",121,72.71,2012
"AO","resilience",122,69.43,2012
"AO","resilience",123,67.1,2012
"AO","resilience",124,72.17,2012
"AO","resilience",125,66.26,2012
"AO","resilience",126,63.4,2012
"AO","resilience",127,69.36,2012
"AO","resilience",129,72.92,2012
"AO","resilience",130,75.11,2012
"AO","resilience",131,67.48,2012
"AO","resilience",132,65.37,2012
"AO","resilience",133,68.87,2012
"AO","resilience",134,70.22,2012
"AO","resilience",135,72.93,2012
"AO","resilience",136,64.03,2012
"AO","resilience",137,69.11,2012
"AO","resilience",138,62.54,2012
"AO","resilience",139,62.37,2012
"AO","resilience",140,77.96,2012
"AO","resilience",141,74.32,2012
"AO","resilience",143,75.51,2012
"AO","resilience",144,88.83,2012
"AO","resilience",145,83.75,2012
"AO","resilience",146,71.52,2012
"AO","resilience",147,71.36,2012
"AO","resilience",148,58.24,2012
"AO","resilience",149,69.92,2012
"AO","resilience",150,69.79,2012
"AO","resilience",151,69.13,2012
"AO","resilience",152,66.8,2012
"AO","resilience",153,60.44,2012
"AO","resilience",154,59.1,2012
"AO","resilience",155,60.45,2012
"AO","resilience",156,64.67,2012
"AO","resilience",157,68.53,2012
"AO","resilience",158,67.01,2012
"AO","resilience",159,69.79,2012
"AO","resilience",161,69.8,2012
"AO","resilience",162,79.82,2012
"AO","resilience",163,74.33,2012
"AO","resilience",164,72.29,2012
"AO","resilience",166,68.16,2012
"AO","resilience",167,57.55,2012
"AO","resilience",168,68.53,2012
"AO","resilience",169,79.97,2012
"AO","resilience",171,73.14,2012
"AO","resilience",172,68.31,2012
"AO","resilience",173,73.64,2012
"AO","resilience",174,87.53,2012
"AO","resilience",175,87.21,2012
"AO","resilience",176,87.18,2012
"AO","resilience",177,86.92,2012
"AO","resilience",178,81.06,2012
"AO","resilience",179,84.61,2012
"AO","resilience",180,86.59,2012
"AO","resilience",181,81.76,2012
"AO","resilience",182,77.36,2012
"AO","resilience",183,78.82,2012
"AO","resilience",184,75.87,2012
"AO","resilience",185,68.53,2012
"AO","resilience",186,57.21,2012
"AO","resilience",187,66.44,2012
"AO","resilience",188,71.09,2012
"AO","resilience",189,82.13,2012
"AO","resilience",190,70.01,2012
"AO","resilience",191,56.19,2012
"AO","resilience",192,46.48,2012
"AO","resilience",193,59.36,2012
"AO","resilience",194,51.4,2012
"AO","resilience",195,49.86,2012
"AO","resilience",196,46.55,2012
"AO","resilience",197,53.36,2012
"AO","resilience",198,56.89,2012
"AO","resilience",199,44.5,2012
"AO","resilience",200,45.67,2012
"AO","resilience",202,66.94,2012
"AO","resilience",203,58.97,2012
"AO","resilience",204,54,2012
"AO","resilience",205,49.97,2012
"AO","resilience",206,67.79,2012
"AO","resilience",207,66.77,2012
"AO","resilience",208,71.79,2012
"AO","resilience",209,59.37,2012
"AO","resilience",210,84.41,2012
"AO","resilience",212,57.77,2012
"AO","resilience",213,,2012
"AO","resilience",214,65.69,2012
"AO","resilience",215,62.1,2012
"AO","resilience",216,65.93,2012
"AO","resilience",218,77.64,2012
"AO","resilience",219,69.98,2012
"AO","resilience",220,76.07,2012
"AO","resilience",221,79.82,2012
"AO","resilience",222,85.87,2012
"AO","resilience",223,88,2012
"AO","resilience",224,81.8,2012
"AO","resilience",227,81.5,2012
"AO","resilience",228,76.72,2012
"AO","resilience",231,54.33,2012
"AO","resilience",232,56.76,2012
"AO","resilience",237,53.63,2012
"AO","resilience",244,67.44,2012
"AO","resilience",245,68.61,2012
"AO","resilience",247,69.95,2012
"AO","resilience",248,74.16,2012
"AO","resilience",249,70.77,2012
"AO","resilience",250,69.91,2012
"AO","score",0,75.03,2012
"AO","score",1,71.69,2012
"AO","score",2,71.69,2012
"AO","score",3,54.77,2012
"AO","score",4,,2012
"AO","score",5,81.54,2012
"AO","score",6,61.99,2012
"AO","score",7,80.88,2012
"AO","score",8,80.28,2012
"AO","score",9,67.48,2012
"AO","score",10,65.22,2012
"AO","score",11,100,2012
"AO","score",12,62.24,2012
"AO","score",13,69.88,2012
"AO","score",14,55.61,2012
"AO","score",15,91.32,2012
"AO","score",16,72.32,2012
"AO","score",17,81.1,2012
"AO","score",18,94.25,2012
"AO","score",19,81.13,2012
"AO","score",20,55.11,2012
"AO","score",21,53.44,2012
"AO","score",24,85.37,2012
"AO","score",25,83.39,2012
"AO","score",26,79.51,2012
"AO","score",28,62.69,2012
"AO","score",29,69.52,2012
"AO","score",30,57.81,2012
"AO","score",31,82.48,2012
"AO","score",32,82.17,2012
"AO","score",33,55.69,2012
"AO","score",34,55.69,2012
"AO","score",35,55.69,2012
"AO","score",36,79.57,2012
"AO","score",37,74.72,2012
"AO","score",38,69.11,2012
"AO","score",39,64.81,2012
"AO","score",40,83.47,2012
"AO","score",41,65.17,2012
"AO","score",42,54.33,2012
"AO","score",43,87.06,2012
"AO","score",44,94.17,2012
"AO","score",45,59.73,2012
"AO","score",46,65.96,2012
"AO","score",47,85.83,2012
"AO","score",48,92.76,2012
"AO","score",49,64.91,2012
"AO","score",50,94.48,2012
"AO","score",51,90.22,2012
"AO","score",52,86.16,2012
"AO","score",53,41.95,2012
"AO","score",54,95.84,2012
"AO","score",55,77.82,2012
"AO","score",56,87.03,2012
"AO","score",57,85.88,2012
"AO","score",58,79.16,2012
"AO","score",59,78.73,2012
"AO","score",60,62.95,2012
"AO","score",61,66.45,2012
"AO","score",62,79.97,2012
"AO","score",63,78.82,2012
"AO","score",64,77.43,2012
"AO","score",65,97.38,2012
"AO","score",66,89.48,2012
"AO","score",67,53.3,2012
"AO","score",68,58.23,2012
"AO","score",69,88.26,2012
"AO","score",70,89.76,2012
"AO","score",71,55.3,2012
"AO","score",72,68.33,2012
"AO","score",73,78.02,2012
"AO","score",74,19.5,2012
"AO","score",75,30.63,2012
"AO","score",76,81.14,2012
"AO","score",77,48.68,2012
"AO","score",78,41.17,2012
"AO","score",79,71.32,2012
"AO","score",80,60.34,2012
"AO","score",81,70.21,2012
"AO","score",82,50.11,2012
"AO","score",84,58.84,2012
"AO","score",85,76.9,2012
"AO","score",86,68.23,2012
"AO","score",88,59.94,2012
"AO","score",89,30.85,2012
"AO","score",90,84.76,2012
"AO","score",91,58.53,2012
"AO","score",92,85.56,2012
"AO","score",93,52.93,2012
"AO","score",94,49.55,2012
"AO","score",95,76.9,2012
"AO","score",96,99.01,2012
"AO","score",97,75.13,2012
"AO","score",98,65.89,2012
"AO","score",99,58.41,2012
"AO","score",100,79.14,2012
"AO","score",101,27.29,2012
"AO","score",102,54.88,2012
"AO","score",103,86.5,2012
"AO","score",104,75.69,2012
"AO","score",105,,2012
"AO","score",106,90.75,2012
"AO","score",107,,2012
"AO","score",108,87.36,2012
"AO","score",110,82.18,2012
"AO","score",111,87.15,2012
"AO","score",112,74.34,2012
"AO","score",113,100,2012
"AO","score",114,77.88,2012
"AO","score",115,66.92,2012
"AO","score",116,83.18,2012
"AO","score",117,71.83,2012
"AO","score",118,88.52,2012
"AO","score",119,87.65,2012
"AO","score",120,100,2012
"AO","score",121,72.48,2012
"AO","score",122,86.38,2012
"AO","score",123,57.79,2012
"AO","score",124,73.65,2012
"AO","score",125,65.66,2012
"AO","score",126,71.41,2012
"AO","score",127,87.07,2012
"AO","score",129,79.6,2012
"AO","score",130,99.23,2012
"AO","score",131,98.53,2012
"AO","score",132,83.31,2012
"AO","score",133,91.09,2012
"AO","score",134,74.13,2012
"AO","score",135,84.36,2012
"AO","score",136,64.72,2012
"AO","score",137,87.9,2012
"AO","score",138,84.09,2012
"AO","score",139,67.76,2012
"AO","score",140,74.81,2012
"AO","score",141,87.81,2012
"AO","score",143,87.39,2012
"AO","score",144,94.29,2012
"AO","score",145,88.9,2012
"AO","score",146,67.56,2012
"AO","score",147,79.95,2012
"AO","score",148,46.58,2012
"AO","score",149,64.17,2012
"AO","score",150,64.02,2012
"AO","score",151,47.61,2012
"AO","score",152,76.78,2012
"AO","score",153,78.99,2012
"AO","score",154,81.65,2012
"AO","score",155,40.99,2012
"AO","score",156,63.04,2012
"AO","score",157,46.58,2012
"AO","score",158,64.23,2012
"AO","score",159,62.12,2012
"AO","score",161,63.3,2012
"AO","score",162,79.51,2012
"AO","score",163,83.77,2012
"AO","score",164,84.37,2012
"AO","score",166,41.11,2012
"AO","score",167,55.1,2012
"AO","score",168,67.14,2012
"AO","score",169,75.51,2012
"AO","score",171,79.29,2012
"AO","score",172,58.45,2012
"AO","score",173,97.18,2012
"AO","score",174,86.23,2012
"AO","score",175,72.32,2012
"AO","score",176,70.37,2012
"AO","score",177,47.19,2012
"AO","score",178,88.97,2012
"AO","score",179,75.45,2012
"AO","score",180,83.06,2012
"AO","score",181,66.15,2012
"AO","score",182,71.4,2012
"AO","score",183,68.79,2012
"AO","score",184,58.84,2012
"AO","score",185,68.48,2012
"AO","score",186,77.72,2012
"AO","score",187,79.74,2012
"AO","score",188,66.46,2012
"AO","score",189,92.89,2012
"AO","score",190,100,2012
"AO","score",191,73.12,2012
"AO","score",192,66.79,2012
"AO","score",193,77.48,2012
"AO","score",194,79.78,2012
"AO","score",195,97.1,2012
"AO","score",196,82.05,2012
"AO","score",197,79.43,2012
"AO","score",198,75.08,2012
"AO","score",199,70.75,2012
"AO","score",200,78.65,2012
"AO","score",202,92.29,2012
"AO","score",203,77.8,2012
"AO","score",204,62.86,2012
"AO","score",205,76.78,2012
"AO","score",206,65.44,2012
"AO","score",207,81.37,2012
"AO","score",208,98.31,2012
"AO","score",209,40.73,2012
"AO","score",210,55.18,2012
"AO","score",212,41.91,2012
"AO","score",213,,2012
"AO","score",214,72.28,2012
"AO","score",215,67.14,2012
"AO","score",216,92.64,2012
"AO","score",218,61.26,2012
"AO","score",219,62.9,2012
"AO","score",220,86.85,2012
"AO","score",221,75.34,2012
"AO","score",222,96.75,2012
"AO","score",223,96.93,2012
"AO","score",224,77.32,2012
"AO","score",227,88.44,2012
