"region_name","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Global average",0,70.61,74.46,77.8,80.92,84.04,81.88,77.8,69.4,86.33,80.79,75.25,53.36,50.18,6.24,65.14,63.07,61,76.36,51.02
"Macquarie Island",4,94.48,,81.35,90.67,100,100,,97.29,,,,100,100,,68.88,84.44,100,,
"Howland Island and Baker Island",158,90.53,,73.37,83.76,94.16,99.18,,95.86,,,,89.56,89.56,,68.57,84.28,100,,
"Ile Europa",35,87.24,,76.15,85.91,95.67,88.22,100,87.56,,,,86.37,86.37,,50.76,75.38,100,,
"Jarvis Island",149,83.66,,71.85,78.67,85.49,95.45,,96.76,,,,63.14,63.14,,68.57,84.28,100,,
"Sint Maarten",220,83.41,91.28,86.07,92.91,99.75,100,100,47.82,80.07,88.22,96.36,73.53,73.53,0,70.05,56.91,43.76,,100
"Northern Saint-Martin",221,83.07,77.2,88.17,90.83,93.49,92.18,100,56.65,80.34,88.35,96.36,49.63,49.63,0,69.89,84.95,100,100,90.9
"Seychelles",31,82.45,85.69,78.47,83.11,87.74,80.91,99.98,80.74,65.65,82.82,100,54.1,54.1,0,61.58,57.41,53.23,99.75,100
"Turks and Caicos Islands",111,82.45,89.11,77.65,82.95,88.25,83.95,100,60.81,90.93,90.49,90.05,92.06,92.06,0,69.33,62.97,56.6,66.57,95.57
"New Zealand",162,82.45,78.72,77.54,85.57,93.59,99.89,83.86,76.46,100,100,100,58.59,49.62,1.65,54.8,57.08,59.36,93.69,99.56
"Bahamas",110,82.39,86.26,81.8,80.14,78.48,58.54,91.83,62.17,94.62,81.12,67.61,84.38,84.35,0,66.98,79.52,92.06,100,100
"Saba",248,82.04,88.4,86.25,93.11,99.98,100,100,66.88,75.24,68.81,62.37,36.13,36.13,0,70.03,85.02,100,,100
"Heard and McDonald Islands",94,81.61,,83.69,91.44,99.18,,,99.43,,,,46.45,46.45,,75.01,87.5,100,83.22,
"Clipperton Island",107,81.52,,68.79,84.16,99.54,100,,83.35,,,,74.46,74.46,,64.47,65.61,66.75,,
"South Georgia and the South Sandwich Islands",89,80.79,,82.78,91.37,99.97,,,97.27,,,,66.06,66.06,,65.35,82.67,100,66.59,
"United Arab Emirates",54,80.55,99.09,85.12,86.63,88.15,81.5,74.31,68.5,99,99.5,100,73.57,72.95,0.39,64.49,73.01,81.53,96.85,53.16
"Sint Eustatius",249,80.28,88.4,86.84,92.1,97.36,100,100,55.37,75.24,68.81,62.37,36.13,36.13,0,70.03,81.71,93.38,,100
"Bonaire",245,80.14,79.77,79.62,83.01,86.4,98.87,74.39,72.19,75.24,68.81,62.37,56.13,56.13,,70.03,85.02,100,83.22,100
"Aruba",250,79.96,93.69,80,90,100,100,100,59.79,100,100,100,48.36,48.36,,74.44,42.76,11.07,64.98,100
