region_id,region_name,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
5,New Caledonia,75.091,81.907,80.718,81.537,82.355,70.16,69.1,81.383,84.436,92.214,100,63.223,56.53,0.171,61.493,70.856,80.217,64.605,82.61
164,Belize,74.815,84.19,85.195,78.601,72.004,67.34,99.79,66.15,100,100,100,59.82,39.929,1.556,65.56,82.78,100,31.681,97.668
188,Slovenia,74.811,69.368,79.388,83.06700000000001,86.748,98.9,73.23,55.709,100,100,100,63.886,77.05199999999999,83.352,69.252,58.5,47.749,95.104,37.184
157,Phoenix Islands (Kiribati),74.747,47.775,73.056,62.918,52.781,99,NA,94.891,63.266000000000005,68.31700000000001,73.368,83.57900000000001,83.57900000000001,0,63.301,81.651,100,66.687,67.893
34,Bassas da India,74.742,NA,76.636,85.557,94.479,88.22,NA,85.39,NA,NA,NA,90.213,90.213,NA,48.826,24.413,0,74.79666666666667,NA
182,Spain,74.713,71.663,70.438,79.014,87.588,97.62,71.09,59.895,100,77.26299999999999,54.526,54.315,69.937,85.797,63.598,81.36,99.125,76.931,62.353
135,Mexico,74.661,84.376,77.282,84.303,91.322,85.088,88.244,67.537,100,71.925,43.859,31.879,28.863,0.123,60.378,80.189,100,66.241,89.849
8,Palau,74.639,63.337,75.353,78.217,81.084,88.69,71.446,76.773,98.78,80.77199999999999,62.765,93.14,93.102,0.046,59.348,79.675,100,44.69,69.696
19,Tuvalu,74.631,81.32,73.356,85.476,97.596,100,NA,48.333,92.813,96.406,100,89.172,89.166,0,60.967,32.292,3.62,66.687,71.993
147,French Polynesia,74.621,77.712,74.502,87.238,99.975,100,100,76.288,39.053000000000004,69.52199999999999,100,55.976,53.522,0.439,60.777,30.39,0,75.727,75.80799999999999
51,Kuwait,74.578,89.288,85.234,87.949,90.664,99.38,99.98,71.492,99.832,99.916,100,42.124,42.066,0.009000000000000001,63.141,64.053,64.961,NA,17.072
179,France,74.571,78.516,73.892,78.82,83.746,98.291,70.05,58.923,100,79.40899999999999,58.827999999999996,64.738,58.558,47.768,64.003,82.001,100,84.144,56.991
163,United States,74.452,85.375,78.303,74.827,71.352,74.762,72.86,78.123,99.88499999999999,75.84700000000001,51.81,73.219,70.24,1.129,62.478,71.343,80.209,96.272,44.876
30,Glorioso Islands,74.241,NA,80.286,86.174,92.05799999999999,88.22,NA,84.505,95.221,94.40700000000001,93.602,17.733999999999998,17.733999999999998,NA,48.826,74.413,100,NA,NA
16,Australia,74.116,72.651,84.172,81.912,79.654,71.87,75.03,76.713,100,95.393,90.78699999999999,46.092,31.631,0.166,79.911,89.955,100,92.338,53.657
174,Finland,74.034,91.81400000000001,85.564,80.686,75.812,62.58,74.62,77,100,81.56,63.120000000000005,84.544,85.834,88.14,92.309,76.566,60.822,88.337,21.34
187,Croatia,74.021,80.64,74.73,76.584,78.441,64.88,64.8,70.108,100,78.58,57.16,27.52,30.08,33.868,66.355,78.813,91.27,98.941,96.795
119,Saint Kitts and Nevis,73.926,77.652,85.738,88.133,90.526,79.84,100,63.013,76.596,55.751000000000005,34.906,30.064,30.064,0,68.584,67.627,66.672,77.41222222222223,100
161,Wallis and Futuna,73.693,70.913,74.318,87.06,99.803,100,NA,73.748,64.63,76.94,89.25,66.954,66.954,0,64.631,32.317,0,83.357,71.951
189,Lithuania,73.607,91.999,86.281,77.043,67.806,62.72,74.61,55.329,100,75.607,51.215,87.623,87.623,0,91.674,95.837,100,99.879,15.432
116,Puerto Rico and Virgin Islands of the United States,73.562,80.152,80.388,83.376,86.36,83.328,96.448,63.801,86.36800000000001,69.447,52.516,39.078,39.044000000000004,0.014,70.418,73.257,76.095,67.033,79.76
118,Anguilla,73.53999999999999,88.635,78.447,81.55,84.65299999999999,57.03,100,60.677,80.8,59.363,37.936,63.764,63.764,0,72.605,56.03,39.45,68.339,100
48,Oman,73.36,96.441,81.102,82.295,83.486,95.59,52.25,75.527,100,100,100,55.016,54.959,0.011,61.083,38.571,16.056,98.328,39.639
151,American Samoa,73.286,62.722,73.90899999999999,82.58500000000001,91.26,99.76,100,53.471000000000004,64.63,81.703,98.77499999999999,35.394,35.394,0,59.772,63.849,67.923,79.82300000000001,73.55799999999999
155,Tonga,73.09,53.482,75.47,84.048,92.627,97.73,99.94,64.869,96.80199999999999,98.40100000000001,100,31.713,31.306,0.108,61.211999999999996,45.214,29.22,83.229,72.675
176,Germany,73.081,73.323,80.561,74.375,68.189,62.01,66.03,62.525,100,89.029,78.058,26.626,32.658,68.909,84.858,92.42999999999999,100,93.193,85.238
223,Norway,73.018,96.383,75.532,74.496,73.463,60.001,62.25,76.064,70.274,73.34400000000001,76.414,74.988,60.025,38.346000000000004,61.967,70.703,79.441,95.255,61.653
113,Cayman Islands,72.898,81.019,77.967,81.658,85.358,64.516,96.13600000000001,52.015,99.703,99.847,100,44.424,44.424,0,61.038,45.292,29.54,NA,91.178
125,Grenada,72.605,65.588,84.389,83.469,82.548,58.8,98.14,62.071,67.74499999999999,83.873,100,56.24,56.228,0.004,65.938,39.724000000000004,13.507,84.419,93.731
184,Italy,72.532,67.869,67.539,77.959,88.377,72.26,67.02,60.127,100,85.416,70.82300000000001,44.875,58.552,84.218,69.665,83.866,98.06700000000001,74.623,77.626
38,British Indian Ocean Territory,72.53,81.938,78.745,86.517,94.289,100,70.75,84.6,93.42099999999999,72.749,52.085,37.561,37.561,0,63.759,81.88,100,NA,36.79
68,Malta,72.482,72.836,64.505,76.449,88.39699999999999,72.03,64.37,47.545,99.391,86.427,73.454,39.78,47.801,56.157,66.036,81.971,97.906,75.413,100
58,Canary Islands,72.395,75.14,75.351,80.834,86.32000000000001,66.08,64.95,66.504,46.37,57.336,68.31200000000001,65.363,65.363,0,66.146,83.072,100,90.564,74.109
123,Dominica,72.32900000000001,53.792,81.471,81.253,81.036,96.76,99.97,62.051,85.113,79.30300000000001,73.50200000000001,45.882,45.882,0,72.848,41.955,11.06,80.93,81.394
152,Samoa,72.277,84.938,76.637,77.833,79.03,99.94,99.94,79.878,75.304,39.314,3.316,68.542,68.542,0,61.839,31.719,1.6,67.957,72.72
36,Ile Tromelin,72.21,NA,73.911,81.062,88.22,88.22,NA,84.35,NA,NA,NA,83.003,83.003,NA,48.826,24.413,0,NA,NA
24,Cambodia,72.181,86.944,86.761,84.587,82.40899999999999,77.5,75.81,52.111,99.749,74.677,49.608000000000004,58.647,57.615,0.782,56.739,63.815,70.895,53.713,95.051
133,Honduras,72.128,84.01,83.719,85.011,86.307,84.602,88.718,58.58,100,93.854,87.717,66.74600000000001,33.143,1.908,64.724,82.362,100,78.445,32.544
180,United Kingdom,72.007,82.902,77.056,77.224,77.392,62.44,73.72,68.491,92.188,88.476,84.755,53.182,46.182,11.24,57.255,78.628,100,84.80799999999999,57.188
121,Montserrat,72.004,65.916,84.374,84.011,83.648,75.84,100,64.573,79.36099999999999,87.884,96.406,27.886,27.886,0,71.66499999999999,35.834,0,78.254,99.859
73,Russia,71.919,75.327,81.376,79.365,77.358,84.745,74.22,63.04,99.263,92.164,85.056,70.171,69.93,1.075,75.857,74.625,73.393,94.935,10.85
139,Venezuela,71.898,73.364,82.186,82.626,83.062,84.35,89.373,63.911,95.901,81.79,67.682,50.441,45.066,0.454,68.031,82.79,97.55,97.64099999999999,18.06
46,Djibouti,71.802,86.456,87.625,89.08,90.533,99.24,98.882,54.983,99.914,96.756,93.602,43.379999999999995,43.379999999999995,0,65.853,32.926,0,63.79,47.702
171,Brazil,71.75,64.782,75.82300000000001,81.087,86.351,93.482,98.75,63.267,99.464,78.251,57.047000000000004,46.195,39.771,0.419,65.527,82.311,99.097,89.493,26.289
52,Bahrain,71.694,91.67099999999999,85.407,84.12,82.835,94.12,99.91,58.03,73.95400000000001,80.244,86.54400000000001,27.309,27.304,0.018,60.187,30.092,0,99.53399999999999,51.912
65,Gambia,71.482,91.322,78.43299999999999,80.305,82.178,82.24,82.236,46.429,100,100,100,24.167,24.163,0.01,68.126,69.086,70.05,95.895,43.145
28,Comoro Islands,71.444,77.72,79.695,81.19,82.687,91.73,100,39.96,91.984,91.542,91.099,63.764,63.764,0,60.853,69.444,78.032,73.2,25.894
91,Crozet Islands,71.06700000000001,NA,80.277,71.976,63.68,63.68,NA,84.755,NA,NA,NA,60.518,60.518,NA,48.826,74.413,100,NA,NA
117,British Virgin Islands,70.999,82.784,78.299,81.565,84.832,55.23,99.55,57.863,75.50399999999999,69.562,63.62,55.557,55.557,NA,69.082,41.193,13.3,66.687,100
143,Iceland,70.959,88.861,77.87,69.899,61.928,62.24,74.62,82.847,38.056,62.292,86.527,49.105,48.571,1.221,66.013,51.709,37.405,96.086,72.47500000000001
25,Thailand,70.849,84.498,86.209,86.869,87.537,83.202,79.274,57.169,99.866,83.71000000000001,67.555,56.897999999999996,34.423,1.5310000000000001,55.755,66.444,77.131,69.087,63.81
50,Saudi Arabia,70.70400000000001,94.8,85.359,84.738,84.118,71.34,70.03,69.40599999999999,99.832,99.916,100,49.228,39.947,2.534,62.054,51.451,40.85,87.076,38.342
215,Jordan,70.55799999999999,73.307,87.951,84.367,80.78,87.43,70.1,69.127,100,87.746,75.5,43.2,43.2,0,84.094,51.909,19.72,84.027,54.361000000000004
18,Fiji,70.53999999999999,63.208999999999996,78.429,81.108,83.788,95.34,72.066,80.90899999999999,76.718,64.491,52.272999999999996,46.735,46.66,0.01,57.527,61.191,64.85799999999999,40.454,99.95400000000001
62,Morocco,70.512,79.725,75.702,79.75,83.79599999999999,100,74.62,55.282000000000004,99.967,99.983,100,16.188,16.173000000000002,0.04,65.015,69.499,73.984,70.988,59.104
2,Christmas Island,70.502,73.458,74.24799999999999,81.161,88.07,71.99,70.07,75.032,99.972,96.14699999999999,92.32300000000001,35.636,35.636,0,66.648,58.409,50.17,66.687,76.42399999999999
105,Bouvet Island,70.42,NA,82.065,86.265,90.466,NA,NA,98.535,NA,NA,NA,8.157,8.157,NA,77.452,88.728,100,NA,NA
0,Global average,70.408,75.006,78.279,81.066,83.855,82.233,77.799,68.876,85.644,80.412,75.181,53.939,50.412,5.739,63.467,61.277,59.086,76.783,50.024
202,Tanzania,70.292,94.008,83.126,79.547,75.96600000000001,70.266,81.518,45.802,100,100,100,60.785,53.403,3.582,61.322,80.662,100,73.243,24.452
124,Barbados,70.277,75.758,77.997,88.112,98.225,100,100,65.042,68.798,67.649,66.5,19.371,19.371,0,67.571,37.819,8.07,NA,78.732
66,Senegal,70.186,80.988,77.336,82.88,88.42099999999999,81.906,90.506,45.435,96.616,98.313,100,27.066,27.045,0.061,67.487,80.962,94.437,89.622,24.198
169,French Guiana,70.175,69.298,79.047,89.464,99.877,100,100,77.655,29.743000000000002,43.774,57.806000000000004,27.343,27.343,0,72.391,86.19500000000001,100,80.815,27.204
32,R_union,70.123,85.964,74.531,85.555,96.58,88.22,100,69.456,78.249,67.10300000000001,55.957,57.727000000000004,57.352,0.698,65.718,41.724,17.73,71.99285714285715,34.548
206,Malaysia,70.1,68.102,84.087,85.23,86.371,86.86,81.196,65.678,69.451,78.984,88.51599999999999,56.302,52.159,1.422,59.944,54.522999999999996,49.101,72.118,56.149
218,Canada,70.068,58.875,80.077,83.743,87.40899999999999,96.11099999999999,73.24,88.944,100,87.318,74.637,51.24,41.931,1.281,57.919,39.822,21.727999999999998,84.41,46.283
168,Suriname,69.764,67.382,79.876,86.701,93.525,99.366,99.366,78.136,71.025,83.75999999999999,96.504,48.753,48.704,0,70.33,85.164,100,36.699,12.376
144,Jan Mayen,69.695,NA,74.886,62.337,49.793,62.22,NA,84.21000000000001,80.938,83.534,86.13,10.472,10.472,NA,70.194,85.096,100,100,NA
140,Guadeloupe and Martinique,69.688,77.146,80.894,87.053,93.209,93.67,99.9,71.57,30.199,62.677,95.155,19.622,19.516,0.132,67.953,83.978,100,75.57000000000001,25.791999999999998
6,Vanuatu,69.654,62.035,80.07,81.39500000000001,82.719,87.594,69.934,67.67,100,100,100,47.855,47.817,0.015,59.902,30.471,1.04,49.631,99.974
3,Norfolk Island,69.48,42.249,75.267,87.583,99.898,100,NA,69.977,99.972,96.14699999999999,92.32300000000001,9.999,9.999,0,69.985,59.847,49.708,83.1,76.42399999999999
74,Georgia,69.283,24.229,85.904,86.376,86.846,74.62,74.62,57.064,96.23,97.646,99.061,67.16,67.11,0.142,65.523,43.691,21.86,99.849,67.629
193,Guinea Bissau,69.083,76.881,77.958,86.8,95.64,97.47,98.79,54.753,24.045,60.298,96.55199999999999,18.886,18.886,0,67.778,83.887,100,88.969,24.076
127,Saint Vincent and the Grenadines,69.001,79.338,83.372,87.021,90.667,70.4,100,58.946,20.145000000000003,25.153000000000002,30.161,59.037,59.033,0,72.342,50.53,28.72,73.493,86.111
178,Poland,68.968,77.821,84.228,70.261,56.295,56.38,67.54,58.097,100,81.373,62.737,87.038,87.038,0,91.674,95.837,100,77.014,18.325
11,Marshall Islands,68.806,81.274,75.377,86.34100000000001,97.305,95.73,100,32.048,38.185,55.775999999999996,73.368,74.23,74.227,0,62.277,50.095,37.914,47.323,65.233
137,Ecuador,68.733,70.056,74.076,76.32,78.56,76.118,74.088,68.311,96.655,98.206,99.766,41.942,37.409,30.896,61.18,80.59,100,86.747,19.480999999999998
39,Maldives,68.637,73.842,79.832,84.961,90.088,93.9,70.78,26.282,39.154,69.577,100,78.354,78.354,0,61.206,33.243,5.279,56.114000000000004,99.321
41,Mozambique,68.624,67.9,84.331,83.5,82.667,86.382,93.486,54.238,100,100,100,40.955999999999996,40.865,0.008,62.984,77.69,92.394,66.719,15.446
181,Ireland,68.489,80.75,74.866,74.21,73.554,63.05,74.46,64.574,99.202,76.899,54.596000000000004,72.934,62.27,4.756,59.733000000000004,74.425,89.113,93.06700000000001,21.187
60,Gibraltar,68.429,73.206,71.684,82.359,93.035,NA,NA,36.709,47.21,73.61,100,50.675,50.675,0,60.298,80.149,100,NA,82.301
72,Romania,68.378,70.598,89.28,83.431,77.58,74.62,74.62,60.539,100,88.922,77.836,29.718,29.57,0.11900000000000001,83.79,91.895,100,87.573,22.018
122,Saint Lucia,68.29599999999999,71.585,84.356,88.322,92.286,74.6,100,56.744,68.024,56.736999999999995,45.449,37.18,37.157,0.031,72.342,45.686,19.03,52.412,99.731
219,Saint Pierre and Miquelon,68.283,89.096,76.895,88.199,99.502,NA,NA,83.612,58.62,79.26,99.9,81.564,81.564,NA,62.775999999999996,36.991,11.211,43.237,44.3
194,Guinea,68.17699999999999,80.161,78.213,87.796,97.374,99.02,99.52,44.594,97.724,80.041,62.355000000000004,13.822,13.822,0,63.286,71.218,79.15,95.049,10.555
224,Chile,68.13,71.951,75.384,73.613,71.84,51.66,74.62,90.06700000000001,95.723,97.862,100,52.573,29.87,11.872,61.105000000000004,79.907,98.708,82.398,29.351
82,Albania,68.05199999999999,55.485,71.902,75.82,79.736,73.44,73.26,66.472,100,100,100,17.397,16.155,13.999,67.871,68.895,69.917,93.534,57.45
197,Cameroon,68.012,70.624,80.349,77.503,74.655,91.872,91.872,31.644,98.908,75.843,52.777,50.974000000000004,50.974000000000004,0,63.811,75.483,87.154,98.383,15.915
108,Bermuda,67.945,88.613,70.223,76.525,82.824,51.18,100,52.809,52.361,58.82899999999999,65.305,59.873,59.873,0,63.074,32.782,2.49,64.637,94.204
1,Cocos Islands,67.804,73.458,73.432,81.645,89.86,92.51,70.07,73.258,99.972,96.14699999999999,92.32300000000001,15.05,15.05,0,65.589,32.796,0,66.687,76.42399999999999
63,Western Sahara,67.8,70.582,77.133,84.593,92.056,100,74.62,66.629,99.848,97.216,94.584,12.614,12.614,0,63.342999999999996,47.55,31.756,96.008,28.183
7,Solomon Islands,67.667,80.896,79.864,79.089,78.312,76.04,69.056,63.511,99.93299999999999,99.967,100,88.361,88.307,0.02,57.522,32.184,6.85,55.063,32.532
192,Iraq,67.619,63.761,83.449,89.68299999999999,95.917,98.257,98.285,64.063,67.883,83.941,100,60.852000000000004,60.852000000000004,0,69.109,34.555,0,67.687,15.12
37,Mauritius,67.581,77.07300000000001,75.332,86.18,97.03,86.95,100,65.52,66.117,67.918,69.72699999999999,41.692,39.552,0.09,57.543,34.07,10.592,58.974000000000004,59.573
153,Cook Islands,67.456,79.21000000000001,73.50999999999999,79.553,85.596,85.7,74.62,83.155,53.690999999999995,43.784,33.876999999999995,31.814,31.81,0.038,62.416,56.407,50.4,64.595,75.723
204,Bangladesh,67.353,61.839,82.179,86.746,91.311,99.816,99.796,32.294000000000004,99.967,99.983,100,29.069,24.156,6.449,59.943,59.713,59.484,97.93,11.241
43,Kenya,67.35,97.74,83.652,80.642,77.633,76.228,87.714,47.605000000000004,100,98.976,97.953,35.479,35.422,0.018,60.875,50.88,40.89,74.051,24.244
112,Cuba,67.311,79.951,83.524,79.498,75.474,74.156,100,61.441,86.167,91.38399999999999,96.61099999999999,48.221000000000004,39.004,0.28700000000000003,67.508,83.456,99.408,47.787,16.437
156,Tokelau,67.28,65.58,72.742,79.226,85.71,85.71,NA,64.002,64.63,76.94,89.25,66.432,66.432,0,59.692,29.845,0,66.687,71.1
76,Turkey,67.114,83.493,77.05199999999999,75.624,74.197,69.63,74.61,59.788000000000004,100,100,100,56.151,56.109,56.028,65.681,36.024,6.37,98.991,16.87
237,Oecussi Ambeno,67.067,81.025,83.658,77.112,70.56700000000001,85.76,42.254,63.028,87.858,75.114,62.374,63.578,63.578,0,66.618,60.715999999999994,54.814,NA,55.014
101,Namibia,66.993,27.369,75.259,85.366,95.47200000000001,100,74.62,81.12,47.139,73.565,100,21.454,21.419,0.01,58.229,79.114,100,86.187,41.167
146,Pitcairn,66.975,68.014,74.116,84.638,95.16,95.16,NA,76.288,64.63,76.94,89.25,10.618,10.618,0,65.12,50.91,36.7,NA,73.231
85,Ascension,66.869,77.53999999999999,73.933,86.03,98.13,NA,NA,82.827,80.938,83.534,86.13,76.785,76.785,0,62.057,54.185,46.313,42.742,31.309
166,Jamaica,66.732,49.832,80.575,78.158,75.738,79.13,99.66,48.725,83.959,75.971,67.983,33.272999999999996,33.231,0.017,65.273,74.155,83.035,56.803,71.651
64,Mauritania,66.624,71.094,77.901,81.17699999999999,84.45,74.65,74.65,61.294,91.35900000000001,93.95400000000001,96.55199999999999,14.208,14.208,0,65.891,82.946,100,91.699,20.565
44,Somalia,66.619,97.29899999999999,79.779,76.65,73.519,58.339,72.846,59.922,96.002,94.799,93.602,38.967999999999996,38.967999999999996,0,62.784,31.411,0.04,89.185,46.784
214,Egypt,66.552,69.05,76.325,82.084,87.844,89.78,69.53,52.15,99.967,98.03,96.10300000000001,32.002,33.057,32.164,64.649,67.091,69.536,72.42699999999999,32.319
84,Algeria,66.524,74.627,65.43900000000001,74.544,83.65,99,66.02,45.256,99.967,99.983,100,62.426,62.168,2.199,64.818,37.792,10.765,88.222,17.622
126,Trinidad and Tobago,66.35,59.697,84.438,88.32900000000001,92.219,86.838,93.4,65.311,76.422,82.883,89.35300000000001,31.875,31.875,0,68.551,45.527,22.51,79.691,29.964
148,Line Islands (Kiribati),66.327,48.362,72.742,83.398,94.055,99,NA,80.577,63.266000000000005,68.31700000000001,73.368,51.025,51.025,0,63.301,31.651,0,66.687,67.893
132,Colombia,66.238,80.168,78.863,85.089,91.315,81.404,81.364,65.509,99.464,79.55199999999999,59.63,35.697,30.618,0.379,64.589,73.872,83.152,65.951,18.874
175,Denmark,66.17,79.452,80.754,77.364,73.97200000000001,61.79,66.7,61.653,65.173,65.742,66.32,33.485,38.359,89.012,85.541,92.771,100,93.76400000000001,24.102
102,South Africa,66.13,50.653999999999996,77.416,77.258,77.102,57.746,68.666,59.91,97.018,98.509,100,71.471,70.838,0.10400000000000001,65.662,79.491,93.32,60.807,37.429
26,Andaman and Nicobar,66.101,81.834,80.228,71.21600000000001,62.202,83.768,68.878,58.022,87.858,75.22,62.589999999999996,45.106,45.106,0,61.824,30.911,0,90.395,55.657000000000004
12,Wake Island,65.998,NA,72.358,72.959,73.56,73.56,NA,75.941,63.266000000000005,68.31700000000001,73.368,21.497,21.497,NA,66.057,83.028,100,66.687,NA
131,Nicaragua,65.985,92.706,84.292,86.028,87.762,91.278,96.392,62.233,100,79.107,58.205000000000005,53.695,33.219,0.581,63.263999999999996,81.632,100,9.612,27.637
191,Iran,65.976,72.15299999999999,84.777,84.54599999999999,84.313,74.836,70.83,68.96,57.221,78.60600000000001,100,47.658,45.788,8.018,60.156,61.299,62.44,88.11500000000001,14.616
71,Bulgaria,65.931,58.857,88.804,87.852,86.899,74.62,74.62,50.789,100,71.31,42.62,12.931,24.16,87.01,83.79,91.895,100,99.081,26.116
81,Cyprus,65.761,74.743,62.796,71.808,80.82,71.65,71.48,60.464,64.624,63.365,62.105999999999995,60.566,47.807,35.827,64.472,58.199,51.921,76.736,61.365
136,Guatemala,65.752,63.476,77.07300000000001,76.626,76.18,93.95400000000001,94.35,40.238,100,100,100,37.439,27.71,7.971,66.137,77.181,88.227,66.989,17.005
210,Japan,65.628,67.985,78.872,82.199,85.524,72.003,68.4,64.156,100,75.518,51.027,45.348,42.456,30.130000000000003,62.064,81.031,100,80.346,22.193
15,Philippines,65.613,80.343,84.635,80.212,75.792,91.026,71.856,50.042,45.033,44.129,43.225,25.01,21.432,10.36,60.321,50.989000000000004,41.657,66.59,99.50399999999999
