"region_name","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Global average",0,70.29,74.18,77.51,80.69,83.87,81.63,77.82,69,86.35,80.8,75.26,53.5,50.11,6.36,62.52,62.13,61.73,75.34,50.87
"Macquarie Island",4,94.27,,81.49,90.75,100,100,,97.67,,,,100,100,,65.84,82.92,100,,
"Howland Island and Baker Island",158,90.65,,72.94,85.29,97.64,99.18,,96.77,,,,89.43,89.43,,65.12,82.56,100,,
"Ile Europa",35,87.61,,75.89,85.78,95.67,88.22,100,84.41,,,,91.89,91.89,,50.7,75.35,100,,
"Sint Maarten",220,85.05,91.11,85.78,92.71,99.64,100,100,65.61,80.07,88.22,96.36,73.51,73.51,0,64.76,54.26,43.76,,100
"Jarvis Island",149,84.52,,71.39,82.69,93.99,95.45,,99.23,,,,62.68,62.68,,65.12,82.56,100,,
"New Zealand",162,82.25,78.44,77.5,85.6,93.69,99.89,83.86,78.52,100,100,100,57.61,47.28,1.77,53.04,56.1,59.15,92.8,100
"Northern Saint-Martin",221,82.11,76.18,87.96,90.7,93.44,92.18,100,65.87,80.34,88.35,96.36,49.22,49.22,0,64.33,82.16,100,83.5,92.93
"Seychelles",31,82,86.38,78.14,82.93,87.72,80.91,99.98,77.39,65.65,82.82,100,53.95,53.95,0,58.85,56.04,53.23,99.6,100
"South Georgia and the South Sandwich Islands",89,82,,82.94,91.16,99.37,,,98.54,,,,71.49,71.49,,65.41,82.71,100,66.13,
"Saba",248,81.98,88.86,86.2,93.08,99.97,100,100,69.23,75.24,68.81,62.37,36.32,36.32,0,63,81.5,100,,100
"Turks and Caicos Islands",111,81.93,89.2,77.17,82.69,88.22,83.95,100,58.13,90.93,90.49,90.05,91.96,91.95,0,63.3,59.95,56.6,66.13,96.81
"Heard and McDonald Islands",94,81.16,,83.87,91.5,99.13,,,99.25,,,,44.97,44.97,,74.81,87.41,100,82.66,
"Sint Eustatius",249,80.99,88.86,86.8,91.73,96.67,100,100,68.3,75.24,68.81,62.37,36.32,36.32,0,63,74.88,86.76,,100
"United Arab Emirates",54,80.76,99.11,84.8,86.4,87.99,81.5,74.31,71.66,99,99.5,100,73.16,70.67,0.56,64.46,72.6,80.73,97.09,54.78
"Bonaire",245,80.54,79.82,79.12,82.76,86.4,98.87,74.39,80.05,75.24,68.81,62.37,56.59,56.59,,63,81.5,100,82.66,100
"Clipperton Island",107,80.23,,68.38,83.99,99.61,100,,82.73,,,,70.9,70.9,,60.29,63.52,66.75,,
"Aruba",250,79.95,92.42,79.52,89.76,100,100,100,68.48,100,100,100,48.3,48.3,,67.94,39.51,11.07,60.99,100
"Mayotte",29,79.86,73.53,79.44,88.75,98.06,95.68,100,74.84,100,100,100,67.56,67.03,0.08,63.49,81.75,100,66.18,50.81
"Prince Edward Islands",90,79.75,,80.39,80.46,80.54,63.68,,84.86,,,,88.42,88.42,,62.67,81.33,100,,
"Bahamas",110,79.67,86.42,81.4,79.94,78.48,58.54,91.83,58.29,94.62,81.12,67.61,84.18,84.15,0,61.68,72.9,84.12,83.5,100
"Portugal",183,79.46,69.81,70.89,78.91,86.94,99.12,74.62,71.94,100,93.38,86.76,45.76,43.68,22.82,58.42,79.21,100,87.2,96.74
"Slovenia",188,79.04,69.8,78.53,79.49,80.45,98.9,73.23,80.49,100,100,100,63.57,93.41,100,66.16,60.7,55.24,95.28,39.06
"Antigua and Barbuda",120,78.39,100,78.19,75.86,73.52,73.49,98.18,58.67,83.4,91.7,100,55.68,55.68,0,64.81,78.44,92.07,66.13,85.74
"Juan de Nova Island",33,78.29,,78.23,85.73,93.23,88.22,,84.2,95.29,94.34,93.4,91.89,91.89,,50.7,25.35,0,,
"Estonia",70,78.26,92.49,85.08,79.54,74,62.67,74.62,72.93,100,73.81,47.62,91.92,91.92,0,91.99,95.99,100,99.83,38.78
"New Caledonia",5,78.03,82.11,79.89,81.16,82.43,70.16,69.1,80.5,84.65,92.32,100,62.94,55.93,0.13,61.05,70.38,79.7,91.88,86.75
"Uruguay",173,78.02,96.39,69.53,72.22,74.9,59.57,74.62,68.05,100,100,100,45.5,45.5,0,64.35,80.77,97.2,100,83.03
"Latvia",69,77.68,90.63,84.62,80.1,75.59,62.27,74.62,63.49,100,89.5,79,90.41,90.41,0,91.99,95.99,100,99.76,29.98
"Sweden",222,77.6,96.67,82.78,77.97,73.16,61.51,70.05,73.94,100,100,100,76.57,75.84,59.65,86.02,82.28,78.54,99.81,37.9
"Qatar",190,77.1,95.36,84.44,89.05,93.66,98.63,99.98,73.7,77.8,65.21,52.61,63.38,63.38,0,62.54,64.52,66.5,66.13,54.99
"Spain",182,76.85,71.54,69.16,78.12,87.08,97.62,71.09,68.2,100,77.21,54.42,53.26,76.64,100,60.68,80.34,100,82.86,64.9
"Madeira",57,76.77,84.61,71.65,80.29,88.94,,,67.24,91.27,79.83,68.4,70.26,70.26,0,62.79,81.39,100,73.21,77.32
"Azores",55,76.55,71.42,68,82.5,97,100,,68.62,100,84.2,68.4,57.4,57.4,0,62.79,62.54,62.29,84.97,77.32
