"region_name","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Iceland",143,70.43,88.79,78.28,69.48,60.69,62.24,74.62,79.1,38.39,61.71,85.03,49.45,48.99,0.71,65.91,51.62,37.33,99.98,67.79
"Mozambique",41,70.39,72.62,84.68,83.65,82.63,86.4,93.51,55.94,100,100,100,42.01,41.96,0.01,64.77,79.56,94.35,67.08,23.16
"Morocco",62,70.24,80.94,76.49,80.34,84.19,100,74.62,54.81,100,100,100,16.65,16.64,0.03,67.32,76.1,84.88,62.69,56.26
"Jan Mayen",144,70.24,,75.23,66.26,57.3,62.22,,85.16,81.55,83.65,85.75,10.39,10.39,,68.02,84.01,100,100,
"French Guiana",169,70.21,70.07,79.7,89.77,99.83,100,100,78.71,29.78,44.01,58.24,25.03,25.03,0,75.12,87.56,100,81.33,25.66
"R_union",32,70.08,82.42,74.99,86.01,97.02,88.22,100,67.11,79.24,67.54,55.84,60.28,59.44,0.72,67.26,42.5,17.73,,37.49
"Vanuatu",6,69.92,61.99,80.55,81.79,83.02,87.6,69.94,70.38,100,100,100,48.24,48.18,0.02,62.79,31.91,1.04,47.4,100
"Barbados",124,69.85,74.69,78.7,89.02,99.34,100,100,63.09,68.46,67.48,66.5,19.14,19.14,0,70.54,39.3,8.07,,75.93
"Suriname",168,69.78,68.59,80.49,87.07,93.66,99.39,99.39,77.81,72.73,84.46,96.2,48.07,48.01,0,73.23,86.61,100,33.97,12.49
"Malaysia",206,69.78,68.09,84.5,85.15,85.79,86.86,81.19,62.57,68.36,77.8,87.24,56.97,52.74,1.55,62.35,47.56,32.78,78.73,57.12
"Maldives",39,69.71,90,80.3,84.93,89.56,93.9,70.78,24.4,39.64,69.82,100,86.33,86.33,0,63.53,33.78,4.03,43.9,99.27
"Saint Lucia",122,69.32,78.02,84.89,88.66,92.43,74.6,100,55.11,68.93,57.16,45.39,37.21,37.18,0.04,75.25,47.14,19.03,55.32,100
"Guinea Bissau",193,69.1,75.95,78.49,87.13,95.76,97.47,98.79,57.01,25.66,61.04,96.41,19.92,19.92,0,70.55,85.27,100,84.68,23.72
"Georgia",74,68.93,24.32,86.12,86.42,86.71,74.62,74.62,56.53,100,99.53,99.06,67.36,67.36,0,68.13,45,21.86,99.68,61.2
"Jordan",215,68.58,66.57,88.33,84.56,80.78,87.43,70.1,59.95,100,87.72,75.45,43.2,43.2,0,88.57,54.15,19.72,83.52,48.56
"Solomon Islands",7,68.56,80.88,80.34,79.46,78.58,76.04,69.05,66.17,100,100,100,88.5,88.47,0.03,60.38,33.61,6.85,63.37,28.54
"Cocos Islands",1,68.54,74.41,73.91,81.76,89.61,92.51,70.07,75.86,100,96.35,92.7,16.56,16.56,0,67.91,33.96,0,67.12,76.77
"Guinea",194,68.4,80.22,78.61,87.95,97.28,99.02,99.52,46.99,97.02,79.33,61.63,14.17,14.17,0,65.71,72.43,79.15,95.33,9.1
"Ireland",181,68.14,84.42,75.44,74.23,73.01,63.05,74.46,61.87,100,77.3,54.6,78.28,66.64,4.52,60.69,70.96,81.23,89.47,19
"Saint Pierre and Miquelon",219,68.01,91.5,77.35,88.22,99.1,,,79.95,58.62,79.26,99.9,82.37,82.37,,62.52,36.87,11.23,42.18,43.76
"Kenya",43,67.98,99.37,84.06,80.95,77.84,76.21,87.69,49.93,100,98.96,97.92,35.47,35.39,0.01,63.18,52.03,40.89,76.56,22.72
"Cameroon",197,67.81,69.76,80.56,79.63,78.69,91.86,91.86,34.11,98.83,75.9,52.97,51.67,51.67,0,66.39,70.35,74.31,98,14.99
"Namibia",101,67.78,28.74,75.54,85.52,95.51,100,74.62,80.38,49.27,74.63,100,19.29,19.26,0.01,59.93,79.97,100,86.78,47.89
"Mauritania",64,67.74,75.22,78.49,82.81,87.12,74.65,74.65,62.38,91.36,93.88,96.41,14.55,14.55,0,68.26,84.13,100,94.86,20.24
"Romania",72,67.73,69.67,89.51,82.99,76.48,74.62,74.62,58.21,100,88.77,77.53,29.29,29.02,0.09,83.64,91.82,100,85.24,22.36
"Bangladesh",204,67.73,61.31,82.95,87.18,91.4,99.87,99.85,35.34,100,100,100,28.94,23.72,4.73,63.81,61.53,59.26,97.08,11.41
"Western Sahara",63,67.72,74.75,77.81,85.14,92.46,100,74.62,65.26,100,97.21,94.42,13.29,13.29,0,65.47,46.19,26.91,93.89,26.81
"Mauritius",37,67.61,78.52,75.81,86.5,97.2,86.95,100,65.48,66.42,68.2,69.99,43.34,41.92,0.05,58.34,34.38,10.41,58.62,55.55
"Norfolk Island",3,67.45,42.31,75.42,87.67,99.92,100,,69.88,100,96.35,92.7,9.84,9.84,0,71.4,43.79,16.18,80.46,76.77
"Chile",224,67.27,62.1,75.3,73.14,70.98,51.66,74.62,90.82,96.32,98.16,100,51.12,29.29,10.87,62.29,80.16,98.02,82.5,30.26
"Tokelau",156,67.25,58.31,73.4,79.56,85.71,85.71,,65.61,66.5,77.89,89.28,66.38,66.38,0,63.15,31.57,0,67.12,73.11
"South Africa",102,67.22,56.54,77.67,77.3,76.93,57.74,68.66,58.66,100,100,100,74.21,73.53,0.08,67.45,78.59,89.72,61.67,39.57
"Cuba",112,67.21,79.36,84.09,79.83,75.56,74.15,100,62.47,87.05,91.82,96.6,47.97,40.09,0.23,70.11,84.87,99.63,44.64,14.89
"Cook Islands",153,67.2,79.75,74.07,79.06,84.04,85.7,74.62,82.75,54.94,44.46,33.98,31.8,31.8,0.04,65.46,33.13,0.8,82.36,78.39
"Colombia",132,67.16,80.41,79.45,85.51,91.58,81.41,81.37,64.32,100,79.82,59.63,36.25,28.72,0.4,66.96,70.88,74.79,77.77,21.44
"Andaman and Nicobar",26,67.05,84.22,80.68,72.07,63.46,83.75,68.86,61.5,89.28,75.82,62.37,46.97,46.97,0,64.52,32.26,0,90.51,54.5
"Turkey",76,66.94,84.49,77.57,75.48,73.4,69.63,74.61,54.28,100,100,100,57.13,57.49,58.56,68.71,37.54,6.37,99.21,16.71
"Ascension",85,66.81,78.42,74.26,86.87,99.48,,,80.8,81.55,83.65,85.75,75.52,75.52,0,64.08,49,33.92,49.18,31.04
"Somalia",44,66.71,99.16,79.94,76.56,73.18,58.27,72.33,61.5,96.38,94.89,93.4,39.61,39.61,0,64.9,32.47,0.04,87.33,45.01
"Algeria",84,66.7,75.2,66.19,74.73,83.27,99,66.02,44.38,100,100,100,63.84,63.63,1.24,66.62,38.23,9.85,87.23,18.61
"Line Islands (Kiribati)",148,66.55,48.66,73.44,84.07,94.7,99,,82.15,64.17,68.89,73.61,51.37,51.37,0,65.95,32.97,0,67.12,64.69
"Philippines",15,66.49,85.37,85.1,80.37,75.63,91.02,71.85,52.28,45.52,43.94,42.36,26.69,22.7,10.51,62.58,45.44,28.3,72.54,99.35
"Gibraltar",60,66.39,72.25,72.39,84.62,96.86,,,19.65,47.21,73.61,100,51.24,51.24,0,60.89,80.44,100,,82.94
"Albania",82,66.34,48.47,72.49,75.79,79.08,73.44,73.26,57.41,100,100,100,17.68,14.62,11.91,70.86,70.01,69.17,95.19,55.17
"Trinidad and Tobago",126,66.34,61.5,84.9,88.65,92.4,86.82,93.37,62.82,77.76,82.96,88.17,31.58,31.58,0,70.59,46.55,22.51,80.89,28.3
"Nauru",10,66.14,70.86,73.32,71.66,70,95.45,,24.15,69.53,71.57,73.61,97.56,97.56,,67.17,33.58,0,,64.3
"Brunei",247,66.13,82.96,83.01,88.86,94.71,100,100,54.46,72.54,74.49,76.43,26.61,25.65,0.23,67.55,46.92,26.3,69.8,18.21
"Bermuda",108,66.08,88.71,71.04,77.15,83.26,51.18,100,50.38,50.8,56.12,61.45,59.29,59.29,0,64.47,33.48,2.49,68.83,75.61
"Iran",191,66,71.54,85.17,84.89,84.62,74.83,70.83,66.33,59.87,79.93,100,47.74,46.41,3.52,62.5,62.47,62.44,87,15.73
"Jamaica",166,65.9,40.11,81.28,78.55,75.82,79.13,99.66,46.36,84.45,76.18,67.91,33.62,33.56,0.03,68.02,75.51,83,59.01,70.95
"Myanmar",205,65.82,77.15,84.69,85.85,87.01,88.09,83.78,50.78,93.26,96.63,100,29.73,28.5,0.93,59.82,34.62,9.42,86.61,26.17
"Oecussi Ambeno",237,65.81,81.13,83.58,75.67,67.76,85.76,42.08,63.13,89.28,75.6,61.92,63.92,63.92,0,68.77,51.62,34.46,,53.42
"Montenegro",186,65.72,79.64,71.52,75.12,78.72,74.62,74.62,59.36,95.15,77.68,60.21,31.03,20.51,1.12,69.67,35.39,1.12,86.83,73.47
"Wake Island",12,65.66,,73.17,73.36,73.56,73.56,,70.83,64.17,68.89,73.61,21.56,21.56,,68.57,84.29,100,67.12,
"Denmark",175,65.59,80.74,81.15,78.18,75.2,61.79,66.7,54.06,65.68,66.22,66.77,34.15,38,87.6,85.45,92.73,100,92.72,24.77
"Poland",178,65.54,66.42,84.7,68.73,52.76,56.38,67.54,48.02,100,81.5,62.99,85.9,85.9,0,91.52,95.76,100,67.64,17.47
"Nigeria",196,65.41,81.79,75.81,73.26,70.71,99.94,99.96,39.16,52.02,76.01,100,48.46,48.46,0,68.59,38.72,8.84,89.46,7.34
"Guatemala",136,65.23,60.17,77.55,77.06,76.57,93.93,94.32,33.21,100,100,100,37.64,30.22,7.92,68.62,78.01,87.4,67.44,17.98
"Cyprus",81,65.2,72.95,63.76,72.15,80.55,71.65,71.48,58.64,64.67,63.18,61.69,64.25,44.63,34.24,66.76,56.41,46.06,77.07,63.86
"Yemen",47,65.14,83.07,82.11,84.89,87.66,71.48,68.5,53.8,96.84,98.42,100,57.84,57.82,0.01,61.97,31,0.04,98.64,3.8
"Ghana",106,65.09,72.53,75.18,82.01,88.84,98,99.09,35.71,98.32,93.84,89.35,50.3,50.3,0,69.77,36.25,2.73,71.49,11.74
"Egypt",214,65.01,68.22,77.05,82.37,87.69,89.78,69.53,53.38,100,97.83,95.67,32.13,24.26,18.67,67.51,68.38,69.26,69.59,26.75
"Pitcairn",146,65,63.4,74.49,84.82,95.16,95.16,,78.49,66.5,77.89,89.28,10.99,10.99,0,67.54,33.77,0,,75.47
"Indonesia",216,64.99,94.92,84.21,83.95,83.69,81.15,68.91,58.7,98.46,70.42,42.39,42.51,31.81,4.27,64.59,60.14,55.69,63.49,36.38
"Micronesia",9,64.95,76.49,75.15,82.53,89.91,92.74,71.6,55.79,45.36,59.48,73.61,80.47,80.47,0,62.61,32.93,3.24,35.28,62.19
"Bulgaria",71,64.92,58.33,89.02,87.91,86.8,74.62,74.62,46.82,100,71.31,42.62,13.08,21.21,87.01,83.64,91.82,100,99.1,23.45
"Nicaragua",131,64.83,92.02,84.82,86.39,87.95,91.26,96.38,63.27,100,78.8,57.59,53.19,29.58,0.56,65.58,82.79,100,1.62,26.2
"Iraq",192,64.81,54.11,83.55,88.75,93.96,97.62,97.49,50.63,71.18,85.59,100,59.91,59.91,0,71.63,35.82,0,60.25,17.97
"Sierra Leone",96,64.8,97.77,77.17,78.29,79.41,92.62,96.07,44.06,98.11,76.04,53.97,26.87,26.87,0,63.83,32.94,2.05,96.87,6.43
"Dominican Republic",115,64.8,64.9,81.2,84.08,86.96,87.42,86.35,47.71,98.19,82.35,66.5,45.7,45.33,0.39,68.94,84.47,100,28.44,36.96
"Peru",138,64.7,82.12,72.22,70.71,69.2,58.01,73.41,59.8,43.18,60.68,78.17,66.47,65.22,2.04,65.11,55.63,46.16,98.17,23.29
"Johnston Atoll",159,64.68,,73.54,79.2,84.86,73.56,,75.12,,,,11.25,11.25,,68.57,84.29,100,,
"Haiti",114,64.64,75.51,80.16,73.55,66.94,67.06,96.28,40.51,94.05,97.02,100,34.52,34.52,0,68.78,65.67,62.56,79.7,16.52
"Niue",154,64.61,81.73,73.96,79.81,85.67,85.71,,74.97,31.73,55.41,79.09,20.9,20.9,0,65.45,32.73,0,75.52,74.72
"Republique du Congo",100,64.36,79.11,75.5,85.28,95.05,,,49.64,97.37,77.23,57.09,29.67,29.67,0,67.78,79.16,90.55,99.69,15.11
"Japan",210,64.36,60.8,79.55,82.79,86.03,73.12,68.4,61.81,100,76.07,52.13,44.95,41.7,27.67,63.64,81.82,100,74.84,22.3
"Sri Lanka",40,64.33,84.21,81.58,86.5,91.42,78.88,71.64,58.02,85.65,66.69,47.74,29.25,28.79,0.5,64.21,39.16,14.12,86.15,43.22
