region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,74.66,78.39,77.13,77.82,78.55,77.71,80.93,78.55,NA,82.12,82.12,54.64,49.75,6.7,64.24,63.83,63.42,74.87,92.59
Macquarie Island,4,94.09,NA,80.42,89.88,99.34,100,NA,98.69,NA,NA,NA,92.9,92.9,NA,66.17,83.08,100,100,NA
Ile Europa,35,91.79,NA,76.75,88.37,100,91.19,100,98.72,NA,NA,NA,87.63,87.63,NA,53.24,76.62,100,100,NA
Mayotte,29,88.1,80.87,79.88,89.56,99.25,95.16,100,96.61,NA,NA,NA,75.26,75.26,0.02,58.4,79.2,100,NA,NA
Madeira,57,86.34,97.28,73.9,86.78,99.66,NA,NA,80.24,NA,NA,NA,71.76,71.76,0,71.92,85.96,100,96.04,NA
Howland Island and Baker Island,158,86.19,NA,75.37,83.47,91.57,82.32,NA,98.13,NA,NA,NA,87.25,87.25,NA,59.57,79.78,100,NA,NA
Jarvis Island,149,85.76,NA,73.98,85.35,96.71,79.22,NA,97.31,NA,NA,NA,87.14,87.14,NA,59.57,79.78,100,NA,NA
Prince Edward Islands,90,84.74,NA,78.87,80.37,81.86,63.68,NA,90.26,NA,NA,NA,92.16,92.16,NA,64,82,100,100,NA
United Arab Emirates,54,83.9,96.88,77.72,77.21,76.71,81.56,87.61,81.54,NA,91.83,91.83,72.41,70.69,1.25,59.87,69.11,78.36,82.57,100
Oman,48,83.83,92.77,79.76,72.41,65.06,82.39,99.53,85.37,NA,97.71,97.71,50.76,49.42,0.04,56.31,64.22,72.13,100,94.52
Seychelles,31,83.6,87.02,78.12,84.15,90.18,79.28,99.96,97.38,NA,48.35,48.35,66.09,65.97,0,57.27,78.64,100,100,95.28
Antigua and Barbuda,120,82.69,100,78.1,81.43,84.76,60.43,98.82,79.41,NA,90.14,90.14,54.29,54.29,0,60.92,76.43,91.93,100,85.94
Estonia,70,82.58,98.89,88.28,71.62,54.95,62.83,55.88,78.31,NA,93.47,93.47,68.36,66.66,1.16,96.4,98.2,100,99.92,100
Qatar,190,82.49,100,77.31,77.17,77.03,85.02,98.57,82.28,NA,76.73,76.73,69.28,69.22,0,58.18,68.62,79.06,NA,84.83
Russia,73,82.26,89.18,79.84,80.6,81.36,84.87,74.98,64.27,NA,100,100,74.47,72.42,3.94,82.33,78.55,74.76,77.75,99.98
Samoa,152,81.87,93.46,77.04,75.69,74.33,95.91,99.97,92.4,NA,NA,NA,62.19,62.13,0.01,56.17,28.88,1.6,88.41,100
New Zealand,162,81.6,76.25,77.72,81.23,84.75,99.91,95.97,79.29,NA,92.97,92.97,58.11,46.18,2.56,65.62,62.38,59.13,81.79,100
France,179,81.45,78.37,75.16,75.41,75.66,98.34,81.89,60.94,NA,97.67,97.67,59.59,58.34,56.62,73.17,86.58,100,76.97,100
Marshall Islands,11,81.43,100,75.9,87.83,99.75,80.9,100,74.57,NA,NA,NA,74.86,74.82,0,59.47,48.42,37.37,66.37,100
Norway,223,80.99,94.39,77.94,68.31,58.67,73.5,58.33,83.91,NA,98.45,98.45,77.15,61.72,49.21,70.94,77.81,84.69,93.44,100
Palmyra Atoll,150,80.71,NA,73.09,74.69,76.28,61.06,NA,97.04,NA,NA,NA,90.97,90.97,NA,59.57,79.78,100,NA,NA
Greenland,145,80.63,88.29,79.47,76.5,73.54,83.1,74.92,95.55,NA,100,100,53.63,53.63,0,69.1,83.93,98.77,69.75,NA
United States,163,80.36,78.03,77.28,75.44,73.6,76.5,75.48,84.03,NA,79.88,79.88,71.55,67.58,1.35,68.94,74.62,80.31,92.03,100
R_union,32,80.25,85.38,74.51,86.92,99.32,86.46,100,81.04,NA,78.48,78.48,58.23,58.23,0,59.73,45.76,31.78,100,NA
Mexico,135,80.17,82.72,75.33,78.95,82.57,91.19,93.8,78.31,NA,99.98,99.98,31.77,28.16,1.09,62.15,81.07,100,67.55,100
