region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,72.31,75.13,76.48,77.51,78.58,78.12,80.91,78.89,NA,82.78,82.78,53.69,48.96,7.04,64.05,63.65,63.26,82.75,56.48
Macquarie Island,4,92.94,NA,80.97,90.16,99.34,100,NA,98.69,NA,NA,NA,92.9,92.9,NA,65.95,82.98,100,NA,NA
Ile Europa,35,90.22,NA,76.4,88.2,100,91.19,100,98.72,NA,NA,NA,86.24,86.24,NA,53.92,76.96,100,NA,NA
Mayotte,29,86.15,73.44,79.34,89.29,99.25,95.16,100,91.52,NA,NA,NA,74.67,74.67,0,57.98,78.99,100,NA,NA
Howland Island and Baker Island,158,86.08,NA,74.52,83.04,91.57,82.32,NA,98.13,NA,NA,NA,87.3,87.3,NA,59.19,79.59,100,NA,NA
Jarvis Island,149,85.67,NA,72.96,84.84,96.71,79.22,NA,97.31,NA,NA,NA,87.4,87.4,NA,59.19,79.59,100,NA,NA
United Arab Emirates,54,85.54,97.67,75.58,76.14,76.71,81.56,87.61,81.72,NA,99.48,99.48,72.33,70.61,0.72,59.77,69.06,78.36,98.26,93.34
Qatar,190,85.11,100,75.11,76.07,77.03,85.02,98.57,82.62,NA,100,100,68.7,68.64,0.03,58.06,68.56,79.06,NA,86.47
Madeira,57,84.2,97.28,73.32,86.49,99.66,NA,NA,79.4,NA,NA,NA,71.8,71.8,0,72.05,86.02,100,NA,NA
Seychelles,31,83.65,98.53,77.31,83.74,90.18,79.28,99.96,97.38,NA,74.8,74.8,66.05,65.93,0,57.11,78.56,100,100,58.37
Venezuela,139,81.74,80.14,76.31,77.78,79.24,90.2,99.69,80.5,NA,99.07,99.07,53.3,41.39,1.39,58.61,78.27,97.93,99.88,70.45
Prince Edward Islands,90,81.59,NA,79.14,80.5,81.86,63.68,NA,90.26,NA,NA,NA,91.25,91.25,NA,64.52,82.26,100,NA,NA
Saba,248,81.37,86.91,80.87,86.73,92.6,99.01,100,80.14,NA,NA,NA,37.5,37.5,0,58.59,79.3,100,NA,NA
Sint Maarten,220,81.15,85.61,80.71,88.23,95.74,99.79,100,58.56,NA,94.07,94.07,74,74,0,61.35,52.55,43.76,NA,77.54
Clipperton Island,107,81.12,NA,68.96,84.48,100,87.17,NA,96.05,NA,NA,NA,57.5,57.5,NA,60.84,80.42,100,NA,NA
France,179,80.91,78.36,75.03,75.98,76.94,98.52,81.89,60.98,NA,93.43,93.43,60.03,59.54,58.86,72.96,86.48,100,79.3,94.65
Heard and McDonald Islands,94,80.6,NA,83.36,87.85,92.33,NA,NA,96.72,NA,NA,NA,49.38,49.38,NA,76.9,88.45,100,NA,NA
Palmyra Atoll,150,80.59,NA,72.2,74.24,76.28,61.06,NA,97.04,NA,NA,NA,91,91,NA,59.19,79.59,100,NA,NA
United States,163,80.38,79.56,76.77,76.76,76.75,81.5,75.48,84.47,NA,91.41,91.41,71.97,67.97,1.36,68.5,74.4,80.3,99.65,72.63
Comoro Islands,28,80.34,94.13,77.41,85.15,92.89,92.22,99.98,44.48,NA,90.14,90.14,64.64,64.64,0,56.71,71.39,86.06,NA,80.9
Guadeloupe and Martinique,140,80.22,77.26,78.56,88.89,99.22,87.39,100,86.71,NA,100,100,21.21,20.94,0.18,61.1,80.55,100,NA,NA
Azores,55,79.84,84.38,69.78,82.35,94.91,100,NA,82,NA,NA,NA,63.16,63.16,0,72.05,67.17,62.29,NA,NA
Northern Saint-Martin,221,79.83,77.22,80.89,89,97.11,83.32,100,83.08,NA,NA,NA,45.5,45.5,0,61.35,80.67,100,NA,NA
Ascension,85,79.79,78.89,75.58,87.73,99.88,NA,NA,89.09,NA,NA,NA,62.6,62.6,0,61.32,80.66,100,NA,NA
Kuwait,51,79.69,79.07,75.44,72.49,69.53,99.68,95.82,79.37,NA,89.22,89.22,43.1,43.08,0,62.34,70.63,78.92,NA,87.85
Antigua and Barbuda,120,79.69,100,77.44,81.1,84.76,60.43,98.82,79.48,NA,83.67,83.67,54.3,54.3,0,60.94,80.47,100,NA,78.97
Greenland,145,79.45,88.47,78.94,76.78,74.61,91.93,74.92,95.57,NA,NA,NA,53.88,53.88,0.01,68.89,83.83,98.77,70.2,NA
R_union,32,79.39,77.86,73.94,86.63,99.32,86.46,100,81.12,NA,99.37,99.37,58.04,58.04,0,59.52,45.65,31.78,NA,NA
Phoenix Islands (Kiribati),157,78.99,46.85,74.1,85.74,97.38,82.17,NA,98.7,NA,NA,NA,81.2,81.2,0,58.48,79.24,100,NA,NA
Bahamas,110,78.98,96.25,77.23,79.36,81.49,39.9,86.05,92.63,NA,100,100,83.6,83.6,0,58.93,71.53,84.12,64.18,76.31
Russia,73,78.88,89.88,79.01,80.34,81.68,90.58,74.98,64.08,NA,82.24,82.24,58.52,57.1,9.39,81.14,77.76,74.38,83.93,87.96
Cocos Islands,1,78.7,74.9,72.41,79.48,86.56,74.41,70.07,99.53,NA,NA,NA,75.14,75.14,0,58.01,77.35,96.69,NA,NA
Sint Eustatius,249,78.44,86.91,81.42,87.64,93.86,99.04,100,65.33,NA,NA,NA,37.5,37.5,0,58.59,72.68,86.76,NA,NA
Aruba,250,78.17,94.77,77.13,78.8,80.47,97.26,96.67,72.06,NA,100,100,43.5,43.5,NA,62.6,36.83,11.07,NA,83.62
Ecuador,137,78.12,82.71,72.95,64.46,55.97,76.49,74.53,78.05,NA,94.93,94.93,53,57.51,58.37,58.8,79.4,100,94.97,NA
Norfolk Island,3,78.06,95.85,76.79,88.33,99.86,100,NA,90.66,NA,NA,NA,9.14,9.14,0,68.77,84.38,100,NA,NA
Palau,8,77.88,35.9,75.61,82.64,89.66,79.93,71.72,95.78,NA,NA,NA,79.8,79.4,0.02,56.17,78.09,100,100,77.51
Turks and Caicos Islands,111,77.63,87.95,75.83,76.36,76.89,53.56,85.57,85.17,NA,NA,NA,90.1,90.1,0,61.22,58.91,56.6,NA,83.43
Panama,129,77.25,70.53,77.6,75.68,73.75,88.46,96.11,80.63,NA,100,100,41.6,31.48,1.01,59.82,71.16,82.5,92.78,65.72
Norway,223,76.99,94.18,78.2,67.54,56.87,56.22,58.33,84.09,NA,97.76,97.76,77.28,61.89,49.41,70.67,76.8,82.94,88.57,84.55
Anguilla,118,76.91,91.1,76.58,88.28,99.99,53.09,100,91.45,NA,NA,NA,62.9,62.9,0,63.57,51.51,39.45,NA,NA
Oman,48,76.84,70.93,78.68,71.87,65.06,82.39,99.53,85.57,NA,82.65,82.65,50.84,49.5,0.25,56.24,63.69,71.13,100,62.23
Sierra Leone,96,76.69,97.86,73.56,73.01,72.45,98.06,98.96,48.06,NA,100,100,27.45,27.45,0,61.12,80.14,99.15,86.14,57.25
French Guiana,169,76.66,78.4,77.03,77.11,77.19,100,100,70.36,NA,NA,NA,29.5,29.5,0,62.55,81.27,100,NA,NA
Spain,182,76.49,73.64,71.27,69.71,68.15,97.19,71.93,62.79,NA,66.9,66.9,50.44,65.01,80.79,68.25,84.12,100,82.63,91.02
Estonia,70,76.46,98.89,89.02,71.93,54.83,62.83,55.88,78.1,NA,86.22,86.22,65.35,63.78,3.39,94.61,97.31,100,99.96,49.72
Cape Verde,56,76.19,80.97,76.27,79.62,82.97,NA,NA,76.28,NA,100,100,65.56,65.49,0.07,60.23,62.47,64.71,85.55,59.17
Belgium,59,76.19,78.66,82.74,67.92,53.11,61.58,86.78,37.33,NA,90.49,90.49,60.18,60.18,0,80.81,90.4,100,98.66,89.9
