region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,74.54,74.03,77.94,78.28,78.67,77.24,80.89,77.53,NA,84.51,84.51,53.91,49.67,6.13,68.43,65.19,61.95,79.6,88.86
Macquarie Island,4,93.38,NA,79.68,89.51,99.34,100,NA,98.69,NA,NA,NA,92.9,92.9,NA,71.56,85.78,100,NA,NA
Ile Europa,35,91.08,NA,77.2,88.6,100,91.19,100,98.72,NA,NA,NA,92.45,92.45,NA,51,75.5,100,NA,NA
Howland Island and Baker Island,158,87.36,NA,76.51,84.04,91.57,82.32,NA,98.13,NA,NA,NA,87.32,87.32,NA,70.03,85.02,100,NA,NA
Jarvis Island,149,86.92,NA,75.34,86.03,96.71,79.22,NA,97.31,NA,NA,NA,87.02,87.02,NA,70.03,85.02,100,NA,NA
Clipperton Island,107,85.32,NA,71.32,85.66,100,87.17,NA,96.05,NA,NA,NA,74.59,74.59,NA,66.24,83.12,100,NA,NA
Mayotte,29,84.52,74.73,80.59,89.88,99.17,95.16,100,73.74,NA,NA,NA,75.03,74.68,0.18,66.86,83.43,100,NA,NA
Qatar,190,84.44,100,80.24,78.64,77.03,85.02,98.57,81.6,NA,90.28,90.28,68.24,68.24,0,64.95,72,79.06,NA,85.65
Seychelles,31,84.16,84.91,79.21,84.69,90.18,79.28,99.96,93.45,NA,92.03,92.03,68.38,68.38,0,61.74,57.49,53.23,100,81.44
Sint Maarten,220,82.88,84.59,83.92,89.83,95.74,99.79,100,57.79,NA,94.24,94.24,74.63,74.63,0,67.22,55.49,43.76,NA,89.56
Estonia,70,82.8,91.4,87.3,70.2,53.11,62.83,55.88,77.63,NA,83.25,83.25,93.51,91.63,0,96.39,98.19,100,99.94,97.05
Palmyra Atoll,150,81.9,NA,74.28,75.28,76.28,61.06,NA,97.04,NA,NA,NA,91.09,91.09,NA,70.03,85.02,100,NA,NA
Antigua and Barbuda,120,81.75,100,78.99,82.66,86.34,60.67,98.91,79.35,NA,99.86,99.86,54.16,54.16,0,67.14,79.54,91.93,NA,80.57
Madeira,57,81.67,85.11,74.67,87.17,99.66,NA,NA,79.56,NA,NA,NA,69.47,69.47,0,74.13,87.07,100,NA,NA
Saba,248,81.64,84.47,82.7,87.65,92.6,99.01,100,80.01,NA,NA,NA,37.37,37.37,0,65.88,82.94,100,NA,NA
Fiji,18,81.1,75.73,78.97,83.94,88.9,84.61,81.14,88.81,NA,99.84,99.84,46.96,46.93,0.01,64,64.45,64.91,89.66,95.95
United States,163,81.1,82,77.96,76.31,74.66,71.22,75.39,82.82,NA,78.8,78.8,72.13,68.79,1.14,71.71,76,80.28,99.63,100
R_union,32,80.3,82.6,75.28,87.3,99.32,86.46,100,80.52,NA,97.93,97.93,58.11,58.11,0.2,67.22,49.5,31.78,NA,NA
Prince Edward Islands,90,80.25,NA,78.51,80.18,81.86,63.68,NA,90.26,NA,NA,NA,87.49,87.49,NA,59.24,79.62,100,NA,NA
Phoenix Islands (Kiribati),157,80.23,48.11,76.42,86.9,97.38,82.17,NA,98.67,NA,NA,NA,81.23,81.23,0,68.56,84.28,100,NA,NA
Brazil,171,80.16,75.72,76.05,77.63,79.2,97.2,99.96,58.54,NA,98.53,98.53,46.29,40.18,0.43,63.81,81.9,100,71.89,100
Bahamas,110,80.01,81.88,80.57,80.77,80.97,39.83,84.92,86.79,NA,81.56,81.56,82.9,82.88,0,64.99,78.53,92.06,100,82.98
United Arab Emirates,54,79.96,97.65,80.58,78.62,76.66,81.57,87.6,82.22,NA,67.16,67.16,72.23,69.04,0.49,65.67,73.6,81.53,97.84,64.23
New Zealand,162,79.96,76.98,77.38,81.08,84.78,99.91,96.03,72.37,NA,77.17,77.17,57.7,47.04,2.14,66.71,63.04,59.36,90.25,95.74
