region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Palau,8,79.69,74.25,77.52,82.95,88.39,79.91,71.68,91.62,NA,NA,NA,80.63,80.46,0.04,65.46,82.73,100,62.02,91.55
Guadeloupe and Martinique,140,79.41,74.04,80.51,90.03,99.54,87.45,100,80.41,NA,97.9,97.9,21.72,21.55,0.09,67.79,83.9,100,NA,NA
Sint Eustatius,249,79.24,83.72,83.6,88.77,93.95,99.04,100,66.35,NA,NA,NA,37.25,37.25,0,65.66,79.52,93.38,NA,NA
Northern Saint-Martin,221,79.22,75.01,86.17,91.59,97,83.32,100,74.76,NA,NA,NA,45.64,45.64,0,68.48,84.24,100,NA,NA
Panama,129,79.12,63.19,80.9,77.42,73.94,88.68,96.16,78.76,NA,99.97,99.97,39.31,33.2,0.95,66.89,73.76,80.63,90.09,89.95
Comoro Islands,28,79,98.3,79.12,85.88,92.63,92.22,99.98,46.44,NA,96.47,96.47,64.15,64.15,0,63.65,69.32,75,NA,58.21
Azores,55,78.94,74.27,70.98,82.94,94.9,100,NA,82.17,NA,NA,NA,66.07,66.07,0,74.05,68.17,62.29,NA,NA
Papua New Guinea,17,78.74,81.24,80.8,74.38,67.97,73.8,71.49,73.86,NA,100,100,88.28,88.27,0,69.55,38.81,8.07,85.73,99.86
Malaysia,206,78.65,66.82,80.95,75.28,69.6,78.85,78.46,73.99,NA,100,100,54.23,50.55,1.73,62.46,65.87,69.28,96.84,99.87
Marshall Islands,11,78.62,100,77.34,87.96,98.59,80.9,100,74.4,NA,NA,NA,75.32,75.32,0,70.06,53.72,37.38,59.19,76.1
Seychelles,31,78.51,84.92,79.75,84.96,90.18,79.28,99.96,91.87,NA,47.78,47.78,67.25,67.25,0,61.59,57.41,53.23,100,71.7
Saint Kitts and Nevis,119,78.25,88.94,83.53,90.43,97.33,77.17,100,67.46,NA,NA,NA,31.79,31.79,NA,66.55,81.79,97.02,NA,88.43
New Caledonia,5,78.05,81.67,81.45,85.76,90.07,65.47,69.77,90.62,NA,NA,NA,59.72,52.92,0.18,70.96,80.17,89.38,NA,98.02
Fiji,18,78.05,86.59,79.55,84.24,88.93,84.6,81.1,88.67,NA,99.05,99.05,47.79,47.76,0.01,64.84,64.83,64.82,58.42,85.2
United Kingdom,180,78.02,83.4,77.24,71.35,65.46,62.53,84.13,70.53,NA,84.52,84.52,50.7,43.49,11.24,72.98,86.49,100,93.78,100
Spain,182,77.73,68.93,73.18,70.42,67.65,97.19,71.93,63.69,NA,95.17,95.17,50.47,68.46,82.61,71.24,85.62,100,59.99,95.88
Tanzania,202,77.63,97.93,81.12,75.71,70.31,64.37,81.4,43.55,NA,100,100,62.27,55.82,3.81,66.03,81.84,97.64,94.56,81.15
Finland,174,77.47,81.07,87.17,70.27,53.36,62.71,74.26,79.61,NA,84.85,84.85,79.3,82.75,88.02,96.45,79.38,62.32,86.6,73.2
Costa Rica,130,77.39,100,77.48,73.46,69.43,67.47,62.5,81.56,NA,96.51,96.51,54.26,50.76,0.84,67.49,76.38,85.27,76.77,88.5
Germany,176,76.93,72.93,81.26,69.18,57.1,62.19,91,57.33,NA,96.54,96.54,24.76,31.46,70.05,89.19,94.59,100,94.1,100
Solomon Islands,7,76.82,80.81,80.49,80.3,80.12,66.57,74.52,65.18,NA,87.4,87.4,86.89,86.86,0.03,65.53,36.19,6.85,90.84,99.54
Samoa,152,76.55,74.35,78.82,76.57,74.33,95.91,99.97,89.74,NA,NA,NA,64.87,64.86,0,66.88,34.24,1.6,NA,76.76
Suriname,168,76.48,67.18,79.83,78.01,76.19,72.31,83.32,83.51,NA,74.78,74.78,53.55,53.53,0,68.3,84.15,100,NA,91.57
United Arab Emirates,54,76.41,99.79,82.01,79.11,76.21,81.54,87.56,83.34,NA,49.08,49.08,72.97,69.84,0.16,67.04,73.03,79.02,76.48,64.32
French Guiana,169,76.36,76.33,79.15,78.17,77.2,100,100,70.09,NA,NA,NA,24.71,24.71,0,70.46,85.23,100,NA,NA
Australia,16,76.29,76.01,82.05,78.34,74.63,63.71,71.14,93.51,NA,92.84,92.84,48.21,31.63,0.18,81.27,90.63,100,88.79,NA
Thailand,25,76.24,83.34,81.75,72.02,62.28,85.6,81.78,75.92,NA,77.71,77.71,55.44,40.6,10.87,61.92,76.75,91.58,84.89,83.83
Puerto Rico and Virgin Islands of the United States,116,76.16,82.45,79.89,71.41,62.93,70.55,95.94,83.91,NA,93.62,93.62,37.19,37.19,0,69.4,72.4,75.41,NA,77.98
Mauritius,37,76.07,77.46,76.08,83.73,91.37,85.34,99.71,73.66,NA,96.31,96.31,43.36,39.89,0.06,61.74,36.08,10.41,97.85,70.72
Guinea Bissau,193,76.02,91.89,75.51,75.42,75.33,99.68,99.85,64.59,NA,NA,NA,19.7,19.7,0,70.31,84.19,98.07,90.75,58.13
Canada,218,75.97,54.72,79.4,79.73,80.06,96.54,86.7,86.62,NA,98.15,98.15,40.41,32.55,2.02,72.41,49.57,26.74,83.8,91.35
Aruba,250,75.91,90.95,79.87,80.17,80.47,97.26,96.67,71.09,NA,79.88,79.88,42.96,42.96,NA,70.98,41.03,11.07,NA,83.19
Norway,223,75.9,94.1,77.41,66.71,56.01,59.21,58.33,83.6,NA,75.39,75.39,77.87,64.63,48.68,73.62,81.39,89.16,89.99,85.64
Nicaragua,131,75.83,90.56,83.49,78.66,73.84,93.98,97.48,74.64,NA,57.55,57.55,52.64,31.33,0.68,66.24,83.12,100,86.81,64.21
Anguilla,118,75.8,88.9,78.51,89.24,99.98,53.09,100,81.18,NA,NA,NA,62.97,62.97,0,71.03,55.24,39.45,NA,NA
Vietnam,207,75.71,80.17,79.45,71,62.54,77.34,73.25,51.91,NA,98.16,98.16,58.45,44.09,7.72,69.12,75.98,82.84,91.17,94.08
Russia,73,75.69,79.36,80.34,80.79,81.23,86.55,74.98,62.72,NA,58.96,58.96,60.21,59.91,1.35,83.16,77.08,70.99,79.48,97.11
Bermuda,108,75.55,87.35,71.55,85.77,100,50.16,98.26,75.18,NA,94.75,94.75,68.05,68.05,0,63.02,33.01,3.01,NA,87.4
France,179,75.52,74.96,75.41,72.58,69.74,97.81,81.89,60.59,NA,76.21,76.21,60.84,57.92,52.89,75.19,87.59,100,45.67,100
Ascension,85,75.43,76.93,76.34,88.17,100,NA,NA,89.26,NA,NA,NA,72.84,72.84,0,66.01,49.97,33.92,NA,NA
Honduras,133,75.4,88.23,81.76,75.74,69.73,81.46,87.64,65.89,NA,96.12,96.12,66.04,29.3,2.67,67.63,83.81,100,79.46,66.38
Ile Tromelin,36,75.36,NA,75.91,75.91,NA,86.46,NA,98.62,NA,NA,NA,90.41,90.41,NA,50.76,25.38,0,NA,NA
Kuwait,51,75.27,89.58,80.4,74.88,69.35,99.68,95.82,78.23,NA,65.79,65.79,42.77,42.64,0.01,66.5,66.75,66.99,NA,64.07
South Georgia and the South Sandwich Islands,89,75.2,NA,80.81,89.98,99.14,NA,NA,97.68,NA,NA,NA,51.81,51.81,NA,61.12,80.56,100,55.96,NA
East Timor,231,75.18,90.22,81.73,76.73,71.73,81.15,70.86,69.26,NA,NA,NA,44.5,43.82,0.2,68.76,61.4,54.04,86.85,96.36
Saint Vincent and the Grenadines,127,75.07,85.83,81.86,89.8,97.73,68.99,100,75.5,NA,77.18,77.18,59.19,59.18,0,69.65,49.18,28.72,NA,69.98
Juan de Nova Island,33,74.95,NA,79.77,78.07,76.37,86.46,NA,97.8,NA,NA,NA,87.03,87.03,NA,50.76,25.38,0,NA,NA
Latvia,69,74.88,86.38,86.95,67.57,48.18,62.29,36.6,66.26,NA,72.44,72.44,79.87,79.87,0,96.22,98.11,100,99.02,80.3
Bahrain,52,74.81,89.05,79.46,75.5,71.55,78.31,97.67,92.99,NA,85.21,85.21,26.94,26.92,0.01,64.96,32.48,0,NA,95.14
Mexico,135,74.76,81.99,77.6,80.04,82.47,90.78,93.51,75.92,NA,89.36,89.36,38.69,33.77,0.41,65.62,82.81,100,59.03,60.39
Mozambique,41,74.72,86.32,81.28,70,58.73,72.34,80.56,58.15,NA,90.15,90.15,41.68,41.67,0.01,66.73,77.66,88.6,99.11,71.27
Lithuania,189,74.72,82.54,87.89,66.59,45.29,62.89,23.45,53.82,NA,92.89,92.89,73.7,73.7,0,96.22,98.11,100,99.32,93.87
Maldives,39,74.7,83.64,79.91,80.6,81.29,67.13,69.49,69.58,NA,100,100,79.41,79.4,0,64.88,33.9,2.93,75.21,88.08
Kerguelen Islands,93,74.7,NA,80.13,87.12,94.11,NA,NA,90.08,NA,NA,NA,46.22,46.22,NA,50.76,75.38,100,NA,NA
Bahamas,110,74.69,81.68,81.52,81.03,80.54,39.79,84.11,86.47,NA,65.38,65.38,82.71,82.69,0,65.98,79.02,92.06,72.05,74.72
Curacao,244,74.54,77.82,79.14,69.74,60.33,99,50.65,78.27,NA,100,100,51.7,51.7,NA,65.3,56.36,47.42,NA,87.38
Bonaire,245,74.53,79.49,79.72,70.02,60.33,95.4,66.06,80.11,NA,NA,NA,47.81,47.81,NA,65.66,82.83,100,NA,NA
Iran,191,74.4,73.36,80.29,72.9,65.52,79.97,79.25,72.71,NA,89.75,89.75,47.17,43.2,5.54,62,62.22,62.44,96.22,NA
Dominican Republic,115,74.39,66.3,79.87,67.46,55.04,92.05,84.26,57.83,NA,99.84,99.84,47.89,47.28,0.28,66.74,83.37,100,NA,71.12
Singapore,208,74.35,96.04,81.22,75.77,70.33,71.21,67.73,62.36,NA,100,100,27.18,58.76,79.03,68.08,34.41,0.75,78.92,98.32
Canary Islands,58,74.33,76.38,77.22,75.17,73.13,66.38,64.93,77.46,NA,NA,NA,72.97,72.97,0,74.05,87.02,100,NA,NA
Indonesia,216,74.32,92.44,82.06,79.53,77,78.93,73.74,68.04,NA,99.63,99.63,35.94,22.37,5.01,65.39,61.09,56.79,85.86,81.53
Bassas da India,34,74.27,NA,77.82,75.03,72.25,86.46,NA,97.44,NA,NA,NA,87.03,87.03,NA,50.76,25.38,0,NA,NA
Tokelau,156,74.21,NA,76.83,88.42,100,71.14,100,88.73,NA,NA,NA,63.11,63.11,0,67.7,33.85,0,NA,NA
Turks and Caicos Islands,111,74.17,86.86,78.23,76.14,74.04,53.16,84.34,85.13,NA,NA,NA,90.13,90.13,0,68.68,62.64,56.6,NA,54.97
Venezuela,139,74.14,66.84,80.72,80.3,79.87,90.1,99.63,74.36,NA,42.59,42.59,45.62,39.14,0.56,65.64,82.55,99.46,79.57,86.3
Slovenia,188,74.07,63.68,80.59,77.85,75.12,98.62,71.17,31.12,NA,93.83,93.83,60.74,78.64,83.57,74.73,59.35,43.97,99.98,66.43
Micronesia,9,73.94,50.06,76.83,81.72,86.62,78.32,71.48,69.35,NA,NA,NA,84.45,84.45,0,67.06,33.53,0,100,96.49
Jersey,227,73.94,90.44,78.93,72.9,66.86,62.9,98.86,50.75,NA,NA,NA,61.17,66.02,87.01,74.07,75.72,77.37,NA,NA
Belize,164,73.9,83.93,83.71,74.01,64.31,43.06,96.39,79.91,NA,78.83,78.83,59.26,56.13,2.82,68.04,70.36,72.68,99.42,57.02
Uruguay,173,73.87,96.67,70.73,66.62,62.51,60.93,82.1,72.41,NA,94.28,94.28,38.65,38.65,0,67.43,83,98.57,73.22,70.79
Tonga,155,73.82,39.85,77.52,87.18,96.83,91.33,99.97,85.14,NA,74.24,74.24,30.91,30.79,0.1,70.09,49.65,29.22,97.48,82.58
Sierra Leone,96,73.73,97.65,75.33,76.7,78.08,98.74,99.32,48.06,NA,40.02,40.02,28.85,28.85,0,66.24,82.41,98.59,89.43,76.14
French Polynesia,147,73.47,61.37,76.29,88.04,99.79,84.17,100,91.34,NA,NA,NA,59.65,54.71,0.62,71.09,35.55,0,63.64,82.46
Madagascar,42,73.37,59.15,79.61,79.74,79.86,87.89,94.75,62.73,NA,91.32,91.32,50.48,48.9,0.16,61.23,71.56,81.89,86.92,50.77
Netherlands,177,73.26,55.66,79.38,65.48,51.57,62.68,94.28,52.46,NA,86.54,86.54,21.8,45.51,87.01,80.94,90.47,100,92.34,87.15
Oecussi Ambeno,237,73.25,61.18,81.47,73.57,65.68,90.92,98.31,75.93,NA,NA,NA,43.16,43.16,0,68.76,69.68,70.6,NA,NA
Dominica,123,73.19,56.25,80.85,89.75,98.65,96.77,100,71.18,NA,NA,NA,49.78,49.78,0,71.68,41.37,11.06,NA,80.41
Crozet Islands,91,73.15,NA,78.33,71,63.68,63.68,NA,87.12,NA,NA,NA,68.57,68.57,NA,50.76,75.38,100,NA,NA
Belgium,59,73.06,77.54,81.46,67.48,53.5,61.58,86.78,37.31,NA,66.66,66.66,61.38,61.38,0,81.1,90.55,100,92.61,88.71
Peru,138,73.05,82.56,73.7,70.05,66.4,58.65,75.77,64.57,NA,84.99,84.99,66.69,65.45,2.03,66.55,55.19,43.84,94.23,79.02
Ireland,181,72.92,72.57,75.17,66.06,56.94,63.11,75.66,67.76,NA,83.82,83.82,64.44,53.73,4,67.03,63.79,60.55,93.1,89.58
Portugal,183,72.87,53.81,74.67,73.01,71.36,98.85,84.34,60.6,NA,93.71,93.71,42.87,41.57,32.11,69.18,84.59,100,57.97,80.29
Iceland,143,72.81,88.59,78.38,70.2,62.02,62.25,74.93,86.14,NA,97.86,97.86,48.26,47.39,0.89,74.18,55.77,37.35,98.74,46.23
Philippines,15,72.79,87.73,83.21,74.18,65.16,79.28,74.29,60.26,NA,99.98,99.98,32.66,27.23,10.8,64.96,47.1,29.25,99.99,77.82
Cocos Islands,1,72.77,76.05,74.24,80.39,86.54,74.41,70.07,99.53,NA,NA,NA,74.85,74.85,0,68.18,34.09,0,NA,NA
Chile,224,72.76,63.62,75.48,71.46,67.45,51.67,99.45,97.47,NA,86.46,86.46,51.29,26.24,13.18,63.9,81.07,98.24,72.93,77.28
Italy,184,72.69,63.95,70.85,67.91,64.97,72.54,66.76,62.73,NA,98.55,98.55,40.6,56.94,83.37,77.56,88.78,100,51.56,97.17
Saint Helena,86,72.54,71.02,77.31,88.41,99.51,NA,98.86,97.24,NA,NA,NA,46.71,46.71,0,66.01,33,0,NA,NA
Vanuatu,6,72.4,61.96,81.63,79.13,76.64,76.84,71.5,79.43,NA,98.89,98.89,49.55,49.53,0.01,67.63,34.33,1.04,NA,100
Cayman Islands,113,72.37,100,78.22,82.7,87.18,54.72,80.43,70.37,NA,87.71,87.71,44.32,44.32,0,66.47,48.07,29.66,NA,82.99
Andaman and Nicobar,26,72.35,83.37,79.22,73.69,68.16,89.27,77.35,83.12,NA,NA,NA,44.29,44.29,0,65.84,32.92,0,94.83,NA
Malta,68,72.35,62.83,66.95,68.31,69.68,72.03,64.36,65.4,NA,100,100,35.97,51.93,58.4,76.87,88.44,100,NA,77.82
South Korea,20,72.02,51,83.61,72.32,61.02,63.68,80.19,71.33,NA,87.64,87.64,45.29,72.36,86.51,64.05,77.34,90.63,58.71,85.62
Oman,48,72.01,97.45,81.91,74.84,67.77,82.35,99.12,90.95,NA,48.22,48.22,54.05,54.05,0.01,64.23,58.74,53.26,NA,42.36
American Samoa,151,72,27.88,76.99,86.93,96.88,94.89,100,64.96,NA,NA,NA,40.95,40.95,0,67.43,68.71,70,NA,91.65
Tuvalu,19,71.74,62.24,77.37,87.99,98.62,84.53,100,74.76,NA,NA,NA,86.77,86.77,0,68.48,36.05,3.62,NA,41.6
Turkey,76,71.64,81.31,77.85,73.18,68.5,69.19,79.75,62.81,NA,74.08,74.08,56.24,57.19,58.7,57.47,31.92,6.37,95.17,91.83
Denmark,175,71.6,71.02,81.73,69.86,57.99,61.92,70.13,55.52,NA,91.59,91.59,30.43,36.31,87.94,89.4,94.7,100,95.81,69.1
Equatorial Guinea,104,71.55,74.43,74.57,64.74,54.91,96.2,76.41,71.4,NA,NA,NA,19.88,19.88,0,64.27,69.33,74.39,100,NA
Western Sahara,63,71.45,68.58,77.24,75.86,74.49,99.99,99.97,83.17,NA,NA,NA,13.98,13.98,0,67.33,33.67,0,96.4,NA
Argentina,172,71.41,51.65,75.67,68.74,61.82,55.94,81.7,84.12,NA,86.17,86.17,47.25,47.25,0,63.07,81.53,100,62.65,94.31
Romania,72,71.3,68.38,86.97,67.98,48.99,74.93,74.93,68.06,NA,61.07,61.07,26.46,26.46,0.13,100,100,100,99.89,NA
Wallis and Futuna,161,71.28,63.23,77.8,88.8,99.8,83.2,NA,89.1,NA,NA,NA,67.73,67.73,0,71.26,35.63,0,NA,NA
Montserrat,121,71.08,71.45,82.64,91.16,99.67,73.75,100,80.55,NA,87.99,87.99,28.95,28.95,0,69.65,34.82,0,NA,NA
Poland,178,70.9,77.63,86.76,62.75,38.75,56.38,30.81,54.07,NA,61.6,61.6,81.1,81.1,0,96.22,98.11,100,93.3,93.23
Japan,210,70.78,60.01,79.52,75.3,71.08,71.71,62.77,76.37,NA,90.9,90.9,47.74,43.81,28.24,66.69,83.35,100,72.8,NA
Christmas Island,2,70.76,76.05,75.55,84.01,92.47,70.91,70.07,95.27,NA,NA,NA,39.22,39.22,0,69.44,59.81,50.17,NA,NA
Bouvet Island,105,70.49,NA,80.23,89.2,98.16,NA,NA,98.05,NA,NA,NA,8.03,8.03,NA,73.39,86.69,100,NA,NA
Trinidad and Tobago,126,70.31,72.97,82.65,79.79,76.92,91.34,98.9,74.23,NA,97.82,97.82,32.44,32.44,0,66.18,44.34,22.51,32.03,79.29
Greece,80,70.22,57.16,72.03,66.7,61.36,91.88,63.59,73.66,NA,95.94,95.94,38.63,54.22,61.62,76.06,86.44,96.82,41.72,70.87
Sao Tome and Principe,103,70.07,86.39,76.14,77.4,78.65,97.83,97.83,61.16,NA,75.59,75.59,48.96,48.96,0,63.39,46.46,29.52,NA,39.04
Barbados,124,69.98,74.43,78.38,89.15,99.91,99.32,100,73.73,NA,70.19,70.19,20.46,20.46,0,66.16,37.11,8.07,NA,65.41
Myanmar,205,69.95,77.91,78.79,73.39,67.99,81.65,85.7,64.18,NA,98.1,98.1,25.56,24.18,0.84,61.84,35.61,9.39,89.16,69.56
Liberia,97,69.91,75.32,75.79,75.85,75.9,97.13,96.79,50.46,NA,NA,NA,19.8,19.8,0,67.71,53.96,40.21,89.96,NA
Guatemala,136,69.91,59.89,77.71,72.92,68.13,99.96,92.94,30.58,NA,93.71,93.71,37.33,26.97,6.16,68.5,78.08,87.66,87.46,56.6
Cambodia,24,69.89,86.43,79.44,65.69,51.95,68.28,66.22,64.02,NA,85.74,85.74,48.16,42.89,0.64,63.07,61.93,60.79,84.45,73.29
Sri Lanka,40,69.72,84.25,81.56,76.21,70.86,76.35,72.23,66.79,NA,87.58,87.58,28.03,27.37,0.57,68.25,58,47.74,80.01,68.43
Croatia,187,69.58,78.14,76.15,58.14,40.14,65.07,63.79,69.56,NA,99.48,99.48,22.52,23.83,25.62,72.13,82.25,92.37,83.41,72.11
Grenada,125,69.38,66.19,82.39,79.82,77.26,56.41,92.54,73.37,NA,92.36,92.36,59.29,59.26,0,66.55,37.76,8.98,NA,66.69
Falkland Islands,95,69.37,76.93,80.33,79.37,78.4,62.22,NA,98.3,NA,NA,NA,62.63,62.63,0,60.47,31.48,2.48,74.63,NA
Ukraine,75,69.34,32.8,87.13,68.83,50.52,61.88,61.88,68.77,NA,74.95,74.95,35.5,35.5,0.11,100,100,100,89.17,99.63
Norfolk Island,3,69.33,86.59,76.76,87.97,99.19,100,NA,87.62,NA,NA,NA,9.34,9.34,0,72.74,44.46,16.18,NA,NA
Taiwan,14,69.32,66.29,84.17,74.61,65.05,80.31,71.01,47.9,NA,87.91,87.91,52.34,58.88,83.15,68.51,45.41,22.31,91.55,NA
Saudi Arabia,50,69.26,93.76,82.03,73.56,65.09,72.12,70.31,76.56,NA,55.73,55.73,48.55,30.91,1.46,63.71,54.75,45.78,72.17,92.69
Ecuador,137,69.24,83.39,75.54,65.95,56.36,75.74,73.62,74.04,NA,51.99,51.99,47.61,37.13,28.83,64.45,82.22,100,79.07,NA
British Virgin Islands,117,69.1,75.77,78.35,72.05,65.75,52.72,90.15,75.42,NA,NA,NA,54.66,54.66,NA,68.2,40.75,13.3,NA,91.27
Gilbert Islands (Kiribati),212,69.1,42.25,76.79,81.48,86.17,80.47,72.89,55.66,NA,NA,NA,88.89,88.88,0.91,68.95,34.48,0,NA,96.7
Yemen,47,69.02,96.15,78.63,76.75,74.87,70.96,66.13,54.03,NA,68.07,68.07,54.07,54.07,0.01,61.56,42.63,23.69,90.69,70.69
Cape Verde,56,68.48,81.91,76.77,77.62,78.47,NA,NA,72.44,NA,34.18,34.18,67,67,0,64.13,67.19,70.25,85.97,61.55
Gabon,198,68.46,75.69,76.77,67.14,57.5,82.15,81.1,76.38,NA,37.46,37.46,41.25,41.25,0,66.52,71.23,75.95,83.76,NA
China,209,68.21,42.14,80.78,72.05,63.32,78,81.08,36.93,NA,91.67,91.67,36.42,74.48,84.7,66.4,38.33,10.26,67.44,100
Pitcairn,146,68.11,63.44,76.17,76.17,NA,78.98,NA,95.51,NA,NA,NA,10.29,10.29,0,68.56,84.28,100,NA,NA
Kenya,43,68.03,99.28,82.31,78.37,74.43,76.2,93.92,36.3,NA,94.29,94.29,34.86,34.75,0.03,65.53,58.22,50.91,37.23,71.7
Ghana,106,67.86,78.46,74.6,70.62,66.63,100,99.88,31.62,NA,37.53,37.53,50.85,50.85,0.01,70.31,36.52,2.73,100,73.08
Jordan,215,67.84,64.87,83.41,71.63,59.86,81.85,73.94,54.53,NA,100,100,44.12,44.12,0,74.55,37.28,0,NA,82.32
Cameroon,197,67.81,76.67,74.39,63.69,52.99,72.75,75.61,48.9,NA,44.3,44.3,54.4,54.4,0,69.19,71.09,72.98,98.58,72.08
Saint Pierre and Miquelon,219,67.72,71.89,77.02,77.64,78.26,NA,68.69,85.52,NA,NA,NA,64.98,64.98,NA,64,37.62,11.24,NA,NA
Senegal,66,67.31,84.26,76.82,69.15,61.48,87.32,92.58,51.67,NA,35.64,35.64,28.91,28.85,0.04,71.55,81.94,92.32,83.28,58.39
Libya,67,67.06,54.85,63.87,65.88,67.88,64.38,94.09,73.97,NA,100,100,45.86,45.86,0,64.52,32.26,0,NA,72.29
Faeroe Islands,141,66.95,89.76,76.45,76.92,77.4,61.44,NA,79.09,NA,NA,NA,25.33,23.84,18.85,68.7,38.42,8.13,99.18,NA
Iraq,192,66.89,67.02,77.49,75.13,72.77,93.42,92.83,45.65,NA,57.36,57.36,70.79,70.79,0,65.92,32.96,0,NA,NA
South Africa,102,66.74,67.85,77.39,72.5,67.61,57.87,69.39,63.01,NA,19.88,19.88,73.73,72.72,0.1,69.43,73.05,76.67,82.1,89.05
Nauru,10,66.73,67.98,75.25,78.2,81.16,77.53,NA,44.19,NA,NA,NA,97.19,97.19,NA,70.6,35.3,0,NA,NA
Jamaica,166,66.71,41.05,79.9,71.85,63.8,75.89,99.52,56.62,NA,73.29,73.29,34.5,34.49,0.01,65.83,79.66,93.49,NA,68.01
Cyprus,81,66.65,64.74,64.7,64.94,65.17,72.06,74.26,78.82,NA,78.49,78.49,62.74,45.33,32.37,59.35,52.09,44.83,NA,69.1
Algeria,84,66.59,72.2,66.71,64.16,61.61,96.67,63.1,48.39,NA,99.1,99.1,53.4,52.53,2.19,63.34,36.56,9.78,NA,NA
Israel,79,66.46,68.21,69.53,64.76,60,71.27,73.24,47.99,NA,91.63,91.63,42.05,31.51,23.78,63.81,39.12,14.43,97.01,79.87
Morocco,62,66.45,77.13,75.38,68.15,60.91,100,33.23,58.49,NA,82.12,82.12,17.41,17.4,0.05,66.34,60.79,55.24,94.92,72.3
Mauritania,64,66.32,67.08,75.83,72.36,68.88,62.88,99.92,68.76,NA,43.44,43.44,15.02,15.02,0,68.67,84.05,99.43,83.39,NA
Djibouti,46,66.21,87.2,82.18,79.42,76.67,92.52,99.64,57.04,NA,NA,NA,43.5,43.5,0,70.6,35.3,0,NA,35.05
Johnston Atoll,159,66.16,NA,75.24,87.58,99.91,61.06,NA,86.79,NA,NA,NA,10.36,10.36,NA,70.01,85,100,NA,NA
