region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,71.85,74.69,78.85,77.67,76.5,77.79,80.71,76.44,NA,78.54,78.54,54.87,51.07,5.79,66.53,61.2,55.88,75.08,68.9
Macquarie Island,4,92.48,NA,78.77,84.73,90.69,100,NA,99.39,NA,NA,NA,92.9,92.9,NA,70.72,85.36,100,NA,NA
Ile Europa,35,90.81,NA,77.77,88.89,100,91.19,100,98.72,NA,NA,NA,93.79,93.79,NA,44.58,72.29,100,NA,NA
Jarvis Island,149,85.34,NA,77.04,75.42,73.81,79.22,NA,97.31,NA,NA,NA,89.83,89.83,NA,69.8,84.9,100,NA,NA
Marshall Islands,11,84.74,100,78.05,89.02,99.99,80.9,100,75.02,NA,NA,NA,74.67,74.67,0,67.49,52.98,38.46,100,90.1
Howland Island and Baker Island,158,84.32,NA,77.92,69.31,60.69,82.32,NA,98.13,NA,NA,NA,86.96,86.96,NA,69.8,84.9,100,NA,NA
Madeira,57,81.83,86.02,75.63,81.59,87.54,NA,NA,76.96,NA,NA,NA,79.58,79.58,0,70.01,85.01,100,NA,NA
Sint Maarten,220,81.8,85.4,86.21,91.55,96.89,99.79,100,58.08,NA,85.98,85.98,72.5,72.5,0,65.3,60.53,55.77,NA,82.33
Mayotte,29,81.67,69.37,81.49,90,98.5,95.15,100,61.16,NA,NA,NA,77.62,74.59,0.16,62.83,81.42,100,NA,NA
Estonia,70,81.43,88.96,86.06,70.98,55.9,62.83,55.88,77.65,NA,94.51,94.51,97.1,97.1,0,95.8,97.9,100,100,68.47
Palmyra Atoll,150,81.05,NA,75.77,72.48,69.18,61.06,NA,97.04,NA,NA,NA,89.78,89.78,NA,69.8,84.9,100,NA,NA
United States,163,80.71,83.5,78.81,76.24,73.66,77.28,75.4,87.8,NA,69.42,69.42,73.17,69.8,1.08,69.09,74.82,80.55,99.84,93
Greenland,145,80.63,89.2,81.04,77.13,73.23,87.11,74.92,95.22,NA,89.24,89.24,54.81,54.81,0,68.56,83.78,98.99,74.28,NA
Saba,248,80.62,84.45,84.01,90.61,97.21,99.01,100,80.24,NA,NA,NA,37.02,37.02,0,61.07,72.99,84.92,NA,NA
New Zealand,162,80.05,78.47,76.96,81,85.04,99.91,96.13,80.33,NA,91.88,91.88,62.55,52.95,2.53,64.04,60.9,57.77,85.98,72.92
Palau,8,79.95,79.88,78.16,84.06,89.96,79.91,71.68,88.53,NA,NA,NA,79.56,79.4,0.05,62.93,81.46,100,100,54.64
Azores,55,79.93,77.95,71.38,82.64,93.9,100,NA,79.97,NA,NA,NA,68.41,68.41,0,70.01,70.6,71.19,NA,NA
Finland,174,79.87,85.78,87.2,70.82,54.43,62.71,74.26,78.36,NA,80.42,80.42,84.27,85.74,88.31,96.08,77.83,59.58,88.54,94.28
Heard and McDonald Islands,94,79.8,NA,80.83,78.09,75.35,NA,NA,96.72,NA,NA,NA,60.71,60.71,NA,67.37,83.69,100,NA,NA
Phoenix Islands (Kiribati),157,79.47,45.9,78.08,87.76,97.44,82.17,NA,95.79,NA,NA,NA,81.4,81.4,0,67.63,83.82,100,NA,NA
Antigua and Barbuda,120,79.26,100,80.09,82.48,84.87,60.44,98.82,79.84,NA,93.53,93.53,54.2,54.2,0,65.63,69.64,73.65,NA,74.38
Kuwait,51,78.58,90.23,82.29,74.95,67.61,99.68,95.82,80.13,NA,74.61,74.61,43.01,43,0.02,66.08,73.1,80.12,NA,75.7
Northern Saint-Martin,221,78.52,75.39,87.94,91.6,95.26,83.32,100,71.35,NA,NA,NA,45.33,45.33,0,65.3,82.65,100,NA,NA
Panama,129,78.39,79.6,82.01,77.98,73.95,88.75,96.18,79.63,NA,99.93,99.93,41.1,37.19,0.8,63.7,74.28,84.87,91.98,58.44
France,179,77.97,74.84,75.53,72.42,69.31,97.99,81.89,61.52,NA,87.72,87.72,62.99,64.52,66.64,71.81,85.9,100,52.89,100
Samoa,152,77.44,76.71,79.7,77.02,74.33,95.91,99.97,87.09,NA,NA,NA,66.64,66.64,0,64.2,32.9,1.6,NA,83.25
United Kingdom,180,77.4,82.51,76.7,70.51,64.31,62.53,84.13,70.21,NA,88.71,88.71,51.7,44.17,9.37,70.18,85.09,100,93.95,92.19
Oman,48,77.21,92.76,82.99,75.85,68.72,82.36,99.12,81.98,NA,81.6,81.6,53.5,53.36,0.01,64.17,40.54,16.91,NA,87.27
Australia,16,77.19,75.55,83.12,78.46,73.8,63.73,71.18,89.44,NA,99.95,99.95,47.17,32.92,0.18,79.8,89.9,100,93.57,NA
Prince Edward Islands,90,77.02,NA,78.06,79.82,81.58,63.68,NA,98.7,NA,NA,NA,89.36,89.36,NA,55.24,53.54,51.83,NA,NA
Guadeloupe and Martinique,140,76.92,74.85,81.16,90.24,99.31,87.48,100,77.63,NA,81.22,81.22,21.9,21.81,0.17,64.18,82.09,100,NA,NA
Canada,218,76.73,61.34,79.67,77.55,75.44,95.03,86.7,93.07,NA,99.92,99.92,45.14,37.65,1.87,70.51,48.19,25.86,77.01,90.83
United Arab Emirates,54,76.26,99.58,84.15,80.29,76.42,81.54,87.55,82.13,NA,46.77,46.77,74.77,74.1,0.15,66.76,69.35,71.94,99.64,41.65
Seychelles,31,76.19,81.52,80.56,85.33,90.1,79.28,99.96,87.69,NA,62.01,62.01,68.95,68.95,0.01,58.29,55.76,53.23,100,41.37
