region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,69.75,78.86,76.91,77.8,78.72,78.1,80.91,78.88,NA,80.67,80.67,54.23,49.51,6.92,64.13,63.73,63.33,78.15,21.19
Macquarie Island,4,94.1,NA,80.6,89.97,99.34,100,NA,98.69,NA,NA,NA,92.9,92.9,NA,66.04,83.02,100,100,NA
Ile Europa,35,91.89,NA,76.63,88.32,100,91.19,100,98.72,NA,NA,NA,88.29,88.29,NA,53.38,76.69,100,100,NA
Mayotte,29,87.32,75.47,79.7,89.47,99.25,95.16,100,96.61,NA,NA,NA,75.42,75.42,0.01,58.2,79.1,100,NA,NA
Madeira,57,86.35,97.28,73.7,86.68,99.66,NA,NA,79.97,NA,NA,NA,71.76,71.76,0,71.91,85.96,100,96.42,NA
Howland Island and Baker Island,158,86.15,NA,75.09,83.33,91.57,82.32,NA,98.13,NA,NA,NA,87.29,87.29,NA,59.39,79.7,100,NA,NA
Jarvis Island,149,85.73,NA,73.64,85.18,96.71,79.22,NA,97.31,NA,NA,NA,87.27,87.27,NA,59.39,79.7,100,NA,NA
Prince Edward Islands,90,84.67,NA,78.96,80.41,81.86,63.68,NA,90.26,NA,NA,NA,91.63,91.63,NA,64.07,82.03,100,100,NA
Azores,55,81.38,85.85,70.05,82.48,94.91,100,NA,82.67,NA,NA,NA,63.02,63.02,0,71.91,67.1,62.29,88.5,NA
Greenland,145,80.98,88.46,79.29,76.51,73.74,85.6,74.92,95.56,NA,100,100,53.96,53.95,0,68.99,83.88,98.77,69.94,NA
Palmyra Atoll,150,80.67,NA,72.8,74.54,76.28,61.06,NA,97.04,NA,NA,NA,91,91,NA,59.39,79.7,100,NA,NA
Clipperton Island,107,79.99,NA,69.64,84.82,100,87.17,NA,96.05,NA,NA,NA,53.82,53.82,NA,60.65,80.32,100,77.74,NA
Ascension,85,79.75,79.16,75.75,87.81,99.88,NA,NA,88.79,NA,NA,NA,62.43,62.43,0,61.11,80.56,100,NA,NA
R_union,32,79.74,79.54,74.32,86.82,99.32,86.46,100,81.23,NA,79.76,79.76,58.19,58.19,0,59.61,45.7,31.78,100,NA
Cocos Islands,1,79.62,79.74,72.82,79.69,86.56,74.41,70.07,99.53,NA,NA,NA,76.48,76.48,0,58.12,77.4,96.69,NA,NA
United Arab Emirates,54,79.55,97.49,77.01,76.86,76.71,81.56,87.61,81.62,NA,97.21,97.21,72.45,70.73,1.03,59.81,69.08,78.36,95.67,37.66
Ile Tromelin,36,79.3,NA,74.4,74.4,NA,86.46,NA,98.62,NA,NA,NA,89.61,89.61,NA,53.38,26.69,0,100,NA
Ecuador,137,78.95,82.46,73.52,64.75,55.97,76.49,74.53,78.03,NA,94.83,94.83,52.85,65.05,67.38,58.73,79.36,100,95.03,NA
Canary Islands,58,78.78,88.42,75.48,74.25,73.02,66.38,64.93,78.77,NA,NA,NA,71.93,71.93,0,71.91,85.96,100,99.61,NA
Norfolk Island,3,78.77,100,76.78,88.32,99.86,100,NA,90.71,NA,NA,NA,9.17,9.17,0,68.89,84.45,100,NA,NA
Saba,248,78.69,67.85,81.39,86.99,92.6,99.01,100,80.18,NA,NA,NA,37.54,37.54,0,58.46,79.23,100,NA,NA
Juan de Nova Island,33,78.53,NA,78.48,71.93,65.38,86.46,NA,97.8,NA,NA,NA,88.29,88.29,NA,53.38,26.69,0,100,NA
Bassas da India,34,78.52,NA,76.77,72.24,67.71,86.46,NA,97.44,NA,NA,NA,88.29,88.29,NA,53.38,26.69,0,100,NA
Antigua and Barbuda,120,77.48,100,77.88,81.32,84.76,60.43,98.82,79.44,NA,87.38,87.38,54.3,54.3,0,60.74,80.37,100,100,32.75
France,179,77.46,78.8,75.12,75.4,75.69,98.52,81.89,60.95,NA,95.3,95.3,59.85,59.33,58.62,73.09,86.54,100,87.38,50.45
Northern Saint-Martin,221,77.46,60.26,82.07,89.59,97.11,83.32,100,83.08,NA,NA,NA,45.46,45.46,0,61.03,80.51,100,NA,NA
Oman,48,77.33,93.21,79.4,72.23,65.06,82.39,99.53,85.45,NA,99.98,99.98,50.85,49.51,0.07,56.23,66.76,77.3,100,24.22
Seychelles,31,77.15,86.44,77.85,84.01,90.18,79.28,99.96,97.38,NA,56.67,56.67,66.3,66.18,0,57.16,78.58,100,100,22.95
Romania,72,76.74,84.18,83.26,69.71,56.16,74.93,74.93,72.14,NA,99.8,99.8,26.94,26.94,0,100,100,100,88.04,NA
Wallis and Futuna,161,76.01,99.21,75.85,87.75,99.65,83.2,NA,88.79,NA,NA,NA,66.8,66.8,0,60.59,30.3,0,NA,NA
Oecussi Ambeno,237,75.81,79.46,81.46,80.33,79.2,91.07,98.73,79.45,NA,NA,NA,43.06,43.06,0,59.53,58.58,57.62,NA,NA
Sint Eustatius,249,75.75,67.85,81.91,87.88,93.86,99.04,100,65.3,NA,NA,NA,37.54,37.54,0,58.46,72.61,86.76,NA,NA
