region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Saudi Arabia,50,66.79,93.91,78.91,72.33,65.75,72.13,70.31,77.69,NA,86.24,86.24,50.01,26.9,8.53,56.95,62.76,68.57,91.8,13.87
Madagascar,42,66.74,97.35,77.9,80.39,82.87,88.11,94.93,62.02,NA,67.19,67.19,50.24,47.34,0.19,54.74,62.44,70.13,66.37,1.24
South Africa,102,66.6,61.06,76.39,71.76,67.13,57.87,69.39,64.2,NA,99.94,99.94,71.82,70.95,0.22,63.07,78.68,94.3,78.83,13.34
Faeroe Islands,141,66.59,87.43,78.9,77.36,75.83,61.44,NA,79.01,NA,NA,NA,25.22,24.7,23.6,66.26,37.2,8.13,98.99,NA
Latvia,69,66.54,97.2,88.95,67.42,45.9,62.29,36.6,67.18,NA,68.6,68.6,55.15,55.15,0,94.7,97.35,100,99.26,14.32
Johnston Atoll,159,66.51,NA,73.2,83.37,93.54,61.06,NA,86.79,NA,NA,NA,10.3,10.3,NA,59.25,79.63,100,77.93,NA
Bahrain,52,66.5,86.93,75.74,74.67,73.6,78.32,97.57,84.78,NA,79.61,79.61,28.8,28.79,0.04,60.24,30.12,0,71.1,33.07
Portugal,183,66.48,70.18,73.94,72.61,71.29,98.85,84.34,61.86,NA,68.07,68.07,43.86,46.63,60.79,66.79,83.39,100,46.96,31.94
Guatemala,136,66.42,77.79,75.33,71.76,68.18,99.96,92.99,30.28,NA,92.7,92.7,36.06,24.16,10.66,61.71,74.6,87.5,82.24,17.7
Nauru,10,66.41,73.52,73.8,75.66,77.53,78.78,NA,44.98,NA,NA,NA,97.1,97.1,NA,59.28,29.64,0,65.2,NA
Amsterdam Island and Saint Paul Island,92,66.37,NA,72.51,85.59,98.67,NA,NA,81.94,NA,NA,NA,9.7,9.7,NA,53.4,76.7,100,77.93,NA
North Korea,21,66.36,58.66,73.05,70.54,68.03,72.87,95.33,59.38,NA,NA,NA,30.9,55.63,64.02,60.18,30.14,0.1,88.35,NA
Tuvalu,19,66.33,64.9,74.94,87.1,99.27,84.53,100,74.7,NA,NA,NA,86.49,86.48,0,58.24,30.93,3.62,65.07,3.3
Wake Island,12,66.27,NA,72.88,72.88,NA,61.06,NA,83.9,NA,NA,NA,22.21,22.21,NA,59.25,79.63,100,77.93,NA
Croatia,187,65.99,80.65,72,56.26,40.51,65.07,63.79,68.79,NA,64.4,64.4,20.69,47.19,67.15,70.57,85.28,99.99,77.72,50.8
Malta,68,65.93,73.62,63.33,67.08,70.84,72.03,64.36,66.15,NA,61.23,61.23,40.2,52.88,57.07,75.53,87.76,100,87.84,26.29
Pitcairn,146,65.9,54.95,75.4,75.4,NA,78.98,NA,95.75,NA,NA,NA,9.68,9.68,0,61.24,80.62,100,NA,NA
Mauritius,37,65.74,77.74,74.11,80.36,86.6,85.34,99.71,79.15,NA,55.12,55.12,43.74,37.8,0.32,58.62,34.51,10.41,99.63,8.09
Algeria,84,65.66,69.96,62.53,62.64,62.75,96.96,63.2,47.71,NA,75.49,75.49,51.91,50.91,13.47,59.27,35.52,11.76,88.51,NA
Trinidad and Tobago,126,65.62,59.69,78.67,77.83,76.99,91.29,98.95,74.5,NA,84.23,84.23,33.14,33.14,0,59.67,41.09,22.51,90.67,4.76
Vietnam,207,65.6,52.06,76.51,72.19,67.87,77.42,73.35,59.39,NA,99.03,99.03,56.77,42.51,16.12,61.45,72.03,82.6,88.37,19.63
Cambodia,24,65.53,88.59,75.23,67.66,60.08,70.28,68.46,68.96,NA,96.04,96.04,46.77,43.69,2.31,53.8,65.46,77.13,84.32,1.81
East Timor,231,65.3,89.63,80.64,76.05,71.45,81.16,70.87,70.88,NA,NA,NA,44.55,43.79,0.28,59.38,56.33,53.29,94.46,4.51
Argentina,172,65.16,55.19,74.74,68.16,61.58,55.94,81.7,88.01,NA,94.14,94.14,56.45,56.45,0,60.22,80.11,100,69.19,2.71
Cyprus,81,65.02,73.88,60.4,63.27,66.15,72.06,74.26,79.59,NA,94.05,94.05,53.4,50.97,48.41,58.04,59.05,60.06,46.79,36.29
Somalia,44,64.98,96.02,74.54,67.72,60.91,53.26,82.66,54.02,NA,NA,NA,39.79,39.79,0,56.6,28.32,0.03,98.09,NA
Solomon Islands,7,64.82,100,78.87,80.38,81.89,66.16,74.48,65.84,NA,62.32,62.32,86.38,86.34,0.02,56.77,31.81,6.85,78.49,2.35
El Salvador,134,64.73,55.87,77.86,71.67,65.47,80.31,79.99,49.44,NA,89.16,89.16,20.11,18.99,0.32,60.87,80.44,100,76.86,44.59
Peru,138,64.53,51.86,72.03,69.9,67.78,58.76,76.28,65.25,NA,91.82,91.82,70.17,68.46,2.55,63.17,58.09,53.01,98.47,6.4
Cayman Islands,113,64.17,100,76.64,82.15,87.65,54.96,80.76,69.89,NA,91.75,91.75,43.66,43.66,0,58.43,43.97,29.51,72.05,2.47
Lithuania,189,63.97,86.69,89.5,67.52,45.55,62.89,23.45,55.68,NA,77.58,77.58,48.31,48.31,0,94.7,97.35,100,96.77,23.48
Namibia,101,63.88,47.11,74.83,71.68,68.54,100,60.34,84.82,NA,100,100,27.98,27.95,0.01,63.07,81.53,100,57.73,7.58
South Korea,20,63.83,61.03,79.49,70.32,61.16,63.68,80.19,74.83,NA,63.71,63.71,47.05,74.11,86.62,61.59,76.82,92.05,68.16,5.42
Nigeria,196,63.72,80.06,72.52,76.07,79.62,89.06,95.17,35.59,NA,100,100,49.01,49,0.03,64.98,36.93,8.88,NA,11.58
Grenada,125,63.54,69.51,79.3,78.13,76.96,56.41,92.79,74.49,NA,53.88,53.88,59.75,59.71,0.01,59.79,37.59,15.39,98.41,14.44
British Indian Ocean Territory,38,63.44,NA,76.38,80.76,85.14,73.65,70.75,96.14,NA,NA,NA,31.39,31.39,0,55.87,27.93,0,NA,NA
Iraq,192,63.38,57.3,73.53,73.54,73.54,93.43,92.72,49.94,NA,39.73,39.73,70.59,70.59,0,59.58,29.79,0,NA,NA
Philippines,15,63.33,94.12,81.36,75.07,68.77,80.75,75.25,63.41,NA,74.79,74.79,33.37,27.92,12.28,57.75,52.8,47.84,87.83,1.4
Guyana,167,63.31,89.78,77.89,67.57,57.26,31.93,78.7,88.12,NA,96.76,96.76,33.85,32.77,0.01,59.43,41.36,23.29,NA,42.81
Papua New Guinea,17,63.14,81.21,78.4,72.72,67.04,73.27,71.11,73.61,NA,77.28,77.28,88.29,88.27,0,61,34.54,8.07,52.92,6.46
Georgia,74,62.84,26.46,82.99,64.09,45.2,74.93,74.93,67.91,NA,95.14,95.14,65.39,65.39,0,39.7,37.91,36.12,100,21.65
Pakistan,53,62.58,98.13,72.81,57.83,42.85,22.38,55.59,55.07,NA,92,92,64.19,64.16,0.02,59.03,53.63,48.23,96.85,30.13
Guernsey,228,62.57,93.2,79.31,68.43,57.54,62.9,74.65,50.78,NA,NA,NA,58.61,58.61,NA,70.84,43.67,16.49,48.3,NA
