region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,74.72,76.17,77.33,77.87,78.44,77.27,80.93,78.59,NA,84.92,84.92,55,50.01,6.49,64.59,63.86,63.13,75.41,93.02
Macquarie Island,4,93.47,NA,80.24,89.79,99.34,100,NA,98.69,NA,NA,NA,92.9,92.9,NA,66.29,83.15,100,96.3,NA
Ile Europa,35,92.76,NA,76.86,88.43,100,91.19,100,98.72,NA,NA,NA,94.35,94.35,NA,53.2,76.6,100,100,NA
Mayotte,29,90.53,96.56,80.06,89.65,99.25,95.16,100,96.61,NA,NA,NA,76.43,76.43,0.03,58.61,79.3,100,NA,NA
Seychelles,31,86.97,88.89,78.4,84.29,90.18,79.28,99.96,97.38,NA,77.74,77.74,68.19,68.19,0,57.38,78.69,100,100,95.28
Howland Island and Baker Island,158,86.23,NA,75.65,83.61,91.57,82.32,NA,98.13,NA,NA,NA,87.24,87.24,NA,59.74,79.87,100,NA,NA
Jarvis Island,149,85.64,NA,74.32,85.52,96.71,79.22,NA,97.31,NA,NA,NA,86.3,86.3,NA,59.74,79.87,100,NA,NA
United Arab Emirates,54,85.1,97.05,78.44,77.57,76.71,81.56,87.61,81.59,NA,99.13,99.13,72.48,69.81,1.31,59.94,69.17,78.41,87.52,100
Prince Edward Islands,90,84.69,NA,78.78,80.32,81.86,63.68,NA,90.26,NA,NA,NA,91.93,91.93,NA,63.96,81.98,100,100,NA
Madeira,57,84.45,86.17,74.09,86.88,99.66,NA,NA,80.27,NA,NA,NA,71.3,71.3,0,71.94,85.97,100,96.13,NA
R_union,32,84.32,100,74.7,87.01,99.32,86.46,100,80.9,NA,99.89,99.89,58.77,58.77,0.05,59.86,45.82,31.78,100,NA
Qatar,190,83.96,100,78.04,77.54,77.03,85.02,98.57,82.25,NA,91.29,91.29,69.13,68.94,0,58.26,68.66,79.06,NA,83.38
Antigua and Barbuda,120,83.37,100,78.33,81.54,84.76,60.43,98.82,79.33,NA,95.85,95.85,54.26,54.26,0,63.32,77.63,91.93,100,85.89
Comoro Islands,28,82.32,90.58,78.03,85.46,92.89,92.22,99.98,44.22,NA,99.11,99.11,68.86,68.86,0,57.14,73.76,90.38,NA,86.65
New Zealand,162,82.01,77.33,77.63,81.19,84.75,99.91,95.97,86.01,NA,89.38,89.38,57.88,45.57,2.5,65.65,62.4,59.15,82.35,100
Estonia,70,81.88,90.93,88.04,71.69,55.33,62.83,55.88,78.42,NA,93.13,93.13,69.61,67.7,0.72,96.49,98.25,100,99.96,100
Russia,73,81.79,79.39,79.95,80.54,81.13,81.05,74.98,64.12,NA,99.66,99.66,80.85,78.75,2.44,82.46,79.39,76.33,79.97,100
Oman,48,81.73,91.83,80.12,72.59,65.06,82.39,99.53,85.42,NA,90.98,90.98,52.29,51.27,0.02,56.4,48.8,41.2,100,94.52
Chile,224,81.46,92.86,76.2,71.9,67.61,51.67,99.45,97.8,NA,94.51,94.51,73.49,29.48,15.44,61.33,80.66,100,96.26,100
Saba,248,81.43,85.14,81.91,87.26,92.6,99.01,100,80.32,NA,NA,NA,37.59,37.59,0,61.46,80.73,100,NA,NA
Greenland,145,80.76,87.96,79.64,76.59,73.54,84.99,74.92,95.55,NA,100,100,52.92,52.91,0,69.18,83.97,98.77,69.97,NA
