region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,72.36,75.05,78.84,77.64,76.43,77.75,80.76,76.26,NA,80.27,80.27,54.89,51.17,5.71,66.57,61.25,55.93,75.37,72.16
Macquarie Island,4,93.78,NA,78.77,84.95,91.13,100,NA,99.45,NA,NA,NA,92.9,92.9,NA,70.77,85.38,100,100,NA
Ile Europa,35,92.87,NA,77.77,88.89,100,91.19,100,98.72,NA,NA,NA,98.95,98.95,NA,44.73,72.37,100,100,NA
Howland Island and Baker Island,158,86.22,NA,77.92,78.98,80.04,82.32,NA,98.13,NA,NA,NA,86.76,86.76,NA,69.8,84.9,100,NA,NA
Jarvis Island,149,85.86,NA,77.04,78.29,79.55,79.22,NA,97.31,NA,NA,NA,89.57,89.57,NA,69.8,84.9,100,NA,NA
Prince Edward Islands,90,84.89,NA,78.06,79.82,81.58,63.68,NA,98.3,NA,NA,NA,89.82,89.82,NA,55.47,77.74,100,100,NA
Madeira,57,84.52,85.57,75.63,81.62,87.61,NA,NA,76.62,NA,NA,NA,78.27,78.27,0,70.04,85.02,100,100,NA
Mayotte,29,83.54,78,81.49,89.67,97.85,95.15,100,61.16,NA,NA,NA,83.06,79.36,0.12,62.91,81.45,100,NA,NA
United States,163,83.28,84.45,78.81,76.24,73.67,77.28,75.4,86.73,NA,85.8,85.8,75.55,72.13,1.05,69.2,74.88,80.56,99.84,100
Marshall Islands,11,83.27,100,78.05,89.02,99.99,80.9,100,75.08,NA,NA,NA,74.37,74.37,0,67.5,53.26,39.01,100,76.78
Azores,55,82.2,76.87,71.38,82.58,93.77,100,NA,79.55,NA,NA,NA,67.4,67.4,0,70.04,68.98,67.91,100,NA
Sint Maarten,220,82.19,86.05,86.21,91.71,97.21,99.79,100,58.08,NA,86.02,86.02,72.47,72.47,0,65.37,60.57,55.77,NA,85.01
Estonia,70,81.47,89.53,86.06,70.98,55.9,62.83,55.88,78.68,NA,83.11,83.11,97.15,97.15,0,95.9,97.95,100,100,78.56
Palmyra Atoll,150,81.3,NA,75.77,74.14,72.5,61.06,NA,97.04,NA,NA,NA,89.38,89.38,NA,69.8,84.9,100,NA,NA
Finland,174,81.28,85.87,87.2,70.84,54.48,62.71,74.26,79.85,NA,87.61,87.61,83.51,85.28,88.28,96.17,77.88,59.59,88.54,100
Palau,8,80.96,79.29,78.16,84.07,89.97,79.91,71.68,88.49,NA,NA,NA,78.89,78.33,0.07,62.96,81.48,100,100,65.41
Saba,248,80.63,84.38,84.01,90.67,97.33,99.01,100,80.24,NA,NA,NA,37.08,37.08,0,61.14,73.03,84.92,NA,NA
Ile Tromelin,36,79.96,NA,76.55,76.55,NA,86.46,NA,98.62,NA,NA,NA,95.75,95.75,NA,44.73,22.37,0,100,NA
Greenland,145,79.63,87.84,81.04,77.33,73.63,87.11,74.92,95.22,NA,81.97,81.97,54.13,54.13,0,68.75,83.84,98.93,74.28,NA
R_union,32,79.54,82.15,76.23,87.9,99.56,86.46,100,78.87,NA,71.18,71.18,60.15,59.84,2.48,67.11,49.45,31.78,100,NA
Antigua and Barbuda,120,79.24,100,80.09,82.58,85.07,60.44,98.82,79.85,NA,93.53,93.53,54.43,54.43,0,65.7,69.68,73.65,80,73.11
Guadeloupe and Martinique,140,78.66,73.96,81.16,90.32,99.48,87.48,100,77.63,NA,95.96,95.96,21.96,21.82,0.16,64.27,82.14,100,NA,NA
Northern Saint-Martin,221,78.6,75.27,87.94,91.94,95.94,83.32,100,71.35,NA,NA,NA,45.65,45.65,0,65.37,82.68,100,NA,NA
New Zealand,162,78.56,78.15,76.96,81,85.03,99.91,96.13,78.8,NA,78.99,78.99,61.41,51,2.49,64.13,60.96,57.79,85.98,74.63
Bassas da India,34,78.5,NA,78.27,65.77,53.27,86.46,NA,97.44,NA,NA,NA,98.95,98.95,NA,44.73,22.37,0,100,NA
Juan de Nova Island,33,78.42,NA,80.32,64.96,49.6,86.46,NA,97.8,NA,NA,NA,98.95,98.95,NA,44.73,22.37,0,100,NA
Qatar,190,78.38,100,83.92,79.76,75.6,85.02,98.57,81.27,NA,73.68,73.68,66.61,66.61,0,64.6,71.83,79.06,NA,48.71
Comoro Islands,28,78.21,96.83,79.15,85.05,90.96,92.22,99.98,46.74,NA,79.75,79.75,78.59,78.59,0,57.93,72.86,87.8,100,30.04
Phoenix Islands (Kiribati),157,78.18,46.51,78.08,88.34,98.6,82.17,NA,95.79,NA,NA,NA,81.17,81.17,0,67.65,83.82,100,69.43,NA
Panama,129,77.8,74.61,82.01,77.49,72.97,88.75,96.18,78.39,NA,99.94,99.94,40.44,33.79,0.71,63.77,72.58,81.39,91.98,64.3
Samoa,152,77.7,75.56,79.7,77.02,74.33,95.91,99.93,87.16,NA,NA,NA,66.7,66.7,0,64.24,32.92,1.6,81.33,82.81
United Kingdom,180,77.7,83.85,76.7,70.55,64.4,62.53,84.13,70.34,NA,90.21,90.21,51.7,44.16,9.77,70.33,85.17,100,93.95,92.1
Seychelles,31,77.65,85.06,80.56,85.33,90.1,79.28,99.96,87.71,NA,64.96,64.96,73.28,73.28,0.01,58.34,55.79,53.23,100,45.09
France,179,77.62,74.28,75.53,72.32,69.11,97.99,81.89,61.61,NA,86.93,86.93,63.18,62.32,60.8,71.91,85.96,100,52.89,100
Australia,16,77.25,75.59,83.12,78.53,73.94,63.73,71.18,88.87,NA,99.74,99.74,47.49,34.13,0.19,79.89,89.95,100,93.57,NA
Canada,218,76.76,61.05,79.67,77.7,75.73,95.03,86.7,93.11,NA,99.06,99.06,42.65,36.77,1.91,70.62,48.04,25.45,77.01,93.16
Fiji,18,76.64,93.06,80.41,84.68,88.95,84.61,81.17,85.4,NA,92.23,92.23,49.56,49.45,0.01,61.51,63.16,64.82,57.82,74.77
Spain,182,76.32,70.16,73.82,70.56,67.3,97.19,71.93,63.3,NA,99.79,99.79,51.64,65.99,81.93,68.07,82.33,96.59,64.61,77.29
Sint Eustatius,249,76.3,84.38,84.33,89.75,95.18,99.04,100,66.1,NA,NA,NA,37.08,37.08,0,61.14,57.73,54.32,NA,NA
United Arab Emirates,54,76.21,99.9,84.15,79.91,75.67,81.54,87.55,82.56,NA,42.22,42.22,74.81,74.1,0.14,65.37,68.7,72.03,99.64,45.97
Sweden,222,76.21,96.52,85.45,71.39,57.33,61.54,61.93,69.3,NA,91.6,91.6,78.32,78.78,87.57,89.29,81.31,73.32,99.11,50.59
Heard and McDonald Islands,94,76.17,NA,80.83,79.24,77.66,NA,NA,96.72,NA,NA,NA,60.79,60.79,NA,67.59,83.8,100,60.31,NA
Canary Islands,58,76,77.96,77.96,74.12,70.27,66.38,64.93,76.63,NA,NA,NA,74.78,74.78,0,70.04,85.02,100,88.21,NA
Honduras,133,75.79,90.88,83.42,76.55,69.69,81.46,87.65,63.68,NA,99.99,99.99,68.44,27.99,1.32,64.17,82.08,100,81.33,66.24
Norway,223,75.63,96.93,77.14,67.11,57.08,56.82,58.33,85.57,NA,80.98,80.98,78.01,66.25,50.19,73.32,67.97,62.62,90.57,85.8
Bermuda,108,75.38,87.5,71.66,82.18,92.69,50.16,98.26,76.15,NA,100,100,66.86,66.86,0,59.84,31.42,3.01,NA,85.92
Belgium,59,75.35,78.39,81.04,67.69,54.34,61.58,86.78,36.73,NA,94.59,94.59,61.9,61.9,0,80.73,90.37,100,92.44,83.03
Bahamas,110,75.34,81.35,82.95,81.39,79.83,39.79,84.03,86.57,NA,58.63,58.63,82.42,82.39,0,62.1,65.35,68.59,100,73.88
Brazil,171,75.16,77.95,77.24,77.53,77.82,97,99.96,56.56,NA,64.34,64.34,46.23,38.79,0.43,61.68,80.84,100,75.77,82.85
Anguilla,118,75.07,88.54,79.15,89.34,99.54,53.09,100,78.92,NA,NA,NA,62.29,62.29,0,67.09,53.27,39.45,NA,NA
Mauritius,37,74.86,76.31,76.82,84.33,91.83,85.34,99.71,71.27,NA,90.39,90.39,45.91,44.69,0.03,56.88,33.99,11.09,99.3,63.25
American Samoa,151,74.77,34.67,77.88,87.38,96.88,94.89,100,65.63,NA,NA,NA,41.56,41.56,0,64.94,67.47,70,81.33,100
Clipperton Island,107,74.66,NA,73.01,77,80.99,87.17,NA,96.05,NA,NA,NA,74.39,74.39,NA,64,32,0,81.33,NA
Tokelau,156,74.5,NA,77.84,88.92,100,71.14,100,83.77,NA,NA,NA,63.23,63.23,0,66.15,33.08,0,81.33,NA
