region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,73.04,75.03,78.67,77.7,76.74,77.76,80.77,76.84,NA,84.16,84.16,54.57,50.77,5.72,68.17,62.7,57.23,75.37,75
Macquarie Island,4,93.58,NA,78.95,83.54,88.13,100,NA,99.37,NA,NA,NA,92.9,92.9,NA,71.32,85.66,100,100,NA
Ile Europa,35,92.91,NA,77.66,88.83,100,91.19,100,98.72,NA,NA,NA,96.6,96.6,NA,50.01,75,100,100,NA
Jarvis Island,149,86.31,NA,76.7,79.36,82.03,79.22,NA,97.31,NA,NA,NA,90.77,90.77,NA,69.81,84.91,100,NA,NA
Howland Island and Baker Island,158,86.29,NA,77.64,78.6,79.57,82.32,NA,98.13,NA,NA,NA,87.47,87.47,NA,69.81,84.91,100,NA,NA
Prince Edward Islands,90,84.78,NA,78.15,78.8,79.45,63.68,NA,96.49,NA,NA,NA,90.55,90.55,NA,58.29,79.14,100,100,NA
Mayotte,29,84.58,82.75,81.31,89.16,97.01,95.15,100,63.24,NA,NA,NA,80.73,78.73,0.12,66.13,83.06,100,NA,NA
Madeira,57,84.58,85.12,75.44,81.31,87.18,NA,NA,77.99,NA,NA,NA,76.79,76.79,0,72.58,86.29,100,100,NA
United States,163,84.53,86.04,78.64,76.24,73.85,77.28,75.4,83.5,NA,97.01,97.01,77.63,74.56,1.11,70.34,75.4,80.47,99.84,100
Qatar,190,84.31,100,83.18,78.43,73.68,85.02,98.57,79,NA,85.28,85.28,66.91,66.91,0,64.66,71.86,79.06,NA,93.69
Palau,8,83.66,78.52,77.95,84.24,90.54,79.91,71.68,90.99,NA,NA,NA,80.2,79.57,0.06,65.15,82.57,100,100,85.41
Marshall Islands,11,83.47,100,77.82,88.9,99.99,80.9,100,75.05,NA,NA,NA,75.2,75.2,0,69.79,54.39,38.99,100,76.78
Azores,55,82.13,75.67,71.25,82.52,93.8,100,NA,81,NA,NA,NA,66.42,66.42,0,72.58,69.31,66.04,100,NA
Sint Maarten,220,82.11,85.52,85.75,89.13,92.51,99.79,100,58.32,NA,100,100,72.43,72.43,0,68.18,56.32,44.45,NA,77.51
R_union,32,81.53,82.24,76.04,87.74,99.44,86.46,100,80.07,NA,87.72,87.72,60.33,60.1,1.99,67.16,49.47,31.78,100,NA
Palmyra Atoll,150,81.52,NA,75.48,73.71,71.95,61.06,NA,97.04,NA,NA,NA,90.86,90.86,NA,69.81,84.91,100,NA,NA
Finland,174,81.45,85.24,87.19,70.88,54.57,62.71,74.26,80.09,NA,91.37,91.37,79.83,83.42,88.23,96.25,77.98,59.72,88.54,100
Antigua and Barbuda,120,81.34,100,79.87,82.34,84.81,60.44,98.82,79.44,NA,99.15,99.15,54.58,54.58,0,68.07,82.02,95.96,80,76.6
Sweden,222,80.37,96.1,85.63,71.7,57.78,61.54,61.93,69.96,NA,92.09,92.09,68.95,69.89,89.38,89.38,81.35,73.31,99.11,100
Ile Tromelin,36,80.36,NA,76.34,76.34,NA,86.46,NA,98.62,NA,NA,NA,95.75,95.75,NA,50.01,25,0,100,NA
Saba,248,80.26,84.11,83.75,87.56,91.37,99.01,100,79.71,NA,NA,NA,37.02,37.02,0,63.95,74.43,84.92,NA,NA
Estonia,70,79.95,90.46,86.31,71.4,56.5,62.83,55.88,76.95,NA,67.26,67.26,88.68,88.68,0,95.99,98,100,100,88.05
Seychelles,31,79.9,86.86,80.29,85.23,90.18,79.28,99.96,90.08,NA,76.32,76.32,73.3,73.3,0,61.13,57.18,53.23,100,50.8
