"","rgn_id","taxa_code","sust_coeff"
"1058",244,"Stromboid conchs nei_1058","taxon_average"
"1059",245,"Stromboid conchs nei_1059","taxon_average"
"1060",247,"Barramundi(=Giant seaperch)_1060","sp_average"
"1061",247,"Blue shrimp_1061","genus_average"
"1062",247,"Giant tiger prawn_1062","taxon_average"
"1063",247,"Indo-Pacific swamp crab_1063","taxon_average"
"1064",247,"Jacks, crevalles nei_1064","taxon_average"
"1065",247,"Marine fishes nei_1065","sp_average"
"1066",247,"Orange-spotted grouper_1066","genus_average"
"1067",247,"Snappers nei_1067","genus_average"
"1068",250,"Stromboid conchs nei_1068","taxon_average"
