"","rgn_id","year","gapfill","method"
"301",85,2015,1,"UN georgn & WGI"
"302",86,2015,1,"UN georgn & WGI"
"303",88,2015,1,"UN georgn & WGI"
"304",89,2015,1,"UN georgn & WGI"
"305",90,2015,1,"UN georgn & WGI"
"306",91,2015,1,"UN georgn & WGI"
"307",92,2015,1,"UN georgn & WGI"
"308",93,2015,1,"UN georgn & WGI"
"309",94,2015,1,"UN georgn & WGI"
"310",95,2015,1,"UN georgn & WGI"
"311",96,2015,1,NA
"312",97,2015,1,NA
"313",98,2015,1,NA
"314",99,2015,1,NA
"315",100,2015,1,NA
"316",101,2015,1,NA
"317",102,2015,1,NA
"318",103,2015,1,"UN georgn & WGI"
"319",104,2015,1,"UN georgn & WGI"
"320",105,2015,1,"UN georgn & WGI"
"321",106,2015,1,NA
"322",107,2015,1,"UN georgn & WGI"
"323",108,2015,1,"UN georgn & WGI"
"324",110,2015,1,"bhn_3, op_3, fw_3"
"325",111,2015,1,"UN georgn & WGI"
"326",112,2015,1,"bhn_1, op_1, fw_0"
"327",113,2015,1,"UN georgn & WGI"
"328",114,2015,1,"bhn_0, op_0, fw_1"
"329",115,2015,1,NA
"330",116,2015,1,"UN georgn & WGI"
"331",117,2015,1,"UN georgn & WGI"
"332",118,2015,1,"UN georgn & WGI"
"333",119,2015,1,"UN georgn & WGI"
"334",120,2015,1,"UN georgn & WGI"
"335",121,2015,1,"UN georgn & WGI"
"336",122,2015,1,"bhn_3, op_3, fw_3"
"337",123,2015,1,"bhn_3, op_3, fw_2"
"338",124,2015,1,"bhn_0, op_2, fw_0"
"339",125,2015,1,"UN georgn & WGI"
"340",126,2015,1,"bhn_0, op_0, fw_1"
"341",127,2015,1,"bhn_1, op_3, fw_3"
"342",129,2015,1,NA
"343",130,2015,1,NA
"344",131,2015,1,NA
"345",132,2015,1,NA
"346",133,2015,1,NA
"347",134,2015,1,NA
"348",135,2015,1,NA
"349",136,2015,1,NA
"350",137,2015,1,NA
"351",138,2015,1,NA
"352",139,2015,1,"UN georgn & WGI"
"353",140,2015,1,"UN georgn & WGI"
"354",141,2015,1,"UN georgn & WGI"
"355",143,2015,1,NA
"356",144,2015,1,"UN georgn & WGI"
"357",145,2015,1,"UN georgn & WGI"
"358",146,2015,1,"UN georgn & WGI"
"359",147,2015,1,"UN georgn & WGI"
"360",148,2015,1,"UN georgn & WGI"
"361",149,2015,1,"UN georgn & WGI"
"362",150,2015,1,"UN georgn & WGI"
"363",151,2015,1,"UN georgn & WGI"
"364",152,2015,1,"UN georgn & WGI"
"365",153,2015,1,"UN georgn & WGI"
"366",154,2015,1,"UN georgn & WGI"
"367",155,2015,1,"UN georgn & WGI"
"368",156,2015,1,"UN georgn & WGI"
"369",157,2015,1,"UN georgn & WGI"
"370",158,2015,1,"UN georgn & WGI"
"371",159,2015,1,"UN georgn & WGI"
"372",161,2015,1,"UN georgn & WGI"
"373",162,2015,1,NA
"374",163,2015,1,NA
"375",164,2015,1,"bhn_0, op_1, fw_0"
"376",166,2015,1,NA
"377",167,2015,1,"bhn_0, op_2, fw_0"
"378",168,2015,1,NA
"379",169,2015,1,"UN georgn & WGI"
"380",171,2015,1,NA
"381",172,2015,1,NA
"382",173,2015,1,NA
"383",174,2015,1,NA
"384",175,2015,1,NA
"385",176,2015,1,NA
"386",177,2015,1,NA
"387",178,2015,1,NA
"388",179,2015,1,NA
"389",180,2015,1,NA
"390",181,2015,1,NA
"391",182,2015,1,NA
"392",183,2015,1,NA
"393",184,2015,1,NA
"394",185,2015,1,"UN georgn & WGI"
"395",186,2015,1,NA
"396",187,2015,1,NA
"397",188,2015,1,NA
"398",189,2015,1,NA
"399",190,2015,1,"bhn_2, op_0, fw_0"
"400",191,2015,1,NA
"401",192,2015,1,"bhn_0, op_1, fw_0"
"402",193,2015,1,"bhn_1, op_1, fw_0"
"403",194,2015,1,NA
"404",195,2015,1,NA
"405",196,2015,1,NA
"406",197,2015,1,NA
"407",198,2015,1,"bhn_0, op_0, fw_1"
"408",199,2015,1,"bhn_2, op_0, fw_0"
"409",200,2015,1,NA
"410",202,2015,1,NA
"411",203,2015,1,NA
"412",204,2015,1,NA
"413",205,2015,1,NA
"414",206,2015,1,NA
"415",207,2015,1,"bhn_0, op_0, fw_1"
"416",208,2015,1,"bhn_2, op_0, fw_0"
"417",209,2015,1,"NA bhn_4, op_3, fw_3 bhn_4, op_4, fw_3"
"418",210,2015,1,NA
"419",212,2015,1,"UN georgn & WGI"
"420",214,2015,1,NA
"421",215,2015,1,NA
"422",216,2015,1,NA
"423",218,2015,1,NA
"424",219,2015,1,"UN georgn & WGI"
"425",220,2015,1,"UN georgn & WGI"
"426",221,2015,1,"UN georgn & WGI"
"427",222,2015,1,NA
"428",223,2015,1,NA
"429",224,2015,1,NA
"430",227,2015,1,"UN georgn & WGI"
"431",228,2015,1,"UN georgn & WGI"
"432",231,2015,1,"bhn_0, op_1, fw_1"
"433",232,2015,1,"bhn_0, op_0, fw_1"
"434",237,2015,1,"UN georgn & WGI"
"435",244,2015,1,"UN georgn & WGI"
"436",245,2015,1,"UN georgn & WGI"
"437",247,2015,1,"UN georgn & WGI"
"438",248,2015,1,"UN georgn & WGI"
"439",249,2015,1,"UN georgn & WGI"
"440",250,2015,1,"UN georgn & WGI"
"441",1,2016,1,"UN georgn & WGI"
"442",2,2016,1,"UN georgn & WGI"
"443",3,2016,1,"UN georgn & WGI"
"444",4,2016,1,"UN georgn & WGI"
"445",5,2016,1,"UN georgn & WGI"
"446",6,2016,1,"UN georgn & WGI"
"447",7,2016,1,"UN georgn & WGI"
"448",8,2016,1,"UN georgn & WGI"
"449",9,2016,1,"UN georgn & WGI"
"450",10,2016,1,"UN georgn & WGI"
"451",11,2016,1,"UN georgn & WGI"
"452",12,2016,1,"UN georgn & WGI"
"453",13,2016,1,"UN georgn & WGI"
"454",14,2016,1,"UN georgn & WGI"
"455",15,2016,1,NA
"456",16,2016,1,NA
"457",17,2016,1,"bhn_3, op_1, fw_0"
"458",18,2016,1,"bhn_1, op_3, fw_1"
"459",19,2016,1,"UN georgn & WGI"
"460",20,2016,1,NA
"461",21,2016,1,"UN georgn & WGI"
"462",24,2016,1,NA
"463",25,2016,1,NA
"464",26,2016,1,"UN georgn & WGI"
"465",28,2016,1,"bhn_2, op_0, fw_0"
"466",29,2016,1,"UN georgn & WGI"
"467",30,2016,1,"UN georgn & WGI"
"468",31,2016,1,"UN georgn & WGI"
"469",32,2016,1,"UN georgn & WGI"
"470",33,2016,1,"UN georgn & WGI"
"471",34,2016,1,"UN georgn & WGI"
"472",35,2016,1,"UN georgn & WGI"
"473",36,2016,1,"UN georgn & WGI"
"474",37,2016,1,NA
"475",38,2016,1,"UN georgn & WGI"
"476",39,2016,1,"bhn_1, op_3, fw_2"
"477",40,2016,1,NA
"478",41,2016,1,NA
"479",42,2016,1,NA
"480",43,2016,1,NA
"481",44,2016,1,"bhn_3, op_3, fw_2"
"482",45,2016,1,"UN georgn & WGI"
"483",46,2016,1,NA
"484",47,2016,1,NA
"485",48,2016,1,"bhn_0, op_2, fw_0"
"486",49,2016,1,"bhn_0, op_1, fw_0"
"487",50,2016,1,NA
"488",51,2016,1,NA
"489",52,2016,1,"bhn_2, op_0, fw_0"
"490",53,2016,1,NA
"491",54,2016,1,"bhn_0, op_0, fw_1"
"492",55,2016,1,"UN georgn & WGI"
"493",56,2016,1,"bhn_0, op_2, fw_0"
"494",57,2016,1,"UN georgn & WGI"
"495",58,2016,1,"UN georgn & WGI"
"496",59,2016,1,NA
"497",60,2016,1,"UN georgn & WGI"
"498",61,2016,1,NA
"499",62,2016,1,NA
"500",63,2016,1,"UN georgn & WGI"
"501",64,2016,1,NA
"502",65,2016,1,"bhn_0, op_1, fw_0"
"503",66,2016,1,NA
"504",67,2016,1,"bhn_3, op_0, fw_0"
"505",68,2016,1,NA
"506",69,2016,1,NA
"507",70,2016,1,NA
"508",71,2016,1,NA
"509",72,2016,1,NA
"510",73,2016,1,NA
"511",74,2016,1,NA
"512",75,2016,1,NA
"513",76,2016,1,NA
"514",77,2016,1,"UN georgn & WGI"
"515",78,2016,1,NA
"516",79,2016,1,NA
"517",80,2016,1,NA
"518",81,2016,1,NA
"519",82,2016,1,NA
"520",84,2016,1,NA
"521",85,2016,1,"UN georgn & WGI"
"522",86,2016,1,"UN georgn & WGI"
"523",88,2016,1,"UN georgn & WGI"
"524",89,2016,1,"UN georgn & WGI"
"525",90,2016,1,"UN georgn & WGI"
"526",91,2016,1,"UN georgn & WGI"
"527",92,2016,1,"UN georgn & WGI"
"528",93,2016,1,"UN georgn & WGI"
"529",94,2016,1,"UN georgn & WGI"
"530",95,2016,1,"UN georgn & WGI"
"531",96,2016,1,NA
"532",97,2016,1,NA
"533",98,2016,1,NA
"534",99,2016,1,NA
"535",100,2016,1,NA
"536",101,2016,1,NA
"537",102,2016,1,NA
"538",103,2016,1,"UN georgn & WGI"
"539",104,2016,1,"UN georgn & WGI"
"540",105,2016,1,"UN georgn & WGI"
"541",106,2016,1,NA
"542",107,2016,1,"UN georgn & WGI"
"543",108,2016,1,"UN georgn & WGI"
"544",110,2016,1,"bhn_3, op_3, fw_3"
"545",111,2016,1,"UN georgn & WGI"
"546",112,2016,1,"bhn_1, op_1, fw_0"
"547",113,2016,1,"UN georgn & WGI"
"548",114,2016,1,"bhn_0, op_0, fw_1"
"549",115,2016,1,NA
"550",116,2016,1,"UN georgn & WGI"
"551",117,2016,1,"UN georgn & WGI"
"552",118,2016,1,"UN georgn & WGI"
"553",119,2016,1,"UN georgn & WGI"
"554",120,2016,1,"UN georgn & WGI"
"555",121,2016,1,"UN georgn & WGI"
"556",122,2016,1,"bhn_3, op_3, fw_3"
"557",123,2016,1,"bhn_3, op_3, fw_2"
"558",124,2016,1,"bhn_0, op_2, fw_0"
"559",125,2016,1,"UN georgn & WGI"
"560",126,2016,1,"bhn_0, op_0, fw_1"
"561",127,2016,1,"bhn_1, op_3, fw_3"
"562",129,2016,1,NA
"563",130,2016,1,NA
"564",131,2016,1,NA
"565",132,2016,1,NA
"566",133,2016,1,NA
"567",134,2016,1,NA
"568",135,2016,1,NA
"569",136,2016,1,NA
"570",137,2016,1,NA
"571",138,2016,1,NA
"572",139,2016,1,"bhn_1, op_2, fw_3"
"573",140,2016,1,"UN georgn & WGI"
"574",141,2016,1,"UN georgn & WGI"
"575",143,2016,1,NA
"576",144,2016,1,"UN georgn & WGI"
"577",145,2016,1,"UN georgn & WGI"
"578",146,2016,1,"UN georgn & WGI"
"579",147,2016,1,"UN georgn & WGI"
"580",148,2016,1,"UN georgn & WGI"
"581",149,2016,1,"UN georgn & WGI"
"582",150,2016,1,"UN georgn & WGI"
"583",151,2016,1,"UN georgn & WGI"
"584",152,2016,1,"UN georgn & WGI"
"585",153,2016,1,"UN georgn & WGI"
"586",154,2016,1,"UN georgn & WGI"
"587",155,2016,1,"UN georgn & WGI"
"588",156,2016,1,"UN georgn & WGI"
"589",157,2016,1,"UN georgn & WGI"
"590",158,2016,1,"UN georgn & WGI"
"591",159,2016,1,"UN georgn & WGI"
"592",161,2016,1,"UN georgn & WGI"
"593",162,2016,1,NA
"594",163,2016,1,NA
"595",164,2016,1,"bhn_0, op_1, fw_0"
"596",166,2016,1,NA
"597",167,2016,1,"bhn_0, op_2, fw_0"
"598",168,2016,1,NA
"599",169,2016,1,"UN georgn & WGI"
"600",171,2016,1,NA
"601",172,2016,1,NA
"602",173,2016,1,NA
"603",174,2016,1,NA
"604",175,2016,1,NA
"605",176,2016,1,NA
"606",177,2016,1,NA
"607",178,2016,1,NA
"608",179,2016,1,NA
"609",180,2016,1,NA
"610",181,2016,1,NA
"611",182,2016,1,NA
"612",183,2016,1,NA
"613",184,2016,1,NA
"614",185,2016,1,"UN georgn & WGI"
"615",186,2016,1,NA
"616",187,2016,1,NA
"617",188,2016,1,NA
"618",189,2016,1,NA
"619",190,2016,1,"bhn_2, op_0, fw_0"
"620",191,2016,1,NA
"621",192,2016,1,"bhn_0, op_1, fw_0"
"622",193,2016,1,"bhn_1, op_1, fw_0"
"623",194,2016,1,NA
"624",195,2016,1,NA
"625",196,2016,1,NA
"626",197,2016,1,NA
"627",198,2016,1,"bhn_0, op_0, fw_1"
"628",199,2016,1,"bhn_2, op_0, fw_0"
"629",200,2016,1,NA
"630",202,2016,1,NA
"631",203,2016,1,NA
"632",204,2016,1,NA
"633",205,2016,1,NA
"634",206,2016,1,NA
"635",207,2016,1,"bhn_0, op_0, fw_1"
"636",208,2016,1,"bhn_2, op_0, fw_0"
"637",209,2016,1,"NA bhn_4, op_3, fw_3 bhn_4, op_4, fw_3"
"638",210,2016,1,NA
"639",212,2016,1,"UN georgn & WGI"
"640",214,2016,1,NA
"641",215,2016,1,NA
"642",216,2016,1,NA
"643",218,2016,1,NA
"644",219,2016,1,"UN georgn & WGI"
"645",220,2016,1,"UN georgn & WGI"
"646",221,2016,1,"UN georgn & WGI"
"647",222,2016,1,NA
"648",223,2016,1,NA
"649",224,2016,1,NA
"650",227,2016,1,"UN georgn & WGI"
"651",228,2016,1,"UN georgn & WGI"
"652",231,2016,1,"bhn_0, op_1, fw_1"
"653",232,2016,1,"bhn_0, op_0, fw_1"
"654",237,2016,1,"UN georgn & WGI"
"655",244,2016,1,"UN georgn & WGI"
"656",245,2016,1,"UN georgn & WGI"
"657",247,2016,1,"UN georgn & WGI"
"658",248,2016,1,"UN georgn & WGI"
"659",249,2016,1,"UN georgn & WGI"
"660",250,2016,1,"UN georgn & WGI"
"661",1,2017,1,"UN georgn & WGI"
"662",2,2017,1,"UN georgn & WGI"
"663",3,2017,1,"UN georgn & WGI"
"664",4,2017,1,"UN georgn & WGI"
"665",5,2017,1,"UN georgn & WGI"
"666",6,2017,1,"UN georgn & WGI"
"667",7,2017,1,"UN georgn & WGI"
"668",8,2017,1,"UN georgn & WGI"
"669",9,2017,1,"UN georgn & WGI"
"670",10,2017,1,"UN georgn & WGI"
"671",11,2017,1,"UN georgn & WGI"
"672",12,2017,1,"UN georgn & WGI"
"673",13,2017,1,"UN georgn & WGI"
"674",14,2017,1,"UN georgn & WGI"
"675",15,2017,1,NA
"676",16,2017,1,NA
"677",17,2017,1,"bhn_3, op_1, fw_0"
"678",18,2017,1,"bhn_1, op_3, fw_1"
"679",19,2017,1,"UN georgn & WGI"
"680",20,2017,1,NA
"681",21,2017,1,"UN georgn & WGI"
"682",24,2017,1,NA
"683",25,2017,1,NA
"684",26,2017,1,"UN georgn & WGI"
"685",28,2017,1,"bhn_2, op_0, fw_0"
"686",29,2017,1,"UN georgn & WGI"
"687",30,2017,1,"UN georgn & WGI"
"688",31,2017,1,"UN georgn & WGI"
"689",32,2017,1,"UN georgn & WGI"
"690",33,2017,1,"UN georgn & WGI"
"691",34,2017,1,"UN georgn & WGI"
"692",35,2017,1,"UN georgn & WGI"
"693",36,2017,1,"UN georgn & WGI"
"694",37,2017,1,NA
"695",38,2017,1,"UN georgn & WGI"
"696",39,2017,1,"bhn_1, op_3, fw_2"
"697",40,2017,1,NA
"698",41,2017,1,NA
"699",42,2017,1,NA
"700",43,2017,1,NA
"701",44,2017,1,"bhn_3, op_3, fw_2"
"702",45,2017,1,"UN georgn & WGI"
"703",46,2017,1,"bhn_1, op_0, fw_0"
"704",47,2017,1,NA
"705",48,2017,1,"bhn_0, op_2, fw_0"
"706",49,2017,1,"bhn_0, op_1, fw_0"
"707",50,2017,1,NA
"708",51,2017,1,NA
"709",52,2017,1,"bhn_2, op_0, fw_0"
"710",53,2017,1,NA
"711",54,2017,1,"bhn_0, op_0, fw_1"
"712",55,2017,1,"UN georgn & WGI"
"713",56,2017,1,"bhn_0, op_2, fw_0"
"714",57,2017,1,"UN georgn & WGI"
"715",58,2017,1,"UN georgn & WGI"
"716",59,2017,1,NA
"717",60,2017,1,"UN georgn & WGI"
"718",61,2017,1,NA
"719",62,2017,1,NA
"720",63,2017,1,"UN georgn & WGI"
"721",64,2017,1,NA
"722",65,2017,1,"bhn_0, op_1, fw_0"
"723",66,2017,1,NA
"724",67,2017,1,"bhn_3, op_0, fw_0"
"725",68,2017,1,NA
"726",69,2017,1,NA
"727",70,2017,1,NA
"728",71,2017,1,NA
"729",72,2017,1,NA
"730",73,2017,1,NA
"731",74,2017,1,NA
"732",75,2017,1,NA
"733",76,2017,1,NA
"734",77,2017,1,"UN georgn & WGI"
"735",78,2017,1,NA
"736",79,2017,1,NA
"737",80,2017,1,NA
"738",81,2017,1,NA
"739",82,2017,1,NA
"740",84,2017,1,NA
"741",85,2017,1,"UN georgn & WGI"
"742",86,2017,1,"UN georgn & WGI"
