"","rgn_id","year","gapfilled"
"291",33,2005,0
"292",33,2006,0
"293",33,2007,0
"294",33,2008,0
"295",33,2009,0
"296",33,2010,0
"297",33,2011,0
"298",33,2012,0
"299",33,2013,0
"300",33,2014,0
"301",34,2005,0
"302",34,2006,0
"303",34,2007,0
"304",34,2008,0
"305",34,2009,0
"306",34,2010,0
"307",34,2011,0
"308",34,2012,0
"309",34,2013,0
"310",34,2014,0
"311",35,2005,0
"312",35,2006,0
"313",35,2007,0
"314",35,2008,0
"315",35,2009,0
"316",35,2010,0
"317",35,2011,0
"318",35,2012,0
"319",35,2013,0
"320",35,2014,0
"321",36,2005,0
"322",36,2006,0
"323",36,2007,0
"324",36,2008,0
"325",36,2009,0
"326",36,2010,0
"327",36,2011,0
"328",36,2012,0
"329",36,2013,0
"330",36,2014,0
"331",37,2005,0
"332",37,2006,0
"333",37,2007,0
"334",37,2008,0
"335",37,2009,0
"336",37,2010,0
"337",37,2011,0
"338",37,2012,0
"339",37,2013,0
"340",37,2014,0
"341",38,2005,0
"342",38,2006,0
"343",38,2007,0
"344",38,2008,0
"345",38,2009,0
"346",38,2010,0
"347",38,2011,0
"348",38,2012,0
"349",38,2013,0
"350",38,2014,0
"351",39,2005,0
"352",39,2006,0
"353",39,2007,0
"354",39,2008,0
"355",39,2009,0
"356",39,2010,0
"357",39,2011,0
"358",39,2012,0
"359",39,2013,0
"360",39,2014,0
"361",40,2005,0
"362",40,2006,0
"363",40,2007,0
"364",40,2008,0
"365",40,2009,0
"366",40,2010,0
"367",40,2011,0
"368",40,2012,0
"369",40,2013,0
"370",40,2014,0
"371",41,2005,0
"372",41,2006,0
"373",41,2007,0
"374",41,2008,0
"375",41,2009,0
"376",41,2010,0
"377",41,2011,0
"378",41,2012,0
"379",41,2013,0
"380",41,2014,0
"381",42,2005,0
"382",42,2006,0
"383",42,2007,0
"384",42,2008,0
"385",42,2009,0
"386",42,2010,0
"387",42,2011,0
"388",42,2012,0
"389",42,2013,0
"390",42,2014,0
"391",43,2005,0
"392",43,2006,0
"393",43,2007,0
"394",43,2008,0
"395",43,2009,0
"396",43,2010,0
"397",43,2011,0
"398",43,2012,0
"399",43,2013,0
"400",43,2014,0
"401",44,2005,0
"402",44,2006,0
"403",44,2007,0
"404",44,2008,0
"405",44,2009,0
"406",44,2010,0
"407",44,2011,0
"408",44,2012,0
"409",44,2013,0
"410",44,2014,0
"411",45,2005,0
"412",45,2006,0
"413",45,2007,0
"414",45,2008,0
"415",45,2009,0
"416",45,2010,0
"417",45,2011,0
"418",45,2012,0
"419",45,2013,0
"420",45,2014,0
"421",46,2005,0
"422",46,2006,0
"423",46,2007,0
"424",46,2008,0
"425",46,2009,0
"426",46,2010,0
"427",46,2011,0
"428",46,2012,0
"429",46,2013,0
"430",46,2014,0
"431",47,2005,0
"432",47,2006,0
"433",47,2007,0
"434",47,2008,0
"435",47,2009,0
"436",47,2010,0
"437",47,2011,0
"438",47,2012,0
"439",47,2013,0
"440",47,2014,0
"441",48,2005,0
"442",48,2006,0
"443",48,2007,0
"444",48,2008,0
"445",48,2009,0
"446",48,2010,0
"447",48,2011,0
"448",48,2012,0
"449",48,2013,0
"450",48,2014,0
"451",49,2005,0
"452",49,2006,0
"453",49,2007,0
"454",49,2008,0
"455",49,2009,0
"456",49,2010,0
"457",49,2011,0
"458",49,2012,0
"459",49,2013,0
"460",49,2014,0
"461",50,2005,0
"462",50,2006,0
"463",50,2007,0
"464",50,2008,0
"465",50,2009,0
"466",50,2010,0
"467",50,2011,0
"468",50,2012,0
"469",50,2013,0
"470",50,2014,0
"471",51,2005,0
"472",51,2006,0
"473",51,2007,0
"474",51,2008,0
"475",51,2009,0
"476",51,2010,0
"477",51,2011,0
"478",51,2012,0
"479",51,2013,0
"480",51,2014,0
"481",52,2005,0
"482",52,2006,0
"483",52,2007,0
"484",52,2008,0
"485",52,2009,0
"486",52,2010,0
"487",52,2011,0
"488",52,2012,0
"489",52,2013,0
"490",52,2014,0
"491",53,2005,0
"492",53,2006,0
"493",53,2007,0
"494",53,2008,0
"495",53,2009,0
"496",53,2010,0
"497",53,2011,0
"498",53,2012,0
"499",53,2013,0
"500",53,2014,0
"501",54,2005,0
"502",54,2006,0
"503",54,2007,0
"504",54,2008,0
"505",54,2009,0
"506",54,2010,0
"507",54,2011,0
"508",54,2012,0
"509",54,2013,0
"510",54,2014,0
"511",55,2005,0
"512",55,2006,0
"513",55,2007,0
"514",55,2008,0
"515",55,2009,0
"516",55,2010,0
"517",55,2011,0
"518",55,2012,0
"519",55,2013,0
"520",55,2014,0
"521",56,2005,0
"522",56,2006,0
"523",56,2007,0
"524",56,2008,0
"525",56,2009,0
"526",56,2010,0
"527",56,2011,0
"528",56,2012,0
"529",56,2013,0
"530",56,2014,0
"531",57,2005,0
"532",57,2006,0
"533",57,2007,0
"534",57,2008,0
"535",57,2009,0
"536",57,2010,0
"537",57,2011,0
"538",57,2012,0
"539",57,2013,0
"540",57,2014,0
"541",58,2005,0
"542",58,2006,0
"543",58,2007,0
"544",58,2008,0
"545",58,2009,0
"546",58,2010,0
"547",58,2011,0
"548",58,2012,0
"549",58,2013,0
"550",58,2014,0
"551",59,2005,0
"552",59,2006,0
"553",59,2007,0
"554",59,2008,0
"555",59,2009,0
"556",59,2010,0
"557",59,2011,0
"558",59,2012,0
"559",59,2013,0
"560",59,2014,0
"561",60,2005,0
"562",60,2006,0
"563",60,2007,0
"564",60,2008,0
"565",60,2009,0
"566",60,2010,0
"567",60,2011,0
"568",60,2012,0
"569",60,2013,0
"570",60,2014,0
"571",61,2005,0
"572",61,2006,0
"573",61,2007,0
"574",61,2008,0
"575",61,2009,0
"576",61,2010,0
"577",61,2011,0
"578",61,2012,0
"579",61,2013,0
"580",61,2014,0
"581",62,2005,0
"582",62,2006,0
"583",62,2007,0
"584",62,2008,0
"585",62,2009,0
"586",62,2010,0
"587",62,2011,0
"588",62,2012,0
"589",62,2013,0
"590",62,2014,0
"591",63,2005,0
"592",63,2006,0
"593",63,2007,0
"594",63,2008,0
"595",63,2009,0
"596",63,2010,0
"597",63,2011,0
"598",63,2012,0
"599",63,2013,0
"600",63,2014,0
"601",64,2005,0
"602",64,2006,0
"603",64,2007,0
"604",64,2008,0
"605",64,2009,0
"606",64,2010,0
"607",64,2011,0
"608",64,2012,0
"609",64,2013,0
"610",64,2014,0
"611",65,2005,0
"612",65,2006,0
"613",65,2007,0
"614",65,2008,0
"615",65,2009,0
"616",65,2010,0
"617",65,2011,0
"618",65,2012,0
"619",65,2013,0
"620",65,2014,0
"621",66,2005,0
"622",66,2006,0
"623",66,2007,0
"624",66,2008,0
"625",66,2009,0
"626",66,2010,0
"627",66,2011,0
"628",66,2012,0
"629",66,2013,0
"630",66,2014,0
"631",67,2005,0
"632",67,2006,0
"633",67,2007,0
"634",67,2008,0
"635",67,2009,0
"636",67,2010,0
"637",67,2011,0
"638",67,2012,0
"639",67,2013,0
"640",67,2014,0
"641",68,2005,0
"642",68,2006,0
"643",68,2007,0
"644",68,2008,0
"645",68,2009,0
"646",68,2010,0
"647",68,2011,0
"648",68,2012,0
"649",68,2013,0
"650",68,2014,0
"651",69,2005,0
"652",69,2006,0
"653",69,2007,0
"654",69,2008,0
"655",69,2009,0
"656",69,2010,0
"657",69,2011,0
"658",69,2012,0
"659",69,2013,0
"660",69,2014,0
"661",70,2005,0
"662",70,2006,0
"663",70,2007,0
"664",70,2008,0
"665",70,2009,0
"666",70,2010,0
"667",70,2011,0
"668",70,2012,0
"669",70,2013,0
"670",70,2014,0
"671",71,2005,0
"672",71,2006,0
"673",71,2007,0
"674",71,2008,0
"675",71,2009,0
"676",71,2010,0
"677",71,2011,0
"678",71,2012,0
"679",71,2013,0
"680",71,2014,0
"681",72,2005,0
"682",72,2006,0
"683",72,2007,0
"684",72,2008,0
"685",72,2009,0
"686",72,2010,0
"687",72,2011,0
"688",72,2012,0
"689",72,2013,0
"690",72,2014,0
"691",73,2005,0
"692",73,2006,0
"693",73,2007,0
"694",73,2008,0
"695",73,2009,0
"696",73,2010,0
"697",73,2011,0
"698",73,2012,0
"699",73,2013,0
"700",73,2014,0
"701",74,2005,0
"702",74,2006,0
"703",74,2007,0
"704",74,2008,0
"705",74,2009,0
"706",74,2010,0
"707",74,2011,0
"708",74,2012,0
"709",74,2013,0
"710",74,2014,0
"711",75,2005,0
"712",75,2006,0
"713",75,2007,0
"714",75,2008,0
"715",75,2009,0
"716",75,2010,0
"717",75,2011,0
"718",75,2012,0
"719",75,2013,0
"720",75,2014,0
"721",76,2005,0
"722",76,2006,0
"723",76,2007,0
"724",76,2008,0
"725",76,2009,0
"726",76,2010,0
"727",76,2011,0
"728",76,2012,0
"729",76,2013,0
"730",76,2014,0
"731",77,2005,0
"732",77,2006,0
"733",77,2007,0
"734",77,2008,0
"735",77,2009,0
"736",77,2010,0
"737",77,2011,0
"738",77,2012,0
"739",77,2013,0
"740",77,2014,0
"741",78,2005,0
"742",78,2006,0
"743",78,2007,0
"744",78,2008,0
"745",78,2009,0
"746",78,2010,0
"747",78,2011,0
"748",78,2012,0
"749",78,2013,0
"750",78,2014,0
"751",79,2005,0
"752",79,2006,0
"753",79,2007,0
"754",79,2008,0
"755",79,2009,0
"756",79,2010,0
"757",79,2011,0
"758",79,2012,0
"759",79,2013,0
"760",79,2014,0
"761",80,2005,0
"762",80,2006,0
"763",80,2007,0
"764",80,2008,0
"765",80,2009,0
"766",80,2010,0
"767",80,2011,0
"768",80,2012,0
"769",80,2013,0
"770",80,2014,0
"771",81,2005,0
"772",81,2006,0
"773",81,2007,0
"774",81,2008,0
"775",81,2009,0
"776",81,2010,0
"777",81,2011,0
"778",81,2012,0
"779",81,2013,0
"780",81,2014,0
"781",82,2005,0
"782",82,2006,0
"783",82,2007,0
"784",82,2008,0
"785",82,2009,0
"786",82,2010,0
"787",82,2011,0
"788",82,2012,0
"789",82,2013,0
"790",82,2014,0
"791",84,2005,0
"792",84,2006,0
"793",84,2007,0
"794",84,2008,0
"795",84,2009,0
"796",84,2010,0
"797",84,2011,0
"798",84,2012,0
"799",84,2013,0
"800",84,2014,0
"801",85,2005,0
"802",85,2006,0
"803",85,2007,0
"804",85,2008,0
"805",85,2009,0
"806",85,2010,0
"807",85,2011,0
"808",85,2012,0
"809",85,2013,0
"810",85,2014,0
"811",86,2005,0
"812",86,2006,0
"813",86,2007,0
"814",86,2008,0
"815",86,2009,0
"816",86,2010,0
"817",86,2011,0
"818",86,2012,0
"819",86,2013,0
"820",86,2014,0
"821",88,2005,0
"822",88,2006,0
"823",88,2007,0
"824",88,2008,0
"825",88,2009,0
"826",88,2010,0
"827",88,2011,0
"828",88,2012,0
"829",88,2013,0
"830",88,2014,0
"831",89,2005,0
"832",89,2006,0
"833",89,2007,0
"834",89,2008,0
"835",89,2009,0
"836",89,2010,0
"837",89,2011,0
"838",89,2012,0
"839",89,2013,0
"840",89,2014,0
"841",90,2005,0
"842",90,2006,0
"843",90,2007,0
"844",90,2008,0
"845",90,2009,0
"846",90,2010,0
"847",90,2011,0
"848",90,2012,0
"849",90,2013,0
"850",90,2014,0
"851",91,2005,0
"852",91,2006,0
"853",91,2007,0
"854",91,2008,0
"855",91,2009,0
"856",91,2010,0
"857",91,2011,0
"858",91,2012,0
"859",91,2013,0
"860",91,2014,0
"861",92,2005,0
"862",92,2006,0
"863",92,2007,0
"864",92,2008,0
"865",92,2009,0
"866",92,2010,0
"867",92,2011,0
"868",92,2012,0
"869",92,2013,0
"870",92,2014,0
"871",93,2005,0
"872",93,2006,0
"873",93,2007,0
"874",93,2008,0
"875",93,2009,0
"876",93,2010,0
"877",93,2011,0
"878",93,2012,0
"879",93,2013,0
"880",93,2014,0
"881",94,2005,0
"882",94,2006,0
"883",94,2007,0
"884",94,2008,0
"885",94,2009,0
"886",94,2010,0
"887",94,2011,0
"888",94,2012,0
"889",94,2013,0
"890",94,2014,0
"891",95,2005,0
"892",95,2006,0
"893",95,2007,0
"894",95,2008,0
"895",95,2009,0
"896",95,2010,0
"897",95,2011,0
"898",95,2012,0
"899",95,2013,0
"900",95,2014,0
"901",96,2005,0
"902",96,2006,0
"903",96,2007,0
"904",96,2008,0
"905",96,2009,0
"906",96,2010,0
"907",96,2011,0
"908",96,2012,0
"909",96,2013,0
"910",96,2014,0
"911",97,2005,0
"912",97,2006,0
"913",97,2007,0
"914",97,2008,0
"915",97,2009,0
"916",97,2010,0
"917",97,2011,0
"918",97,2012,0
"919",97,2013,0
"920",97,2014,0
"921",98,2005,0
"922",98,2006,0
"923",98,2007,0
"924",98,2008,0
"925",98,2009,0
"926",98,2010,0
"927",98,2011,0
"928",98,2012,0
"929",98,2013,0
"930",98,2014,0
"931",99,2005,0
"932",99,2006,0
"933",99,2007,0
"934",99,2008,0
"935",99,2009,0
"936",99,2010,0
"937",99,2011,0
"938",99,2012,0
"939",99,2013,0
"940",99,2014,0
"941",100,2005,0
"942",100,2006,0
"943",100,2007,0
"944",100,2008,0
"945",100,2009,0
"946",100,2010,0
"947",100,2011,0
"948",100,2012,0
"949",100,2013,0
"950",100,2014,0
"951",101,2005,0
"952",101,2006,0
"953",101,2007,0
"954",101,2008,0
"955",101,2009,0
"956",101,2010,0
"957",101,2011,0
"958",101,2012,0
"959",101,2013,0
"960",101,2014,0
"961",102,2005,0
"962",102,2006,0
"963",102,2007,0
"964",102,2008,0
"965",102,2009,0
"966",102,2010,0
"967",102,2011,0
"968",102,2012,0
"969",102,2013,0
"970",102,2014,0
"971",103,2005,0
"972",103,2006,0
"973",103,2007,0
"974",103,2008,0
"975",103,2009,0
"976",103,2010,0
"977",103,2011,0
"978",103,2012,0
"979",103,2013,0
"980",103,2014,0
"981",104,2005,0
"982",104,2006,0
"983",104,2007,0
"984",104,2008,0
"985",104,2009,0
"986",104,2010,0
"987",104,2011,0
"988",104,2012,0
"989",104,2013,0
"990",104,2014,0
"991",105,2005,0
"992",105,2006,0
"993",105,2007,0
"994",105,2008,0
"995",105,2009,0
"996",105,2010,0
"997",105,2011,0
"998",105,2012,0
"999",105,2013,0
"1000",105,2014,0
"1001",106,2005,0
"1002",106,2006,0
"1003",106,2007,0
"1004",106,2008,0
"1005",106,2009,0
"1006",106,2010,0
"1007",106,2011,0
"1008",106,2012,0
"1009",106,2013,0
"1010",106,2014,0
"1011",107,2005,0
"1012",107,2006,0
"1013",107,2007,0
"1014",107,2008,0
"1015",107,2009,0
"1016",107,2010,0
"1017",107,2011,0
"1018",107,2012,0
"1019",107,2013,0
"1020",107,2014,0
"1021",108,2005,0
"1022",108,2006,0
"1023",108,2007,0
"1024",108,2008,0
"1025",108,2009,0
"1026",108,2010,0
"1027",108,2011,0
"1028",108,2012,0
"1029",108,2013,0
"1030",108,2014,0
"1031",110,2005,0
"1032",110,2006,0
"1033",110,2007,0
"1034",110,2008,0
"1035",110,2009,0
"1036",110,2010,0
"1037",110,2011,0
"1038",110,2012,0
"1039",110,2013,0
"1040",110,2014,0
"1041",111,2005,0
"1042",111,2006,0
"1043",111,2007,0
"1044",111,2008,0
"1045",111,2009,0
"1046",111,2010,0
"1047",111,2011,0
"1048",111,2012,0
"1049",111,2013,0
"1050",111,2014,0
"1051",112,2005,0
"1052",112,2006,0
"1053",112,2007,0
"1054",112,2008,0
"1055",112,2009,0
"1056",112,2010,0
"1057",112,2011,0
"1058",112,2012,0
"1059",112,2013,0
"1060",112,2014,0
"1061",113,2005,0
"1062",113,2006,0
"1063",113,2007,0
"1064",113,2008,0
"1065",113,2009,0
"1066",113,2010,0
"1067",113,2011,0
"1068",113,2012,0
"1069",113,2013,0
"1070",113,2014,0
"1071",114,2005,0
"1072",114,2006,0
"1073",114,2007,0
"1074",114,2008,0
"1075",114,2009,0
"1076",114,2010,0
"1077",114,2011,0
"1078",114,2012,0
"1079",114,2013,0
"1080",114,2014,0
"1081",115,2005,0
"1082",115,2006,0
"1083",115,2007,0
"1084",115,2008,0
"1085",115,2009,0
"1086",115,2010,0
"1087",115,2011,0
"1088",115,2012,0
"1089",115,2013,0
"1090",115,2014,0
"1091",116,2005,0
"1092",116,2006,0
"1093",116,2007,0
"1094",116,2008,0
"1095",116,2009,0
"1096",116,2010,0
"1097",116,2011,0
"1098",116,2012,0
"1099",116,2013,0
"1100",116,2014,0
"1101",117,2005,0
"1102",117,2006,0
"1103",117,2007,0
"1104",117,2008,0
"1105",117,2009,0
"1106",117,2010,0
"1107",117,2011,0
"1108",117,2012,0
"1109",117,2013,0
"1110",117,2014,0
"1111",118,2005,0
"1112",118,2006,0
"1113",118,2007,0
"1114",118,2008,0
"1115",118,2009,0
"1116",118,2010,0
"1117",118,2011,0
"1118",118,2012,0
"1119",118,2013,0
"1120",118,2014,0
"1121",119,2005,0
"1122",119,2006,0
"1123",119,2007,0
"1124",119,2008,0
"1125",119,2009,0
"1126",119,2010,0
"1127",119,2011,0
"1128",119,2012,0
"1129",119,2013,0
"1130",119,2014,0
"1131",120,2005,0
"1132",120,2006,0
"1133",120,2007,0
"1134",120,2008,0
"1135",120,2009,0
"1136",120,2010,0
"1137",120,2011,0
"1138",120,2012,0
"1139",120,2013,0
"1140",120,2014,0
"1141",121,2005,0
"1142",121,2006,0
"1143",121,2007,0
"1144",121,2008,0
"1145",121,2009,0
"1146",121,2010,0
"1147",121,2011,0
"1148",121,2012,0
"1149",121,2013,0
"1150",121,2014,0
"1151",122,2005,0
"1152",122,2006,0
"1153",122,2007,0
"1154",122,2008,0
"1155",122,2009,0
"1156",122,2010,0
"1157",122,2011,0
"1158",122,2012,0
"1159",122,2013,0
"1160",122,2014,0
"1161",123,2005,0
"1162",123,2006,0
"1163",123,2007,0
"1164",123,2008,0
"1165",123,2009,0
"1166",123,2010,0
"1167",123,2011,0
"1168",123,2012,0
"1169",123,2013,0
"1170",123,2014,0
"1171",124,2005,0
"1172",124,2006,0
"1173",124,2007,0
"1174",124,2008,0
"1175",124,2009,0
"1176",124,2010,0
"1177",124,2011,0
"1178",124,2012,0
"1179",124,2013,0
"1180",124,2014,0
"1181",125,2005,0
"1182",125,2006,0
"1183",125,2007,0
"1184",125,2008,0
"1185",125,2009,0
"1186",125,2010,0
"1187",125,2011,0
"1188",125,2012,0
"1189",125,2013,0
"1190",125,2014,0
"1191",126,2005,0
"1192",126,2006,0
"1193",126,2007,0
"1194",126,2008,0
"1195",126,2009,0
"1196",126,2010,0
"1197",126,2011,0
"1198",126,2012,0
"1199",126,2013,0
"1200",126,2014,0
"1201",127,2005,0
"1202",127,2006,0
"1203",127,2007,0
"1204",127,2008,0
"1205",127,2009,0
"1206",127,2010,0
"1207",127,2011,0
"1208",127,2012,0
"1209",127,2013,0
"1210",127,2014,0
"1211",129,2005,0
"1212",129,2006,0
"1213",129,2007,0
"1214",129,2008,0
"1215",129,2009,0
"1216",129,2010,0
"1217",129,2011,0
"1218",129,2012,0
"1219",129,2013,0
"1220",129,2014,0
"1221",130,2005,0
"1222",130,2006,0
"1223",130,2007,0
"1224",130,2008,0
"1225",130,2009,0
"1226",130,2010,0
"1227",130,2011,0
"1228",130,2012,0
"1229",130,2013,0
"1230",130,2014,0
"1231",131,2005,0
"1232",131,2006,0
"1233",131,2007,0
"1234",131,2008,0
"1235",131,2009,0
"1236",131,2010,0
"1237",131,2011,0
"1238",131,2012,0
"1239",131,2013,0
"1240",131,2014,0
"1241",132,2005,0
"1242",132,2006,0
"1243",132,2007,0
"1244",132,2008,0
"1245",132,2009,0
"1246",132,2010,0
"1247",132,2011,0
"1248",132,2012,0
"1249",132,2013,0
"1250",132,2014,0
"1251",133,2005,0
"1252",133,2006,0
"1253",133,2007,0
"1254",133,2008,0
"1255",133,2009,0
"1256",133,2010,0
"1257",133,2011,0
"1258",133,2012,0
"1259",133,2013,0
"1260",133,2014,0
"1261",134,2005,0
"1262",134,2006,0
"1263",134,2007,0
"1264",134,2008,0
"1265",134,2009,0
"1266",134,2010,0
"1267",134,2011,0
"1268",134,2012,0
"1269",134,2013,0
"1270",134,2014,0
"1271",135,2005,0
"1272",135,2006,0
"1273",135,2007,0
"1274",135,2008,0
"1275",135,2009,0
"1276",135,2010,0
"1277",135,2011,0
"1278",135,2012,0
"1279",135,2013,0
"1280",135,2014,0
"1281",136,2005,0
"1282",136,2006,0
"1283",136,2007,0
"1284",136,2008,0
"1285",136,2009,0
"1286",136,2010,0
"1287",136,2011,0
"1288",136,2012,0
"1289",136,2013,0
"1290",136,2014,0
"1291",137,2005,0
"1292",137,2006,0
"1293",137,2007,0
"1294",137,2008,0
"1295",137,2009,0
"1296",137,2010,0
"1297",137,2011,0
"1298",137,2012,0
"1299",137,2013,0
"1300",137,2014,0
"1301",138,2005,0
"1302",138,2006,0
"1303",138,2007,0
"1304",138,2008,0
"1305",138,2009,0
"1306",138,2010,0
"1307",138,2011,0
"1308",138,2012,0
"1309",138,2013,0
"1310",138,2014,0
"1311",139,2005,0
"1312",139,2006,0
"1313",139,2007,0
"1314",139,2008,0
"1315",139,2009,0
"1316",139,2010,0
"1317",139,2011,0
"1318",139,2012,0
"1319",139,2013,0
"1320",139,2014,0
"1321",140,2005,0
"1322",140,2006,0
"1323",140,2007,0
"1324",140,2008,0
"1325",140,2009,0
"1326",140,2010,0
"1327",140,2011,0
"1328",140,2012,0
"1329",140,2013,0
"1330",140,2014,0
"1331",141,2005,0
"1332",141,2006,0
"1333",141,2007,0
"1334",141,2008,0
"1335",141,2009,0
"1336",141,2010,0
"1337",141,2011,0
"1338",141,2012,0
"1339",141,2013,0
"1340",141,2014,0
"1341",143,2005,0
"1342",143,2006,0
"1343",143,2007,0
"1344",143,2008,0
"1345",143,2009,0
"1346",143,2010,0
"1347",143,2011,0
"1348",143,2012,0
"1349",143,2013,0
"1350",143,2014,0
"1351",144,2005,0
"1352",144,2006,0
"1353",144,2007,0
"1354",144,2008,0
"1355",144,2009,0
"1356",144,2010,0
"1357",144,2011,0
"1358",144,2012,0
"1359",144,2013,0
"1360",144,2014,0
