"rgn_id","w_fis"
1,1
2,1
3,1
4,1
5,0.879297831215212
6,0.999293575396726
7,1
8,0.999737299685999
9,1
10,0.999998308388595
11,1
12,1
13,0.954002647938877
14,0.618213135727184
15,0.804219087033198
16,0.76710717070818
17,0.999964278030728
18,0.999957631201596
19,0.999950231954461
20,0.849592085382436
21,0.8037855295405
24,0.994062481266063
25,0.782916484011693
26,1
28,1
29,0.991670051994791
30,1
31,1
32,0.999130643114828
33,1
34,1
35,1
36,1
37,0.982678758311729
38,1
39,1
40,0.991707434346438
41,0.998933041824839
42,0.969997221354134
43,1
44,1
45,1
46,1
47,1
48,0.998725105400349
49,1
50,0.974993225846117
51,0.999943350529171
52,1
53,0.999864961691721
54,0.989883681465421
55,1
56,1
57,1
58,1
59,1
60,1
61,0.894167397549208
62,0.999583912148276
63,1
64,1
65,0.999850968236949
66,0.999799474087647
67,1
68,0.469527363100073
69,1
70,1
71,0.920312908658356
72,0.999431818741853
73,0.996185146539856
74,1
75,0.990909610265419
76,0.865066940089698
77,1
78,0.99621866158525
79,0.742272939273516
80,0.654157517757727
81,0.610190619359913
82,0.802074787768611
84,0.998619550439727
85,1
86,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,0.99889725606949
102,0.996055819454879
103,1
104,1
105,1
106,1
107,1
108,1
110,1
111,0.99999267699587
112,0.854833864594344
113,1
114,1
115,0.988243389372663
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
129,0.967863614350154
130,0.903039066625237
131,0.583786460856592
132,0.957245243294933
133,0.177077502464229
134,0.978942327501728
135,0.940666315513258
136,0.736549139845171
137,0.587096271086053
138,0.990455197336668
139,0.93352930895395
140,0.997771628846058
141,0.838899429975248
143,0.993159652629059
144,1
145,1
146,1
147,0.879677277013148
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,0.999993444601279
156,1
157,1
158,1
159,1
161,1
162,0.871463093395497
163,0.966384168551076
164,0.58402837599813
166,0.998756892986277
167,0.999523081839888
168,0.998505320887406
169,1
171,0.915957975420749
172,0.999974950704224
173,1
174,0.921696695744075
175,0.976960229373741
176,0.964200201385531
177,0.627709191361875
178,1
179,0.693216278180625
180,0.871881739281556
181,0.935988315581601
182,0.704897156468779
183,0.959176565159231
184,0.758861183077993
185,1
186,0.91431012201893
187,0.894408072522146
188,0.622678706016982
189,1
190,1
191,0.968667968946503
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
202,0.995259475185462
203,0.91267780692361
204,0.862819142490661
205,0.972008772835328
206,0.956842060178721
207,0.809690761351366
208,0.382609493578125
209,0.337049222384181
210,0.888257809611642
212,0.999950555737363
214,0.521856002340582
215,1
216,0.849400725827011
218,0.873748102558708
219,0.998556996600086
220,1
221,1
222,0.983768000814443
223,0.715106105843254
224,0.796720030495558
227,1
228,1
231,0.9989456611024
232,0.895443656753999
237,1
244,1
245,1
247,0.980441874722003
248,1
249,1
250,1
