"rgn_id","habitat","year","trend"
221,"mangrove",2013,0
231,"mangrove",2013,-0.008197
237,"mangrove",2013,-0.0183289
244,"mangrove",2013,0
245,"mangrove",2013,0
247,"mangrove",2013,-0.002119
250,"mangrove",2013,0
5,"mangrove",2014,-0.001884
6,"mangrove",2014,0
7,"mangrove",2014,-0.002639
8,"mangrove",2014,-0.000938
9,"mangrove",2014,-0.006475
14,"mangrove",2014,-0.012048
15,"mangrove",2014,-0.006166
16,"mangrove",2014,-0.001489
17,"mangrove",2014,-0.003166
18,"mangrove",2014,-0.001046
24,"mangrove",2014,-0.033432
25,"mangrove",2014,-0.014174
26,"mangrove",2014,-0.0176633
28,"mangrove",2014,0
29,"mangrove",2014,-0.004027
31,"mangrove",2014,0
39,"mangrove",2014,0
40,"mangrove",2014,-0.007548
41,"mangrove",2014,-0.0016
42,"mangrove",2014,-0.001715
43,"mangrove",2014,-0.000673
44,"mangrove",2014,0
45,"mangrove",2014,0
46,"mangrove",2014,0
47,"mangrove",2014,0
48,"mangrove",2014,0
49,"mangrove",2014,0
50,"mangrove",2014,0
52,"mangrove",2014,0
53,"mangrove",2014,0
54,"mangrove",2014,0
62,"mangrove",2014,0
65,"mangrove",2014,0
66,"mangrove",2014,-0.000225
96,"mangrove",2014,-0.000297
97,"mangrove",2014,-0.002441
98,"mangrove",2014,0
99,"mangrove",2014,-0.002149
102,"mangrove",2014,-0.005634
104,"mangrove",2014,-0.003787
106,"mangrove",2014,-0.011735
108,"mangrove",2014,0
110,"mangrove",2014,-0.00203
111,"mangrove",2014,0
112,"mangrove",2014,-0.009622
113,"mangrove",2014,-0.003116
114,"mangrove",2014,-0.001416
115,"mangrove",2014,-0.001931
116,"mangrove",2014,-0.001058
117,"mangrove",2014,0
118,"mangrove",2014,0
119,"mangrove",2014,-0.107143
120,"mangrove",2014,0
122,"mangrove",2014,-0.009259
124,"mangrove",2014,0
125,"mangrove",2014,-0.013514
126,"mangrove",2014,-0.013211
127,"mangrove",2014,0
129,"mangrove",2014,-0.001659
130,"mangrove",2014,-0.002783
131,"mangrove",2014,-0.003359
132,"mangrove",2014,-0.000786
133,"mangrove",2014,-0.013332
134,"mangrove",2014,-0.001733
135,"mangrove",2014,-0.005461
136,"mangrove",2014,-0.037881
137,"mangrove",2014,-0.00079
138,"mangrove",2014,-0.001741
139,"mangrove",2014,-0.001979
140,"mangrove",2014,-0.004027
162,"mangrove",2014,-0.004299
163,"mangrove",2014,-0.009989
164,"mangrove",2014,-0.005782
166,"mangrove",2014,-0.004079
167,"mangrove",2014,-0.001701
168,"mangrove",2014,-0.005998
169,"mangrove",2014,-0.004027
171,"mangrove",2014,-0.002594
190,"mangrove",2014,0
191,"mangrove",2014,0
193,"mangrove",2014,-0.000356
194,"mangrove",2014,-0.000506
195,"mangrove",2014,-0.011131
196,"mangrove",2014,-0.000569
197,"mangrove",2014,-0.004101
198,"mangrove",2014,-0.001942
199,"mangrove",2014,-0.009385
200,"mangrove",2014,-0.012353
202,"mangrove",2014,-0.002543
203,"mangrove",2014,-0.018159
204,"mangrove",2014,-0.000141
205,"mangrove",2014,-0.065579
206,"mangrove",2014,-0.030894
207,"mangrove",2014,-0.006981
208,"mangrove",2014,0
209,"mangrove",2014,-0.009652
210,"mangrove",2014,-0.002538
214,"mangrove",2014,0
216,"mangrove",2014,-0.011238
221,"mangrove",2014,0
231,"mangrove",2014,-0.0047
237,"mangrove",2014,-0.0176633
244,"mangrove",2014,0
245,"mangrove",2014,0
247,"mangrove",2014,-0.003469
250,"mangrove",2014,0
5,"mangrove",2015,-0.002037
6,"mangrove",2015,0
7,"mangrove",2015,-0.002514
8,"mangrove",2015,-0.000626
9,"mangrove",2015,-0.006475
14,"mangrove",2015,-0.012195
15,"mangrove",2015,-0.006564
16,"mangrove",2015,-0.001796
17,"mangrove",2015,-0.001991
18,"mangrove",2015,-0.000935
24,"mangrove",2015,-0.027651
25,"mangrove",2015,-0.012164
26,"mangrove",2015,-0.0156589
28,"mangrove",2015,0
29,"mangrove",2015,-0.008004
31,"mangrove",2015,0
39,"mangrove",2015,0
40,"mangrove",2015,-0.006177
41,"mangrove",2015,-0.001294
42,"mangrove",2015,-0.001428
43,"mangrove",2015,-0.000586
44,"mangrove",2015,0
45,"mangrove",2015,-0.007813
46,"mangrove",2015,0
47,"mangrove",2015,0
48,"mangrove",2015,0
49,"mangrove",2015,0
50,"mangrove",2015,0
52,"mangrove",2015,0
53,"mangrove",2015,0
54,"mangrove",2015,0
62,"mangrove",2015,0
65,"mangrove",2015,0
66,"mangrove",2015,-0.000161
96,"mangrove",2015,-0.000267
97,"mangrove",2015,-0.00223
98,"mangrove",2015,0
99,"mangrove",2015,-0.002149
102,"mangrove",2015,-0.002821
104,"mangrove",2015,-0.004013
106,"mangrove",2015,-0.011555
108,"mangrove",2015,0
110,"mangrove",2015,-0.000678
111,"mangrove",2015,0
112,"mangrove",2015,-0.003205
113,"mangrove",2015,-0.003439
114,"mangrove",2015,-0.001298
115,"mangrove",2015,-0.001536
116,"mangrove",2015,-0.000318
117,"mangrove",2015,0
118,"mangrove",2015,0
119,"mangrove",2015,-0.142857
120,"mangrove",2015,0
122,"mangrove",2015,0
124,"mangrove",2015,0
125,"mangrove",2015,-0.013514
126,"mangrove",2015,-0.013498
127,"mangrove",2015,0
129,"mangrove",2015,-0.001143
130,"mangrove",2015,-0.001981
131,"mangrove",2015,-0.001741
132,"mangrove",2015,-0.000867
133,"mangrove",2015,-0.012617
134,"mangrove",2015,-0.001987
135,"mangrove",2015,-0.004436
136,"mangrove",2015,-0.03028
137,"mangrove",2015,-0.000918
138,"mangrove",2015,-0.001742
139,"mangrove",2015,-0.001589
140,"mangrove",2015,-0.008004
162,"mangrove",2015,-0.005651
163,"mangrove",2015,-0.009556
164,"mangrove",2015,-0.005591
166,"mangrove",2015,-0.003741
167,"mangrove",2015,-0.001676
168,"mangrove",2015,-0.007789
169,"mangrove",2015,-0.008004
171,"mangrove",2015,-0.002321
190,"mangrove",2015,0
191,"mangrove",2015,0
193,"mangrove",2015,-0.000295
194,"mangrove",2015,-0.000524
195,"mangrove",2015,-0.009413
196,"mangrove",2015,-0.000548
197,"mangrove",2015,-0.004465
198,"mangrove",2015,-0.001998
199,"mangrove",2015,-0.009317
200,"mangrove",2015,-0.012708
202,"mangrove",2015,-0.002117
203,"mangrove",2015,-0.008249
204,"mangrove",2015,-0.000118
205,"mangrove",2015,-0.05243
206,"mangrove",2015,-0.030909
207,"mangrove",2015,-0.005642
208,"mangrove",2015,0
209,"mangrove",2015,-0.011137
210,"mangrove",2015,-0.001906
214,"mangrove",2015,0
216,"mangrove",2015,-0.01179
221,"mangrove",2015,0
231,"mangrove",2015,-0.005294
237,"mangrove",2015,-0.0156589
244,"mangrove",2015,-0.029412
245,"mangrove",2015,0
247,"mangrove",2015,-0.004145
250,"mangrove",2015,0
