"rgn_id","species_code","year","tonnes"
5,294,1983,16
5,294,1984,51
5,294,1985,87
5,294,1986,59
5,294,1987,87
5,294,1988,217
5,294,1989,296
5,294,1990,540
5,294,1991,644
5,294,1992,733
5,294,1993,631
5,294,1994,691
5,294,1995,879
5,294,1996,992
5,294,1997,1107
5,294,1998,1569
5,294,1999,1820
5,294,2000,1730
5,294,2001,1837
5,294,2002,1844
5,294,2003,1705
5,294,2004,2211
5,294,2005,2440
5,294,2006,2278
5,294,2007,1843
5,294,2008,2036
5,294,2009,1860
5,294,2010,1156
5,294,2011,1539
5,294,2012,1643
5,294,2013,1573
5,607,1989,92
5,607,1990,91
5,607,1991,110
5,607,1992,114
5,607,1993,86
5,607,1994,89
5,607,1995,60
5,607,1996,69
5,607,1997,45
5,607,1998,27
5,607,1999,30
5,607,2000,31
5,607,2001,50
5,607,2002,67
5,607,2003,70
5,607,2004,69
5,607,2005,84
5,607,2006,87
5,607,2007,80
5,607,2008,67
5,607,2009,60
5,607,2010,64
5,607,2011,22
5,607,2012,20
5,607,2013,20
6,263,1970,0
6,263,1971,0
6,263,1972,0
6,263,1973,0
6,263,1974,0
6,263,1975,0
6,263,1976,0
6,263,1977,0
6,263,1978,0
6,263,1979,0
6,263,1980,0
6,263,1981,0
6,263,1982,0
6,263,1983,0
6,263,1984,0
6,263,1985,0
6,263,1986,0
6,263,1987,0
6,263,1988,0
6,263,1989,0
6,263,1990,0
6,263,1991,0
6,263,1992,0
6,263,1993,0
6,263,1994,0
6,263,1995,0
6,263,1996,0
6,263,1997,0
6,263,1998,0
6,263,1999,0
6,263,2000,0
6,263,2001,0
6,263,2002,0
6,263,2003,0
6,263,2004,0
6,263,2005,0
6,263,2006,22
6,263,2007,18
6,263,2008,20
6,263,2009,0
6,263,2010,0
6,263,2011,0
6,263,2012,0
6,263,2013,12
7,552,1987,6
7,552,1988,5
7,552,1989,3
7,552,1990,5
7,552,1991,6
7,552,1992,8
7,552,1993,10
7,552,1994,13
7,552,1995,13
7,552,1996,13
7,552,1997,13
7,552,1998,13
7,552,1999,13
7,552,2000,15
7,552,2001,15
7,552,2002,0
7,552,2003,0
7,552,2004,0
7,552,2005,0
7,552,2006,0
7,552,2007,1
7,552,2008,1
7,552,2009,0
7,552,2010,0
7,552,2011,0
7,552,2012,0
7,552,2013,0
8,797,2002,1
8,797,2003,1
8,797,2004,0.1
8,797,2005,0.1
8,797,2006,0.1
8,797,2007,2
8,797,2008,0.1
8,797,2009,4.95
8,797,2010,0.68
8,797,2011,0.09
8,797,2012,0.06
8,797,2013,0.11
8,798,2002,0.1
8,798,2003,0.1
8,798,2004,1
8,798,2005,2
8,798,2006,2
8,798,2007,0
8,798,2008,0.1
8,798,2009,1.45
8,798,2010,1.35
8,798,2011,0.77
8,798,2012,0
8,798,2013,0
8,799,2002,0.1
8,799,2003,0.1
8,799,2004,1
8,799,2005,1
8,799,2006,1
8,799,2007,2
8,799,2008,0.1
8,799,2009,0.6
8,799,2010,1.2
8,799,2011,0.59
8,799,2012,0.08
8,799,2013,0
8,229,1970,0
8,229,1971,0
8,229,1972,0
8,229,1973,0
8,229,1974,0
8,229,1975,0
8,229,1976,0
8,229,1977,0
8,229,1978,0
8,229,1979,0
8,229,1980,0
8,229,1981,0
8,229,1982,0
8,229,1983,0
8,229,1984,0
8,229,1985,0
8,229,1986,0
8,229,1987,0
8,229,1988,0
8,229,1989,0
8,229,1990,0
8,229,1991,0
8,229,1992,0
8,229,1993,0
8,229,1994,0
8,229,1995,0
8,229,1996,0
8,229,1997,0
8,229,1998,0
8,229,1999,0
8,229,2000,0
8,229,2001,0
8,229,2002,1
8,229,2003,1
8,229,2004,0.1
8,229,2005,0.1
8,229,2006,0.1
8,229,2007,2
8,229,2008,0
8,229,2009,0.38
8,229,2010,0.28
8,229,2011,0.33
8,229,2012,0.1
8,229,2013,0
8,608,1989,3
8,608,1990,2
8,608,1991,2
8,608,1992,2
8,608,1993,2
8,608,1994,3
8,608,1995,3
8,608,1996,2
8,608,1997,2
8,608,1998,1
8,608,1999,1
8,608,2000,2
8,608,2001,2
8,608,2002,0.1
8,608,2003,0.1
8,608,2004,0.1
8,608,2005,0.1
8,608,2006,0.1
8,608,2007,0
8,608,2008,0
8,608,2009,0
8,608,2010,0.1
8,608,2011,0.1
8,608,2012,0
8,608,2013,0
8,230,1970,0
8,230,1971,0
8,230,1972,0
8,230,1973,0
8,230,1974,0
8,230,1975,0
8,230,1976,0
8,230,1977,0
8,230,1978,0
8,230,1979,0
8,230,1980,0
8,230,1981,0
8,230,1982,0
8,230,1983,0
8,230,1984,0
8,230,1985,0
8,230,1986,0
8,230,1987,0
8,230,1988,0
8,230,1989,0
8,230,1990,0
8,230,1991,0
8,230,1992,0
8,230,1993,0
8,230,1994,0
8,230,1995,0
8,230,1996,0
8,230,1997,0
8,230,1998,0
8,230,1999,0
8,230,2000,0
8,230,2001,0
8,230,2002,0
8,230,2003,0
8,230,2004,0
8,230,2005,0
8,230,2006,0
8,230,2007,4
8,230,2008,18
8,230,2009,14.3
8,230,2010,17.5
8,230,2011,19.7
8,230,2012,35.7
8,230,2013,19.7
8,800,2002,2
8,800,2003,2
8,800,2004,3
8,800,2005,2
8,800,2006,2
8,800,2007,8
8,800,2008,2
8,800,2009,20.2
8,800,2010,4.1
8,800,2011,2.1
8,800,2012,0.07
8,800,2013,0.08
9,391,1984,0.1
9,391,1985,0.1
9,391,1986,0.1
9,391,1987,0.1
9,391,1988,0.1
9,391,1989,0.1
9,391,1990,0.1
9,391,1991,0.1
9,391,1992,0.1
9,391,1993,0.1
9,391,1994,0.1
9,391,1995,0.1
9,391,1996,0.1
9,391,1997,0.1
9,391,1998,0.1
9,391,1999,0.1
9,391,2000,0.1
9,391,2001,0.1
9,391,2002,0.1
9,391,2003,0.1
9,391,2004,0.1
9,391,2005,0.1
9,391,2006,0.1
9,391,2007,0.1
9,391,2008,0
9,391,2009,0
9,391,2010,0
9,391,2011,0
9,391,2012,0
9,391,2013,0
9,392,1984,0.1
9,392,1985,0.1
9,392,1986,0.1
9,392,1987,0.1
9,392,1988,0.1
9,392,1989,0.1
9,392,1990,0.1
9,392,1991,0.1
9,392,1992,0.1
9,392,1993,0.1
9,392,1994,0.1
9,392,1995,0.1
9,392,1996,0.1
9,392,1997,0.1
9,392,1998,0.1
9,392,1999,0.1
9,392,2000,0.1
9,392,2001,0.1
9,392,2002,0.1
9,392,2003,0.1
9,392,2004,0.1
9,392,2005,0.1
9,392,2006,0.1
9,392,2007,0.1
9,392,2008,0
9,392,2009,0
9,392,2010,0
9,392,2011,0
9,392,2012,0
9,392,2013,0
10,91,1950,0
10,91,1951,0
10,91,1952,0
10,91,1953,0
10,91,1954,0
10,91,1955,0
10,91,1956,0
10,91,1957,0
10,91,1958,0
10,91,1959,0
10,91,1960,0
10,91,1961,0
10,91,1962,0
10,91,1963,0
10,91,1964,0
10,91,1965,0
10,91,1966,0
10,91,1967,0
10,91,1968,0
10,91,1969,0
10,91,1970,0
10,91,1971,0
10,91,1972,0
10,91,1973,0
10,91,1974,0
10,91,1975,0
10,91,1976,0
10,91,1977,0
10,91,1978,0
10,91,1979,0
10,91,1980,0
10,91,1981,0
10,91,1982,0
10,91,1983,0
10,91,1984,0
10,91,1985,0
10,91,1986,0
10,91,1987,0
10,91,1988,0
10,91,1989,0
10,91,1990,0
10,91,1991,0
10,91,1992,0
10,91,1993,0
10,91,1994,0
10,91,1995,0
10,91,1996,0
10,91,1997,0
10,91,1998,0
10,91,1999,0
10,91,2000,0
10,91,2001,0.4
10,91,2002,0
10,91,2003,0
10,91,2004,0
10,91,2005,0
10,91,2006,0.8
10,91,2007,0
10,91,2008,0
10,91,2009,0
10,91,2010,0
10,91,2011,0
10,91,2012,1
10,91,2013,0.1
13,225,1970,0.1
13,225,1971,0.1
13,225,1972,0.1
13,225,1973,0.1
13,225,1974,0.1
13,225,1975,0.1
13,225,1976,0.1
13,225,1977,0.1
13,225,1978,0.1
13,225,1979,0.1
13,225,1980,0.1
13,225,1981,0.1
13,225,1982,1
13,225,1983,0.1
13,225,1984,0
13,225,1985,0
13,225,1986,0
13,225,1987,0
13,225,1988,0
13,225,1989,0
13,225,1990,0.1
13,225,1991,1
13,225,1992,10
13,225,1993,20
13,225,1994,20
13,225,1995,20
13,225,1996,22
13,225,1997,22
13,225,1998,22
13,225,1999,25
13,225,2000,25
13,225,2001,25
13,225,2002,25
13,225,2003,0
13,225,2004,0
13,225,2005,0
13,225,2006,0
13,225,2007,0
13,225,2008,0
13,225,2009,0
13,225,2010,0
13,225,2011,0
13,225,2012,0
13,225,2013,0
13,855,2003,40
13,855,2004,40
13,855,2005,40
13,855,2006,40
13,855,2007,40
13,855,2008,40
13,855,2009,40
13,855,2010,35
13,855,2011,30
13,855,2012,30
13,855,2013,30
13,401,1984,0
13,401,1985,0
13,401,1986,0
13,401,1987,0
13,401,1988,0
13,401,1989,0
13,401,1990,0.1
13,401,1991,1
13,401,1992,0.1
13,401,1993,0.1
13,401,1994,4
13,401,1995,5
