"rgn_id","habitat","year","km2"
1,"coral",2012,102.17
2,"coral",2012,1.7465
5,"coral",2012,4381.1
6,"coral",2012,459.33
7,"coral",2012,2197.97
8,"coral",2012,496.006
9,"coral",2012,3060.74
10,"coral",2012,3.493
11,"coral",2012,1789.29
12,"coral",2012,7.85926
13,"coral",2012,169.411
14,"coral",2012,330.962
15,"coral",2012,9668.63
16,"coral",2012,31682.4
17,"coral",2012,6471.66
18,"coral",2012,3011.84
19,"coral",2012,889.843
24,"coral",2012,29.6905
25,"coral",2012,155.439
26,"coral",2012,645.332
28,"coral",2012,160.678
29,"coral",2012,280.314
30,"coral",2012,165.918
31,"coral",2012,1428.64
32,"coral",2012,9.60576
33,"coral",2012,50.6485
34,"coral",2012,31.437
35,"coral",2012,6.11276
36,"coral",2012,6.11276
37,"coral",2012,654.065
38,"coral",2012,1767.46
39,"coral",2012,2634.6
40,"coral",2012,96.0576
41,"coral",2012,1496.75
42,"coral",2012,2066.98
43,"coral",2012,385.977
44,"coral",2012,341.441
45,"coral",2012,1323.85
46,"coral",2012,126.621
47,"coral",2012,574.599
48,"coral",2012,227.045
49,"coral",2012,602.543
50,"coral",2012,2712.32
51,"coral",2012,41.0428
52,"coral",2012,199.101
54,"coral",2012,121.382
79,"coral",2012,0.873251
102,"coral",2012,0.873251
108,"coral",2012,525.697
110,"coral",2012,1944.73
111,"coral",2012,159.805
112,"coral",2012,2484.4
113,"coral",2012,100.424
114,"coral",2012,246.257
115,"coral",2012,259.355
116,"coral",2012,177.27
117,"coral",2012,124.875
118,"coral",2012,20.0848
119,"coral",2012,34.0568
120,"coral",2012,38.423
122,"coral",2012,15.7185
123,"coral",2012,8.73251
124,"coral",2012,19.2115
125,"coral",2012,41.0428
126,"coral",2012,13.0988
127,"coral",2012,21.8313
129,"coral",2012,510.852
130,"coral",2012,55.888
131,"coral",2012,456.71
132,"coral",2012,882.857
133,"coral",2012,626.994
135,"coral",2012,907.308
137,"coral",2012,71.6066
139,"coral",2012,308.258
140,"coral",2012,128.368
146,"coral",2012,30.5638
147,"coral",2012,2537.67
148,"coral",2012,135.354
150,"coral",2012,63.7473
151,"coral",2012,34.0568
152,"coral",2012,138.847
153,"coral",2012,220.932
154,"coral",2012,5.2395
155,"coral",2012,898.575
156,"coral",2012,76.8461
157,"coral",2012,48.902
158,"coral",2012,7.85926
159,"coral",2012,72.4798
161,"coral",2012,378.118
163,"coral",2012,3968.92
164,"coral",2012,863.645
166,"coral",2012,351.92
171,"coral",2012,664.544
190,"coral",2012,155.439
191,"coral",2012,103.917
202,"coral",2012,1559.63
203,"coral",2012,1212.95
204,"coral",2012,3.493
205,"coral",2012,538.796
206,"coral",2012,1408.55
207,"coral",2012,364.146
208,"coral",2012,3.493
209,"coral",2012,261.102
210,"coral",2012,845.307
212,"coral",2012,1501.99
214,"coral",2012,1576.22
215,"coral",2012,1.7465
216,"coral",2012,15690.6
220,"coral",2012,1.7465
221,"coral",2012,9.60576
231,"coral",2012,16.5918
237,"coral",2012,1.7465
244,"coral",2012,17.465
245,"coral",2012,12.2255
247,"coral",2012,67.2403
248,"coral",2012,161.551
249,"coral",2012,10.479
250,"coral",2012,46.2823
255,"coral",2012,3602.16
