"rgn_id","habitat","year","km2"
1,"seagrass",2012,199.974
2,"seagrass",2012,130.988
5,"seagrass",2012,1310.75
6,"seagrass",2012,1143.96
7,"seagrass",2012,1158.8
8,"seagrass",2012,716.939
9,"seagrass",2012,1523.82
11,"seagrass",2012,496.88
13,"seagrass",2012,413.921
14,"seagrass",2012,1239.14
15,"seagrass",2012,13470.8
16,"seagrass",2012,39491
17,"seagrass",2012,8593.66
18,"seagrass",2012,1036.55
25,"seagrass",2012,1582.33
26,"seagrass",2012,1350.05
28,"seagrass",2012,1245.26
29,"seagrass",2012,1452.22
37,"seagrass",2012,97.8041
39,"seagrass",2012,2387.47
40,"seagrass",2012,2822.35
41,"seagrass",2012,655.811
42,"seagrass",2012,5525.93
43,"seagrass",2012,103.044
45,"seagrass",2012,23.5778
47,"seagrass",2012,5411.53
49,"seagrass",2012,4287.66
50,"seagrass",2012,20619.2
51,"seagrass",2012,1423.4
52,"seagrass",2012,477.668
54,"seagrass",2012,3950.59
58,"seagrass",2012,1993.63
66,"seagrass",2012,1473.17
68,"seagrass",2012,172.03
73,"seagrass",2012,668.91
75,"seagrass",2012,5754.72
79,"seagrass",2012,16.5918
96,"seagrass",2012,4332.2
98,"seagrass",2012,190.369
99,"seagrass",2012,1370.13
102,"seagrass",2012,397.329
106,"seagrass",2012,2725.42
110,"seagrass",2012,2094.06
111,"seagrass",2012,881.11
112,"seagrass",2012,12994.8
113,"seagrass",2012,40.1695
114,"seagrass",2012,702.094
115,"seagrass",2012,330.089
116,"seagrass",2012,633.98
117,"seagrass",2012,32.3103
118,"seagrass",2012,19.2115
119,"seagrass",2012,52.395
120,"seagrass",2012,249.75
121,"seagrass",2012,10.479
122,"seagrass",2012,1.7465
123,"seagrass",2012,470.682
124,"seagrass",2012,70.7333
125,"seagrass",2012,2.61975
129,"seagrass",2012,1516.84
131,"seagrass",2012,5278.8
132,"seagrass",2012,372.005
133,"seagrass",2012,2314.11
135,"seagrass",2012,9020.68
139,"seagrass",2012,1225.17
140,"seagrass",2012,1131.73
147,"seagrass",2012,633.98
151,"seagrass",2012,414.794
152,"seagrass",2012,931.759
155,"seagrass",2012,3575.96
163,"seagrass",2012,17906
164,"seagrass",2012,4739.13
166,"seagrass",2012,695.108
171,"seagrass",2012,422.653
175,"seagrass",2012,747.503
178,"seagrass",2012,2.61975
179,"seagrass",2012,586.825
182,"seagrass",2012,509.105
184,"seagrass",2012,2921.02
190,"seagrass",2012,985.027
191,"seagrass",2012,2580.46
192,"seagrass",2012,69.8601
193,"seagrass",2012,14515.2
194,"seagrass",2012,12663.9
196,"seagrass",2012,8847.78
200,"seagrass",2012,556.261
202,"seagrass",2012,41.0428
203,"seagrass",2012,2558.62
205,"seagrass",2012,1793.66
206,"seagrass",2012,521.331
207,"seagrass",2012,12.2255
208,"seagrass",2012,55.888
209,"seagrass",2012,7311.73
210,"seagrass",2012,274.201
212,"seagrass",2012,454.09
214,"seagrass",2012,2224.17
215,"seagrass",2012,1.7465
216,"seagrass",2012,14797.2
218,"seagrass",2012,3.493
220,"seagrass",2012,24.451
221,"seagrass",2012,57.6346
222,"seagrass",2012,8.73251
231,"seagrass",2012,284.68
245,"seagrass",2012,1.7465
248,"seagrass",2012,1.7465
249,"seagrass",2012,1.7465
250,"seagrass",2012,20.958
255,"seagrass",2012,758.855
269,"seagrass",2012,6413.15
