"rgn_id","year","popsum"
1,2005,444
1,2006,427.4
1,2007,410.8
1,2008,394.2
1,2009,377.6
1,2010,361
1,2011,347.2
1,2012,333.4
1,2013,319.6
1,2014,305.8
1,2015,292
2,2005,1299
2,2006,1250.4
2,2007,1201.8
2,2008,1153.2
2,2009,1104.6
2,2010,1056
2,2011,1015.6
2,2012,975.2
2,2013,934.8
2,2014,894.4
2,2015,854
3,2005,2089
3,2006,2102.4
3,2007,2115.8
3,2008,2129.2
3,2009,2142.6
3,2010,2156
3,2011,2169.8
3,2012,2183.6
3,2013,2197.4
3,2014,2211.2
3,2015,2225
4,2005,0
4,2006,0
4,2007,0
4,2008,0
4,2009,0
4,2010,0
4,2011,0
4,2012,0
4,2013,0
4,2014,0
4,2015,0
5,2005,231779
5,2006,235314
5,2007,238902
5,2008,242546
5,2009,246245
5,2010,250000
5,2011,254000
5,2012,258000
5,2013,262000
5,2014,265414.444444444
5,2015,269190.977777777
6,2005,209375
6,2006,214654
6,2007,220001
6,2008,225398
6,2009,230833
6,2010,236299
6,2011,241778
6,2012,247262
6,2013,252763
6,2014,258081.805555556
6,2015,263512.322222222
7,2005,469306
7,2006,480745
7,2007,492148
7,2008,503541
7,2009,514964
7,2010,526447
7,2011,537997
7,2012,549598
7,2013,561231
7,2014,572513.805555556
7,2015,583994.855555553
8,2005,19907
8,2006,20012
8,2007,20118
8,2008,20228
8,2009,20344
8,2010,20470
8,2011,20606
8,2012,20754
8,2013,20918
8,2014,20997
8,2015,21121.8
9,2005,106198
9,2006,105686
9,2007,105097
9,2008,104498
9,2009,103983
9,2010,103619
9,2011,103424
9,2012,103395
9,2013,103549
9,2014,102575.388888889
9,2015,102213.822222222
10,2005,12737
10,2006,13026.4
10,2007,13315.8
10,2008,13605.2
10,2009,13894.6
10,2010,14184
10,2011,14478
10,2012,14772
10,2013,15066
10,2014,15360
10,2015,15654
11,2005,52058
11,2006,52084
11,2007,52150
11,2008,52245
11,2009,52341
11,2010,52428
11,2011,52495
11,2012,52555
11,2013,52634
11,2014,52714.7222222222
11,2015,52791.2222222222
12,2005,0
12,2006,0
12,2007,0
12,2008,0
12,2009,0
12,2010,0
12,2011,0
12,2012,0
12,2013,0
12,2014,0
12,2015,0
13,2005,222773
