"cntry_key","sector","year","value"
"ABW","cf",2012,10323696146
"ABW","og",2012,10314044641.4
"ABW","tour",2012,10314044641.4
"AGO","cf",2012,61796534508
"AGO","og",2012,65161070140
"AGO","tour",2012,1.04332e+11
"AIA","tour",2012,18763481397.7127
"Alaska","aqf",2012,103191713123.326
"Alaska","tour",2012,108794239445.381
"ALB","aqf",2012,12968653525
"ALB","cf",2012,10704660840
"ALB","mar",2012,12118583126
"ALB","og",2012,12118583126
"ALB","tour",2012,12959563902
"ANT","aqf",2012,65773031636.2238
"ANT","cf",2012,65773031636.2238
"ANT","mmw",2012,70433751925
"ANT","og",2012,69058940974.0752
"ANT","tour",2012,69058940974.0752
"ARE","aqf",2012,3.14845e+11
"ARE","cf",2012,2.5815e+11
"ARE","mar",2012,3.14845e+11
"ARE","og",2012,2.70335e+11
"ARE","tour",2012,3.60245e+11
"ARG","aqf",2012,3.26583e+11
"ARG","cf",2012,2.60769e+11
"ARG","mar",2012,3.68736e+11
"ARG","mmw",2012,2.14066e+11
"ARG","og",2012,3.07155e+11
"ARG","tour",2012,4.46044e+11
"ASM","mmw",2012,788809473.563282
"ASM","og",2012,293848590.407653
"ATA","mmw",2012,NA
"ATA","og",2012,NA
"ATG","aqf",2012,849234753.9
"ATG","cf",2012,1295824296
"ATG","mmw",2012,1354616665
"ATG","og",2012,1214286802
"ATG","tour",2012,1118317379
"AUS","aqf",2012,1.05282e+12
"AUS","cf",2012,8.50326e+11
"AUS","mmw",2012,1.05282e+12
"AUS","og",2012,9.21972e+11
"AUS","tour",2012,1.37938e+12
"Azores","mmw",2012,466302747698.9
"BEL","aqf",2012,5.07379e+11
"BEL","cf",2012,4.59619e+11
"BEL","og",2012,4.73405e+11
"BEL","tour",2012,5.13661e+11
"BEN","cf",2012,5506275948
"BEN","mmw",2012,6633561835
"BEN","og",2012,6585134688
"BEN","tour",2012,7294900431
"BGD","aqf",2012,61901116736
"BGD","cf",2012,68415421373
"BGD","mar",2012,1.00357e+11
"BGD","mmw",2012,79554350678
"BGD","og",2012,89359767442
"BGD","tour",2012,1.11879e+11
"BGR","aqf",2012,51824867998
"BGR","cf",2012,42113656147
"BGR","mar",2012,47727325909
"BGR","og",2012,48568714012
"BGR","tour",2012,53514380731
"BHR","cf",2012,18473097689
"BHR","mmw",2012,21902892584
"BHR","og",2012,19318822541
"BHR","tour",2012,24796735525.8003
"BHS","cf",2012,8318996000
"BHS","mar",2012,7965588000
"BHS","mmw",2012,8246650000
"BHS","og",2012,7717078000
"BHS","tour",2012,7787514000
"BIH","cf",2012,15280615815
"BIH","mar",2012,16647485125
"BIH","og",2012,17082889410
"BIH","tour",2012,18088238053
"BLZ","aqf",2012,1363500000
"BLZ","cf",2012,1276751656
"BLZ","mar",2012,932676403.2
"BLZ","mmw",2012,1213104430
"BLZ","og",2012,1.349e+09
"BLZ","tour",2012,1447500000
"BMU","cf",2012,5895048000
"BMU","mmw",2012,6109928000
"BMU","og",2012,5806378000
"BMU","tour",2012,6555894266.66663
"BRA","aqf",2012,1.65282e+12
"BRA","cf",2012,1.36598e+12
"BRA","mar",2012,5.04221e+11
"BRA","mmw",2012,1.08892e+12
"BRA","og",2012,1.62166e+12
"BRA","tour",2012,2.47665e+12
"BRB","aqf",2012,3.005e+09
"BRB","cf",2012,3409200000
"BRB","og",2012,3595210913
"BRB","tour",2012,3.685e+09
"BRN","aqf",2012,82059475389.8
"BRN","cf",2012,132427825400
"BRN","mar",2012,77279325378.1
"BRN","og",2012,168253739418
"BRN","tour",2012,168253739418
"CAN","aqf",2012,1.50268e+12
"CAN","cf",2012,1.42407e+12
"CAN","mar",2012,7.34662e+11
"CAN","mmw",2012,1.50268e+12
"CAN","og",2012,1.33758e+12
"CAN","tour",2012,1.73605e+12
"CAN","wte",2012,1.27861e+12
"Canary Islands","mmw",2012,466302747698.9
"CHL","aqf",2012,124275500798.939
"CHL","cf",2012,172689441433.643
"CHL","mar",2012,70911247150.4976
"CHL","mmw",2012,154252504978.664
"CHL","og",2012,172412727552.085
"CHL","tour",2012,248328231938.717
"CHN","aqf",2012,4761837302459
"CHN","cf",2012,3723718715594
"CHN","mar",2012,5226618049798
"CHN","mmw",2012,4761837302459
"CHN","og",2012,5226618049798
"CHN","tour",2012,7603540443915
"CIV","aqf",2012,19795705245
"CIV","cf",2012,19795705245
"CIV","mar",2012,11486664265
"CIV","og",2012,23041633639
"CIV","tour",2012,24073812829
"CMR","cf",2012,20431779034
"CMR","og",2012,22188223918
"CMR","tour",2012,25235747212
"COD","aqf",2012,11675330310
"COD","cf",2012,10013852849
"COD","og",2012,11204008249
"COD","tour",2012,15653634042
"COG","aqf",2012,11859015181
"COG","og",2012,9593536719
"COG","tour",2012,14425606793
"COK","aqf",2012,788809473.563282
"COK","mar",2012,963178715.804992
"COK","mmw",2012,788809473.563282
"COK","og",2012,293848590.407653
"COL","aqf",2012,2.44078e+11
"COL","cf",2012,2.0752e+11
"COL","mar",2012,97933392356
"COL","mmw",2012,1.62774e+11
"COL","og",2012,2.3436e+11
"COL","tour",2012,3.33372e+11
"COM","og",2012,535336461.8
"COM","tour",2012,610372697.4
"CPV","cf",2012,1331208452
"CPV","og",2012,1600829246
"CPV","tour",2012,1901136230
"CRI","aqf",2012,29831164903
"CRI","cf",2012,26321999643
"CRI","mar",2012,36217527243
"CRI","mmw",2012,22526464348
"CRI","og",2012,29397499977
"CRI","tour",2012,40869768515
"CUB","aqf",2012,60806200000
"CUB","cf",2012,58603500000
"CUB","mar",2012,67425870000
"CUB","og",2012,62076880000.001
"CUB","tour",2012,73977446428.5703
"CYM","cf",2012,10323696146
"CYM","og",2012,10314044641.4
"CYM","tour",2012,NA
"CYP","cf",2012,21841815681
"CYP","mar",2012,10557366162
"CYP","mmw",2012,25321517504
"CYP","og",2012,23542650736
"CYP","tour",2012,24689602446
"DEU","aqf",2012,3.32381e+12
"DEU","cf",2012,3.32381e+12
"DEU","mar",2012,3.29864e+12
"DEU","mmw",2012,3.62369e+12
"DEU","og",2012,3.29864e+12
"DEU","tour",2012,3.60083e+12
"DJI","aqf",2012,982534421.9
"DJI","cf",2012,847918929.1
"DJI","og",2012,1049054417
"DMA","cf",2012,418759930
"DMA","mmw",2012,462166696.3
"DMA","og",2012,481257770.4
"DMA","tour",2012,484137160
"DNK","aqf",2012,3.43881e+11
"DNK","cf",2012,3.11418e+11
"DNK","mar",2012,1.73881e+11
"DNK","mmw",2012,3.43881e+11
"DNK","og",2012,3.10545e+11
"DNK","tour",2012,3.33616e+11
"DOM","aqf",2012,45805370532
"DOM","cf",2012,41314666869
"DOM","mar",2012,26570402719
"DOM","mmw",2012,45805370532
"DOM","og",2012,46788255295
"DOM","tour",2012,55611245616
"DZA","aqf",2012,1.17169e+11
"DZA","cf",2012,1.35804e+11
"DZA","mar",2012,57053038888
"DZA","og",2012,1.3812e+11
"DZA","tour",2012,1.88681e+11
"Easter Island","aqf",2012,128499201.061426
"Easter Island","tour",2012,256768061.283035
"ECU","aqf",2012,45311174221.6027
"ECU","cf",2012,45311174221.6027
"ECU","mar",2012,24613351051.7151
