"cntry_key","sector","year","value"
"ABW","cf",2012,89.3104095835
"ABW","mar",2012,89.3104095835
"ABW","tour",2012,90.1398624799
"AGO","cf",2012,90.2603387255
"AGO","tour",2012,90.1703962479
"AIA","cf",2012,89.3104095835
"AIA","tour",2012,90.1398624799
"ALB","cf",2012,86.8025818923
"ALB","mar",2012,86.8025818923
"ALB","tour",2012,86.7941184118
"ANT","mmw",2012,83.77991755
"ANT","tour",2012,81.83977302
"ARE","cf",2012,89.4523825251
"ARE","mar",2012,89.2250683928
"ARE","tour",2012,96.87526435
"ARG","cf",2012,83.91838711
"ARG","mmw",2012,87.20000034
"ARG","tour",2012,89.41115247
"ASM","cf",2012,89.0625380711
"ASM","mar",2012,89.0625380711
"ASM","mmw",2012,91.1645778233
"ATA","mmw",2012,NA
"ATG","cf",2012,89.3104095835
"ATG","mar",2012,89.3104095835
"ATG","mmw",2012,87.2348134505
"ATG","tour",2012,90.1398624799
"AUS","cf",2012,93.63694235
"AUS","mar",2012,93.06917607
"AUS","tour",2012,94.95393686
"Azores","mmw",2012,NA
"BEL","cf",2012,91.82571662
"BEL","tour",2012,91.55978733
"BEN","cf",2012,92.0239238558
"BEN","mmw",2012,94.9249328825
"BEN","tour",2012,91.709922222
"BGD","cf",2012,95.67835942
"BGD","mmw",2012,93.457641968
"BGD","tour",2012,95.74614343
"BGR","tour",2012,89.92762364
"BHR","cf",2012,89.6796966575
"BHR","mar",2012,89.6796966575
"BHR","mmw",2012,90.5889531869
"BHR","tour",2012,88.9977542604
"BHS","mmw",2012,92.44264076
"BHS","tour",2012,89.7957454
"BIH","tour",2012,86.7941184118
"BLZ","cf",2012,93.4266555158
"BLZ","mmw",2012,85.68841638
"BLZ","tour",2012,88.96639074
"BMU","cf",2012,89.3104095835
"BMU","mmw",2012,87.2348134505
"BMU","tour",2012,90.1398624799
"BRA","mmw",2012,91.09811797
"BRA","tour",2012,90.69981544
"BRB","cf",2012,85.2897474
"BRB","tour",2012,90.9
"BRN","cf",2012,94.658881671
"BRN","mar",2012,95.808469903
"BRN","tour",2012,94.6388776012
"CAN","cf",2012,92.4200534
"CAN","tour",2012,93.23684576
"CAN","wte",2012,93.23684576
"Canary Islands","mmw",2012,NA
"CHL","cf",2012,91.50339399
"CHL","mmw",2012,93.66300285
"CHL","tour",2012,91.99584894
"CHN","cf",2012,95.69999973
"CHN","mar",2012,95.69999973
"CHN","mmw",2012,96.89999919
"CHN","tour",2012,95.7999999
"CIV","cf",2012,94.0344473942
"CIV","tour",2012,91.709922222
"CMR","cf",2012,90.2153674867
"CMR","tour",2012,90.1703962479
"COD","cf",2012,90.2063732389
"COD","mar",2012,90.2333559822
"COD","tour",2012,90.1703962479
"COG","cf",2012,90.2603387255
"COG","tour",2012,90.1703962479
"COK","cf",2012,91.844061199
"COK","mmw",2012,95.19536818
"COL","mmw",2012,84.99512488
"COL","tour",2012,88.99277779
"COM","cf",2012,90.7757487992
"COM","tour",2012,89.9498982319
"CPV","cf",2012,92.251086422
"CPV","tour",2012,91.709922222
"CRI","mmw",2012,94.42663558
"CRI","tour",2012,93.38390223
"CUB","cf",2012,98.14563675
"CUB","mar",2012,98.14563675
"CUB","tour",2012,98.0999999
"CYM","tour",2012,96.5
"CYP","cf",2012,95.89442815
"CYP","mar",2012,95.89442815
"CYP","mmw",2012,90.5889531869
"CYP","tour",2012,94.56521739
"DEU","cf",2012,90.73281863
"DEU","mmw",2012,90.78822649
"DEU","tour",2012,88.85288241
"DMA","cf",2012,88.8955234154
"DMA","mmw",2012,87.2348134505
"DMA","tour",2012,90.1398624799
"DNK","cf",2012,94.59345398
"DNK","mar",2012,94.59345398
"DNK","mmw",2012,94.96109664
"DNK","tour",2012,95.17011347
"DOM","cf",2012,81.63782676
"DOM","mmw",2012,85.60000237
"DOM","tour",2012,81.99957868
"DZA","tour",2012,84.72970174
"ECU","cf",2012,90.8325566
"ECU","mar",2012,91.44755921
"ECU","mmw",2012,89.6575642839
"ECU","tour",2012,92.26325165
"EGY","cf",2012,81.1715341797
"EGY","mar",2012,91.04760877
"EGY","mmw",2012,91.78974952
"EGY","tour",2012,88.75667688
"ESP","cf",2012,89.53113922
"ESP","mar",2012,89.53113922
"ESP","mmw",2012,81.41934003
"ESP","tour",2012,90.84293878
"EST","cf",2012,89.24242424
"EST","mar",2012,89.24242424
"EST","tour",2012,92.12121212
"FIN","cf",2012,91.03395651
"FIN","mar",2012,91.03395651
"FIN","tour",2012,91.62878788
"FJI","cf",2012,89.0994544851
"FJI","mmw",2012,95.3999997
"FJI","tour",2012,95.3999997
"FLK","cf",2012,93.4967228068
"FLK","mar",2012,93.4967228068
"FLK","mmw",2012,90.8122557627
"FRA","cf",2012,91.29653696
"FRA","mar",2012,91.38909259
"FRA","mmw",2012,87.92680999
"FRA","tour",2012,91.150281
"FRA","wte",2012,91.41031357
"FSM","mmw",2012,91.1645778233
"GAB","cf",2012,90.1973789912
"GAB","mmw",2012,90.2333559822
"GAB","tour",2012,90.1703962479
"GBR","cf",2012,95.25993884
"GBR","mar",2012,95.39518203
"GBR","mmw",2012,93.89837715
"GBR","tour",2012,95.39518203
"GEO","mmw",2012,85.5
"GHA","cf",2012,95.8310199886
"GHA","mar",2012,95.8310199886
"GHA","tour",2012,91.709922222
"GIB","mmw",2012,87.7198943246
"GIN","tour",2012,91.709922222
"GLP","cf",2012,89.3104095835
"GLP","tour",2012,90.1398624799
"GMB","cf",2012,94.9249328825
"GMB","mmw",2012,94.9249328825
"GMB","tour",2012,91.709922222
"GNQ","cf",2012,90.2153674867
"GNQ","mar",2012,90.2153674867
"GRC","cf",2012,90.28732362
"GRC","mar",2012,90.28732362
"GRC","mmw",2012,89.23947424
"GRC","tour",2012,90.15029128
"GRD","cf",2012,89.3104095835
"GRD","mmw",2012,84.75621696
"GRD","tour",2012,90.1398624799
"GRL","mmw",2012,88.40000047
"GTM","cf",2012,97.23036741
"GTM","mar",2012,97.23036741
"GTM","mmw",2012,91.8643393285
"GTM","tour",2012,93.8427312565
"GUF","cf",2012,89.3920075503
"GUM","cf",2012,91.7488167624
"GUM","mar",2012,91.7488167624
"GUM","mmw",2012,91.1645778233
"GUY","cf",2012,89.3920075503
"GUY","mar",2012,89.3920075503
"GUY","tour",2012,90.5289188506
"HKG","cf",2012,92.14202062
"HKG","mar",2012,92.14202062
"HKG","mmw",2012,93.25842697
"HKG","tour",2012,94.41508154
"HND","cf",2012,96.05924427
"HND","mar",2012,95.98572388
"HND","mmw",2012,95.98572388
"HND","tour",2012,95.83346612
"HRV","cf",2012,86.06603246
"HRV","mmw",2012,88.97096162
"HRV","tour",2012,87.38888889
"HTI","tour",2012,90.1398624799
"IDN","cf",2012,90.49902309
"IDN","mar",2012,91.89875724
"IDN","mmw",2012,94.54089257
"IDN","tour",2012,88.7532797
"IND","cf",2012,93.3323256168
"IND","mar",2012,93.3323256168
"IND","mmw",2012,96.40000046
"IND","tour",2012,93.1560479461
"IRL","mmw",2012,92.27918468
"IRL","tour",2012,95.63939245
"IRN","cf",2012,93.3323256168
"IRN","mar",2012,93.3323256168
"IRN","tour",2012,87.90263876
"IRQ","cf",2012,71.89999962
"ISL","cf",2012,96.64788309
"ISL","mmw",2012,97.25613987
"ISL","tour",2012,97.40969557
"ISR","tour",2012,91.00650758
"ITA","mmw",2012,87.88258148
"ITA","tour",2012,92.27434461
"JAM","cf",2012,85.70000474
"JAM","mmw",2012,84.49999646
"JAM","tour",2012,89.10000196
"JOR","cf",2012,84.57408547
"JOR","mar",2012,84.57408547
"JOR","tour",2012,88.9977542604
"JPN","cf",2012,94.61722488
"JPN","mmw",2012,95.92167256
"JPN","tour",2012,95.59398496
"KEN","cf",2012,90.2802384588
"KEN","mar",2012,90.2802384588
"KEN","mmw",2012,91.1060890261
"KEN","tour",2012,89.9498982319
"KHM","mar",2012,96.97416515
"KHM","tour",2012,94.6388776012
"KIR","cf",2012,91.1645778233
"KIR","tour",2012,91.1645778233
"KNA","cf",2012,86.8194115495
"KNA","mmw",2012,87.2348134505
"KNA","tour",2012,90.1398624799
"KOR","cf",2012,96.43803036
"KOR","mar",2012,96.43803036
"KOR","tour",2012,96.26458314
"KWT","tour",2012,98.04954208
"LBN","cf",2012,89.9070107898
"LBN","mar",2012,89.9070107898
"LBN","tour",2012,88.9977542604
"LBR","cf",2012,91.8685389757
"LBR","mar",2012,91.8685389757
"LBY","tour",2012,87.1370796752
"LCA","cf",2012,77.82015353
"LCA","mar",2012,77.82015353
"LCA","mmw",2012,78.39566245
"LCA","tour",2012,90.1398624799
"LKA","cf",2012,91.77876854
"LKA","mar",2012,91.77876854
"LKA","mmw",2012,90.86663024
"LKA","tour",2012,92.32851763
"LTU","cf",2012,87.10059172
"LTU","mar",2012,87.10059172
"LTU","tour",2012,91.72370877
"LVA","cf",2012,89.40338379
"LVA","mar",2012,89.40338379
"LVA","tour",2012,91.10132159
"MAR","cf",2012,88.08363015
"MAR","mmw",2012,80.87701724
"MAR","tour",2012,88.99075651
"MDG","cf",2012,94.99330328
"MDG","mar",2012,94.99330328
"MDG","mmw",2012,91.1060890261
"MDG","tour",2012,97.38190979
"MDV","cf",2012,93.3323256168
"MDV","mmw",2012,93.457641968
"MDV","tour",2012,93.1560479461
"MEX","cf",2012,97.03608113
"MEX","mar",2012,97.03608113
"MEX","mmw",2012,96.42665783
"MEX","tour",2012,96.49388427
"MLT","cf",2012,92.54658385
"MLT","mar",2012,92.54658385
"MLT","tour",2012,92.5
"MMR","cf",2012,94.658881671
"MMR","mar",2012,94.7863811871
"MMR","mmw",2012,95.808469903
"MMR","tour",2012,94.6388776012
"MNE","tour",2012,69.70000277
"MOZ","mmw",2012,91.1060890261
"MOZ","tour",2012,89.9498982319
"MRT","mmw",2012,94.9249328825
"MTQ","cf",2012,89.3104095835
"MTQ","tour",2012,90.1398624799
"MUS","cf",2012,89.80000127
"MUS","mar",2012,89.80000127
"MUS","mmw",2012,93.10000104
"MUS","tour",2012,90.37788018
"MYS","cf",2012,96.69999953
"MYS","mar",2012,96.69999953
"MYS","mmw",2012,96.80422351
"MYS","tour",2012,96.49999905
