"cntry_key","sector","year","value"
"ABW","cf",2012,1244.8549176
"ABW","mar",2012,21.41042723901
"ABW","tour",2012,29700
"AGO","cf",2012,75992.711536
"AGO","tour",2012,7472.28929676
"AIA","cf",2012,788.35806
"AIA","tour",2012,4000
"ALB","cf",2012,6306.86448
"ALB","mar",2012,331.533865416478
"ALB","tour",2012,74564.9966688
"ANT","mmw",2012,0
"ANT","tour",2012,17600
"ARE","cf",2012,30638.8477528
"ARE","mar",2012,204.12
"ARE","tour",2012,70552.0301819
"ARG","cf",2012,19063.248708
"ARG","mmw",2012,242.03685
"ARG","tour",2012,110777.545539
"ASM","cf",2012,154.0426622
"ASM","mar",2012,2.06358433315433
"ASM","mmw",2012,0
"ATA","mmw",2012,5
"ATG","cf",2012,1677.450761
"ATG","mar",2012,1.07182344230702
"ATG","mmw",2012,0
"ATG","tour",2012,17500
"AUS","cf",2012,9576.673386
"AUS","mar",2012,0
"AUS","tour",2012,196307.180307
"Azores","mmw",2012,11
"BEL","cf",2012,1626.7706
"BEL","tour",2012,59596.7543386
"BEN","cf",2012,156032.32778
"BEN","mmw",2012,0
"BEN","tour",2012,3000.91947917
"BGD","cf",2012,2300288.5413998
"BGD","mmw",2012,0
"BGD","tour",2012,615960.771724
"BGR","tour",2012,63227.1596006
"BHR","cf",2012,13823.0451968
"BHR","mar",2012,116.64
"BHR","mmw",2012,0
"BHR","tour",2012,58100
"BHS","mmw",2012,3.667225
"BHS","tour",2012,88500
"BIH","tour",2012,10327.3156993
"BLZ","cf",2012,5697.451186
"BLZ","mmw",2012,0
"BLZ","tour",2012,18538.3311951
"BMU","cf",2012,480.523008
"BMU","mmw",2012,0
"BMU","tour",2012,7400
"BRA","mmw",2012,432.73255
"BRA","tour",2012,330978.911177
"BRB","cf",2012,5616.738337
"BRB","tour",2012,59000
"BRN","cf",2012,690.751824
"BRN","mar",2012,178.3682740899
"BRN","tour",2012,8683.68326295
"CAN","cf",2012,59926.8502266
"CAN","tour",2012,332943.422695
"CAN","wte",2012,16.3466
"Canary Islands","mmw",2012,943
"CHL","cf",2012,124903.446668
"CHL","mmw",2012,11.001675
"CHL","tour",2012,240057.233924
"CHN","cf",2012,4683174.733244
"CHN","mar",2012,8280738.82891214
"CHN","mmw",2012,0
"CHN","tour",2012,2067526.17273
"CIV","cf",2012,7280.424116
"CIV","tour",2012,11112.5301591
"CMR","cf",2012,52056.6592
"CMR","tour",2012,8621.67356399
"COD","cf",2012,137399.5476
"COD","mar",2012,0
"COD","tour",2012,307.29763087
"COG","cf",2012,29657.2794
"COG","tour",2012,324.944271344
"COK","cf",2012,165.805465
"COK","mmw",2012,25.670575
"COL","mmw",2012,0
"COL","tour",2012,76082.0820738
"COM","cf",2012,14156.4080336
"COM","tour",2012,9700
"CPV","cf",2012,12521.128172
"CPV","tour",2012,25400
"CRI","mmw",2012,3.667225
"CRI","tour",2012,172247.802348
"CUB","cf",2012,12806.438708
"CUB","mar",2012,2651.16167517734
"CUB","tour",2012,501335.04047
"CYM","tour",2012,6100
"CYP","cf",2012,2317.522424
"CYP","mar",2012,1177.052885748
"CYP","mmw",2012,0
"CYP","tour",2012,84938.1212264
"DEU","cf",2012,5032.977964
"DEU","mmw",2012,0
"DEU","tour",2012,238483.556131
"DMA","cf",2012,1674.4474922
"DMA","mmw",2012,7.33445
"DMA","tour",2012,8300
"DNK","cf",2012,8719.2401436
"DNK","mar",2012,512.6884014132
"DNK","mmw",2012,0
"DNK","tour",2012,373813.04663
"DOM","cf",2012,26311.763093
"DOM","mmw",2012,40.339475
"DOM","tour",2012,421149.479794
"DZA","tour",2012,11483.2505449
"ECU","cf",2012,27204.60988
"ECU","mar",2012,136883.517634329
"ECU","mmw",2012,29.3378
"ECU","tour",2012,42681.329861
"EGY","cf",2012,309437.5461772
"EGY","mar",2012,112051.013985254
"EGY","mmw",2012,33.005025
"EGY","tour",2012,353053.056277
"ESP","cf",2012,111384.1070286
"ESP","mar",2012,48689.22174381
"ESP","mmw",2012,106.349525
"ESP","tour",2012,580181.981197
"EST","cf",2012,14950.7726312
"EST","mar",2012,0
"EST","tour",2012,48271.431645
"FIN","cf",2012,3848.0632862
"FIN","mar",2012,4941.247962222
"FIN","tour",2012,36668.87183
"FJI","cf",2012,2495.215828
"FJI","mmw",2012,0
"FJI","tour",2012,104500
"FLK","cf",2012,2228.1751772
"FLK","mar",2012,15.6735
