"cntry_key","sector","year","value","analysis_year"
"ARE","tour",2008,125105.27285,2012
"ARE","tour",2009,115550.961806,2012
"ARE","tour",2010,104797.678395,2012
"ARG","cf",2003,19063.248708,2012
"ARG","cf",2004,19457.427738,2012
"ARG","cf",2005,19457.427738,2012
"ARG","cf",2008,57732.837232,2012
"ARG","mmw",1998,242.03685,2012
"ARG","mmw",2006,704.1072,2012
"ARG","tour",2005,110777.545539,2012
"ARG","tour",2006,117631.570035,2012
"ARG","tour",2007,121840.29128,2012
"ARG","tour",2008,113122.672534,2012
"ARG","tour",2009,111984.504232,2012
"ARG","tour",2010,109852.002086,2012
"ASM","cf",1999,154.0426622,2012
"ASM","cf",2000,154.0426622,2012
"ASM","cf",2001,154.0426622,2012
"ASM","cf",2002,154.0426622,2012
"ASM","cf",2003,154.0426622,2012
"ASM","cf",2004,154.0426622,2012
"ASM","mar",1999,2.06358433315433,2012
"ASM","mar",2000,2.2431580784962,2012
"ASM","mar",2001,2.2431580784962,2012
"ASM","mar",2002,2.2431580784962,2012
"ASM","mar",2003,2.2431580784962,2012
"ASM","mar",2004,2.2431580784962,2012
"ASM","mmw",2005,0,2012
"ASM","mmw",2008,0,2012
"ATA","mmw",1998,5,2012
"ATA","mmw",2008,84,2012
"ATG","cf",2003,1677.450761,2012
"ATG","cf",2004,1720.7478862,2012
"ATG","cf",2005,1790.4487496,2012
"ATG","cf",2006,1937.8591932,2012
"ATG","cf",2007,2007.9354652,2012
"ATG","cf",2008,2112.299056,2012
"ATG","mar",2003,1.07182344230702,2012
"ATG","mar",2004,1.07182344230702,2012
"ATG","mar",2005,0.931644476468955,2012
"ATG","mar",2006,0.931644476468955,2012
"ATG","mar",2007,0.931644476468955,2012
"ATG","mar",2008,0.931644476468955,2012
"ATG","mmw",1998,0,2012
"ATG","mmw",2008,0,2012
"ATG","tour",2005,17500,2012
"ATG","tour",2006,17400,2012
"ATG","tour",2007,17500,2012
"ATG","tour",2008,19000,2012
"ATG","tour",2009,19300,2012
"ATG","tour",2010,19200,2012
"AUS","cf",2002,9576.673386,2012
"AUS","cf",2004,15948.60869,2012
"AUS","cf",2006,7883.5806,2012
"AUS","cf",2007,6632.2186,2012
"AUS","cf",2008,9134.9426,2012
"AUS","mar",1999,0,2012
"AUS","mar",2002,14659.66893267,2012
"AUS","mar",2004,21903.71950134,2012
"AUS","tour",2005,196307.180307,2012
"AUS","tour",2006,171862.321768,2012
"AUS","tour",2007,171883.108212,2012
"AUS","tour",2008,166634.531018,2012
"AUS","tour",2009,187431.368575,2012
"AUS","tour",2010,193760.840876,2012
"Azores","mmw",1998,11,2012
"Azores","mmw",2008,46,2012
"BEL","cf",2003,1626.7706,2012
"BEL","cf",2004,1484.115332,2012
"BEL","cf",2005,1429.055404,2012
"BEL","cf",2006,939.0220448,2012
"BEL","cf",2007,947.6564426,2012
"BEL","cf",2008,959.4192454,2012
"BEL","tour",2005,59596.7543386,2012
"BEL","tour",2006,54370.7320357,2012
"BEL","tour",2007,53285.3274036,2012
"BEL","tour",2008,49868.312821,2012
"BEL","tour",2009,50853.2170242,2012
"BEL","tour",2010,48240.2058727,2012
"BEN","cf",2003,156032.32778,2012
"BEN","cf",2004,156032.32778,2012
"BEN","cf",2005,120109.9793908,2012
"BEN","cf",2006,120109.9793908,2012
"BEN","cf",2007,77619.1067274,2012
"BEN","cf",2008,71486.556974,2012
"BEN","mmw",1998,0,2012
"BEN","mmw",2008,0,2012
"BEN","tour",2005,3000.91947917,2012
"BEN","tour",2006,3423.72944015,2012
"BEN","tour",2007,4289.97423826,2012
"BEN","tour",2008,4228.09960982,2012
"BEN","tour",2009,3523.41634152,2012
"BEN","tour",2010,3712.47770619,2012
"BGD","cf",2003,2300288.5413998,2012
"BGD","cf",2004,2300288.5413998,2012
"BGD","cf",2005,2300288.5413998,2012
"BGD","cf",2006,4600527.0283196,2012
"BGD","cf",2007,4600527.0283196,2012
"BGD","cf",2008,4600527.0283196,2012
"BGD","mmw",1998,0,2012
"BGD","mmw",2008,0,2012
"BGD","tour",2005,615960.771724,2012
"BGD","tour",2006,635873.208822,2012
"BGD","tour",2007,648774.511466,2012
"BGD","tour",2008,653013.802066,2012
"BGD","tour",2009,652483.890741,2012
"BGD","tour",2010,657293.855076,2012
"BGR","tour",2005,63227.1596006,2012
"BGR","tour",2006,63375.1863516,2012
"BGR","tour",2007,47911.3250914,2012
"BGR","tour",2008,45977.1088776,2012
"BGR","tour",2009,43470.5225598,2012
"BGR","tour",2010,42148.1502504,2012
"BHR","cf",2002,13823.0451968,2012
"BHR","cf",2004,15825.349533,2012
"BHR","cf",2005,15825.349533,2012
"BHR","cf",2006,15825.349533,2012
"BHR","cf",2007,15825.349533,2012
"BHR","cf",2008,15825.349533,2012
"BHR","mar",2002,116.64,2012
"BHR","mar",2004,257.337,2012
"BHR","mar",2005,264.627,2012
"BHR","mar",2006,281.394,2012
"BHR","mar",2007,310.554,2012
"BHR","mar",2008,310.554,2012
"BHR","mmw",1998,0,2012
"BHR","mmw",2008,25.670575,2012
"BHR","tour",2005,58100,2012
"BHR","tour",2006,56100,2012
"BHR","tour",2007,53900,2012
"BHR","tour",2008,66400,2012
"BHR","tour",2009,79400,2012
"BHR","tour",2010,78500,2012
"BHS","mmw",1998,3.667225,2012
"BHS","mmw",2008,7.33445,2012
"BHS","tour",2005,88500,2012
"BHS","tour",2006,88200,2012
"BHS","tour",2007,89300,2012
"BHS","tour",2008,83000,2012
"BHS","tour",2009,82300,2012
"BHS","tour",2010,86600,2012
"BIH","tour",2005,10327.3156993,2012
"BIH","tour",2006,10389.4660445,2012
"BIH","tour",2007,10897.0271972,2012
"BIH","tour",2008,9985.48880052,2012
"BIH","tour",2009,9001.44166769,2012
"BIH","tour",2010,8224.56235229,2012
"BLM","mmw",1998,0,2012
"BLM","mmw",2008,0,2012
"BLZ","cf",2003,5697.451186,2012
"BLZ","cf",2004,4184.554528,2012
"BLZ","cf",2005,5070.518824,2012
"BLZ","cf",2006,5333.304844,2012
"BLZ","cf",2007,5280.74764,2012
"BLZ","cf",2008,5673.675308,2012
"BLZ","mmw",1998,0,2012
"BLZ","mmw",2006,0,2012
"BLZ","tour",2005,18538.3311951,2012
"BLZ","tour",2006,22078.6374998,2012
"BLZ","tour",2007,25297.0977767,2012
"BLZ","tour",2008,25361.4669822,2012
"BLZ","tour",2009,23816.6060493,2012
"BLZ","tour",2010,23623.4984327,2012
"BMU","cf",2003,480.523008,2012
"BMU","cf",2004,487.7809076,2012
"BMU","cf",2005,397.1822988,2012
"BMU","cf",2006,470.3869758,2012
"BMU","cf",2007,471.137793,2012
"BMU","cf",2008,458.9995816,2012
"BMU","mmw",1998,0,2012
"BMU","mmw",2008,0,2012
"BMU","tour",2005,7400,2012
"BMU","tour",2006,7500,2012
"BMU","tour",2007,9700,2012
"BMU","tour",2008,8600,2012
"BMU","tour",2009,9400,2012
"BMU","tour",2010,9300,2012
"BRA","mmw",1998,432.73255,2012
"BRA","mmw",2006,594.09045,2012
"BRA","tour",2005,330978.911177,2012
"BRA","tour",2006,305837.449575,2012
"BRA","tour",2007,308005.974041,2012
"BRA","tour",2008,295972.131308,2012
"BRA","tour",2009,314813.546977,2012
"BRA","tour",2010,319687.483978,2012
"BRB","cf",1996,5616.738337,2012
"BRB","cf",1999,5616.738337,2012
"BRB","cf",2000,5616.738337,2012
"BRB","cf",2001,5616.738337,2012
"BRB","tour",2005,59000,2012
"BRB","tour",2006,63600,2012
"BRB","tour",2007,67700,2012
"BRB","tour",2008,63600,2012
"BRB","tour",2009,58300,2012
"BRB","tour",2010,63300,2012
"BRN","cf",2003,690.751824,2012
"BRN","cf",2004,898.477916,2012
"BRN","cf",2005,635.691896,2012
"BRN","cf",2006,683.243652,2012
"BRN","cf",2007,755.822648,2012
"BRN","cf",2008,755.822648,2012
"BRN","mar",1998,178.3682740899,2012
"BRN","mar",1999,151.9433446005,2012
"BRN","mar",2000,108.9038836386,2012
"BRN","mar",2001,113.6388350853,2012
"BRN","mar",2002,127.8436894983,2012
"BRN","mar",2003,127.8436894983,2012
"BRN","tour",2005,8683.68326295,2012
"BRN","tour",2006,8226.64730175,2012
"BRN","tour",2007,8683.68326295,2012
"BRN","tour",2008,8291.93815335,2012
"BRN","tour",2009,8683.68326295,2012
"BRN","tour",2010,8487.81070815,2012
"CAN","cf",1999,59926.8502266,2012
"CAN","cf",2000,54352.90847,2012
"CAN","cf",2001,52013.2369386,2012
"CAN","cf",2002,53665.4101872,2012
"CAN","cf",2003,50878.1264684,2012
"CAN","cf",2004,61546.988608,2012
"CAN","tour",2005,332943.422695,2012
"CAN","tour",2006,318450.060257,2012
"CAN","tour",2007,296306.103221,2012
"CAN","tour",2008,294975.56503,2012
"CAN","tour",2009,281052.433245,2012
"CAN","tour",2010,289748.450708,2012
"CAN","wte",2005,16.3466,2012
"CAN","wte",2006,16.3466,2012
"CAN","wte",2007,16.3466,2012
"CAN","wte",2008,16.3466,2012
"CAN","wte",2009,16.3466,2012
"CAN","wte",2010,16.3466,2012
"Canary Islands","mmw",1998,943,2012
"Canary Islands","mmw",2008,576,2012
"CHL","cf",2003,124903.446668,2012
"CHL","cf",2004,133670.48884,2012
"CHL","cf",2005,142687.803412,2012
"CHL","cf",2006,151512.408236,2012
"CHL","cf",2007,164168.683504,2012
"CHL","cf",2008,177110.269308,2012
"CHL","mmw",1998,11.001675,2012
"CHL","mmw",2006,36.67225,2012
"CHL","tour",2005,240057.233924,2012
"CHL","tour",2006,228982.21288,2012
"CHL","tour",2007,225930.429303,2012
"CHL","tour",2008,254823.92865,2012
"CHL","tour",2009,289427.216624,2012
"CHL","tour",2010,269935.179586,2012
"CHN","cf",2003,4683174.733244,2012
"CHN","cf",2004,4568605.033972,2012
"CHN","cf",2005,4440205.281876,2012
"CHN","cf",2006,4372884.509,2012
"CHN","cf",2007,4465157.440156,2012
"CHN","cf",2008,4555348.104944,2012
"CHN","mar",2003,8280738.82891214,2012
"CHN","mar",2004,8598238.00034668,2012
"CHN","mar",2005,5785025.29652353,2012
"CHN","mar",2006,5771149.79635581,2012
"CHN","mar",2007,6299448.02859836,2012
"CHN","mar",2008,6459117.54597927,2012
"CHN","mmw",1998,0,2012
"CHN","mmw",2008,1045.159125,2012
"CHN","tour",2005,2067526.17273,2012
"CHN","tour",2006,2191376.86519,2012
"CHN","tour",2007,2181234.72514,2012
"CHN","tour",2008,2080438.81665,2012
"CHN","tour",2009,2041546.96801,2012
"CHN","tour",2010,2003709.61375,2012
"CIV","cf",1999,7280.424116,2012
"CIV","cf",2000,29867.508216,2012
"CIV","cf",2001,27732.684644,2012
"CIV","cf",2002,25027.24,2012
"CIV","cf",2003,15115.201598,2012
"CIV","cf",2004,15561.937832,2012
"CIV","tour",2005,11112.5301591,2012
"CIV","tour",2006,13593.9689325,2012
"CIV","tour",2007,15218.6449581,2012
"CIV","tour",2008,15732.7026068,2012
"CIV","tour",2009,14450.7316804,2012
"CIV","tour",2010,13003.7545951,2012
"CMR","cf",2000,52056.6592,2012
"CMR","cf",2001,62317.8276,2012
"CMR","cf",2002,36352.0661,2012
"CMR","cf",2003,37540.86,2012
"CMR","tour",2005,8621.67356399,2012
"CMR","tour",2006,8645.76766803,2012
"CMR","tour",2007,8513.25009579,2012
"CMR","tour",2008,7465.15656985,2012
"CMR","tour",2009,9111.5870129,2012
"CMR","tour",2010,8336.55999946,2012
"COD","cf",2001,137399.5476,2012
"COD","cf",2002,125136.2,2012
"COD","cf",2003,332385.0225332,2012
"COD","cf",2004,308508.284756,2012
"COD","cf",2005,279874.4943358,2012
"COD","cf",2006,304376.4125682,2012
"COD","mar",1998,0,2012
"COD","mar",1999,0,2012
"COD","mar",2000,0,2012
"COD","mar",2001,0,2012
"COD","mar",2002,0,2012
"COD","tour",2005,307.29763087,2012
"COD","tour",2006,266.363049647,2012
"COD","tour",2007,245.223125072,2012
"COD","tour",2008,264.633419454,2012
"COD","tour",2009,291.538778005,2012
"COD","tour",2010,255.600906227,2012
"COG","cf",1995,29657.2794,2012
"COG","cf",1996,31606.901396,2012
"COG","cf",1997,26278.602,2012
"COG","cf",1998,26278.602,2012
"COG","cf",1999,26278.602,2012
"COG","cf",2000,26278.602,2012
"COG","tour",2005,324.944271344,2012
"COG","tour",2006,316.820664561,2012
"COG","tour",2007,398.056732397,2012
"COG","tour",2008,353.376895087,2012
"COG","tour",2009,361.500501871,2012
"COG","tour",2010,296.511647602,2012
"COK","cf",1996,165.805465,2012
"COK","cf",2006,51.931523,2012
"COK","mmw",2005,25.670575,2012
"COK","mmw",2008,25.670575,2012
"COL","mmw",1998,0,2012
"COL","mmw",2006,22.00335,2012
"COL","tour",2005,76082.0820738,2012
"COL","tour",2006,79745.1829072,2012
"COL","tour",2007,78372.452656,2012
"COL","tour",2008,73359.003043,2012
"COL","tour",2009,72247.3899591,2012
"COL","tour",2010,71188.0003087,2012
"COM","cf",2000,14156.4080336,2012
"COM","cf",2001,14002.74078,2012
"COM","cf",2002,14002.74078,2012
"COM","cf",2003,14221.72913,2012
"COM","cf",2004,14253.01318,2012
"COM","cf",2005,14109.10655,2012
"COM","tour",2005,9700,2012
"COM","tour",2006,9500,2012
"COM","tour",2007,9100,2012
"COM","tour",2008,7500,2012
"COM","tour",2009,7300,2012
"COM","tour",2010,7700,2012
"CPV","cf",2002,12521.128172,2012
"CPV","cf",2003,12641.258924,2012
"CPV","cf",2004,14142.893324,2012
"CPV","cf",2005,12055.621508,2012
"CPV","cf",2006,12055.621508,2012
"CPV","cf",2007,12055.621508,2012
"CPV","tour",2005,25400,2012
"CPV","tour",2006,33700,2012
"CPV","tour",2007,37800,2012
"CPV","tour",2008,46100,2012
"CPV","tour",2009,42300,2012
"CPV","tour",2010,40600,2012
"CRI","mmw",1998,3.667225,2012
"CRI","mmw",2006,187.028475,2012
"CRI","tour",2005,172247.802348,2012
"CRI","tour",2006,168233.67965,2012
"CRI","tour",2007,178298.942535,2012
"CRI","tour",2008,178838.153047,2012
"CRI","tour",2009,159306.750068,2012
"CRI","tour",2010,144628.241694,2012
"CUB","cf",2004,12806.438708,2012
"CUB","cf",2005,13657.364868,2012
"CUB","cf",2006,16718.19632,2012
"CUB","cf",2007,16885.878828,2012
"CUB","cf",2008,12383.478352,2012
"CUB","mar",2004,2651.16167517734,2012
"CUB","mar",2005,4112.02066027995,2012
"CUB","mar",2006,3868.24273065519,2012
"CUB","mar",2007,3889.46252000624,2012
"CUB","mar",2008,4287.64562132422,2012
"CUB","tour",2005,501335.04047,2012
"CUB","tour",2006,436501.133507,2012
"CUB","tour",2007,435528.182653,2012
"CUB","tour",2008,432963.130399,2012
"CUB","tour",2009,460294.204412,2012
"CUB","tour",2010,457198.451692,2012
"CYM","tour",2005,6100,2012
"CYM","tour",2006,8100,2012
"CYM","tour",2007,7700,2012
"CYM","tour",2008,7600,2012
"CYM","tour",2009,7600,2012
"CYM","tour",2010,7800,2012
"CYP","cf",2003,2317.522424,2012
"CYP","cf",2004,2492.713104,2012
"CYP","cf",2005,2948.208872,2012
"CYP","cf",2006,1383.7560996,2012
"CYP","cf",2007,1399.2729884,2012
"CYP","cf",2008,1896.1888386,2012
"CYP","mar",2003,1177.052885748,2012
"CYP","mar",2004,762.691139595,2012
"CYP","mar",2005,1315.693285623,2012
"CYP","mar",2006,1450.977677865,2012
"CYP","mar",2007,1580.303949462,2012
"CYP","mar",2008,2153.334988494,2012
"CYP","mmw",1998,0,2012
"CYP","mmw",2008,0,2012
"CYP","tour",2005,84938.1212264,2012
"CYP","tour",2006,81277.8044001,2012
"CYP","tour",2007,85313.5383368,2012
"CYP","tour",2008,75177.2763562,2012
"CYP","tour",2009,64196.3258772,2012
"CYP","tour",2010,68138.2055363,2012
"DEU","cf",2003,5032.977964,2012
"DEU","cf",2004,4885.317248,2012
"DEU","cf",2005,4663.826174,2012
"DEU","cf",2006,4399.788792,2012
"DEU","cf",2007,4098.21055,2012
"DEU","cf",2008,3971.822988,2012
"DEU","mmw",1998,0,2012
"DEU","mmw",2008,0,2012
"DEU","tour",2005,238483.556131,2012
"DEU","tour",2006,239789.333911,2012
"DEU","tour",2007,232705.778339,2012
"DEU","tour",2008,232405.333894,2012
"DEU","tour",2009,244561.778367,2012
"DEU","tour",2010,233318.222785,2012
"DMA","cf",2002,1674.4474922,2012
"DMA","cf",2005,1759.9155168,2012
"DMA","cf",2006,1809.3443158,2012
"DMA","cf",2007,1932.2280642,2012
"DMA","cf",2008,2025.7048056,2012
"DMA","mmw",1998,7.33445,2012
"DMA","mmw",2008,25.670575,2012
"DMA","tour",2005,8300,2012
"DMA","tour",2006,9900,2012
"DMA","tour",2007,9700,2012
"DMA","tour",2008,8900,2012
"DMA","tour",2009,8700,2012
"DMA","tour",2010,8600,2012
"DNK","cf",2003,8719.2401436,2012
"DNK","cf",2004,8145.740939,2012
"DNK","cf",2005,7502.9162796,2012
"DNK","cf",2006,6644.106539,2012
"DNK","cf",2007,5924.6985252,2012
"DNK","cf",2008,2626.608838,2012
"DNK","mar",2003,512.6884014132,2012
"DNK","mar",2004,485.8221301479,2012
"DNK","mar",2005,1103.590035783,2012
"DNK","mar",2006,1049.41898109,2012
"DNK","mar",2007,1033.15710519,2012
"DNK","mar",2008,520.5912233805,2012
"DNK","mmw",1998,0,2012
"DNK","mmw",2008,0,2012
"DNK","tour",2005,373813.04663,2012
"DNK","tour",2006,355200.761814,2012
"DNK","tour",2007,332474.182459,2012
"DNK","tour",2008,331004.791552,2012
"DNK","tour",2009,348147.685462,2012
"DNK","tour",2010,332474.182459,2012
"DOM","cf",2004,26311.763093,2012
"DOM","cf",2005,23677.1455382,2012
"DOM","mmw",1998,40.339475,2012
"DOM","mmw",2008,51.34115,2012
"DOM","tour",2005,421149.479794,2012
"DOM","tour",2006,461119.199794,2012
"DOM","tour",2007,425901.124829,2012
"DOM","tour",2008,414022.012241,2012
"DOM","tour",2009,426180.63336,2012
"DOM","tour",2010,456018.169095,2012
"DZA","tour",2005,11483.2505449,2012
"DZA","tour",2006,12337.3461276,2012
"DZA","tour",2007,11905.686589,2012
"DZA","tour",2008,11451.8906639,2012
"DZA","tour",2009,12756.092774,2012
"DZA","tour",2010,12440.649265,2012
"ECU","cf",1997,27204.60988,2012
"ECU","cf",2007,58018.147768,2012
"ECU","mar",2004,136883.517634329,2012
"ECU","mar",2005,137929.354050876,2012
"ECU","mar",2006,137929.354050876,2012
"ECU","mmw",1998,29.3378,2012
"ECU","mmw",2006,110.01675,2012
"ECU","tour",2005,42681.329861,2012
"ECU","tour",2006,40794.8622428,2012
"ECU","tour",2007,47179.8295658,2012
"ECU","tour",2008,50245.3394453,2012
"ECU","tour",2009,48812.34962,2012
"ECU","tour",2010,47034.7166721,2012
"EGY","cf",1994,309437.5461772,2012
"EGY","cf",1996,266622.1953472,2012
"EGY","cf",1997,274740.281186,2012
"EGY","cf",1998,662084.1216696,2012
"EGY","cf",1999,737291.1030058,2012
"EGY","cf",2000,992431.6765944,2012
"EGY","mar",1996,112051.013985254,2012
"EGY","mar",1997,116783.033809189,2012
"EGY","mar",2000,159367.674901766,2012
"EGY","mmw",1998,33.005025,2012
"EGY","mmw",2008,121.018425,2012
"EGY","tour",2005,353053.056277,2012
"EGY","tour",2006,372082.267268,2012
"EGY","tour",2007,405819.314642,2012
"EGY","tour",2008,410357.299506,2012
"EGY","tour",2009,395378.700302,2012
"EGY","tour",2010,393483.360562,2012
"ERI","mmw",1998,0,2012
"ERI","mmw",2008,0,2012
"ESP","cf",2001,111384.1070286,2012
"ESP","cf",2002,98609.5780516,2012
"ESP","cf",2003,90680.1976024,2012
"ESP","cf",2004,89894.5925388,2012
"ESP","cf",2005,83999.3010206,2012
"ESP","cf",2006,42605.4974226,2012
"ESP","mar",2001,48689.22174381,2012
"ESP","mar",2002,47710.97138772,2012
"ESP","mar",2003,46966.65046128,2012
"ESP","mar",2004,45568.39042935,2012
"ESP","mar",2005,51523.79759055,2012
"ESP","mar",2006,49287.9055653,2012
"ESP","mmw",1998,106.349525,2012
"ESP","mmw",2008,315.38135,2012
"ESP","tour",2005,580181.981197,2012
"ESP","tour",2006,561506.095142,2012
"ESP","tour",2007,554404.59477,2012
"ESP","tour",2008,558177.929296,2012
"ESP","tour",2009,535410.731086,2012
"ESP","tour",2010,496999.033548,2012
"EST","cf",2003,14950.7726312,2012
"EST","cf",2004,16271.7103584,2012
"EST","cf",2005,7453.112072,2012
"EST","cf",2006,7615.0383148,2012
"EST","cf",2007,7834.5272096,2012
"EST","cf",2008,6991.359494,2012
"EST","mar",2003,0,2012
"EST","mar",2004,0,2012
"EST","mar",2005,0,2012
"EST","mar",2006,0,2012
"EST","mar",2007,0,2012
"EST","mar",2008,0,2012
"EST","tour",2005,48271.431645,2012
"EST","tour",2006,48372.9488514,2012
"EST","tour",2007,41622.0546256,2012
"EST","tour",2008,43144.8127216,2012
"EST","tour",2009,42028.1234512,2012
"EST","tour",2010,38271.9868143,2012
"FIN","cf",2003,3848.0632862,2012
"FIN","cf",2004,3629.9508896,2012
"FIN","cf",2005,3387.8123426,2012
"FIN","cf",2006,3123.2744158,2012
"FIN","cf",2007,3076.2232046,2012
"FIN","cf",2008,2787.9093998,2012
"FIN","mar",2003,4941.247962222,2012
"FIN","mar",2004,4495.130551791,2012
"FIN","mar",2005,4570.650700263,2012
"FIN","mar",2006,3649.204160496,2012
"FIN","mar",2007,4349.959306272,2012
"FIN","mar",2008,3883.089062097,2012
"FIN","tour",2005,36668.87183,2012
"FIN","tour",2006,35695.518572,2012
"FIN","tour",2007,36031.7678793,2012
"FIN","tour",2008,34262.0346829,2012
"FIN","tour",2009,34598.2839902,2012
"FIN","tour",2010,30315.5296549,2012
"FJI","cf",2003,2495.215828,2012
"FJI","cf",2004,3175.956756,2012
"FJI","cf",2005,3433.737328,2012
"FJI","cf",2006,3386.185572,2012
"FJI","cf",2007,3628.9498,2012
"FJI","cf",2008,3366.16378,2012
"FJI","mmw",2005,0,2012
"FJI","mmw",2008,0,2012
"FJI","tour",2005,104500,2012
"FJI","tour",2006,94300,2012
"FJI","tour",2007,91300,2012
"FJI","tour",2008,97400,2012
"FJI","tour",2009,88000,2012
"FJI","tour",2010,77400,2012
"FLK","cf",2003,2228.1751772,2012
"FLK","cf",2004,2279.981564,2012
"FLK","cf",2005,2147.337192,2012
"FLK","cf",2006,2185.6288692,2012
"FLK","cf",2007,2174.867156,2012
"FLK","cf",2008,1902.07024,2012
"FLK","mar",2003,15.6735,2012
"FLK","mar",2004,31.347,2012
"FLK","mar",2005,22.9635,2012
"FLK","mar",2006,29.16,2012
"FLK","mar",2007,72.9,2012
"FLK","mar",2008,14.58,2012
"FLK","mmw",1998,0,2012
"FLK","mmw",2008,0,2012
"FRA","cf",2002,33064.6129898,2012
"FRA","cf",2003,32830.8585682,2012
"FRA","cf",2004,31486.770644,2012
"FRA","cf",2007,29588.3293538,2012
"FRA","mar",2001,67470.44868549,2012
"FRA","mar",2002,60884.04102345,2012
"FRA","mmw",1998,3.667225,2012
"FRA","mmw",2008,22.00335,2012
"FRA","tour",2005,542884.235473,2012
"FRA","tour",2006,543792.223578,2012
"FRA","tour",2007,534063.779587,2012
"FRA","tour",2008,531654.831551,2012
"FRA","tour",2009,515329.576014,2012
"FRA","tour",2010,490980.670481,2012
"FRA","wte",2003,204.9952,2012
"FRA","wte",2004,204.9952,2012
"FRA","wte",2005,204.9952,2012
"FRA","wte",2006,204.9952,2012
"FRA","wte",2007,204.9952,2012
"FRA","wte",2008,204.9952,2012
"FRO","mmw",1998,0,2012
"FRO","mmw",2008,0,2012
"FSM","mmw",2005,0,2012
"FSM","mmw",2008,0,2012
"GAB","cf",2002,15494.7396926,2012
"GAB","cf",2003,13742.2072116,2012
"GAB","cf",2004,13742.2072116,2012
"GAB","cf",2005,13337.5167408,2012
"GAB","cf",2006,10849.4336762,2012
"GAB","cf",2007,8267.4984616,2012
"GAB","mmw",1998,0,2012
"GAB","mmw",2008,0,2012
"GAB","tour",2005,1525.08385095,2012
"GAB","tour",2006,1298.70421683,2012
"GAB","tour",2007,1119.98345304,2012
"GAB","tour",2008,1298.70421683,2012
"GAB","tour",2009,1310.61893441,2012
"GAB","tour",2010,1227.21591131,2012
"GBR","cf",2001,31451.6073718,2012
"GBR","cf",2002,29673.4219698,2012
"GBR","cf",2003,26633.2379908,2012
"GBR","cf",2004,28499.76955,2012
"GBR","cf",2005,26771.8889004,2012
"GBR","cf",2006,26890.2677456,2012
"GBR","mar",2005,11149.03217655,2012
"GBR","mar",2006,10909.63577907,2012
"GBR","mar",2007,17187.97727754,2012
"GBR","mmw",1998,513.4115,2012
"GBR","mmw",2008,1125.838075,2012
"GBR","tour",2005,1789993.83154,2012
