"cntry_key","sector","year","value"
"ABW","cf",2012,2774677.4008791
"ABW","og",2012,0
"ABW","tour",2012,1949753694.58
"AGO","cf",2012,3442427914.76326
"AGO","og",2012,116346664523.459
"AGO","tour",2012,4.287e+09
"AIA","tour",2012,1.41e+08
"Alaska","aqf",2012,17337.3515328902
"Alaska","tour",2012,9620016667.42732
"ALB","aqf",2012,39856.1134751898
"ALB","cf",2012,34117329.8986598
"ALB","mar",2012,11300379.471
"ALB","og",2012,27028200.0783622
"ALB","tour",2012,2.596e+09
"ANT","aqf",2012,160288.84121976
"ANT","cf",2012,15269994.0190659
"ANT","mmw",2012,0
"ANT","og",2012,0
"ANT","tour",2012,1663054187.19
"ARE","aqf",2012,8012655.616
"ARE","cf",2012,1028340816.80906
"ARE","mar",2012,51275090.17887
"ARE","og",2012,93613496105.9528
"ARE","tour",2012,5.1583e+10
"ARG","aqf",2012,156933.446808406
"ARG","cf",2012,11459700366.8726
"ARG","mar",2012,2054435.184
"ARG","mmw",2012,62566162.6
"ARG","og",2012,470950027.869989
"ARG","tour",2012,4.4767e+10
"ASM","mmw",2012,0
"ASM","og",2012,0
"ATA","mmw",2012,37437248.98
"ATA","og",2012,0
"ATG","aqf",2012,5826.12322275988
"ATG","cf",2012,19233109.7646428
"ATG","mmw",2012,48272.36
"ATG","og",2012,0
"ATG","tour",2012,8.71e+08
"AUS","aqf",2012,5985890.04256044
"AUS","cf",2012,3690418303.00774
"AUS","mmw",2012,174768087.4
"AUS","og",2012,19322531072.2027
"AUS","tour",2012,1.44147e+11
"Azores","mmw",2012,7795511.18
"BEL","aqf",2012,99640.2836879744
"BEL","cf",2012,373354825.722368
"BEL","og",2012,56037290.9517982
"BEL","tour",2012,2.4261e+10
"BEN","cf",2012,44939458.5277747
"BEN","mmw",2012,0
"BEN","og",2012,0
"BEN","tour",2012,4.6e+08
"BGD","aqf",2012,119608.735135016
"BGD","cf",2012,2331324412.02555
"BGD","mar",2012,1213121703.591
"BGD","mmw",2012,1783.54
"BGD","og",2012,0
"BGD","tour",2012,4.507e+09
"BGR","aqf",2012,341748.736
"BGR","cf",2012,83603298.6940928
"BGR","mar",2012,2023086.744
"BGR","og",2012,14610818.0168759
"BGR","tour",2012,6.968e+09
"BHR","cf",2012,144782757.247171
"BHR","mmw",2012,452926.83
"BHR","og",2012,0
"BHR","tour",2012,3.588e+09
"BHS","cf",2012,380586567.036928
"BHS","mar",2012,121803.858
"BHS","mmw",2012,4048079.27
"BHS","og",2012,0
"BHS","tour",2012,3.63e+09
"BIH","cf",2012,58427.867916759
"BIH","mar",2012,4477265.1
"BIH","og",2012,0
"BIH","tour",2012,1.507e+09
"BLZ","aqf",2012,311375.886524459
"BLZ","cf",2012,145964344.552499
"BLZ","mar",2012,94382399.991573
"BLZ","mmw",2012,197154.47
"BLZ","og",2012,0
"BLZ","tour",2012,4.85e+08
"BMU","cf",2012,7600793.4388736
"BMU","mmw",2012,32418.7
"BMU","og",2012,0
"BMU","tour",2012,9.48e+08
"BRA","aqf",2012,14021878.9219848
"BRA","cf",2012,5096511549.58848
"BRA","mar",2012,391433261.28858
"BRA","mmw",2012,28817229.88
"BRA","og",2012,81534583646.6559
"BRA","tour",2012,1.96304e+11
"BRB","aqf",2012,24695.9999998946
"BRB","cf",2012,23746326.4721428
"BRB","og",2012,0
"BRB","tour",2012,1.818e+09
"BRN","aqf",2012,101957.156398114
"BRN","cf",2012,23058790.7544781
"BRN","mar",2012,3180166.54657454
"BRN","og",2012,7555858818.38402
"BRN","tour",2012,496596427.942
"CAN","aqf",2012,89676.255319054
"CAN","cf",2012,15462777465.813
"CAN","mar",2012,2449750674.66853
"CAN","mmw",2012,152810975.6
"CAN","og",2012,936658753.650973
"CAN","tour",2012,7.7805e+10
"CAN","wte",2012,3493984.81461523
"Canary Islands","mmw",2012,57446646.34
"CHL","aqf",2012,5487.99999999298
"CHL","cf",2012,66650001309.3734
"CHL","mar",2012,5142458893.3488
"CHL","mmw",2012,2493725.61
"CHL","og",2012,0
"CHL","tour",2012,19726602957.1126
"CHN","aqf",2012,11366465.3616988
"CHN","cf",2012,70435468051.7806
"CHN","mar",2012,42620765322.267
"CHN","mmw",2012,13465569.11
"CHN","og",2012,93243575711.5937
"CHN","tour",2012,7.85463e+11
"CIV","aqf",2012,5170.6077812794
"CIV","cf",2012,523445160.173466
"CIV","mar",2012,2706874.9757712
"CIV","og",2012,1225090709.41027
"CIV","tour",2012,1.111e+09
"CMR","cf",2012,456662908.704666
"CMR","og",2012,1607480909.6645
"CMR","tour",2012,1.372e+09
"COD","aqf",2012,647661.843972448
"COD","cf",2012,127877403.411538
"COD","og",2012,457892014.641947
"COD","tour",2012,3.91e+08
"COG","aqf",2012,229172.652482219
"COG","og",2012,6525619383.8621
"COG","tour",2012,3.79e+08
"COK","aqf",2012,376142.070923179
"COK","mar",2012,5661022.644
"COK","mmw",2012,517518.29
"COK","og",2012,0
"COL","aqf",2012,18809594.5531874
"COL","cf",2012,1506928963.81297
"COL","mar",2012,343208757.96999
"COL","mmw",2012,2599085.37
"COL","og",2012,0
"COL","tour",2012,1.8757e+10
"COM","og",2012,0
"COM","tour",2012,4e+07
"CPV","cf",2012,184795453.858929
"CPV","og",2012,0
"CPV","tour",2012,7.62e+08
"CRI","aqf",2012,742320.113474487
"CRI","cf",2012,229434862.012088
"CRI","mar",2012,48777161.4
"CRI","mmw",2012,21505118.9
"CRI","og",2012,0
"CRI","tour",2012,5.203e+09
"CUB","aqf",2012,176861.503546001
"CUB","cf",2012,106205317.947116
"CUB","mar",2012,30937623.75
"CUB","og",2012,0
"CUB","tour",2012,7.817e+09
"CYM","cf",2012,746506.498539827
"CYM","og",2012,0
"CYM","tour",2012,7.84e+08
"CYP","cf",2012,56322086.2101094
"CYP","mar",2012,68840760.8021178
"CYP","mmw",2012,5516.26
"CYP","og",2012,0
"CYP","tour",2012,4.227e+09
"DEU","aqf",2012,1626156.14721465
"DEU","cf",2012,3369390365.73082
"DEU","mar",2012,41806717.00325
"DEU","mmw",2012,0
"DEU","og",2012,2320511323.18936
"DEU","tour",2012,1.55417e+11
"DJI","aqf",2012,13839594.496
"DJI","cf",2012,14298023.1665797
"DJI","og",2012,0
"DMA","cf",2012,5242996.29129114
"DMA","mmw",2012,1814024.39
"DMA","og",2012,0
"DMA","tour",2012,1.49e+08
"DNK","aqf",2012,2491.00709220551
"DNK","cf",2012,9941660516.34381
"DNK","mar",2012,81106403.2896365
"DNK","mmw",2012,3800.81
"DNK","og",2012,15886279822.2845
"DNK","tour",2012,2.0104e+10
"DOM","aqf",2012,358705.021276708
"DOM","cf",2012,177033337.462088
"DOM","mar",2012,29972908.450143
"DOM","mmw",2012,9072154.47
"DOM","og",2012,0
"DOM","tour",2012,8.544e+09
"DZA","aqf",2012,0
"DZA","cf",2012,1647953785.35496
"DZA","mar",2012,1664562.32721144
"DZA","og",2012,0
"DZA","tour",2012,1.3769e+10
"Easter Island","aqf",2012,2.06583712841109
"Easter Island","tour",2012,20397042.8873669
"ECU","aqf",2012,108582.763406966
"ECU","cf",2012,3818221819.65414
"ECU","mar",2012,1112541825.03714
"ECU","mmw",2012,55136615.85
"ECU","og",2012,0
"ECU","tour",2012,3731157707.54798
"EGY","aqf",2012,9964.02836879744
"EGY","cf",2012,706474127.576269
"EGY","mar",2012,1815686874.62856
"EGY","mmw",2012,3525211.38
"EGY","og",2012,8303024868.83453
"EGY","tour",2012,3.6949e+10
