"scenario","goal","dimension","region_id","value"
"2012","AO","likely_future_state",63,48.09
"2012","AO","likely_future_state",64,53.28
"2012","AO","likely_future_state",65,60.35
"2012","AO","likely_future_state",66,53.88
"2012","AO","likely_future_state",67,46.17
"2012","AO","likely_future_state",68,78.55
"2012","AO","likely_future_state",69,72.89
"2012","AO","likely_future_state",70,83.27
"2012","AO","likely_future_state",71,69.43
"2012","AO","likely_future_state",72,70.63
"2012","AO","likely_future_state",73,74.94
"2012","AO","likely_future_state",74,71.37
"2012","AO","likely_future_state",75,63.66
"2012","AO","likely_future_state",76,74.7
"2012","AO","likely_future_state",77,76.39
"2012","AO","likely_future_state",78,64.98
"2012","AO","likely_future_state",79,81.14
"2012","AO","likely_future_state",80,73.95
"2012","AO","likely_future_state",81,85.21
"2012","AO","likely_future_state",82,71.98
"2012","AO","likely_future_state",84,68.37
"2012","AO","likely_future_state",85,94.22
"2012","AO","likely_future_state",86,94.74
"2012","AO","likely_future_state",88,94.04
"2012","AO","likely_future_state",89,
"2012","AO","likely_future_state",90,
"2012","AO","likely_future_state",91,
"2012","AO","likely_future_state",92,
"2012","AO","likely_future_state",93,
"2012","AO","likely_future_state",94,
"2012","AO","likely_future_state",95,93.9
"2012","AO","likely_future_state",96,60.7
"2012","AO","likely_future_state",97,42.88
"2012","AO","likely_future_state",98,42.11
"2012","AO","likely_future_state",99,44.41
"2012","AO","likely_future_state",100,52.53
"2012","AO","likely_future_state",101,91.23
"2012","AO","likely_future_state",102,76.22
"2012","AO","likely_future_state",103,44.58
"2012","AO","likely_future_state",104,58.27
"2012","AO","likely_future_state",105,
"2012","AO","likely_future_state",106,46.36
"2012","AO","likely_future_state",107,91.7
"2012","AO","likely_future_state",108,91.52
"2012","AO","likely_future_state",110,80.9
"2012","AO","likely_future_state",111,79.1
"2012","AO","likely_future_state",112,81.9
"2012","AO","likely_future_state",113,77.77
"2012","AO","likely_future_state",114,49.79
"2012","AO","likely_future_state",115,65.51
"2012","AO","likely_future_state",116,82.64
"2012","AO","likely_future_state",117,78.27
"2012","AO","likely_future_state",118,78.03
"2012","AO","likely_future_state",119,79
"2012","AO","likely_future_state",120,72.86
"2012","AO","likely_future_state",121,77.97
"2012","AO","likely_future_state",122,76.87
"2012","AO","likely_future_state",123,75.74
"2012","AO","likely_future_state",124,64.14
"2012","AO","likely_future_state",125,59.58
"2012","AO","likely_future_state",126,72.4
"2012","AO","likely_future_state",127,60.57
"2012","AO","likely_future_state",129,62.05
"2012","AO","likely_future_state",130,62.2
"2012","AO","likely_future_state",131,54.42
"2012","AO","likely_future_state",132,62.1
"2012","AO","likely_future_state",133,54.25
"2012","AO","likely_future_state",134,73.66
"2012","AO","likely_future_state",135,61.4
"2012","AO","likely_future_state",136,55.99
"2012","AO","likely_future_state",137,63.9
"2012","AO","likely_future_state",138,72.8
"2012","AO","likely_future_state",139,69.72
"2012","AO","likely_future_state",140,80.95
"2012","AO","likely_future_state",141,96.2
"2012","AO","likely_future_state",143,80.86
"2012","AO","likely_future_state",144,89.89
"2012","AO","likely_future_state",145,96.05
"2012","AO","likely_future_state",146,76.46
"2012","AO","likely_future_state",147,68.53
"2012","AO","likely_future_state",148,57.32
"2012","AO","likely_future_state",149,100
"2012","AO","likely_future_state",150,100
"2012","AO","likely_future_state",151,89.26
"2012","AO","likely_future_state",152,75.01
"2012","AO","likely_future_state",153,78.12
"2012","AO","likely_future_state",154,78.29
"2012","AO","likely_future_state",155,70.94
"2012","AO","likely_future_state",156,88.23
"2012","AO","likely_future_state",157,59.13
"2012","AO","likely_future_state",158,93.53
"2012","AO","likely_future_state",159,100
"2012","AO","likely_future_state",161,68.42
"2012","AO","likely_future_state",162,95.77
"2012","AO","likely_future_state",163,91.72
"2012","AO","likely_future_state",164,74.42
"2012","AO","likely_future_state",166,57.8
"2012","AO","likely_future_state",167,54.3
"2012","AO","likely_future_state",168,67.46
"2012","AO","likely_future_state",169,64.46
"2012","AO","likely_future_state",171,66.15
"2012","AO","likely_future_state",172,72.43
"2012","AO","likely_future_state",173,78.42
"2012","AO","likely_future_state",174,86.17
"2012","AO","likely_future_state",175,97.76
"2012","AO","likely_future_state",176,84.21
"2012","AO","likely_future_state",177,85.09
"2012","AO","likely_future_state",178,81.11
"2012","AO","likely_future_state",179,88.34
"2012","AO","likely_future_state",180,87.68
"2012","AO","likely_future_state",181,84.88
"2012","AO","likely_future_state",182,77.44
"2012","AO","likely_future_state",183,75.81
"2012","AO","likely_future_state",184,77.56
"2012","AO","likely_future_state",185,83.37
"2012","AO","likely_future_state",186,67.83
"2012","AO","likely_future_state",187,56.08
"2012","AO","likely_future_state",188,75.91
"2012","AO","likely_future_state",189,81.8
"2012","AO","likely_future_state",190,100
"2012","AO","likely_future_state",191,69.15
"2012","AO","likely_future_state",192,53.65
"2012","AO","likely_future_state",193,52.07
"2012","AO","likely_future_state",194,42.92
"2012","AO","likely_future_state",195,42.82
"2012","AO","likely_future_state",196,48.96
"2012","AO","likely_future_state",197,43.3
"2012","AO","likely_future_state",198,65.63
"2012","AO","likely_future_state",199,49.25
"2012","AO","likely_future_state",200,50.89
"2012","AO","likely_future_state",202,69.91
"2012","AO","likely_future_state",203,46.72
"2012","AO","likely_future_state",204,59.26
"2012","AO","likely_future_state",205,49.62
"2012","AO","likely_future_state",206,68.5
"2012","AO","likely_future_state",207,52.57
"2012","AO","likely_future_state",208,86.26
"2012","AO","likely_future_state",209,81.12
"2012","AO","likely_future_state",210,66.98
"2012","AO","likely_future_state",212,55.25
"2012","AO","likely_future_state",213,
"2012","AO","likely_future_state",214,72.85
"2012","AO","likely_future_state",215,57.65
"2012","AO","likely_future_state",216,48.55
"2012","AO","likely_future_state",218,90.77
"2012","AO","likely_future_state",219,83.06
"2012","AO","likely_future_state",220,65.13
"2012","AO","likely_future_state",221,82.34
"2012","AO","likely_future_state",222,80.2
"2012","AO","likely_future_state",223,98.51
"2012","AO","likely_future_state",224,83.7
"2012","AO","likely_future_state",227,87.24
"2012","AO","likely_future_state",228,86.44
"2012","AO","likely_future_state",231,50.61
"2012","AO","likely_future_state",232,62.67
"2012","AO","likely_future_state",237,57.51
"2012","AO","likely_future_state",244,65.96
"2012","AO","likely_future_state",245,65.78
"2012","AO","likely_future_state",247,90.19
"2012","AO","likely_future_state",248,66.78
"2012","AO","likely_future_state",249,65.61
"2012","AO","likely_future_state",250,75.15
"2012","AO","likely_future_state",260,
"2012","AO","likely_future_state",261,
"2012","AO","likely_future_state",262,
"2012","AO","likely_future_state",263,
"2012","AO","likely_future_state",264,
"2012","AO","likely_future_state",266,
"2012","AO","likely_future_state",267,
"2012","AO","likely_future_state",269,
"2012","AO","likely_future_state",270,
"2012","AO","likely_future_state",272,
"2012","AO","likely_future_state",273,
"2012","AO","likely_future_state",274,
"2012","AO","likely_future_state",275,
"2012","AO","likely_future_state",276,
"2012","AO","likely_future_state",277,
"2012","AO","pressures",1,10.24
"2012","AO","pressures",2,10.66
"2012","AO","pressures",3,9.78
"2012","AO","pressures",4,9.3
"2012","AO","pressures",5,27.6
"2012","AO","pressures",6,23.68
"2012","AO","pressures",7,32.53
"2012","AO","pressures",8,24.16
"2012","AO","pressures",9,25.3
"2012","AO","pressures",10,24.4
"2012","AO","pressures",11,26.72
"2012","AO","pressures",12,13.74
"2012","AO","pressures",13,20.74
"2012","AO","pressures",14,25.86
"2012","AO","pressures",15,41.67
"2012","AO","pressures",16,11.53
"2012","AO","pressures",17,34.65
"2012","AO","pressures",18,33.27
"2012","AO","pressures",19,23.53
"2012","AO","pressures",20,26.16
"2012","AO","pressures",21,46.8
"2012","AO","pressures",24,43.25
"2012","AO","pressures",25,36.4
"2012","AO","pressures",26,30.43
"2012","AO","pressures",28,36.78
"2012","AO","pressures",29,14.71
"2012","AO","pressures",30,12.86
"2012","AO","pressures",31,24.37
"2012","AO","pressures",32,17.4
"2012","AO","pressures",33,12.59
"2012","AO","pressures",34,12.51
"2012","AO","pressures",35,12.58
"2012","AO","pressures",36,12.72
"2012","AO","pressures",37,19.37
"2012","AO","pressures",38,11.52
"2012","AO","pressures",39,29.7
"2012","AO","pressures",40,36.3
"2012","AO","pressures",41,29.49
"2012","AO","pressures",42,34.45
"2012","AO","pressures",43,34.04
"2012","AO","pressures",44,49.43
"2012","AO","pressures",45,40.15
"2012","AO","pressures",46,34.67
"2012","AO","pressures",47,40.26
"2012","AO","pressures",48,24.52
"2012","AO","pressures",49,42.69
"2012","AO","pressures",50,29.45
"2012","AO","pressures",51,26.63
"2012","AO","pressures",52,28.2
"2012","AO","pressures",53,40.02
"2012","AO","pressures",54,26.73
"2012","AO","pressures",55,17.74
"2012","AO","pressures",56,21.26
"2012","AO","pressures",57,17.82
"2012","AO","pressures",58,19.52
"2012","AO","pressures",59,16.57
"2012","AO","pressures",60,17.33
"2012","AO","pressures",61,32.66
"2012","AO","pressures",62,35.03
"2012","AO","pressures",63,30.16
"2012","AO","pressures",64,36.96
"2012","AO","pressures",65,35.12
"2012","AO","pressures",66,33.74
"2012","AO","pressures",67,37.71
"2012","AO","pressures",68,15.84
"2012","AO","pressures",69,24.83
"2012","AO","pressures",70,19.31
"2012","AO","pressures",71,25.58
"2012","AO","pressures",72,25.42
"2012","AO","pressures",73,34.27
"2012","AO","pressures",74,28.32
"2012","AO","pressures",75,32.72
"2012","AO","pressures",76,31.31
"2012","AO","pressures",77,38.84
"2012","AO","pressures",78,35.81
"2012","AO","pressures",79,24.12
"2012","AO","pressures",80,24.48
"2012","AO","pressures",81,16.1
"2012","AO","pressures",82,29.79
"2012","AO","pressures",84,39.07
"2012","AO","pressures",85,11.7
"2012","AO","pressures",86,11.93
"2012","AO","pressures",88,11.49
"2012","AO","pressures",89,11.32
"2012","AO","pressures",90,22.84
"2012","AO","pressures",91,12.42
"2012","AO","pressures",92,12.67
"2012","AO","pressures",93,12.56
"2012","AO","pressures",94,9.27
"2012","AO","pressures",95,12.48
"2012","AO","pressures",96,34.6
"2012","AO","pressures",97,34.73
"2012","AO","pressures",98,39.8
"2012","AO","pressures",99,31.89
"2012","AO","pressures",100,38.93
"2012","AO","pressures",101,23.86
"2012","AO","pressures",102,24.99
"2012","AO","pressures",103,31.04
"2012","AO","pressures",104,38.72
"2012","AO","pressures",105,7.79
"2012","AO","pressures",106,29.02
"2012","AO","pressures",107,12.54
"2012","AO","pressures",108,15.06
"2012","AO","pressures",110,16.6
"2012","AO","pressures",111,12.39
"2012","AO","pressures",112,32.74
"2012","AO","pressures",113,15.71
"2012","AO","pressures",114,38.71
"2012","AO","pressures",115,31.44
"2012","AO","pressures",116,19.87
"2012","AO","pressures",117,12.43
"2012","AO","pressures",118,12.59
"2012","AO","pressures",119,18.46
"2012","AO","pressures",120,18.2
"2012","AO","pressures",121,13.3
"2012","AO","pressures",122,18.75
"2012","AO","pressures",123,20.38
"2012","AO","pressures",124,15.56
"2012","AO","pressures",125,22.35
"2012","AO","pressures",126,25.75
"2012","AO","pressures",127,17.99
"2012","AO","pressures",129,26.46
"2012","AO","pressures",130,20.88
"2012","AO","pressures",131,33.6
"2012","AO","pressures",132,30.38
"2012","AO","pressures",133,32.98
"2012","AO","pressures",134,29.62
"2012","AO","pressures",135,29.52
"2012","AO","pressures",136,33.65
"2012","AO","pressures",137,35.08
"2012","AO","pressures",138,31.02
"2012","AO","pressures",139,40.86
"2012","AO","pressures",140,20.37
"2012","AO","pressures",141,14.13
"2012","AO","pressures",143,17.38
"2012","AO","pressures",144,12.22
"2012","AO","pressures",145,12.92
"2012","AO","pressures",146,11.32
"2012","AO","pressures",147,12.89
"2012","AO","pressures",148,25.74
"2012","AO","pressures",149,13.67
"2012","AO","pressures",150,12.75
"2012","AO","pressures",151,18.45
"2012","AO","pressures",152,23.63
"2012","AO","pressures",153,29.36
"2012","AO","pressures",154,29.1
"2012","AO","pressures",155,25.99
"2012","AO","pressures",156,7.99
"2012","AO","pressures",157,25.51
"2012","AO","pressures",158,13.17
"2012","AO","pressures",159,13.01
"2012","AO","pressures",161,13.53
"2012","AO","pressures",162,9.64
"2012","AO","pressures",163,16.74
"2012","AO","pressures",164,27.79
"2012","AO","pressures",166,27.86
"2012","AO","pressures",167,31.2
"2012","AO","pressures",168,27.93
"2012","AO","pressures",169,15.9
"2012","AO","pressures",171,26.86
"2012","AO","pressures",172,31.49
"2012","AO","pressures",173,20.45
"2012","AO","pressures",174,10.76
"2012","AO","pressures",175,16.64
"2012","AO","pressures",176,18.75
"2012","AO","pressures",177,17.81
"2012","AO","pressures",178,25.18
"2012","AO","pressures",179,17.82
"2012","AO","pressures",180,19.41
"2012","AO","pressures",181,16.22
"2012","AO","pressures",182,21.34
"2012","AO","pressures",183,20.39
"2012","AO","pressures",184,23.89
"2012","AO","pressures",185,18.89
"2012","AO","pressures",186,27.32
"2012","AO","pressures",187,25.98
"2012","AO","pressures",188,23.56
"2012","AO","pressures",189,23.09
"2012","AO","pressures",190,21.67
"2012","AO","pressures",191,41.55
"2012","AO","pressures",192,45.26
"2012","AO","pressures",193,37.31
"2012","AO","pressures",194,40.63
"2012","AO","pressures",195,40.15
"2012","AO","pressures",196,49.69
"2012","AO","pressures",197,40.23
"2012","AO","pressures",198,34.08
"2012","AO","pressures",199,46.63
"2012","AO","pressures",200,37.79
"2012","AO","pressures",202,35.1
"2012","AO","pressures",203,34.2
"2012","AO","pressures",204,41.01
"2012","AO","pressures",205,47.85
"2012","AO","pressures",206,35.23
"2012","AO","pressures",207,42.61
"2012","AO","pressures",208,33.15
"2012","AO","pressures",209,32.58
"2012","AO","pressures",210,18.38
"2012","AO","pressures",212,27.99
"2012","AO","pressures",213,
"2012","AO","pressures",214,34.2
"2012","AO","pressures",215,34.11
"2012","AO","pressures",216,36.08
"2012","AO","pressures",218,10.55
"2012","AO","pressures",219,16.63
"2012","AO","pressures",220,21.86
"2012","AO","pressures",221,16.82
"2012","AO","pressures",222,12.8
"2012","AO","pressures",223,13.61
"2012","AO","pressures",224,15.72
"2012","AO","pressures",227,15.06
"2012","AO","pressures",228,16.96
"2012","AO","pressures",231,36.08
"2012","AO","pressures",232,37.12
"2012","AO","pressures",237,40.4
"2012","AO","pressures",244,19.01
"2012","AO","pressures",245,19.73
"2012","AO","pressures",247,25.07
"2012","AO","pressures",248,19.12
"2012","AO","pressures",249,19.29
"2012","AO","pressures",250,14.77
"2012","AO","pressures",260,
"2012","AO","pressures",261,
"2012","AO","pressures",262,
"2012","AO","pressures",263,
"2012","AO","pressures",264,
"2012","AO","pressures",266,
"2012","AO","pressures",267,
"2012","AO","pressures",269,
"2012","AO","pressures",270,
"2012","AO","pressures",272,
"2012","AO","pressures",273,
"2012","AO","pressures",274,
"2012","AO","pressures",275,
"2012","AO","pressures",276,
"2012","AO","pressures",277,
"2012","AO","resilience",1,76.69
"2012","AO","resilience",2,79.46
"2012","AO","resilience",3,77.54
"2012","AO","resilience",4,84.75
"2012","AO","resilience",5,53.25
"2012","AO","resilience",6,58.5
"2012","AO","resilience",7,55.13
"2012","AO","resilience",8,60.26
"2012","AO","resilience",9,54.89
"2012","AO","resilience",10,56.81
"2012","AO","resilience",11,55.68
"2012","AO","resilience",12,75.63
"2012","AO","resilience",13,63.45
"2012","AO","resilience",14,69.41
"2012","AO","resilience",15,56.17
"2012","AO","resilience",16,86.23
"2012","AO","resilience",17,48.22
"2012","AO","resilience",18,56.96
"2012","AO","resilience",19,57.59
"2012","AO","resilience",20,69.54
"2012","AO","resilience",21,40.11
"2012","AO","resilience",24,52.94
"2012","AO","resilience",25,62.16
"2012","AO","resilience",26,57.36
"2012","AO","resilience",28,48.2
"2012","AO","resilience",29,80.24
"2012","AO","resilience",30,70.05
"2012","AO","resilience",31,62.97
"2012","AO","resilience",32,71.18
"2012","AO","resilience",33,70.16
"2012","AO","resilience",34,69.72
"2012","AO","resilience",35,70.06
"2012","AO","resilience",36,69.81
"2012","AO","resilience",37,67.56
"2012","AO","resilience",38,82.46
"2012","AO","resilience",39,51.48
"2012","AO","resilience",40,56.37
"2012","AO","resilience",41,58.24
"2012","AO","resilience",42,53.86
"2012","AO","resilience",43,60.83
"2012","AO","resilience",44,30.51
"2012","AO","resilience",45,42.94
"2012","AO","resilience",46,50.77
"2012","AO","resilience",47,41.53
"2012","AO","resilience",48,58.77
"2012","AO","resilience",49,38.34
"2012","AO","resilience",50,57.46
"2012","AO","resilience",51,59.54
"2012","AO","resilience",52,56.14
"2012","AO","resilience",53,49.19
"2012","AO","resilience",54,71.54
"2012","AO","resilience",55,73.33
"2012","AO","resilience",56,61.03
"2012","AO","resilience",57,75.28
"2012","AO","resilience",58,73.87
"2012","AO","resilience",59,81.27
"2012","AO","resilience",60,79
"2012","AO","resilience",61,53.59
"2012","AO","resilience",62,56.1
"2012","AO","resilience",63,51.17
"2012","AO","resilience",64,60.48
"2012","AO","resilience",65,56.86
"2012","AO","resilience",66,62.35
"2012","AO","resilience",67,42.07
"2012","AO","resilience",68,77.84
"2012","AO","resilience",69,75.9
"2012","AO","resilience",70,79.02
"2012","AO","resilience",71,67.68
"2012","AO","resilience",72,70.33
"2012","AO","resilience",73,58.03
"2012","AO","resilience",74,58.32
"2012","AO","resilience",75,59.37
"2012","AO","resilience",76,60.13
"2012","AO","resilience",77,50.08
"2012","AO","resilience",78,53.89
"2012","AO","resilience",79,64.95
"2012","AO","resilience",80,68.35
"2012","AO","resilience",81,72.96
"2012","AO","resilience",82,57.16
"2012","AO","resilience",84,46.86
"2012","AO","resilience",85,72.05
"2012","AO","resilience",86,74.3
"2012","AO","resilience",88,71.16
"2012","AO","resilience",89,71.89
"2012","AO","resilience",90,70.32
"2012","AO","resilience",91,80.12
"2012","AO","resilience",92,79.86
"2012","AO","resilience",93,79.7
"2012","AO","resilience",94,85.26
"2012","AO","resilience",95,71.61
"2012","AO","resilience",96,58.48
"2012","AO","resilience",97,46.09
"2012","AO","resilience",98,43.82
"2012","AO","resilience",99,51.38
"2012","AO","resilience",100,55.55
"2012","AO","resilience",101,68.84
"2012","AO","resilience",102,69.43
"2012","AO","resilience",103,47.86
"2012","AO","resilience",104,49.46
"2012","AO","resilience",105,75.49
"2012","AO","resilience",106,56.25
"2012","AO","resilience",107,69.63
"2012","AO","resilience",108,77.77
"2012","AO","resilience",110,67.27
"2012","AO","resilience",111,76.11
"2012","AO","resilience",112,61.72
"2012","AO","resilience",113,73.29
"2012","AO","resilience",114,43.54
"2012","AO","resilience",115,62.72
"2012","AO","resilience",116,62.42
"2012","AO","resilience",117,72.31
"2012","AO","resilience",118,71.36
"2012","AO","resilience",119,63.59
"2012","AO","resilience",120,70.47
"2012","AO","resilience",121,71.79
"2012","AO","resilience",122,68.18
"2012","AO","resilience",123,65.36
"2012","AO","resilience",124,70.61
"2012","AO","resilience",125,62.04
"2012","AO","resilience",126,59.28
"2012","AO","resilience",127,66.71
"2012","AO","resilience",129,66.95
"2012","AO","resilience",130,71.55
"2012","AO","resilience",131,60.21
"2012","AO","resilience",132,62.35
"2012","AO","resilience",133,58.29
"2012","AO","resilience",134,68.88
"2012","AO","resilience",135,67.65
"2012","AO","resilience",136,62.83
"2012","AO","resilience",137,61.58
"2012","AO","resilience",138,61.73
"2012","AO","resilience",139,49.39
"2012","AO","resilience",140,74.14
"2012","AO","resilience",141,82.61
"2012","AO","resilience",143,73.22
"2012","AO","resilience",144,85.93
"2012","AO","resilience",145,80.81
"2012","AO","resilience",146,73.84
"2012","AO","resilience",147,72.44
"2012","AO","resilience",148,55.51
"2012","AO","resilience",149,75.48
"2012","AO","resilience",150,75.49
"2012","AO","resilience",151,64.89
"2012","AO","resilience",152,63.65
"2012","AO","resilience",153,57.08
"2012","AO","resilience",154,57.54
"2012","AO","resilience",155,55.67
"2012","AO","resilience",156,78.52
"2012","AO","resilience",157,65.76
"2012","AO","resilience",158,75.37
"2012","AO","resilience",159,75.27
"2012","AO","resilience",161,72.49
"2012","AO","resilience",162,80.83
"2012","AO","resilience",163,75.64
"2012","AO","resilience",164,69.39
"2012","AO","resilience",166,64
"2012","AO","resilience",167,53.02
"2012","AO","resilience",168,61.69
"2012","AO","resilience",169,77.28
"2012","AO","resilience",171,69.17
"2012","AO","resilience",172,56.46
"2012","AO","resilience",173,66.23
"2012","AO","resilience",174,89.06
"2012","AO","resilience",175,85.38
"2012","AO","resilience",176,83.61
"2012","AO","resilience",177,83.41
"2012","AO","resilience",178,77.01
"2012","AO","resilience",179,80.73
"2012","AO","resilience",180,82.31
"2012","AO","resilience",181,81.9
"2012","AO","resilience",182,73.57
"2012","AO","resilience",183,74.92
"2012","AO","resilience",184,70.79
"2012","AO","resilience",185,67.03
"2012","AO","resilience",186,67.2
"2012","AO","resilience",187,63.75
"2012","AO","resilience",188,76.91
"2012","AO","resilience",189,77.4
"2012","AO","resilience",190,65.7
"2012","AO","resilience",191,48.42
"2012","AO","resilience",192,40.92
"2012","AO","resilience",193,57
"2012","AO","resilience",194,50.77
"2012","AO","resilience",195,45.17
"2012","AO","resilience",196,40.81
"2012","AO","resilience",197,48.83
"2012","AO","resilience",198,54.13
"2012","AO","resilience",199,50.35
"2012","AO","resilience",200,44.32
"2012","AO","resilience",202,64.93
"2012","AO","resilience",203,58.92
"2012","AO","resilience",204,55.5
"2012","AO","resilience",205,39.7
"2012","AO","resilience",206,62.85
"2012","AO","resilience",207,62.7
"2012","AO","resilience",208,69.96
"2012","AO","resilience",209,66.63
"2012","AO","resilience",210,77.6
"2012","AO","resilience",212,54.87
"2012","AO","resilience",213,
"2012","AO","resilience",214,64.93
"2012","AO","resilience",215,57.7
"2012","AO","resilience",216,61.78
"2012","AO","resilience",218,76.8
"2012","AO","resilience",219,69.37
"2012","AO","resilience",220,66.27
"2012","AO","resilience",221,76.75
"2012","AO","resilience",222,86.85
"2012","AO","resilience",223,86.18
"2012","AO","resilience",224,81.32
"2012","AO","resilience",227,73.29
"2012","AO","resilience",228,71.86
"2012","AO","resilience",231,51.17
"2012","AO","resilience",232,59.67
"2012","AO","resilience",237,46.76
"2012","AO","resilience",244,67.84
"2012","AO","resilience",245,67.59
"2012","AO","resilience",247,66.67
"2012","AO","resilience",248,72.29
"2012","AO","resilience",249,66.26
"2012","AO","resilience",250,70.57
"2012","AO","resilience",260,
"2012","AO","resilience",261,
"2012","AO","resilience",262,
"2012","AO","resilience",263,
"2012","AO","resilience",264,
"2012","AO","resilience",266,
"2012","AO","resilience",267,
"2012","AO","resilience",269,
"2012","AO","resilience",270,
"2012","AO","resilience",272,
"2012","AO","resilience",273,
"2012","AO","resilience",274,
"2012","AO","resilience",275,
"2012","AO","resilience",276,
"2012","AO","resilience",277,
"2012","AO","score",300,67.32
"2012","AO","score",1,87.29
"2012","AO","score",2,87.59
"2012","AO","score",3,87.46
"2012","AO","score",4,88.46
"2012","AO","score",5,59.41
"2012","AO","score",6,44.7
"2012","AO","score",7,43.42
"2012","AO","score",8,49.98
"2012","AO","score",9,44.58
"2012","AO","score",10,45.82
"2012","AO","score",11,52.11
"2012","AO","score",12,93.01
"2012","AO","score",13,83.07
"2012","AO","score",14,68.77
"2012","AO","score",15,59.07
"2012","AO","score",16,89.6
"2012","AO","score",17,50.38
"2012","AO","score",18,46
"2012","AO","score",19,44.93
"2012","AO","score",20,83.04
"2012","AO","score",21,51.59
"2012","AO","score",24,64.95
"2012","AO","score",25,69.56
"2012","AO","score",26,53.27
"2012","AO","score",28,42.44
"2012","AO","score",29,48.13
"2012","AO","score",30,47.53
"2012","AO","score",31,54.13
"2012","AO","score",32,47.29
"2012","AO","score",33,47.56
"2012","AO","score",34,47.53
"2012","AO","score",35,47.55
"2012","AO","score",36,47.52
"2012","AO","score",37,51.79
"2012","AO","score",38,49.64
"2012","AO","score",39,47.58
"2012","AO","score",40,46.07
"2012","AO","score",41,43.37
"2012","AO","score",42,42.93
"2012","AO","score",43,59
"2012","AO","score",44,42.08
"2012","AO","score",45,56.43
"2012","AO","score",46,51.92
"2012","AO","score",47,57.15
"2012","AO","score",48,64.95
"2012","AO","score",49,49.4
"2012","AO","score",50,65.74
"2012","AO","score",51,89.98
"2012","AO","score",52,67.27
"2012","AO","score",53,58.07
"2012","AO","score",54,74.58
"2012","AO","score",55,69.12
"2012","AO","score",56,46.61
"2012","AO","score",57,69.31
"2012","AO","score",58,68.94
"2012","AO","score",59,76.32
"2012","AO","score",60,69.28
"2012","AO","score",61,68.3
"2012","AO","score",62,60.04
"2012","AO","score",63,46.57
"2012","AO","score",64,51.36
"2012","AO","score",65,58.33
"2012","AO","score",66,51.56
"2012","AO","score",67,46.09
"2012","AO","score",68,71.85
"2012","AO","score",69,67.64
"2012","AO","score",70,76.44
"2012","AO","score",71,65.18
"2012","AO","score",72,66.04
"2012","AO","score",73,72.18
"2012","AO","score",74,68.16
"2012","AO","score",75,61.1
"2012","AO","score",76,71.42
"2012","AO","score",77,75.09
"2012","AO","score",78,63.1
"2012","AO","score",79,76.32
"2012","AO","score",80,69.34
"2012","AO","score",81,78.5
"2012","AO","score",82,68.98
"2012","AO","score",84,67.52
"2012","AO","score",85,86.43
"2012","AO","score",86,86.69
"2012","AO","score",88,86.34
"2012","AO","score",89,
"2012","AO","score",90,
"2012","AO","score",91,
"2012","AO","score",92,
"2012","AO","score",93,
"2012","AO","score",94,
"2012","AO","score",95,86.27
"2012","AO","score",96,58.48
"2012","AO","score",97,42.1
