"scenario","region_type","goal","dimension","region_id","score"
"2014","eez","ICO","score",2,49.76
"2014","eez","LSP","pressures",2,24.24
"2014","eez","LSP","resilience",2,91.04
"2014","eez","LSP","status",2,63.32
"2014","eez","LSP","trend",2,0
"2014","eez","LSP","future",2,77.27
"2014","eez","LSP","score",2,70.29
"2014","eez","CW","pressures",2,45.75
"2014","eez","CW","resilience",2,91.04
"2014","eez","CW","status",2,76.96
"2014","eez","CW","trend",2,-0.05
"2014","eez","CW","future",2,85.85
"2014","eez","CW","score",2,81.41
"2014","eez","HAB","pressures",2,15.8
"2014","eez","HAB","resilience",2,80.86
"2014","eez","HAB","status",2,95.17
"2014","eez","HAB","trend",2,0.04
"2014","eez","HAB","future",2,100
"2014","eez","HAB","score",2,97.59
"2014","eez","SPP","pressures",2,17.88
"2014","eez","SPP","resilience",2,74.6
"2014","eez","SPP","status",2,83.78
"2014","eez","SPP","trend",2,-0.28
"2014","eez","SPP","future",2,83.63
"2014","eez","SPP","score",2,83.71
"2014","eez","FP","pressures",2,
"2014","eez","FP","resilience",2,
"2014","eez","FP","status",2,28
"2014","eez","FP","trend",2,-0.02
"2014","eez","FP","future",2,33.81
"2014","eez","FP","score",2,30.91
"2014","eez","LE","pressures",2,
"2014","eez","LE","resilience",2,
"2014","eez","LE","status",2,92.69
"2014","eez","LE","trend",2,0.51
"2014","eez","LE","future",2,100
"2014","eez","LE","score",2,96.35
"2014","eez","SP","pressures",2,
"2014","eez","SP","resilience",2,
"2014","eez","SP","status",2,58.32
"2014","eez","SP","trend",2,-0.25
"2014","eez","SP","future",2,61.73
"2014","eez","SP","score",2,60.03
"2014","eez","BD","pressures",2,
"2014","eez","BD","resilience",2,
"2014","eez","BD","status",2,89.48
"2014","eez","BD","trend",2,-0.12
"2014","eez","BD","future",2,91.82
"2014","eez","BD","score",2,90.65
"2014","eez","Index","future",2,73.52
"2014","eez","Index","score",2,69.37
"2014","eez","FIS","pressures",3,9.45
"2014","eez","FIS","resilience",3,84.5
"2014","eez","FIS","status",3,40
"2014","eez","FIS","trend",3,-0.06
"2014","eez","FIS","future",3,48.3
"2014","eez","FIS","score",3,44.15
"2014","eez","MAR","pressures",3,10.4
"2014","eez","MAR","resilience",3,90.65
"2014","eez","MAR","status",3,
"2014","eez","MAR","trend",3,
"2014","eez","MAR","future",3,
"2014","eez","MAR","score",3,
"2014","eez","AO","pressures",3,9.58
"2014","eez","AO","resilience",3,86.62
"2014","eez","AO","status",3,79.28
"2014","eez","AO","trend",3,0
"2014","eez","AO","future",3,99.44
"2014","eez","AO","score",3,89.36
"2014","eez","NP","pressures",3,
"2014","eez","NP","resilience",3,
"2014","eez","NP","status",3,
"2014","eez","NP","trend",3,
"2014","eez","NP","future",3,
"2014","eez","NP","score",3,
"2014","eez","CS","pressures",3,
"2014","eez","CS","resilience",3,
"2014","eez","CS","status",3,
"2014","eez","CS","trend",3,
"2014","eez","CS","future",3,
"2014","eez","CS","score",3,
"2014","eez","CP","pressures",3,
"2014","eez","CP","resilience",3,
"2014","eez","CP","status",3,
"2014","eez","CP","trend",3,
"2014","eez","CP","future",3,
"2014","eez","CP","score",3,
"2014","eez","TR","pressures",3,32.47
"2014","eez","TR","resilience",3,91.04
"2014","eez","TR","status",3,54.22
"2014","eez","TR","trend",3,0
"2014","eez","TR","future",3,64.72
"2014","eez","TR","score",3,59.47
"2014","eez","LIV","pressures",3,13.15
"2014","eez","LIV","resilience",3,61.65
"2014","eez","LIV","status",3,85.39
"2014","eez","LIV","trend",3,0.97
"2014","eez","LIV","future",3,100
"2014","eez","LIV","score",3,92.69
"2014","eez","ECO","pressures",3,12.47
"2014","eez","ECO","resilience",3,77.47
"2014","eez","ECO","status",3,100
"2014","eez","ECO","trend",3,0.05
"2014","eez","ECO","future",3,100
"2014","eez","ECO","score",3,100
"2014","eez","ICO","pressures",3,15.83
"2014","eez","ICO","resilience",3,80.96
"2014","eez","ICO","status",3,80
"2014","eez","ICO","trend",3,
"2014","eez","ICO","future",3,97.19
"2014","eez","ICO","score",3,88.6
"2014","eez","LSP","pressures",3,23.38
"2014","eez","LSP","resilience",3,91.04
"2014","eez","LSP","status",3,100
"2014","eez","LSP","trend",3,1
"2014","eez","LSP","future",3,100
"2014","eez","LSP","score",3,100
"2014","eez","CW","pressures",3,43.83
"2014","eez","CW","resilience",3,91.04
"2014","eez","CW","status",3,77.01
"2014","eez","CW","trend",3,0.01
"2014","eez","CW","future",3,89.39
"2014","eez","CW","score",3,83.2
"2014","eez","HAB","pressures",3,9.47
"2014","eez","HAB","resilience",3,84.01
"2014","eez","HAB","status",3,100
"2014","eez","HAB","trend",3,0
"2014","eez","HAB","future",3,100
"2014","eez","HAB","score",3,100
"2014","eez","SPP","pressures",3,15.63
"2014","eez","SPP","resilience",3,80.72
"2014","eez","SPP","status",3,81.45
"2014","eez","SPP","trend",3,-0.2
"2014","eez","SPP","future",3,87.76
"2014","eez","SPP","score",3,84.6
"2014","eez","FP","pressures",3,
"2014","eez","FP","resilience",3,
"2014","eez","FP","status",3,40
"2014","eez","FP","trend",3,-0.06
"2014","eez","FP","future",3,48.3
"2014","eez","FP","score",3,44.15
"2014","eez","LE","pressures",3,
"2014","eez","LE","resilience",3,
"2014","eez","LE","status",3,92.69
"2014","eez","LE","trend",3,0.51
"2014","eez","LE","future",3,100
"2014","eez","LE","score",3,96.35
"2014","eez","SP","pressures",3,
"2014","eez","SP","resilience",3,
"2014","eez","SP","status",3,90
"2014","eez","SP","trend",3,1
"2014","eez","SP","future",3,98.6
"2014","eez","SP","score",3,94.3
"2014","eez","BD","pressures",3,
"2014","eez","BD","resilience",3,
"2014","eez","BD","status",3,90.72
"2014","eez","BD","trend",3,-0.1
"2014","eez","BD","future",3,93.88
"2014","eez","BD","score",3,92.3
"2014","eez","Index","future",3,84.9
"2014","eez","Index","score",3,79.88
"2014","eez","FIS","pressures",4,9.18
"2014","eez","FIS","resilience",4,84.37
"2014","eez","FIS","status",4,46
"2014","eez","FIS","trend",4,-0.02
"2014","eez","FIS","future",4,56.8
"2014","eez","FIS","score",4,51.4
"2014","eez","MAR","pressures",4,11.06
"2014","eez","MAR","resilience",4,90.65
"2014","eez","MAR","status",4,
"2014","eez","MAR","trend",4,
"2014","eez","MAR","future",4,
"2014","eez","MAR","score",4,
"2014","eez","AO","pressures",4,9.27
"2014","eez","AO","resilience",4,84.81
"2014","eez","AO","status",4,79.28
"2014","eez","AO","trend",4,0
"2014","eez","AO","future",4,99.05
"2014","eez","AO","score",4,89.16
"2014","eez","NP","pressures",4,
"2014","eez","NP","resilience",4,
"2014","eez","NP","status",4,
"2014","eez","NP","trend",4,
"2014","eez","NP","future",4,
"2014","eez","NP","score",4,
"2014","eez","CS","pressures",4,
"2014","eez","CS","resilience",4,
"2014","eez","CS","status",4,
"2014","eez","CS","trend",4,
"2014","eez","CS","future",4,
"2014","eez","CS","score",4,
"2014","eez","CP","pressures",4,
"2014","eez","CP","resilience",4,
"2014","eez","CP","status",4,
"2014","eez","CP","trend",4,
"2014","eez","CP","future",4,
"2014","eez","CP","score",4,
"2014","eez","TR","pressures",4,33.97
"2014","eez","TR","resilience",4,91.04
"2014","eez","TR","status",4,
"2014","eez","TR","trend",4,
"2014","eez","TR","future",4,
"2014","eez","TR","score",4,
"2014","eez","LIV","pressures",4,
"2014","eez","LIV","resilience",4,61.65
"2014","eez","LIV","status",4,
"2014","eez","LIV","trend",4,
"2014","eez","LIV","future",4,
"2014","eez","LIV","score",4,
"2014","eez","ECO","pressures",4,
"2014","eez","ECO","resilience",4,77.47
"2014","eez","ECO","status",4,
"2014","eez","ECO","trend",4,
"2014","eez","ECO","future",4,
"2014","eez","ECO","score",4,
"2014","eez","ICO","pressures",4,13.94
"2014","eez","ICO","resilience",4,80.85
"2014","eez","ICO","status",4,
"2014","eez","ICO","trend",4,
"2014","eez","ICO","future",4,
"2014","eez","ICO","score",4,
"2014","eez","LSP","pressures",4,22.78
"2014","eez","LSP","resilience",4,91.04
"2014","eez","LSP","status",4,100
"2014","eez","LSP","trend",4,0
"2014","eez","LSP","future",4,100
"2014","eez","LSP","score",4,100
"2014","eez","CW","pressures",4,41.49
"2014","eez","CW","resilience",4,91.04
"2014","eez","CW","status",4,71.18
"2014","eez","CW","trend",4,0
"2014","eez","CW","future",4,82.82
"2014","eez","CW","score",4,77
"2014","eez","HAB","pressures",4,9.05
"2014","eez","HAB","resilience",4,83.9
"2014","eez","HAB","status",4,100
"2014","eez","HAB","trend",4,0
"2014","eez","HAB","future",4,100
"2014","eez","HAB","score",4,100
"2014","eez","SPP","pressures",4,14.52
"2014","eez","SPP","resilience",4,80.7
"2014","eez","SPP","status",4,81.04
"2014","eez","SPP","trend",4,-0.15
"2014","eez","SPP","future",4,90.54
"2014","eez","SPP","score",4,85.79
"2014","eez","FP","pressures",4,
"2014","eez","FP","resilience",4,
"2014","eez","FP","status",4,46
"2014","eez","FP","trend",4,-0.02
"2014","eez","FP","future",4,56.8
"2014","eez","FP","score",4,51.4
"2014","eez","LE","pressures",4,
"2014","eez","LE","resilience",4,
"2014","eez","LE","status",4,
"2014","eez","LE","trend",4,
"2014","eez","LE","future",4,
"2014","eez","LE","score",4,
"2014","eez","SP","pressures",4,
"2014","eez","SP","resilience",4,
"2014","eez","SP","status",4,100
"2014","eez","SP","trend",4,0
"2014","eez","SP","future",4,100
"2014","eez","SP","score",4,100
"2014","eez","BD","pressures",4,
"2014","eez","BD","resilience",4,
"2014","eez","BD","status",4,90.52
"2014","eez","BD","trend",4,-0.07
"2014","eez","BD","future",4,95.27
"2014","eez","BD","score",4,92.9
"2014","eez","Index","future",4,86.79
"2014","eez","Index","score",4,82.09
"2014","eez","FIS","pressures",5,15.56
"2014","eez","FIS","resilience",5,66.55
"2014","eez","FIS","status",5,94
"2014","eez","FIS","trend",5,0.1
"2014","eez","FIS","future",5,100
"2014","eez","FIS","score",5,97
"2014","eez","MAR","pressures",5,15.56
"2014","eez","MAR","resilience",5,63
"2014","eez","MAR","status",5,19.63
"2014","eez","MAR","trend",5,-0.09
"2014","eez","MAR","future",5,21.52
"2014","eez","MAR","score",5,20.57
"2014","eez","AO","pressures",5,13.75
"2014","eez","AO","resilience",5,66.97
"2014","eez","AO","status",5,57.1
"2014","eez","AO","trend",5,0
"2014","eez","AO","future",5,67.14
"2014","eez","AO","score",5,62.12
"2014","eez","NP","pressures",5,16.75
"2014","eez","NP","resilience",5,63.97
"2014","eez","NP","status",5,99.96
"2014","eez","NP","trend",5,0.01
"2014","eez","NP","future",5,100
"2014","eez","NP","score",5,99.98
"2014","eez","CS","pressures",5,21.05
"2014","eez","CS","resilience",5,54.72
"2014","eez","CS","status",5,73.41
"2014","eez","CS","trend",5,-1
"2014","eez","CS","future",5,32.38
"2014","eez","CS","score",5,52.9
"2014","eez","CP","pressures",5,28.98
"2014","eez","CP","resilience",5,54.72
"2014","eez","CP","status",5,60.8
"2014","eez","CP","trend",5,-0.1
"2014","eez","CP","future",5,61.82
"2014","eez","CP","score",5,61.31
"2014","eez","TR","pressures",5,39.09
"2014","eez","TR","resilience",5,62.84
"2014","eez","TR","status",5,61.95
"2014","eez","TR","trend",5,0
"2014","eez","TR","future",5,66.85
"2014","eez","TR","score",5,64.4
"2014","eez","LIV","pressures",5,14.7
"2014","eez","LIV","resilience",5,52.92
"2014","eez","LIV","status",5,100
"2014","eez","LIV","trend",5,0.99
"2014","eez","LIV","future",5,100
"2014","eez","LIV","score",5,100
"2014","eez","ECO","pressures",5,14.65
"2014","eez","ECO","resilience",5,73.21
"2014","eez","ECO","status",5,85.22
"2014","eez","ECO","trend",5,-0.02
"2014","eez","ECO","future",5,100
"2014","eez","ECO","score",5,92.61
"2014","eez","ICO","pressures",5,19.72
"2014","eez","ICO","resilience",5,65.86
"2014","eez","ICO","status",5,64
"2014","eez","ICO","trend",5,-0.22
"2014","eez","ICO","future",5,64.22
"2014","eez","ICO","score",5,64.11
"2014","eez","LSP","pressures",5,27.81
"2014","eez","LSP","resilience",5,62.87
"2014","eez","LSP","status",5,5.25
"2014","eez","LSP","trend",5,0
"2014","eez","LSP","future",5,5.85
"2014","eez","LSP","score",5,5.55
"2014","eez","CW","pressures",5,47.36
"2014","eez","CW","resilience",5,62.84
"2014","eez","CW","status",5,77.11
"2014","eez","CW","trend",5,-0.15
"2014","eez","CW","future",5,73.51
"2014","eez","CW","score",5,75.31
"2014","eez","HAB","pressures",5,17.66
"2014","eez","HAB","resilience",5,68.77
"2014","eez","HAB","status",5,81.27
"2014","eez","HAB","trend",5,-0.36
"2014","eez","HAB","future",5,75.4
"2014","eez","HAB","score",5,78.34
"2014","eez","SPP","pressures",5,20.96
"2014","eez","SPP","resilience",5,55.99
"2014","eez","SPP","status",5,84.75
"2014","eez","SPP","trend",5,-0.27
"2014","eez","SPP","future",5,78.97
"2014","eez","SPP","score",5,81.86
"2014","eez","FP","pressures",5,
"2014","eez","FP","resilience",5,
"2014","eez","FP","status",5,71.59
"2014","eez","FP","trend",5,0.04
"2014","eez","FP","future",5,76.35
"2014","eez","FP","score",5,73.97
"2014","eez","LE","pressures",5,
"2014","eez","LE","resilience",5,
"2014","eez","LE","status",5,92.61
"2014","eez","LE","trend",5,0.48
"2014","eez","LE","future",5,100
"2014","eez","LE","score",5,96.31
"2014","eez","SP","pressures",5,
"2014","eez","SP","resilience",5,
"2014","eez","SP","status",5,34.62
"2014","eez","SP","trend",5,-0.11
"2014","eez","SP","future",5,35.03
"2014","eez","SP","score",5,34.83
"2014","eez","BD","pressures",5,
"2014","eez","BD","resilience",5,
"2014","eez","BD","status",5,83.01
"2014","eez","BD","trend",5,-0.32
"2014","eez","BD","future",5,77.19
"2014","eez","BD","score",5,80.1
"2014","eez","Index","future",5,69.03
"2014","eez","Index","score",5,70.12
"2014","eez","FIS","pressures",6,24.98
"2014","eez","FIS","resilience",6,57.57
"2014","eez","FIS","status",6,83
"2014","eez","FIS","trend",6,0.21
"2014","eez","FIS","future",6,100
"2014","eez","FIS","score",6,91.5
"2014","eez","MAR","pressures",6,25.75
"2014","eez","MAR","resilience",6,61.69
"2014","eez","MAR","status",6,0.16
"2014","eez","MAR","trend",6,0
"2014","eez","MAR","future",6,0.18
"2014","eez","MAR","score",6,0.17
"2014","eez","AO","pressures",6,23.63
"2014","eez","AO","resilience",6,58.39
"2014","eez","AO","status",6,42.34
"2014","eez","AO","trend",6,0
"2014","eez","AO","future",6,47.19
"2014","eez","AO","score",6,44.76
"2014","eez","NP","pressures",6,36.49
"2014","eez","NP","resilience",6,63.55
"2014","eez","NP","status",6,47.55
"2014","eez","NP","trend",6,0
"2014","eez","NP","future",6,51.8
"2014","eez","NP","score",6,49.67
"2014","eez","CS","pressures",6,33.8
"2014","eez","CS","resilience",6,47.13
"2014","eez","CS","status",6,85.5
"2014","eez","CS","trend",6,-0.83
"2014","eez","CS","future",6,41.52
"2014","eez","CS","score",6,63.51
"2014","eez","CP","pressures",6,40.17
"2014","eez","CP","resilience",6,47.13
"2014","eez","CP","status",6,43.01
"2014","eez","CP","trend",6,-0.83
"2014","eez","CP","future",6,19.98
"2014","eez","CP","score",6,31.49
"2014","eez","TR","pressures",6,60.62
"2014","eez","TR","resilience",6,52.32
"2014","eez","TR","status",6,100
"2014","eez","TR","trend",6,0
"2014","eez","TR","future",6,97.45
"2014","eez","TR","score",6,98.72
"2014","eez","LIV","pressures",6,30.5
"2014","eez","LIV","resilience",6,45.85
"2014","eez","LIV","status",6,100
"2014","eez","LIV","trend",6,0.97
"2014","eez","LIV","future",6,100
"2014","eez","LIV","score",6,100
"2014","eez","ECO","pressures",6,28.19
"2014","eez","ECO","resilience",6,63.75
"2014","eez","ECO","status",6,100
"2014","eez","ECO","trend",6,0.42
"2014","eez","ECO","future",6,100
"2014","eez","ECO","score",6,100
"2014","eez","ICO","pressures",6,29.94
"2014","eez","ICO","resilience",6,60.86
"2014","eez","ICO","status",6,60
"2014","eez","ICO","trend",6,-0.36
"2014","eez","ICO","future",6,51.77
"2014","eez","ICO","score",6,55.88
"2014","eez","LSP","pressures",6,38.49
"2014","eez","LSP","resilience",6,56.86
"2014","eez","LSP","status",6,2.98
"2014","eez","LSP","trend",6,0
"2014","eez","LSP","future",6,3.16
"2014","eez","LSP","score",6,3.07
"2014","eez","CW","pressures",6,72.68
"2014","eez","CW","resilience",6,52.32
"2014","eez","CW","status",6,69.93
"2014","eez","CW","trend",6,0.03
"2014","eez","CW","future",6,66.68
"2014","eez","CW","score",6,68.3
"2014","eez","HAB","pressures",6,27.97
"2014","eez","HAB","resilience",6,61.59
"2014","eez","HAB","status",6,91.31
"2014","eez","HAB","trend",6,-0.42
"2014","eez","HAB","future",6,75.95
"2014","eez","HAB","score",6,83.63
"2014","eez","SPP","pressures",6,30.57
"2014","eez","SPP","resilience",6,55.82
"2014","eez","SPP","status",6,85.45
"2014","eez","SPP","trend",6,-0.3
"2014","eez","SPP","future",6,75.61
"2014","eez","SPP","score",6,80.53
"2014","eez","FP","pressures",6,
"2014","eez","FP","resilience",6,
"2014","eez","FP","status",6,82.89
"2014","eez","FP","trend",6,0.21
"2014","eez","FP","future",6,99.87
"2014","eez","FP","score",6,91.38
"2014","eez","LE","pressures",6,
"2014","eez","LE","resilience",6,
"2014","eez","LE","status",6,100
"2014","eez","LE","trend",6,0.7
"2014","eez","LE","future",6,100
"2014","eez","LE","score",6,100
"2014","eez","SP","pressures",6,
"2014","eez","SP","resilience",6,
"2014","eez","SP","status",6,31.49
"2014","eez","SP","trend",6,-0.18
"2014","eez","SP","future",6,27.46
"2014","eez","SP","score",6,29.48
"2014","eez","BD","pressures",6,
"2014","eez","BD","resilience",6,
"2014","eez","BD","status",6,88.38
"2014","eez","BD","trend",6,-0.36
"2014","eez","BD","future",6,75.78
"2014","eez","BD","score",6,82.08
"2014","eez","Index","future",6,62.77
"2014","eez","Index","score",6,65.94
"2014","eez","FIS","pressures",7,31.13
"2014","eez","FIS","resilience",7,54.47
"2014","eez","FIS","status",7,96
"2014","eez","FIS","trend",7,0.38
"2014","eez","FIS","future",7,100
"2014","eez","FIS","score",7,98
"2014","eez","MAR","pressures",7,33.46
"2014","eez","MAR","resilience",7,70.49
"2014","eez","MAR","status",7,0
"2014","eez","MAR","trend",7,0
"2014","eez","MAR","future",7,0
"2014","eez","MAR","score",7,0
"2014","eez","AO","pressures",7,31.11
"2014","eez","AO","resilience",7,55.29
"2014","eez","AO","status",7,41.93
"2014","eez","AO","trend",7,0
"2014","eez","AO","future",7,45.28
"2014","eez","AO","score",7,43.6
"2014","eez","NP","pressures",7,39.74
"2014","eez","NP","resilience",7,63.24
"2014","eez","NP","status",7,58.47
"2014","eez","NP","trend",7,0.2
"2014","eez","NP","future",7,70.72
"2014","eez","NP","score",7,64.59
"2014","eez","CS","pressures",7,40.05
"2014","eez","CS","resilience",7,55.29
"2014","eez","CS","status",7,71.18
"2014","eez","CS","trend",7,-1
"2014","eez","CS","future",7,27.07
"2014","eez","CS","score",7,49.12
"2014","eez","CP","pressures",7,46.64
"2014","eez","CP","resilience",7,55.29
"2014","eez","CP","status",7,55.04
"2014","eez","CP","trend",7,0.09
"2014","eez","CP","future",7,60.01
"2014","eez","CP","score",7,57.53
"2014","eez","TR","pressures",7,70.53
"2014","eez","TR","resilience",7,70.49
"2014","eez","TR","status",7,18.99
"2014","eez","TR","trend",7,0
"2014","eez","TR","future",7,19
"2014","eez","TR","score",7,19
"2014","eez","LIV","pressures",7,35.97
"2014","eez","LIV","resilience",7,38.04
"2014","eez","LIV","status",7,100
"2014","eez","LIV","trend",7,1
"2014","eez","LIV","future",7,100
"2014","eez","LIV","score",7,100
"2014","eez","ECO","pressures",7,34.9
"2014","eez","ECO","resilience",7,56.92
"2014","eez","ECO","status",7,100
"2014","eez","ECO","trend",7,0.03
"2014","eez","ECO","future",7,100
"2014","eez","ECO","score",7,100
"2014","eez","ICO","pressures",7,36.9
"2014","eez","ICO","resilience",7,58.63
"2014","eez","ICO","status",7,60
"2014","eez","ICO","trend",7,-0.39
"2014","eez","ICO","future",7,48.67
"2014","eez","ICO","score",7,54.33
"2014","eez","LSP","pressures",7,46.09
"2014","eez","LSP","resilience",7,69.35
"2014","eez","LSP","status",7,18.74
"2014","eez","LSP","trend",7,0
"2014","eez","LSP","future",7,20.18
"2014","eez","LSP","score",7,19.46
"2014","eez","CW","pressures",7,79.51
"2014","eez","CW","resilience",7,70.49
"2014","eez","CW","status",7,68.39
"2014","eez","CW","trend",7,0.04
"2014","eez","CW","future",7,68.14
"2014","eez","CW","score",7,68.27
"2014","eez","HAB","pressures",7,35.27
"2014","eez","HAB","resilience",7,59.85
"2014","eez","HAB","status",7,78.5
"2014","eez","HAB","trend",7,-0.26
"2014","eez","HAB","future",7,70.98
"2014","eez","HAB","score",7,74.74
"2014","eez","SPP","pressures",7,36.82
"2014","eez","SPP","resilience",7,57.83
"2014","eez","SPP","status",7,85.93
"2014","eez","SPP","trend",7,-0.29
"2014","eez","SPP","future",7,75.44
"2014","eez","SPP","score",7,80.69
"2014","eez","FP","pressures",7,
"2014","eez","FP","resilience",7,
"2014","eez","FP","status",7,96
"2014","eez","FP","trend",7,0.38
"2014","eez","FP","future",7,100
"2014","eez","FP","score",7,98
"2014","eez","LE","pressures",7,
"2014","eez","LE","resilience",7,
"2014","eez","LE","status",7,100
"2014","eez","LE","trend",7,0.52
"2014","eez","LE","future",7,100
"2014","eez","LE","score",7,100
"2014","eez","SP","pressures",7,
