"rgn_id","habitat","extent_rank","layer"
5,"mangrove",47096.1606128606,"element_wts_cs_km2_x_storage"
6,"mangrove",1577.96414424532,"element_wts_cs_km2_x_storage"
7,"mangrove",71858.0594917873,"element_wts_cs_km2_x_storage"
8,"mangrove",8011.20257847628,"element_wts_cs_km2_x_storage"
9,"mangrove",12623.7131539626,"element_wts_cs_km2_x_storage"
11,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
14,"mangrove",364.145571748923,"element_wts_cs_km2_x_storage"
15,"mangrove",394855.181633081,"element_wts_cs_km2_x_storage"
16,"mangrove",1390429.17479463,"element_wts_cs_km2_x_storage"
17,"mangrove",624388.273692152,"element_wts_cs_km2_x_storage"
18,"mangrove",69551.8042040441,"element_wts_cs_km2_x_storage"
24,"mangrove",86545.2642189938,"element_wts_cs_km2_x_storage"
25,"mangrove",350793.567451462,"element_wts_cs_km2_x_storage"
26,"mangrove",80718.9350710111,"element_wts_cs_km2_x_storage"
28,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
29,"mangrove",1092.43671524677,"element_wts_cs_km2_x_storage"
31,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
35,"mangrove",849.673000747485,"element_wts_cs_km2_x_storage"
37,"mangrove",606.909286248203,"element_wts_cs_km2_x_storage"
39,"mangrove",364.145571748923,"element_wts_cs_km2_x_storage"
40,"mangrove",24761.8988789267,"element_wts_cs_km2_x_storage"
41,"mangrove",413305.223935027,"element_wts_cs_km2_x_storage"
42,"mangrove",384901.86933861,"element_wts_cs_km2_x_storage"
43,"mangrove",75985.042638275,"element_wts_cs_km2_x_storage"
44,"mangrove",4976.65614723527,"element_wts_cs_km2_x_storage"
45,"mangrove",9710.54857997125,"element_wts_cs_km2_x_storage"
46,"mangrove",1335.20042974605,"element_wts_cs_km2_x_storage"
47,"mangrove",1942.10971599425,"element_wts_cs_km2_x_storage"
48,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
49,"mangrove",1456.58228699569,"element_wts_cs_km2_x_storage"
50,"mangrove",9710.54857997125,"element_wts_cs_km2_x_storage"
52,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
53,"mangrove",111914.072384169,"element_wts_cs_km2_x_storage"
54,"mangrove",10438.8397234691,"element_wts_cs_km2_x_storage"
64,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
65,"mangrove",85452.8275037471,"element_wts_cs_km2_x_storage"
66,"mangrove",180009.294301217,"element_wts_cs_km2_x_storage"
96,"mangrove",210840.286042626,"element_wts_cs_km2_x_storage"
97,"mangrove",26461.2448804216,"element_wts_cs_km2_x_storage"
99,"mangrove",4126.98314648779,"element_wts_cs_km2_x_storage"
100,"mangrove",2791.78271674173,"element_wts_cs_km2_x_storage"
102,"mangrove",4248.36500373742,"element_wts_cs_km2_x_storage"
103,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
104,"mangrove",35564.8841741448,"element_wts_cs_km2_x_storage"
106,"mangrove",24761.8988789267,"element_wts_cs_km2_x_storage"
110,"mangrove",210597.522328127,"element_wts_cs_km2_x_storage"
111,"mangrove",21241.8250186871,"element_wts_cs_km2_x_storage"
112,"mangrove",497301.469151778,"element_wts_cs_km2_x_storage"
113,"mangrove",5826.32914798276,"element_wts_cs_km2_x_storage"
114,"mangrove",19542.4790171922,"element_wts_cs_km2_x_storage"
115,"mangrove",26461.2448804216,"element_wts_cs_km2_x_storage"
116,"mangrove",12502.331296713,"element_wts_cs_km2_x_storage"
117,"mangrove",242.763714499282,"element_wts_cs_km2_x_storage"
120,"mangrove",1335.20042974605,"element_wts_cs_km2_x_storage"
122,"mangrove",242.763714499282,"element_wts_cs_km2_x_storage"
123,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
125,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
126,"mangrove",11774.0401532152,"element_wts_cs_km2_x_storage"
129,"mangrove",214724.505474614,"element_wts_cs_km2_x_storage"
130,"mangrove",51465.9074738476,"element_wts_cs_km2_x_storage"
131,"mangrove",104752.54280644,"element_wts_cs_km2_x_storage"
132,"mangrove",395704.854633829,"element_wts_cs_km2_x_storage"
133,"mangrove",82782.426644255,"element_wts_cs_km2_x_storage"
134,"mangrove",52194.1986173455,"element_wts_cs_km2_x_storage"
135,"mangrove",1382660.73593066,"element_wts_cs_km2_x_storage"
136,"mangrove",36778.7027466411,"element_wts_cs_km2_x_storage"
137,"mangrove",210354.758613628,"element_wts_cs_km2_x_storage"
138,"mangrove",7282.91143497844,"element_wts_cs_km2_x_storage"
139,"mangrove",392670.308202587,"element_wts_cs_km2_x_storage"
140,"mangrove",7161.5295777288,"element_wts_cs_km2_x_storage"
147,"mangrove",485.527428998563,"element_wts_cs_km2_x_storage"
151,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
152,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
155,"mangrove",1820.72785874461,"element_wts_cs_km2_x_storage"
162,"mangrove",42969.1774663728,"element_wts_cs_km2_x_storage"
163,"mangrove",324332.32257104,"element_wts_cs_km2_x_storage"
164,"mangrove",72100.8232062866,"element_wts_cs_km2_x_storage"
166,"mangrove",12745.0950112123,"element_wts_cs_km2_x_storage"
167,"mangrove",40905.6858931289,"element_wts_cs_km2_x_storage"
168,"mangrove",110943.017526172,"element_wts_cs_km2_x_storage"
169,"mangrove",89822.5743647341,"element_wts_cs_km2_x_storage"
171,"mangrove",1598113.53254876,"element_wts_cs_km2_x_storage"
190,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
191,"mangrove",14687.2047272065,"element_wts_cs_km2_x_storage"
193,"mangrove",369729.137182405,"element_wts_cs_km2_x_storage"
194,"mangrove",298842.132548616,"element_wts_cs_km2_x_storage"
195,"mangrove",7647.05700672737,"element_wts_cs_km2_x_storage"
196,"mangrove",1177161.25160702,"element_wts_cs_km2_x_storage"
197,"mangrove",276993.39824368,"element_wts_cs_km2_x_storage"
198,"mangrove",248468.661790014,"element_wts_cs_km2_x_storage"
199,"mangrove",32773.101457403,"element_wts_cs_km2_x_storage"
200,"mangrove",39570.4854633829,"element_wts_cs_km2_x_storage"
202,"mangrove",152941.140134548,"element_wts_cs_km2_x_storage"
203,"mangrove",481279.063994825,"element_wts_cs_km2_x_storage"
204,"mangrove",625602.092264649,"element_wts_cs_km2_x_storage"
205,"mangrove",746377.040228041,"element_wts_cs_km2_x_storage"
206,"mangrove",726349.03378185,"element_wts_cs_km2_x_storage"
207,"mangrove",260728.229372228,"element_wts_cs_km2_x_storage"
208,"mangrove",971.054857997125,"element_wts_cs_km2_x_storage"
209,"mangrove",28646.1183109152,"element_wts_cs_km2_x_storage"
210,"mangrove",1092.43671524677,"element_wts_cs_km2_x_storage"
212,"mangrove",364.145571748923,"element_wts_cs_km2_x_storage"
214,"mangrove",364.145571748923,"element_wts_cs_km2_x_storage"
216,"mangrove",4067627.41829271,"element_wts_cs_km2_x_storage"
231,"mangrove",971.054857997125,"element_wts_cs_km2_x_storage"
237,"mangrove",242.763714499282,"element_wts_cs_km2_x_storage"
245,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
247,"mangrove",14808.5865844561,"element_wts_cs_km2_x_storage"
250,"mangrove",242.763714499282,"element_wts_cs_km2_x_storage"
1,"seagrass",17969.9099080001,"element_wts_cs_km2_x_storage"
2,"seagrass",13235.5379370683,"element_wts_cs_km2_x_storage"
5,"seagrass",1919448.0289839,"element_wts_cs_km2_x_storage"
6,"seagrass",113187.039096624,"element_wts_cs_km2_x_storage"
7,"seagrass",104721.70551784,"element_wts_cs_km2_x_storage"
8,"seagrass",94265.5487145558,"element_wts_cs_km2_x_storage"
9,"seagrass",132416.343169318,"element_wts_cs_km2_x_storage"
11,"seagrass",43963.6727471401,"element_wts_cs_km2_x_storage"
13,"seagrass",256893.378188267,"element_wts_cs_km2_x_storage"
14,"seagrass",103577.078323958,"element_wts_cs_km2_x_storage"
15,"seagrass",1249140.93471179,"element_wts_cs_km2_x_storage"
16,"seagrass",5258279.4855563,"element_wts_cs_km2_x_storage"
17,"seagrass",1513289.62973723,"element_wts_cs_km2_x_storage"
18,"seagrass",154712.511244195,"element_wts_cs_km2_x_storage"
25,"seagrass",162439.975526765,"element_wts_cs_km2_x_storage"
26,"seagrass",163489.253255546,"element_wts_cs_km2_x_storage"
28,"seagrass",105651.263191975,"element_wts_cs_km2_x_storage"
29,"seagrass",123954.345108832,"element_wts_cs_km2_x_storage"
37,"seagrass",28854.2763734386,"element_wts_cs_km2_x_storage"
39,"seagrass",271648.124328098,"element_wts_cs_km2_x_storage"
40,"seagrass",239926.334070099,"element_wts_cs_km2_x_storage"
41,"seagrass",61185.8740281836,"element_wts_cs_km2_x_storage"
42,"seagrass",622946.86814518,"element_wts_cs_km2_x_storage"
43,"seagrass",14749.2002400706,"element_wts_cs_km2_x_storage"
45,"seagrass",9094.63563085191,"element_wts_cs_km2_x_storage"
47,"seagrass",2352497.46489361,"element_wts_cs_km2_x_storage"
49,"seagrass",401127.294271098,"element_wts_cs_km2_x_storage"
50,"seagrass",21677280.513286,"element_wts_cs_km2_x_storage"
51,"seagrass",146776.80607478,"element_wts_cs_km2_x_storage"
52,"seagrass",76934.3432369299,"element_wts_cs_km2_x_storage"
54,"seagrass",85341.8954708707,"element_wts_cs_km2_x_storage"
58,"seagrass",916278.812651945,"element_wts_cs_km2_x_storage"
61,"seagrass",415051.781034731,"element_wts_cs_km2_x_storage"
66,"seagrass",247470.013949186,"element_wts_cs_km2_x_storage"
67,"seagrass",979.023915005122,"element_wts_cs_km2_x_storage"
68,"seagrass",9484.20719550488,"element_wts_cs_km2_x_storage"
73,"seagrass",112338.295554716,"element_wts_cs_km2_x_storage"
75,"seagrass",1183684.80132939,"element_wts_cs_km2_x_storage"
76,"seagrass",65.4989408645808,"element_wts_cs_km2_x_storage"
79,"seagrass",1478.79403939066,"element_wts_cs_km2_x_storage"
80,"seagrass",52062.1272211079,"element_wts_cs_km2_x_storage"
81,"seagrass",9657.66591845059,"element_wts_cs_km2_x_storage"
82,"seagrass",3761.26797017879,"element_wts_cs_km2_x_storage"
84,"seagrass",3377.59406265813,"element_wts_cs_km2_x_storage"
96,"seagrass",737972.979807658,"element_wts_cs_km2_x_storage"
98,"seagrass",31356.5405898464,"element_wts_cs_km2_x_storage"
99,"seagrass",226419.258194138,"element_wts_cs_km2_x_storage"
102,"seagrass",207107.955242608,"element_wts_cs_km2_x_storage"
106,"seagrass",453609.263320284,"element_wts_cs_km2_x_storage"
110,"seagrass",195129.456363114,"element_wts_cs_km2_x_storage"
111,"seagrass",79401.3318414197,"element_wts_cs_km2_x_storage"
112,"seagrass",1283322.98609814,"element_wts_cs_km2_x_storage"
113,"seagrass",7257.01237828053,"element_wts_cs_km2_x_storage"
114,"seagrass",72073.8186262481,"element_wts_cs_km2_x_storage"
115,"seagrass",57862.489258806,"element_wts_cs_km2_x_storage"
116,"seagrass",66986.3360729838,"element_wts_cs_km2_x_storage"
117,"seagrass",3429.35022709888,"element_wts_cs_km2_x_storage"
118,"seagrass",1255.44921340781,"element_wts_cs_km2_x_storage"
119,"seagrass",5014.96340427161,"element_wts_cs_km2_x_storage"
120,"seagrass",20855.2732564365,"element_wts_cs_km2_x_storage"
121,"seagrass",1085.05356529475,"element_wts_cs_km2_x_storage"
122,"seagrass",658.818498991398,"element_wts_cs_km2_x_storage"
123,"seagrass",43776.3091730799,"element_wts_cs_km2_x_storage"
124,"seagrass",7882.13207455288,"element_wts_cs_km2_x_storage"
125,"seagrass",880.56211533638,"element_wts_cs_km2_x_storage"
126,"seagrass",896.054278112656,"element_wts_cs_km2_x_storage"
129,"seagrass",822961.082166661,"element_wts_cs_km2_x_storage"
131,"seagrass",462167.061879981,"element_wts_cs_km2_x_storage"
132,"seagrass",36003.5784031261,"element_wts_cs_km2_x_storage"
133,"seagrass",253287.656009266,"element_wts_cs_km2_x_storage"
135,"seagrass",2448268.84703241,"element_wts_cs_km2_x_storage"
139,"seagrass",130856.665537346,"element_wts_cs_km2_x_storage"
140,"seagrass",111148.863678568,"element_wts_cs_km2_x_storage"
147,"seagrass",94435.6916835129,"element_wts_cs_km2_x_storage"
151,"seagrass",38495.7494567829,"element_wts_cs_km2_x_storage"
152,"seagrass",246193.631048993,"element_wts_cs_km2_x_storage"
155,"seagrass",400646.993006316,"element_wts_cs_km2_x_storage"
163,"seagrass",1158555.10440842,"element_wts_cs_km2_x_storage"
164,"seagrass",449089.173971751,"element_wts_cs_km2_x_storage"
166,"seagrass",363381.89911512,"element_wts_cs_km2_x_storage"
171,"seagrass",1532328.39094206,"element_wts_cs_km2_x_storage"
175,"seagrass",100742.261700571,"element_wts_cs_km2_x_storage"
176,"seagrass",89209.9290983386,"element_wts_cs_km2_x_storage"
177,"seagrass",5058.46894410095,"element_wts_cs_km2_x_storage"
178,"seagrass",255.256041569025,"element_wts_cs_km2_x_storage"
179,"seagrass",102586.465028712,"element_wts_cs_km2_x_storage"
180,"seagrass",12684.1418607677,"element_wts_cs_km2_x_storage"
181,"seagrass",338.750687538651,"element_wts_cs_km2_x_storage"
182,"seagrass",90308.8756323223,"element_wts_cs_km2_x_storage"
183,"seagrass",3.16252633479956,"element_wts_cs_km2_x_storage"
184,"seagrass",312414.640653864,"element_wts_cs_km2_x_storage"
185,"seagrass",35.1436517184653,"element_wts_cs_km2_x_storage"
187,"seagrass",25848.5099823504,"element_wts_cs_km2_x_storage"
188,"seagrass",91.700870622825,"element_wts_cs_km2_x_storage"
190,"seagrass",100023.380785175,"element_wts_cs_km2_x_storage"
191,"seagrass",239727.574582105,"element_wts_cs_km2_x_storage"
192,"seagrass",6228.92739105558,"element_wts_cs_km2_x_storage"
193,"seagrass",3194905.77122068,"element_wts_cs_km2_x_storage"
