"rgn_id","habitat","extent_rank","layer"
5,"mangrove",42119.5044656254,"element_wts_cs_km2_x_storage"
6,"mangrove",1942.10971599425,"element_wts_cs_km2_x_storage"
7,"mangrove",73193.2599215334,"element_wts_cs_km2_x_storage"
8,"mangrove",8618.11186472449,"element_wts_cs_km2_x_storage"
9,"mangrove",12016.8038677144,"element_wts_cs_km2_x_storage"
14,"mangrove",485.527428998563,"element_wts_cs_km2_x_storage"
15,"mangrove",375676.848187638,"element_wts_cs_km2_x_storage"
16,"mangrove",1360205.09233947,"element_wts_cs_km2_x_storage"
17,"mangrove",651213.664144323,"element_wts_cs_km2_x_storage"
18,"mangrove",71372.5320627888,"element_wts_cs_km2_x_storage"
24,"mangrove",81204.4625000097,"element_wts_cs_km2_x_storage"
25,"mangrove",311223.081988078,"element_wts_cs_km2_x_storage"
26,"mangrove",84845.9182174988,"element_wts_cs_km2_x_storage"
28,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
29,"mangrove",849.673000747485,"element_wts_cs_km2_x_storage"
31,"mangrove",242.763714499282,"element_wts_cs_km2_x_storage"
37,"mangrove",1213.81857249641,"element_wts_cs_km2_x_storage"
40,"mangrove",26704.008594921,"element_wts_cs_km2_x_storage"
41,"mangrove",416218.388509018,"element_wts_cs_km2_x_storage"
42,"mangrove",361353.78903218,"element_wts_cs_km2_x_storage"
43,"mangrove",75378.1333520268,"element_wts_cs_km2_x_storage"
44,"mangrove",3034.54643124101,"element_wts_cs_km2_x_storage"
45,"mangrove",9346.40300822234,"element_wts_cs_km2_x_storage"
46,"mangrove",971.054857997125,"element_wts_cs_km2_x_storage"
47,"mangrove",2063.49157324389,"element_wts_cs_km2_x_storage"
48,"mangrove",242.763714499282,"element_wts_cs_km2_x_storage"
49,"mangrove",1213.81857249641,"element_wts_cs_km2_x_storage"
50,"mangrove",8375.34815022521,"element_wts_cs_km2_x_storage"
52,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
53,"mangrove",89701.1925074845,"element_wts_cs_km2_x_storage"
54,"mangrove",10924.3671524677,"element_wts_cs_km2_x_storage"
65,"mangrove",85088.6819319981,"element_wts_cs_km2_x_storage"
66,"mangrove",177217.511584476,"element_wts_cs_km2_x_storage"
96,"mangrove",178188.566442473,"element_wts_cs_km2_x_storage"
97,"mangrove",26825.3904521706,"element_wts_cs_km2_x_storage"
99,"mangrove",485.527428998563,"element_wts_cs_km2_x_storage"
102,"mangrove",3762.83757473886,"element_wts_cs_km2_x_storage"
104,"mangrove",35686.2660313944,"element_wts_cs_km2_x_storage"
106,"mangrove",28039.2090246669,"element_wts_cs_km2_x_storage"
110,"mangrove",136554.589405846,"element_wts_cs_km2_x_storage"
111,"mangrove",16872.0781577001,"element_wts_cs_km2_x_storage"
112,"mangrove",474967.207417844,"element_wts_cs_km2_x_storage"
113,"mangrove",5826.32914798276,"element_wts_cs_km2_x_storage"
114,"mangrove",19299.7153026929,"element_wts_cs_km2_x_storage"
115,"mangrove",25126.0444506756,"element_wts_cs_km2_x_storage"
116,"mangrove",13109.2405829612,"element_wts_cs_km2_x_storage"
117,"mangrove",242.763714499282,"element_wts_cs_km2_x_storage"
120,"mangrove",1456.58228699569,"element_wts_cs_km2_x_storage"
122,"mangrove",242.763714499282,"element_wts_cs_km2_x_storage"
123,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
125,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
126,"mangrove",8132.58443572593,"element_wts_cs_km2_x_storage"
129,"mangrove",213874.832473867,"element_wts_cs_km2_x_storage"
130,"mangrove",50737.6163303498,"element_wts_cs_km2_x_storage"
131,"mangrove",103174.578662195,"element_wts_cs_km2_x_storage"
132,"mangrove",322997.122141294,"element_wts_cs_km2_x_storage"
133,"mangrove",79626.4983557643,"element_wts_cs_km2_x_storage"
134,"mangrove",51951.4349028463,"element_wts_cs_km2_x_storage"
135,"mangrove",1344789.59646877,"element_wts_cs_km2_x_storage"
136,"mangrove",35564.8841741448,"element_wts_cs_km2_x_storage"
137,"mangrove",190933.661453684,"element_wts_cs_km2_x_storage"
138,"mangrove",4369.74686098707,"element_wts_cs_km2_x_storage"
139,"mangrove",389757.143628597,"element_wts_cs_km2_x_storage"
140,"mangrove",7647.05700672737,"element_wts_cs_km2_x_storage"
152,"mangrove",242.763714499282,"element_wts_cs_km2_x_storage"
155,"mangrove",1456.58228699569,"element_wts_cs_km2_x_storage"
162,"mangrove",43697.4686098707,"element_wts_cs_km2_x_storage"
163,"mangrove",264126.921375218,"element_wts_cs_km2_x_storage"
164,"mangrove",66395.8759155534,"element_wts_cs_km2_x_storage"
166,"mangrove",12623.7131539626,"element_wts_cs_km2_x_storage"
167,"mangrove",41512.5951793771,"element_wts_cs_km2_x_storage"
168,"mangrove",104145.633520192,"element_wts_cs_km2_x_storage"
169,"mangrove",71129.7683482894,"element_wts_cs_km2_x_storage"
171,"mangrove",1528561.72834472,"element_wts_cs_km2_x_storage"
190,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
191,"mangrove",11774.0401532152,"element_wts_cs_km2_x_storage"
193,"mangrove",358197.86074369,"element_wts_cs_km2_x_storage"
194,"mangrove",304425.697982098,"element_wts_cs_km2_x_storage"
195,"mangrove",8496.73000747485,"element_wts_cs_km2_x_storage"
196,"mangrove",966685.111136139,"element_wts_cs_km2_x_storage"
197,"mangrove",268132.522664456,"element_wts_cs_km2_x_storage"
198,"mangrove",248590.043647265,"element_wts_cs_km2_x_storage"
199,"mangrove",35443.5023168952,"element_wts_cs_km2_x_storage"
200,"mangrove",53772.1627615908,"element_wts_cs_km2_x_storage"
202,"mangrove",153426.667563546,"element_wts_cs_km2_x_storage"
203,"mangrove",403230.529783306,"element_wts_cs_km2_x_storage"
204,"mangrove",562847.672066584,"element_wts_cs_km2_x_storage"
205,"mangrove",696367.715041188,"element_wts_cs_km2_x_storage"
206,"mangrove",705228.590620413,"element_wts_cs_km2_x_storage"
207,"mangrove",225770.254484332,"element_wts_cs_km2_x_storage"
208,"mangrove",849.673000747485,"element_wts_cs_km2_x_storage"
209,"mangrove",21727.3524476857,"element_wts_cs_km2_x_storage"
210,"mangrove",971.054857997125,"element_wts_cs_km2_x_storage"
214,"mangrove",364.145571748923,"element_wts_cs_km2_x_storage"
216,"mangrove",3709186.79383452,"element_wts_cs_km2_x_storage"
231,"mangrove",606.909286248203,"element_wts_cs_km2_x_storage"
237,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
245,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
247,"mangrove",14565.8228699569,"element_wts_cs_km2_x_storage"
1,"seagrass",17969.9099080001,"element_wts_cs_km2_x_storage"
2,"seagrass",13235.5379370683,"element_wts_cs_km2_x_storage"
5,"seagrass",1919448.0289839,"element_wts_cs_km2_x_storage"
6,"seagrass",113187.039096624,"element_wts_cs_km2_x_storage"
7,"seagrass",104721.70551784,"element_wts_cs_km2_x_storage"
8,"seagrass",94265.5487145558,"element_wts_cs_km2_x_storage"
9,"seagrass",132416.343169318,"element_wts_cs_km2_x_storage"
11,"seagrass",43963.6727471401,"element_wts_cs_km2_x_storage"
13,"seagrass",256893.378188267,"element_wts_cs_km2_x_storage"
14,"seagrass",103577.078323958,"element_wts_cs_km2_x_storage"
15,"seagrass",1249140.93471179,"element_wts_cs_km2_x_storage"
16,"seagrass",5258279.4855563,"element_wts_cs_km2_x_storage"
17,"seagrass",1513289.62973723,"element_wts_cs_km2_x_storage"
18,"seagrass",154712.511244195,"element_wts_cs_km2_x_storage"
25,"seagrass",162439.975526765,"element_wts_cs_km2_x_storage"
26,"seagrass",163489.253255546,"element_wts_cs_km2_x_storage"
28,"seagrass",105651.263191975,"element_wts_cs_km2_x_storage"
29,"seagrass",123954.345108832,"element_wts_cs_km2_x_storage"
37,"seagrass",28854.2763734386,"element_wts_cs_km2_x_storage"
39,"seagrass",271648.124328098,"element_wts_cs_km2_x_storage"
40,"seagrass",239926.334070099,"element_wts_cs_km2_x_storage"
41,"seagrass",61185.8740281836,"element_wts_cs_km2_x_storage"
42,"seagrass",622946.86814518,"element_wts_cs_km2_x_storage"
43,"seagrass",14749.2002400706,"element_wts_cs_km2_x_storage"
45,"seagrass",9094.63563085191,"element_wts_cs_km2_x_storage"
47,"seagrass",2352497.46489361,"element_wts_cs_km2_x_storage"
