"rgn_name","rgn_id","product","year","tonnes","tonnes_rel","usd","usd_rel","usd_peak_product_weight"
"New Caledonia",5,"ornamentals",1984,2,0.512820512820513,22.6666666666667,0.227920227920228,0.110589085652331
"New Caledonia",5,"ornamentals",1985,2.75,0.705128205128205,32.5,0.326797385620915,0.110589085652331
"New Caledonia",5,"ornamentals",1986,2,0.512820512820513,26.75,0.268979386626445,0.110589085652331
"New Caledonia",5,"ornamentals",1987,2,0.512820512820513,26.75,0.268979386626445,0.110589085652331
"New Caledonia",5,"ornamentals",1988,1.25,0.32051282051282,15.5,0.155857214680744,0.110589085652331
"New Caledonia",5,"ornamentals",1989,0,0,0,0,0.110589085652331
"New Caledonia",5,"ornamentals",1990,0,0,0,0,0.110589085652331
"New Caledonia",5,"ornamentals",1991,0,0,0,0,0.110589085652331
"New Caledonia",5,"ornamentals",1992,0,0,0,0,0.110589085652331
"New Caledonia",5,"ornamentals",1993,0,0,0,0,0.110589085652331
"New Caledonia",5,"ornamentals",1994,0,0,0,0,0.110589085652331
"New Caledonia",5,"ornamentals",1995,1,0.256410256410256,32.75,0.329311211664153,0.110589085652331
"New Caledonia",5,"ornamentals",1996,2.25,0.576923076923077,60.5,0.608345902463549,0.110589085652331
"New Caledonia",5,"ornamentals",1997,2.5,0.641025641025641,65.5,0.658622423328306,0.110589085652331
"New Caledonia",5,"ornamentals",1998,4.25,1,89.5,0.899949723479135,0.110589085652331
"New Caledonia",5,"ornamentals",1999,5,1,84.75,0.852187028657617,0.110589085652331
"New Caledonia",5,"ornamentals",2000,4.75,1,78.75,0.791855203619909,0.110589085652331
"New Caledonia",5,"ornamentals",2001,5.75,1,100,1,0.110589085652331
"New Caledonia",5,"ornamentals",2002,5.25,1,106,1,0.110589085652331
"New Caledonia",5,"ornamentals",2003,4.5,1,104.5,1,0.110589085652331
"New Caledonia",5,"ornamentals",2004,4.25,1,108,1,0.110589085652331
"New Caledonia",5,"ornamentals",2005,4,1,110,1,0.110589085652331
"New Caledonia",5,"ornamentals",2006,3.75,0.961538461538461,115.25,1,0.110589085652331
"New Caledonia",5,"ornamentals",2007,3.5,0.897435897435897,121.75,1,0.110589085652331
"New Caledonia",5,"ornamentals",2008,4.25,1,142,1,0.110589085652331
"New Caledonia",5,"ornamentals",2009,4.75,1,144.75,1,0.110589085652331
"New Caledonia",5,"ornamentals",2010,5,1,146,1,0.110589085652331
"New Caledonia",5,"ornamentals",2011,6,1,153,1,0.110589085652331
"New Caledonia",5,"shells",1999,179,1,408.666666666667,0.510945102574522,0.889410914347669
"New Caledonia",5,"shells",2000,153.75,1,366,0.45760010002188,0.889410914347669
"New Caledonia",5,"shells",2001,154.25,1,369.5,0.461976057262526,0.889410914347669
"New Caledonia",5,"shells",2002,160.25,1,407.25,0.509173881786641,0.889410914347669
"New Caledonia",5,"shells",2003,112.75,0.769230769230769,446.5,0.558247116556747,0.889410914347669
"New Caledonia",5,"shells",2004,140,0.955142418557053,669.25,0.836745538086456,0.889410914347669
"New Caledonia",5,"shells",2005,164.5,1,852.25,1,0.889410914347669
"New Caledonia",5,"shells",2006,184.25,1,1012.25,1,0.889410914347669
"New Caledonia",5,"shells",2007,215.25,1,1211.5,1,0.889410914347669
"New Caledonia",5,"shells",2008,225.5,1,1230.5,1,0.889410914347669
"New Caledonia",5,"shells",2009,212.25,1,1134.25,1,0.889410914347669
"New Caledonia",5,"shells",2010,216.666666666667,1,1137.66666666667,1,0.889410914347669
"New Caledonia",5,"shells",2011,186.5,1,958.5,1,0.889410914347669
"Vanuatu",6,"corals",1998,24.3333333333333,0.788124156545209,29.3333333333333,0.433925049309665,0.148713060057197
"Vanuatu",6,"corals",1999,25.5,0.825910931174089,46.75,0.691568047337278,0.148713060057197
"Vanuatu",6,"corals",2000,34,1,52.5,0.776627218934911,0.148713060057197
"Vanuatu",6,"corals",2001,37.75,1,93.75,1,0.148713060057197
"Vanuatu",6,"corals",2002,46.75,1,104,1,0.148713060057197
"Vanuatu",6,"corals",2003,47.5,1,83,1,0.148713060057197
"Vanuatu",6,"corals",2004,32.75,1,68.75,1,0.148713060057197
"Vanuatu",6,"corals",2005,17,0.550607287449393,14,0.207100591715976,0.148713060057197
"Vanuatu",6,"corals",2006,8,0.259109311740891,3.75,0.0554733727810651,0.148713060057197
"Vanuatu",6,"corals",2007,0,0,0,0,0.148713060057197
"Vanuatu",6,"corals",2008,0,0,0,0,0.148713060057197
"Vanuatu",6,"corals",2009,0,0,0,0,0.148713060057197
"Vanuatu",6,"corals",2010,0,0,0,0,0.148713060057197
"Vanuatu",6,"corals",2011,0,0,0,0,0.148713060057197
"Vanuatu",6,"ornamentals",2003,,1,501,1,0.716396568160153
"Vanuatu",6,"ornamentals",2004,,1,375.75,1,0.716396568160153
"Vanuatu",6,"ornamentals",2005,,0.872869645324735,284.25,0.872869645324735,0.716396568160153
"Vanuatu",6,"ornamentals",2006,,0.50821434054967,165.5,0.50821434054967,0.716396568160153
"Vanuatu",6,"ornamentals",2007,,0,0,0,0.716396568160153
"Vanuatu",6,"ornamentals",2008,,0,0,0,0.716396568160153
"Vanuatu",6,"ornamentals",2009,,0,0,0,0.716396568160153
"Vanuatu",6,"ornamentals",2010,,0,0,0,0.716396568160153
"Vanuatu",6,"ornamentals",2011,,0,0,0,0.716396568160153
"Vanuatu",6,"shells",2001,4,0.376766091051805,5,0.0815438977983148,0.13489037178265
"Vanuatu",6,"shells",2002,3,0.282574568288854,3.75,0.0611579233487361,0.13489037178265
"Vanuatu",6,"shells",2003,3,0.282574568288854,3.25,0.0530035335689046,0.13489037178265
"Vanuatu",6,"shells",2004,5.75,0.54160125588697,17,0.27724925251427,0.13489037178265
"Vanuatu",6,"shells",2005,6.25,0.588697017268446,18.75,0.30578961674368,0.13489037178265
"Vanuatu",6,"shells",2006,8.75,0.824175824175824,25,0.407719488991574,0.13489037178265
"Vanuatu",6,"shells",2007,12.25,1,58.5,0.954063604240283,0.13489037178265
"Vanuatu",6,"shells",2008,13.75,1,71.75,1,0.13489037178265
"Vanuatu",6,"shells",2009,14.75,1,77,1,0.13489037178265
"Vanuatu",6,"shells",2010,16.3333333333333,1,94.3333333333333,1,0.13489037178265
"Vanuatu",6,"shells",2011,11.5,1,68,1,0.13489037178265
"Solomon Islands",7,"corals",1998,266,1,819.666666666667,1,0.655566502463054
"Solomon Islands",7,"corals",1999,235.25,0.980157283474819,818,1,0.655566502463054
"Solomon Islands",7,"corals",2000,204,0.849955731472319,722.25,1,0.655566502463054
"Solomon Islands",7,"corals",2001,177.25,0.738503202958179,651.25,1,0.655566502463054
"Solomon Islands",7,"corals",2002,183.5,0.764543513358679,712.25,1,0.655566502463054
"Solomon Islands",7,"corals",2003,218.25,0.909327639185459,745.5,1,0.655566502463054
"Solomon Islands",7,"corals",2004,246.25,1,789.25,1,0.655566502463054
"Solomon Islands",7,"corals",2005,312.75,1,831.75,1,0.655566502463054
"Solomon Islands",7,"corals",2006,369.25,1,810.25,1,0.655566502463054
"Solomon Islands",7,"corals",2007,368.75,1,786.25,1,0.655566502463054
"Solomon Islands",7,"corals",2008,333.75,1,770,1,0.655566502463054
"Solomon Islands",7,"corals",2009,324,1,644.75,1,0.655566502463054
"Solomon Islands",7,"corals",2010,292,1,593,1,0.655566502463054
"Solomon Islands",7,"corals",2011,298,1,464.5,0.859170886222284,0.655566502463054
"Solomon Islands",7,"ornamentals",1996,42.6436818826455,0.617465077033781,36,0.559440559440559,0.0780295566502463
"Solomon Islands",7,"ornamentals",1997,44.5789578489972,0.645487172474168,39.25,0.60994560994561,0.0780295566502463
