"r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_n","z_n_pct","z_g_score","z"
1,2,14,32,10758587163.9159,0.684068911724277,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"v",1,1,0,0.684068911724277
1,2,14,33,,,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"r2",17,0.588235294117647,0.205882352941176,0.933477376019149
1,2,14,34,,,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"r2",17,0.588235294117647,0.205882352941176,0.933477376019149
1,2,14,35,,,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"r2",17,0.588235294117647,0.205882352941176,0.933477376019149
1,2,14,36,,,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"r2",17,0.588235294117647,0.205882352941176,0.933477376019149
1,2,14,37,11259856301,0.660361535393581,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"v",1,1,0,0.660361535393581
1,2,14,41,12762040281,1,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"v",1,1,0,1
1,2,14,42,9911781297,1,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"v",1,1,0,1
1,2,14,43,33620684016,1,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"v",1,1,0,1
1,2,14,44,,,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"r2",17,0.588235294117647,0.205882352941176,0.933477376019149
1,2,14,45,,,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"r2",17,0.588235294117647,0.205882352941176,0.933477376019149
1,2,14,46,1049054417,1,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"v",1,1,0,1
1,2,14,202,23874165048,1,0.933477376019149,0.897956623451646,0.89868831656361,17,46,220,10,38,174,"v",1,1,0,1
1,2,15,49,64053368930,1,0.988131977188378,0.897956623451646,0.89868831656361,7,46,220,6,38,174,"v",1,1,0,1
1,2,15,61,46434616144,1,0.988131977188378,0.897956623451646,0.89868831656361,7,46,220,6,38,174,"v",1,1,0,1
1,2,15,62,1.00221e+11,1,0.988131977188378,0.897956623451646,0.89868831656361,7,46,220,6,38,174,"v",1,1,0,1
1,2,15,63,,,0.988131977188378,0.897956623451646,0.89868831656361,7,46,220,6,38,174,"r2",7,0.857142857142857,0.0714285714285715,0.988131977188378
1,2,15,67,95601264994.1895,0.910057188135953,0.988131977188378,0.897956623451646,0.89868831656361,7,46,220,6,38,174,"v",1,1,0,0.910057188135953
1,2,15,84,1.88681e+11,1,0.988131977188378,0.897956623451646,0.89868831656361,7,46,220,6,38,174,"v",1,1,0,1
1,2,15,214,2.29531e+11,1,0.988131977188378,0.897956623451646,0.89868831656361,7,46,220,6,38,174,"v",1,1,0,1
1,2,17,100,14425606793,0.761198803019651,0.809852370025932,0.897956623451646,0.89868831656361,7,46,220,7,38,174,"v",1,1,0,0.761198803019651
1,2,17,103,248286778.2,1,0.809852370025932,0.897956623451646,0.89868831656361,7,46,220,7,38,174,"v",1,1,0,1
1,2,17,104,12222195530,0.234268860446601,0.809852370025932,0.897956623451646,0.89868831656361,7,46,220,7,38,174,"v",1,1,0,0.234268860446601
1,2,17,197,25235747212,1,0.809852370025932,0.897956623451646,0.89868831656361,7,46,220,7,38,174,"v",1,1,0,1
1,2,17,198,17051616749,0.585571035816045,0.809852370025932,0.897956623451646,0.89868831656361,7,46,220,7,38,174,"v",1,1,0,0.585571035816045
1,2,17,199,15653634042,0.944845333823415,0.809852370025932,0.897956623451646,0.89868831656361,7,46,220,7,38,174,"v",1,1,0,0.944845333823415
1,2,17,200,1.04332e+11,0.853963972032863,0.809852370025932,0.897956623451646,0.89868831656361,7,46,220,7,38,174,"v",1,1,0,0.853963972032863
1,2,18,101,12510721241,0.398423001634588,0.982112411424716,0.897956623451646,0.89868831656361,2,46,220,2,38,174,"v",1,1,0,0.398423001634588
1,2,18,102,4.08237e+11,1,0.982112411424716,0.897956623451646,0.89868831656361,2,46,220,2,38,174,"v",1,1,0,1
1,9,53,1,,,0.994291119956507,0.992373916703642,0.89868831656361,6,34,220,2,18,174,"r2",6,0.333333333333333,0.333333333333333,0.994291119956507
1,9,53,2,,,0.994291119956507,0.992373916703642,0.89868831656361,6,34,220,2,18,174,"r2",6,0.333333333333333,0.333333333333333,0.994291119956507
1,9,53,3,,,0.994291119956507,0.992373916703642,0.89868831656361,6,34,220,2,18,174,"r2",6,0.333333333333333,0.333333333333333,0.994291119956507
1,9,53,4,,,0.994291119956507,0.992373916703642,0.89868831656361,6,34,220,2,18,174,"r2",6,0.333333333333333,0.333333333333333,0.994291119956507
1,9,53,16,1.37938e+12,1,0.994291119956507,0.992373916703642,0.89868831656361,6,34,220,2,18,174,"v",1,1,0,1
1,9,53,162,1.59706e+11,0.944983548829606,0.994291119956507,0.992373916703642,0.89868831656361,6,34,220,2,18,174,"v",1,1,0,0.944983548829606
1,9,54,5,821983805.333008,0.830739389776151,0.904726989335136,0.992373916703642,0.89868831656361,5,34,220,5,18,174,"v",1,1,0,0.830739389776151
1,9,54,6,760039790.3,1,0.904726989335136,0.992373916703642,0.89868831656361,5,34,220,5,18,174,"v",1,1,0,1
1,9,54,7,838022104.9,1,0.904726989335136,0.992373916703642,0.89868831656361,5,34,220,5,18,174,"v",1,1,0,1
1,9,54,17,12937183216,0.963762058193823,0.904726989335136,0.992373916703642,0.89868831656361,5,34,220,5,18,174,"v",1,1,0,0.963762058193823
1,9,54,18,3818121194,0.680746916966178,0.904726989335136,0.992373916703642,0.89868831656361,5,34,220,5,18,174,"v",1,1,0,0.680746916966178
1,9,57,8,165517314.2,0.878016730843764,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"v",1,1,0,0.878016730843764
1,9,57,9,277510922.8,0.549223091318406,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"v",1,1,0,0.549223091318406
1,9,57,10,,,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"r2",13,0.384615384615385,0.307692307692308,0.641569661208268
1,9,57,11,151560778.4,0.543661901387548,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"v",1,1,0,0.543661901387548
1,9,57,12,,,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"r2",13,0.384615384615385,0.307692307692308,0.641569661208268
1,9,57,13,153719907.10601,0.261548971381172,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"v",1,1,0,0.261548971381172
1,9,57,148,,,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"r2",13,0.384615384615385,0.307692307692308,0.641569661208268
1,9,57,149,,,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"r2",13,0.384615384615385,0.307692307692308,0.641569661208268
1,9,57,150,,,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"r2",13,0.384615384615385,0.307692307692308,0.641569661208268
1,9,57,157,,,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"r2",13,0.384615384615385,0.307692307692308,0.641569661208268
1,9,57,158,,,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"r2",13,0.384615384615385,0.307692307692308,0.641569661208268
1,9,57,159,,,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"r2",13,0.384615384615385,0.307692307692308,0.641569661208268
1,9,57,212,166690184.6,1,0.641569661208268,0.992373916703642,0.89868831656361,13,34,220,5,18,174,"v",1,1,0,1
1,9,61,19,35804372.38,0.281285528658641,0.489485759476206,0.992373916703642,0.89868831656361,10,34,220,6,18,174,"v",1,1,0,0.281285528658641
1,9,61,146,,,0.489485759476206,0.992373916703642,0.89868831656361,10,34,220,6,18,174,"r2",10,0.6,0.2,0.489485759476206
1,9,61,147,302286759.00061,0.115710224687997,0.489485759476206,0.992373916703642,0.89868831656361,10,34,220,6,18,174,"v",1,1,0,0.115710224687997
1,9,61,151,,,0.489485759476206,0.992373916703642,0.89868831656361,10,34,220,6,18,174,"r2",10,0.6,0.2,0.489485759476206
1,9,61,152,527620000,0.653492211369147,0.489485759476206,0.992373916703642,0.89868831656361,10,34,220,6,18,174,"v",1,1,0,0.653492211369147
1,9,61,153,293848590.407653,0.428819931249199,0.489485759476206,0.992373916703642,0.89868831656361,10,34,220,6,18,174,"v",1,1,0,0.428819931249199
1,9,61,154,293848590.407653,0.317303627369548,0.489485759476206,0.992373916703642,0.89868831656361,10,34,220,6,18,174,"v",1,1,0,0.317303627369548
1,9,61,155,433879294.5,0.725336687767581,0.489485759476206,0.992373916703642,0.89868831656361,10,34,220,6,18,174,"v",1,1,0,0.725336687767581
1,9,61,156,,,0.489485759476206,0.992373916703642,0.89868831656361,10,34,220,6,18,174,"r2",10,0.6,0.2,0.489485759476206
1,9,61,161,,,0.489485759476206,0.992373916703642,0.89868831656361,10,34,220,6,18,174,"r2",10,0.6,0.2,0.489485759476206
1,19,21,163,1.49913e+13,0.996584526382856,0.868417295746364,0.868417295746364,0.89868831656361,3,3,220,3,3,174,"v",1,1,0,0.996584526382856
1,19,21,218,1.73605e+12,1,0.868417295746364,0.868417295746364,0.89868831656361,3,3,220,3,3,174,"v",1,1,0,1
1,19,21,219,7.61794e+12,0.586211403029911,0.868417295746364,0.868417295746364,0.89868831656361,3,3,220,3,3,174,"v",1,1,0,0.586211403029911
1,142,30,14,2917388088783,0.861930808723805,0.929110608817146,0.911861205350262,0.89868831656361,5,39,220,5,36,174,"v",1,1,0,0.861930808723805
1,142,30,20,1.11625e+12,1,0.929110608817146,0.911861205350262,0.89868831656361,5,39,220,5,36,174,"v",1,1,0,1
1,142,30,21,2219163609959.6,0.551459418553711,0.929110608817146,0.911861205350262,0.89868831656361,5,39,220,5,36,174,"v",1,1,0,0.551459418553711
1,142,30,209,7603540443915,1,0.929110608817146,0.911861205350262,0.89868831656361,5,39,220,5,36,174,"v",1,1,0,1
1,142,30,210,5.86715e+12,1,0.929110608817146,0.911861205350262,0.89868831656361,5,39,220,5,36,174,"v",1,1,0,1
1,142,34,38,,,0.894723275652596,0.911861205350262,0.89868831656361,7,39,220,6,36,174,"r2",7,0.857142857142857,0.0714285714285715,0.894723275652596
1,142,34,39,2050135788,0.440946622480907,0.894723275652596,0.911861205350262,0.89868831656361,7,39,220,6,36,174,"v",1,1,0,0.440946622480907
1,142,34,40,59172135299,0.616562327592064,0.894723275652596,0.911861205350262,0.89868831656361,7,39,220,6,36,174,"v",1,1,0,0.616562327592064
1,142,34,53,2.10216e+11,1,0.894723275652596,0.911861205350262,0.89868831656361,7,39,220,6,36,174,"v",1,1,0,1
1,142,34,191,400039155555.547,0.360560849355214,0.894723275652596,0.911861205350262,0.89868831656361,7,39,220,6,36,174,"v",1,1,0,0.360560849355214
1,142,34,203,1.87284e+12,1,0.894723275652596,0.911861205350262,0.89868831656361,7,39,220,6,36,174,"v",1,1,0,1
1,142,34,204,1.11879e+11,1,0.894723275652596,0.911861205350262,0.89868831656361,7,39,220,6,36,174,"v",1,1,0,1
1,142,35,15,2.24771e+11,0.422089296684523,0.760755070321989,0.911861205350262,0.89868831656361,12,39,220,10,36,174,"v",1,1,0,0.422089296684523
1,142,35,24,12829541141,1,0.760755070321989,0.911861205350262,0.89868831656361,12,39,220,10,36,174,"v",1,1,0,1
1,142,35,25,3.45672e+11,1,0.760755070321989,0.911861205350262,0.89868831656361,12,39,220,10,36,174,"v",1,1,0,1
1,142,35,26,,,0.760755070321989,0.911861205350262,0.89868831656361,12,39,220,10,36,174,"r2",12,0.833333333333333,0.0833333333333333,0.760755070321989
1,142,35,205,233195037425.222,0.772168098283035,0.760755070321989,0.911861205350262,0.89868831656361,12,39,220,10,36,174,"v",1,1,0,0.772168098283035
1,142,35,206,259190708859,0.803497688413437,0.760755070321989,0.911861205350262,0.89868831656361,12,39,220,10,36,174,"v",1,1,0,0.803497688413437
1,142,35,207,1.236e+11,0.729901533931498,0.760755070321989,0.911861205350262,0.89868831656361,12,39,220,10,36,174,"v",1,1,0,0.729901533931498
1,142,35,208,2.397e+11,1,0.760755070321989,0.911861205350262,0.89868831656361,12,39,220,10,36,174,"v",1,1,0,1
1,142,35,216,8.46832e+11,0.6708677174732,0.760755070321989,0.911861205350262,0.89868831656361,12,39,220,10,36,174,"v",1,1,0,0.6708677174732
1,142,35,231,1.054e+09,0.000405814248386597,0.760755070321989,0.911861205350262,0.89868831656361,12,39,220,10,36,174,"v",1,1,0,0.000405814248386597
1,142,35,237,,,0.760755070321989,0.911861205350262,0.89868831656361,12,39,220,10,36,174,"r2",12,0.833333333333333,0.0833333333333333,0.760755070321989
1,142,35,247,0,0.882156985430453,0.760755070321989,0.911861205350262,0.89868831656361,12,39,220,10,36,174,"v",1,1,0,0.882156985430453
1,142,145,47,33757503322,0.860132001036141,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,0.860132001036141
1,142,145,48,71781535039,1,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,1
1,142,145,50,5.76824e+11,1,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,1
1,142,145,51,1.7659e+11,1,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,1
1,142,145,52,24796735525.8003,0.679183347038506,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,0.679183347038506
1,142,145,54,3.60245e+11,1,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,1
1,142,145,74,14366527680,0.631498643423881,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,0.631498643423881
1,142,145,76,7.74983e+11,1,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,1
1,142,145,77,61555337151,1,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,1
1,142,145,78,40094328358,1,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,1
1,142,145,79,2.42929e+11,1,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,1
1,142,145,81,24689602446,0.652981665806686,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,0.652981665806686
1,142,145,190,1.72982e+11,0.478387951089178,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,0.478387951089178
1,142,145,192,1.15388e+11,0.375200718368054,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,0.375200718368054
1,142,145,215,28840197019,1,0.93056074569839,0.911861205350262,0.89868831656361,15,39,220,15,36,174,"v",1,1,0,1
1,150,39,55,466302747698.9,1,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,1
1,150,39,57,,,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"r2",14,0.928571428571429,0.0357142857142857,0.900252030691532
1,150,39,58,466302747698.9,0.463684550743238,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,0.463684550743238
1,150,39,60,427491102775.6,0.472124087154559,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,0.472124087154559
1,150,39,68,8886572143,0.945411504407324,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,0.945411504407324
1,150,39,80,2.89627e+11,0.677793698871163,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,0.677793698871163
1,150,39,82,12959563902,1,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,1
1,150,39,182,1.47688e+12,1,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,1
1,150,39,183,2.37374e+11,1,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,1
1,150,39,184,2.19397e+12,1,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,1
1,150,39,186,0,1,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,1
1,150,39,187,62493220674,1,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,1
1,150,39,188,49539271105,1,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,1
1,150,39,232,18088238053,1,0.900252030691532,0.903101232507359,0.89868831656361,14,43,220,13,35,174,"v",1,1,0,1
1,150,151,71,53514380731,1,1,0.903101232507359,0.89868831656361,5,43,220,5,35,174,"v",1,1,0,1
1,150,151,72,1.89776e+11,1,1,0.903101232507359,0.89868831656361,5,43,220,5,35,174,"v",1,1,0,1
1,150,151,73,1.85777e+12,1,1,0.903101232507359,0.89868831656361,5,43,220,5,35,174,"v",1,1,0,1
1,150,151,75,1.65245e+11,1,1,0.903101232507359,0.89868831656361,5,43,220,5,35,174,"v",1,1,0,1
1,150,151,178,5.14496e+11,1,1,0.903101232507359,0.89868831656361,5,43,220,5,35,174,"v",1,1,0,1
1,150,154,69,28252498853,1,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,1
1,150,154,70,22154722222,0.732163923307913,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,0.732163923307913
1,150,154,85,,,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"r2",19,0.684210526315789,0.157894736842105,0.751753767237689
1,150,154,86,319570546063.667,0.255946302010676,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,0.255946302010676
1,150,154,88,,,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"r2",19,0.684210526315789,0.157894736842105,0.751753767237689
1,150,154,95,319570546063.667,0.16419244856796,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,0.16419244856796
1,150,154,141,,,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"r2",19,0.684210526315789,0.157894736842105,0.751753767237689
1,150,154,143,14026172280,0.487820067013219,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,0.487820067013219
1,150,154,144,,,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"r2",19,0.684210526315789,0.157894736842105,0.751753767237689
1,150,154,145,1267711816,1,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,1
1,150,154,174,2.63011e+11,1,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,1
1,150,154,175,3.33616e+11,0.604103240607206,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,0.604103240607206
1,150,154,180,2.44541e+12,0.830698615634394,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,0.830698615634394
1,150,154,181,2.17275e+11,0.917129032966682,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,0.917129032966682
1,150,154,189,42725404055,1,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,1
1,150,154,222,5.39682e+11,1,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,1
1,150,154,223,4.85803e+11,0.655876778969785,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"v",1,1,0,0.655876778969785
1,150,154,227,,,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"r2",19,0.684210526315789,0.157894736842105,0.751753767237689
1,150,154,228,,,0.751753767237689,0.903101232507359,0.89868831656361,19,43,220,13,35,174,"r2",19,0.684210526315789,0.157894736842105,0.751753767237689
1,150,155,59,5.13661e+11,1,0.968931729698391,0.903101232507359,0.89868831656361,5,43,220,4,35,174,"v",1,1,0,1
1,150,155,176,3.60083e+12,1,0.968931729698391,0.903101232507359,0.89868831656361,5,43,220,4,35,174,"v",1,1,0,1
1,150,155,177,8.36074e+11,0.712993422639441,0.968931729698391,0.903101232507359,0.89868831656361,5,43,220,4,35,174,"v",1,1,0,0.712993422639441
1,150,155,179,2.77303e+12,1,0.968931729698391,0.903101232507359,0.89868831656361,5,43,220,4,35,174,"v",1,1,0,1
1,150,155,185,,,0.968931729698391,0.903101232507359,0.89868831656361,5,43,220,4,35,174,"r2",5,0.8,0.1,0.968931729698391
1,419,5,132,3.33372e+11,1,0.920868665294207,0.92023270867745,0.89868831656361,11,48,220,11,44,174,"v",1,1,0,1
1,419,5,137,65666615436.6267,0.734635281495387,0.920868665294207,0.92023270867745,0.89868831656361,11,48,220,11,44,174,"v",1,1,0,0.734635281495387
1,419,5,138,1.76925e+11,0.433821402412349,0.920868665294207,0.92023270867745,0.89868831656361,11,48,220,11,44,174,"v",1,1,0,0.433821402412349
1,419,5,139,3.16482e+11,0.955860676832497,0.920868665294207,0.92023270867745,0.89868831656361,11,48,220,11,44,174,"v",1,1,0,0.955860676832497
1,419,5,167,2576731667,0.742012714162353,0.920868665294207,0.92023270867745,0.89868831656361,11,48,220,11,44,174,"v",1,1,0,0.742012714162353
1,419,5,168,4304467564,0.590397357969213,0.920868665294207,0.92023270867745,0.89868831656361,11,48,220,11,44,174,"v",1,1,0,0.590397357969213
1,419,5,169,288052788490.4,0.294082487541924,0.920868665294207,0.92023270867745,0.89868831656361,11,48,220,11,44,174,"v",1,1,0,0.294082487541924
1,419,5,171,2.47665e+12,1,0.920868665294207,0.92023270867745,0.89868831656361,11,48,220,11,44,174,"v",1,1,0,1
1,419,5,172,4.46044e+11,1,0.920868665294207,0.92023270867745,0.89868831656361,11,48,220,11,44,174,"v",1,1,0,1
1,419,5,173,46709797684,1,0.920868665294207,0.92023270867745,0.89868831656361,11,48,220,11,44,174,"v",1,1,0,1
1,419,5,224,2.48585e+11,0.954674515146267,0.920868665294207,0.92023270867745,0.89868831656361,11,48,220,11,44,174,"v",1,1,0,0.954674515146267
1,419,13,107,,,0.997103660170537,0.92023270867745,0.89868831656361,9,48,220,8,44,174,"r2",9,0.888888888888889,0.0555555555555556,0.997103660170537
1,419,13,129,26778100000,0.992059187339424,0.997103660170537,0.92023270867745,0.89868831656361,9,48,220,8,44,174,"v",1,1,0,0.992059187339424
1,419,13,130,40869768515,0.911719172363173,0.997103660170537,0.92023270867745,0.89868831656361,9,48,220,8,44,174,"v",1,1,0,0.911719172363173
1,419,13,131,9316755540,1,0.997103660170537,0.92023270867745,0.89868831656361,9,48,220,8,44,174,"v",1,1,0,1
1,419,13,133,17426574426,1,0.997103660170537,0.92023270867745,0.89868831656361,9,48,220,8,44,174,"v",1,1,0,1
1,419,13,134,23054100000,1,0.997103660170537,0.92023270867745,0.89868831656361,9,48,220,8,44,174,"v",1,1,0,1
1,419,13,135,1.15334e+12,1,0.997103660170537,0.92023270867745,0.89868831656361,9,48,220,8,44,174,"v",1,1,0,1
1,419,13,136,46900000257,1,0.997103660170537,0.92023270867745,0.89868831656361,9,48,220,8,44,174,"v",1,1,0,1
1,419,13,164,1447500000,1,0.997103660170537,0.92023270867745,0.89868831656361,9,48,220,8,44,174,"v",1,1,0,1
1,419,29,108,6555894266.66663,0.66858131999512,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.66858131999512
1,419,29,110,7787514000,0.880028443517114,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.880028443517114
1,419,29,111,16674190559.0938,0.864146543173191,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.864146543173191
1,419,29,112,73977446428.5703,0.784798288482464,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.784798288482464
1,419,29,113,0,1,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,1
1,419,29,114,7346156703,0.858117628071562,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.858117628071562
1,419,29,115,55611245616,0.904479702015523,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.904479702015523
1,419,29,116,101245351190.066,0.833991270431261,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.833991270431261
1,419,29,117,18763481397.7127,0.685658262547855,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.685658262547855
1,419,29,118,18763481397.7127,0.849427144325082,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.849427144325082
1,419,29,119,697278707.8,0.701712875443525,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.701712875443525
