"","rgn_id","year","a_prot_1km"
"114",7,2005,0
"115",7,2006,0
"116",7,2007,0
"117",7,2008,0
"118",7,2009,0
"119",7,2010,0
"120",7,2011,0
"121",7,2012,0
"122",7,2013,0
"123",7,2014,0
"124",7,2015,0
"125",7,2016,0
"126",7,2017,0
"127",8,2000,0
"128",8,2001,0
"129",8,2002,0
"130",8,2003,0
"131",8,2004,0
"132",8,2005,0
"133",8,2006,0
"134",8,2007,0
"135",8,2008,0
"136",8,2009,0
"137",8,2010,0
"138",8,2011,0
"139",8,2012,0
"140",8,2013,0
"141",8,2014,0
"142",8,2015,0
"143",8,2016,0
"144",8,2017,0
"145",9,2000,0
"146",9,2001,0
"147",9,2002,0
"148",9,2003,0
"149",9,2004,0
"150",9,2005,0
"151",9,2006,0
"152",9,2007,0
"153",9,2008,0
"154",9,2009,0
"155",9,2010,0
"156",9,2011,0
"157",9,2012,0
"158",9,2013,0
"159",9,2014,0
"160",9,2015,0
"161",9,2016,0
"162",9,2017,0
"163",10,2000,0
"164",10,2001,0
"165",10,2002,0
"166",10,2003,0
"167",10,2004,0
"168",10,2005,0
"169",10,2006,0
"170",10,2007,0
"171",10,2008,0
"172",10,2009,0
"173",10,2010,0
"174",10,2011,0
"175",10,2012,0
"176",10,2013,0
"177",10,2014,0
"178",10,2015,0
"179",10,2016,0
"180",10,2017,0
"181",11,2000,0
"182",11,2001,0
"183",11,2002,0
"184",11,2003,0
"185",11,2004,0
"186",11,2005,0
"187",11,2006,0
"188",11,2007,0
"189",11,2008,0
"190",11,2009,0
"191",11,2010,0
"192",11,2011,0
"193",11,2012,0
"194",11,2013,0
"195",11,2014,0
"196",11,2015,0
"197",11,2016,0
"198",11,2017,0
"199",12,2000,0
"200",12,2001,0
"201",12,2002,0
"202",12,2003,0
"203",12,2004,0
"204",12,2005,0
"205",12,2006,0
"206",12,2007,0
"207",12,2008,0
"208",12,2009,0
"209",12,2010,0
"210",12,2011,0
"211",12,2012,0
"212",12,2013,0
"213",12,2014,0
"214",12,2015,0
"215",12,2016,0
"216",12,2017,0
"217",13,2000,0
"218",13,2001,0
"219",13,2002,0
"220",13,2003,0
"221",13,2004,0
"222",13,2005,0
"223",13,2006,0
"224",13,2007,0
"225",13,2008,0
"226",13,2009,0
"227",13,2010,0
"228",13,2011,0
"229",13,2012,0
"230",13,2013,0
"231",13,2014,0
"232",13,2015,0
"233",13,2016,0
"234",13,2017,0
"235",14,2000,0
"236",14,2001,0
"237",14,2002,0
"238",14,2003,0
"239",14,2004,0
"240",14,2005,0
"241",14,2006,0
"242",14,2007,0
"243",14,2008,0
"244",14,2009,0
"245",14,2010,0
"246",14,2011,0
"247",14,2012,0
"248",14,2013,0
"249",14,2014,0
"250",14,2015,0
"251",14,2016,0
"252",14,2017,0
"253",15,2000,0
"254",15,2001,0
"255",15,2002,0
"256",15,2003,0
"257",15,2004,0
"258",15,2005,0
"259",15,2006,0
"260",15,2007,0
"261",15,2008,0
"262",15,2009,0
"263",15,2010,0
"264",15,2011,0
"265",15,2012,0
"266",15,2013,0
"267",15,2014,0
"268",15,2015,0
"269",15,2016,0
"270",15,2017,0
"271",16,2000,0
"272",16,2001,0
"273",16,2002,0
"274",16,2003,0
"275",16,2004,0
"276",16,2005,0
"277",16,2006,0
"278",16,2007,0
"279",16,2008,0
"280",16,2009,0
"281",16,2010,0
"282",16,2011,0
"283",16,2012,0
"284",16,2013,0
"285",16,2014,0
"286",16,2015,0
"287",16,2016,0
"288",16,2017,0
"289",17,2000,0
"290",17,2001,0
"291",17,2002,0
"292",17,2003,0
"293",17,2004,0
"294",17,2005,0
"295",17,2006,0
"296",17,2007,0
"297",17,2008,0
"298",17,2009,0
"299",17,2010,0
"300",17,2011,0
"301",17,2012,0
"302",17,2013,0
"303",17,2014,0
"304",17,2015,0
"305",17,2016,0
"306",17,2017,0
"307",18,2000,0
"308",18,2001,0
"309",18,2002,0
"310",18,2003,0
"311",18,2004,0
"312",18,2005,0
"313",18,2006,0
"314",18,2007,0
"315",18,2008,0
"316",18,2009,0
"317",18,2010,0
"318",18,2011,0
"319",18,2012,0
"320",18,2013,0
"321",18,2014,0
"322",18,2015,0
"323",18,2016,0
"324",18,2017,0
"325",19,2000,0
"326",19,2001,0
"327",19,2002,0
"328",19,2003,0
"329",19,2004,0
"330",19,2005,0
"331",19,2006,0
"332",19,2007,0
"333",19,2008,0
"334",19,2009,0
"335",19,2010,0
"336",19,2011,0
"337",19,2012,0
"338",19,2013,0
"339",19,2014,0
"340",19,2015,0
"341",19,2016,0
"342",19,2017,0
"343",20,2000,0
"344",20,2001,0
"345",20,2002,0
"346",20,2003,0
"347",20,2004,0
"348",20,2005,0
"349",20,2006,0
"350",20,2007,0
"351",20,2008,0
"352",20,2009,0
"353",20,2010,0
"354",20,2011,0
"355",20,2012,0
"356",20,2013,0
"357",20,2014,0
"358",20,2015,0
"359",20,2016,0
"360",20,2017,0
"361",21,2000,0
"362",21,2001,0
"363",21,2002,0
"364",21,2003,0
"365",21,2004,0
"366",21,2005,0
"367",21,2006,0
"368",21,2007,0
"369",21,2008,0
"370",21,2009,0
"371",21,2010,0
"372",21,2011,0
"373",21,2012,0
"374",21,2013,0
"375",21,2014,0
"376",21,2015,0
"377",21,2016,0
"378",21,2017,0
"379",24,2000,0
"380",24,2001,0
"381",24,2002,0
"382",24,2003,0
"383",24,2004,0
"384",24,2005,0
"385",24,2006,0
"386",24,2007,0
"387",24,2008,0
"388",24,2009,0
"389",24,2010,0
"390",24,2011,0
"391",24,2012,0
"392",24,2013,0
"393",24,2014,0
"394",24,2015,0
"395",24,2016,0
"396",24,2017,0
"397",25,2000,0
"398",25,2001,0
"399",25,2002,0
"400",25,2003,0
"401",25,2004,0
"402",25,2005,0
"403",25,2006,0
"404",25,2007,0
"405",25,2008,0
"406",25,2009,0
"407",25,2010,0
"408",25,2011,0
"409",25,2012,0
"410",25,2013,0
"411",25,2014,0
"412",25,2015,0
"413",25,2016,0
"414",25,2017,0
"415",26,2000,0
"416",26,2001,0
"417",26,2002,0
"418",26,2003,0
"419",26,2004,0
"420",26,2005,0
"421",26,2006,0
"422",26,2007,0
"423",26,2008,0
"424",26,2009,0
"425",26,2010,0
"426",26,2011,0
"427",26,2012,0
"428",26,2013,0
"429",26,2014,0
"430",26,2015,0
"431",26,2016,0
"432",26,2017,0
"433",28,2000,0
"434",28,2001,0
"435",28,2002,0
"436",28,2003,0
"437",28,2004,0
"438",28,2005,0
"439",28,2006,0
"440",28,2007,0
"441",28,2008,0
"442",28,2009,0
"443",28,2010,0
"444",28,2011,0
"445",28,2012,0
"446",28,2013,0
"447",28,2014,0
"448",28,2015,0
"449",28,2016,0
"450",28,2017,0
"451",29,2000,0
"452",29,2001,0
"453",29,2002,0
"454",29,2003,0
"455",29,2004,0
"456",29,2005,0
"457",29,2006,0
"458",29,2007,0
"459",29,2008,0
"460",29,2009,0
"461",29,2010,0
"462",29,2011,0
"463",29,2012,0
"464",29,2013,0
"465",29,2014,0
"466",29,2015,0
"467",29,2016,0
"468",29,2017,0
"469",30,2000,0
"470",30,2001,0
"471",30,2002,0
"472",30,2003,0
"473",30,2004,0
"474",30,2005,0
"475",30,2006,0
"476",30,2007,0
"477",30,2008,0
"478",30,2009,0
"479",30,2010,0
"480",30,2011,0
"481",30,2012,0
"482",30,2013,0
"483",30,2014,0
"484",30,2015,0
"485",30,2016,0
"486",30,2017,0
"487",31,2000,0
"488",31,2001,0
"489",31,2002,0
"490",31,2003,0
"491",31,2004,0
"492",31,2005,0
"493",31,2006,0
"494",31,2007,0
"495",31,2008,0
"496",31,2009,0
"497",31,2010,0
"498",31,2011,0
"499",31,2012,0
"500",31,2013,0
"501",31,2014,0
"502",31,2015,0
"503",31,2016,0
"504",31,2017,0
"505",32,2000,0
"506",32,2001,0
"507",32,2002,0
"508",32,2003,0
"509",32,2004,0
"510",32,2005,0
"511",32,2006,0
"512",32,2007,0
"513",32,2008,0
"514",32,2009,0
"515",32,2010,0
"516",32,2011,0
"517",32,2012,0
"518",32,2013,0
"519",32,2014,0
"520",32,2015,0
"521",32,2016,0
"522",32,2017,0
"523",33,2000,0
"524",33,2001,0
"525",33,2002,0
"526",33,2003,0
"527",33,2004,0
"528",33,2005,0
"529",33,2006,0
"530",33,2007,0
"531",33,2008,0
"532",33,2009,0
"533",33,2010,0
"534",33,2011,0
"535",33,2012,0
"536",33,2013,0
"537",33,2014,0
"538",33,2015,0
"539",33,2016,0
"540",33,2017,0
"541",34,2000,0
"542",34,2001,0
"543",34,2002,0
"544",34,2003,0
"545",34,2004,0
"546",34,2005,0
"547",34,2006,0
"548",34,2007,0
"549",34,2008,0
"550",34,2009,0
"551",34,2010,0
"552",34,2011,0
"553",34,2012,0
"554",34,2013,0
"555",34,2014,0
"556",34,2015,0
"557",34,2016,0
"558",34,2017,0
"559",35,2000,0
"560",35,2001,0
"561",35,2002,0
"562",35,2003,0
"563",35,2004,0
"564",35,2005,0
"565",35,2006,0
"566",35,2007,0
"567",35,2008,0
"568",35,2009,0
"569",35,2010,0
"570",35,2011,0
"571",35,2012,0
"572",35,2013,0
"573",35,2014,0
"574",35,2015,0
"575",35,2016,0
"576",35,2017,0
"577",36,2000,0
"578",36,2001,0
"579",36,2002,0
"580",36,2003,0
"581",36,2004,0
"582",36,2005,0
"583",36,2006,0
"584",36,2007,0
"585",36,2008,0
"586",36,2009,0
"587",36,2010,0
"588",36,2011,0
"589",36,2012,0
"590",36,2013,0
"591",36,2014,0
"592",36,2015,0
"593",36,2016,0
"594",36,2017,0
"595",37,2000,0
"596",37,2001,0
"597",37,2002,0
"598",37,2003,0
"599",37,2004,0
"600",37,2005,0
"601",37,2006,0
"602",37,2007,0
"603",37,2008,0
"604",37,2009,0
"605",37,2010,0
"606",37,2011,0
"607",37,2012,0
"608",37,2013,0
"609",37,2014,0
"610",37,2015,0
"611",37,2016,0
"612",37,2017,0
"613",38,2000,0
"614",38,2001,0
"615",38,2002,0
"616",38,2003,0
"617",38,2004,0
"618",38,2005,0
"619",38,2006,0
"620",38,2007,0
"621",38,2008,0
"622",38,2009,0
"623",38,2010,0
"624",38,2011,0
"625",38,2012,0
"626",38,2013,0
"627",38,2014,0
"628",38,2015,0
"629",38,2016,0
"630",38,2017,0
"631",39,2000,0
"632",39,2001,0
"633",39,2002,0
"634",39,2003,0
"635",39,2004,0
"636",39,2005,0
"637",39,2006,0
"638",39,2007,0
"639",39,2008,0
"640",39,2009,0
"641",39,2010,0
"642",39,2011,0
"643",39,2012,0
"644",39,2013,0
"645",39,2014,0
"646",39,2015,0
"647",39,2016,0
"648",39,2017,0
"649",40,2000,0
"650",40,2001,0
"651",40,2002,0
"652",40,2003,0
"653",40,2004,0
"654",40,2005,0
"655",40,2006,0
"656",40,2007,0
"657",40,2008,0
"658",40,2009,0
"659",40,2010,0
"660",40,2011,0
"661",40,2012,0
"662",40,2013,0
"663",40,2014,0
"664",40,2015,0
"665",40,2016,0
"666",40,2017,0
"667",41,2000,0
"668",41,2001,0
"669",41,2002,0
"670",41,2003,0
"671",41,2004,0
"672",41,2005,0
"673",41,2006,0
"674",41,2007,0
"675",41,2008,0
"676",41,2009,0
"677",41,2010,0
"678",41,2011,0
"679",41,2012,0
"680",41,2013,0
"681",41,2014,0
"682",41,2015,0
"683",41,2016,0
"684",41,2017,0
"685",42,2000,0
"686",42,2001,0
"687",42,2002,0
"688",42,2003,0
"689",42,2004,0
"690",42,2005,0
"691",42,2006,0
"692",42,2007,0
"693",42,2008,0
"694",42,2009,0
"695",42,2010,0
"696",42,2011,0
"697",42,2012,0
"698",42,2013,0
"699",42,2014,0
"700",42,2015,0
"701",42,2016,0
"702",42,2017,0
"703",43,2000,0
"704",43,2001,0
"705",43,2002,0
"706",43,2003,0
"707",43,2004,0
"708",43,2005,0
"709",43,2006,0
"710",43,2007,0
"711",43,2008,0
"712",43,2009,0
"713",43,2010,0
"714",43,2011,0
"715",43,2012,0
"716",43,2013,0
"717",43,2014,0
"718",43,2015,0
"719",43,2016,0
"720",43,2017,0
"721",44,2000,0
"722",44,2001,0
"723",44,2002,0
"724",44,2003,0
"725",44,2004,0
"726",44,2005,0
"727",44,2006,0
"728",44,2007,0
"729",44,2008,0
"730",44,2009,0
"731",44,2010,0
"732",44,2011,0
"733",44,2012,0
"734",44,2013,0
"735",44,2014,0
"736",44,2015,0
"737",44,2016,0
"738",44,2017,0
"739",45,2000,0
"740",45,2001,0
"741",45,2002,0
"742",45,2003,0
"743",45,2004,0
"744",45,2005,0
"745",45,2006,0
"746",45,2007,0
"747",45,2008,0
"748",45,2009,0
"749",45,2010,0
"750",45,2011,0
"751",45,2012,0
"752",45,2013,0
"753",45,2014,0
"754",45,2015,0
"755",45,2016,0
"756",45,2017,0
"757",46,2000,0
"758",46,2001,0
"759",46,2002,0
"760",46,2003,0
"761",46,2004,0
"762",46,2005,0
"763",46,2006,0
"764",46,2007,0
"765",46,2008,0
"766",46,2009,0
"767",46,2010,0
"768",46,2011,0
"769",46,2012,0
"770",46,2013,0
"771",46,2014,0
"772",46,2015,0
"773",46,2016,0
"774",46,2017,0
"775",47,2000,0
"776",47,2001,0
"777",47,2002,0
"778",47,2003,0
"779",47,2004,0
"780",47,2005,0
"781",47,2006,0
"782",47,2007,0
"783",47,2008,0
"784",47,2009,0
"785",47,2010,0
"786",47,2011,0
"787",47,2012,0
"788",47,2013,0
"789",47,2014,0
"790",47,2015,0
"791",47,2016,0
"792",47,2017,0
"793",48,2000,0
"794",48,2001,0
"795",48,2002,0
"796",48,2003,0
"797",48,2004,0
"798",48,2005,0
"799",48,2006,0
"800",48,2007,0
"801",48,2008,0
"802",48,2009,0
"803",48,2010,0
"804",48,2011,0
"805",48,2012,0
"806",48,2013,0
"807",48,2014,0
"808",48,2015,0
"809",48,2016,0
"810",48,2017,0
"811",49,2000,0
"812",49,2001,0
"813",49,2002,0
"814",49,2003,0
"815",49,2004,0
"816",49,2005,0
"817",49,2006,0
"818",49,2007,0
"819",49,2008,0
"820",49,2009,0
"821",49,2010,0
"822",49,2011,0
"823",49,2012,0
"824",49,2013,0
"825",49,2014,0
"826",49,2015,0
"827",49,2016,0
"828",49,2017,0
"829",50,2000,0
"830",50,2001,0
"831",50,2002,0
"832",50,2003,0
"833",50,2004,0
"834",50,2005,0
"835",50,2006,0
"836",50,2007,0
"837",50,2008,0
"838",50,2009,0
"839",50,2010,0
"840",50,2011,0
"841",50,2012,0
"842",50,2013,0
"843",50,2014,0
"844",50,2015,0
"845",50,2016,0
"846",50,2017,0
"847",51,2000,0
"848",51,2001,0
"849",51,2002,0
"850",51,2003,0
"851",51,2004,0
"852",51,2005,0
"853",51,2006,0
"854",51,2007,0
"855",51,2008,0
"856",51,2009,0
"857",51,2010,0
"858",51,2011,0
"859",51,2012,0
"860",51,2013,0
"861",51,2014,0
"862",51,2015,0
"863",51,2016,0
"864",51,2017,0
"865",52,2000,0
"866",52,2001,0
"867",52,2002,0
"868",52,2003,0
"869",52,2004,0
"870",52,2005,0
"871",52,2006,0
"872",52,2007,0
"873",52,2008,0
"874",52,2009,0
"875",52,2010,0
"876",52,2011,0
"877",52,2012,0
"878",52,2013,0
"879",52,2014,0
"880",52,2015,0
"881",52,2016,0
"882",52,2017,0
"883",53,2000,0
"884",53,2001,0
"885",53,2002,0
"886",53,2003,0
"887",53,2004,0
"888",53,2005,0
"889",53,2006,0
"890",53,2007,0
"891",53,2008,0
"892",53,2009,0
"893",53,2010,0
"894",53,2011,0
"895",53,2012,0
"896",53,2013,0
"897",53,2014,0
"898",53,2015,0
"899",53,2016,0
"900",53,2017,0
"901",54,2000,0
"902",54,2001,0
"903",54,2002,0
"904",54,2003,0
"905",54,2004,0
"906",54,2005,0
"907",54,2006,0
"908",54,2007,0
"909",54,2008,0
"910",54,2009,0
"911",54,2010,0
"912",54,2011,0
"913",54,2012,0
"914",54,2013,0
"915",54,2014,0
"916",54,2015,0
"917",54,2016,0
"918",54,2017,0
"919",55,2000,0
"920",55,2001,0
"921",55,2002,0
"922",55,2003,0
"923",55,2004,0
"924",55,2005,0
"925",55,2006,0
"926",55,2007,0
"927",55,2008,0
"928",55,2009,0
"929",55,2010,0
"930",55,2011,0
"931",55,2012,0
"932",55,2013,0
"933",55,2014,0
"934",55,2015,0
"935",55,2016,0
"936",55,2017,0
"937",56,2000,0
"938",56,2001,0
"939",56,2002,0
"940",56,2003,0
"941",56,2004,0
"942",56,2005,0
"943",56,2006,0
"944",56,2007,0
"945",56,2008,0
"946",56,2009,0
"947",56,2010,0
"948",56,2011,0
"949",56,2012,0
"950",56,2013,0
"951",56,2014,0
"952",56,2015,0
"953",56,2016,0
"954",56,2017,0
"955",57,2000,0
"956",57,2001,0
"957",57,2002,0
"958",57,2003,0
"959",57,2004,0
"960",57,2005,0
"961",57,2006,0
"962",57,2007,0
"963",57,2008,0
"964",57,2009,0
"965",57,2010,0
"966",57,2011,0
"967",57,2012,0
"968",57,2013,0
"969",57,2014,0
"970",57,2015,0
"971",57,2016,0
"972",57,2017,0
"973",58,2000,0
"974",58,2001,0
"975",58,2002,0
"976",58,2003,0
"977",58,2004,0
"978",58,2005,0
"979",58,2006,0
"980",58,2007,0
"981",58,2008,0
"982",58,2009,0
"983",58,2010,0
"984",58,2011,0
"985",58,2012,0
"986",58,2013,0
"987",58,2014,0
"988",58,2015,0
"989",58,2016,0
"990",58,2017,0
"991",59,2000,0
"992",59,2001,0
"993",59,2002,0
"994",59,2003,0
"995",59,2004,0
"996",59,2005,0
"997",59,2006,0
"998",59,2007,0
"999",59,2008,0
"1000",59,2009,0
"1001",59,2010,0
"1002",59,2011,0
"1003",59,2012,0
"1004",59,2013,0
"1005",59,2014,0
"1006",59,2015,0
"1007",59,2016,0
"1008",59,2017,0
"1009",60,2000,0
"1010",60,2001,0
"1011",60,2002,0
"1012",60,2003,0
"1013",60,2004,0
"1014",60,2005,0
"1015",60,2006,0
"1016",60,2007,0
"1017",60,2008,0
"1018",60,2009,0
"1019",60,2010,0
"1020",60,2011,0
"1021",60,2012,0
"1022",60,2013,0
"1023",60,2014,0
"1024",60,2015,0
"1025",60,2016,0
"1026",60,2017,0
"1027",61,2000,0
"1028",61,2001,0
"1029",61,2002,0
"1030",61,2003,0
"1031",61,2004,0
"1032",61,2005,0
"1033",61,2006,0
"1034",61,2007,0
"1035",61,2008,0
"1036",61,2009,0
"1037",61,2010,0
"1038",61,2011,0
"1039",61,2012,0
"1040",61,2013,0
"1041",61,2014,0
"1042",61,2015,0
"1043",61,2016,0
"1044",61,2017,0
"1045",62,2000,0
"1046",62,2001,0
"1047",62,2002,0
"1048",62,2003,0
"1049",62,2004,0
"1050",62,2005,0
"1051",62,2006,0
"1052",62,2007,0
"1053",62,2008,0
"1054",62,2009,0
"1055",62,2010,0
"1056",62,2011,0
"1057",62,2012,0
"1058",62,2013,0
"1059",62,2014,0
"1060",62,2015,0
"1061",62,2016,0
"1062",62,2017,0
"1063",63,2000,0
"1064",63,2001,0
"1065",63,2002,0
"1066",63,2003,0
"1067",63,2004,0
"1068",63,2005,0
"1069",63,2006,0
"1070",63,2007,0
"1071",63,2008,0
"1072",63,2009,0
"1073",63,2010,0
"1074",63,2011,0
"1075",63,2012,0
"1076",63,2013,0
"1077",63,2014,0
"1078",63,2015,0
"1079",63,2016,0
"1080",63,2017,0
"1081",64,2000,0
"1082",64,2001,0
"1083",64,2002,0
"1084",64,2003,0
"1085",64,2004,0
"1086",64,2005,0
"1087",64,2006,0
"1088",64,2007,0
"1089",64,2008,0
"1090",64,2009,0
"1091",64,2010,0
"1092",64,2011,0
"1093",64,2012,0
"1094",64,2013,0
"1095",64,2014,0
"1096",64,2015,0
"1097",64,2016,0
"1098",64,2017,0
"1099",65,2000,0
"1100",65,2001,0
"1101",65,2002,0
"1102",65,2003,0
"1103",65,2004,0
"1104",65,2005,0
"1105",65,2006,0
"1106",65,2007,0
"1107",65,2008,0
"1108",65,2009,0
"1109",65,2010,0
"1110",65,2011,0
"1111",65,2012,0
"1112",65,2013,0
"1113",65,2014,0
"1114",65,2015,0
"1115",65,2016,0
"1116",65,2017,0
"1117",66,2000,0
"1118",66,2001,0
"1119",66,2002,0
"1120",66,2003,0
"1121",66,2004,0
"1122",66,2005,0
"1123",66,2006,0
"1124",66,2007,0
"1125",66,2008,0
"1126",66,2009,0
"1127",66,2010,0
"1128",66,2011,0
"1129",66,2012,0
"1130",66,2013,0
"1131",66,2014,0
"1132",66,2015,0
"1133",66,2016,0
"1134",66,2017,0
"1135",67,2000,0
"1136",67,2001,0
"1137",67,2002,0
"1138",67,2003,0
"1139",67,2004,0
"1140",67,2005,0
"1141",67,2006,0
"1142",67,2007,0
"1143",67,2008,0
"1144",67,2009,0
"1145",67,2010,0
"1146",67,2011,0
"1147",67,2012,0
"1148",67,2013,0
"1149",67,2014,0
"1150",67,2015,0
"1151",67,2016,0
"1152",67,2017,0
"1153",68,2000,0
"1154",68,2001,0
"1155",68,2002,0
"1156",68,2003,0
"1157",68,2004,0
"1158",68,2005,0
"1159",68,2006,0
"1160",68,2007,0
"1161",68,2008,0
"1162",68,2009,0
"1163",68,2010,0
"1164",68,2011,0
"1165",68,2012,0
"1166",68,2013,0
"1167",68,2014,0
"1168",68,2015,0
"1169",68,2016,0
"1170",68,2017,0
"1171",69,2000,0
"1172",69,2001,0
"1173",69,2002,0
"1174",69,2003,0
"1175",69,2004,0
"1176",69,2005,0
"1177",69,2006,0
"1178",69,2007,0
"1179",69,2008,0
"1180",69,2009,0
"1181",69,2010,0
"1182",69,2011,0
"1183",69,2012,0
"1184",69,2013,0
"1185",69,2014,0
"1186",69,2015,0
"1187",69,2016,0
"1188",69,2017,0
"1189",70,2000,0
"1190",70,2001,0
"1191",70,2002,0
"1192",70,2003,0
"1193",70,2004,0
"1194",70,2005,0
"1195",70,2006,0
"1196",70,2007,0
"1197",70,2008,0
"1198",70,2009,0
"1199",70,2010,0
"1200",70,2011,0
"1201",70,2012,0
"1202",70,2013,0
"1203",70,2014,0
"1204",70,2015,0
"1205",70,2016,0
"1206",70,2017,0
"1207",71,2000,0
"1208",71,2001,0
"1209",71,2002,0
"1210",71,2003,0
"1211",71,2004,0
"1212",71,2005,0
"1213",71,2006,0
"1214",71,2007,0
"1215",71,2008,0
"1216",71,2009,0
"1217",71,2010,0
"1218",71,2011,0
"1219",71,2012,0
"1220",71,2013,0
"1221",71,2014,0
"1222",71,2015,0
"1223",71,2016,0
"1224",71,2017,0
"1225",72,2000,0
"1226",72,2001,0
"1227",72,2002,0
"1228",72,2003,0
"1229",72,2004,0
"1230",72,2005,0
"1231",72,2006,0
"1232",72,2007,0
"1233",72,2008,0
"1234",72,2009,0
"1235",72,2010,0
"1236",72,2011,0
"1237",72,2012,0
"1238",72,2013,0
"1239",72,2014,0
"1240",72,2015,0
"1241",72,2016,0
"1242",72,2017,0
"1243",73,2000,0
"1244",73,2001,0
"1245",73,2002,0
"1246",73,2003,0
"1247",73,2004,0
"1248",73,2005,0
"1249",73,2006,0
"1250",73,2007,0
"1251",73,2008,0
"1252",73,2009,0
"1253",73,2010,0
"1254",73,2011,0
"1255",73,2012,0
"1256",73,2013,0
"1257",73,2014,0
"1258",73,2015,0
"1259",73,2016,0
"1260",73,2017,0
"1261",74,2000,0
"1262",74,2001,0
"1263",74,2002,0
"1264",74,2003,0
"1265",74,2004,0
"1266",74,2005,0
"1267",74,2006,0
"1268",74,2007,0
"1269",74,2008,0
"1270",74,2009,0
"1271",74,2010,0
"1272",74,2011,0
"1273",74,2012,0
"1274",74,2013,0
"1275",74,2014,0
"1276",74,2015,0
"1277",74,2016,0
"1278",74,2017,0
"1279",75,2000,0
"1280",75,2001,0
"1281",75,2002,0
"1282",75,2003,0
"1283",75,2004,0
"1284",75,2005,0
"1285",75,2006,0
"1286",75,2007,0
"1287",75,2008,0
"1288",75,2009,0
"1289",75,2010,0
"1290",75,2011,0
"1291",75,2012,0
"1292",75,2013,0
"1293",75,2014,0
"1294",75,2015,0
"1295",75,2016,0
"1296",75,2017,0
"1297",76,2000,0
"1298",76,2001,0
"1299",76,2002,0
"1300",76,2003,0
"1301",76,2004,0
"1302",76,2005,0
"1303",76,2006,0
"1304",76,2007,0
"1305",76,2008,0
"1306",76,2009,0
"1307",76,2010,0
"1308",76,2011,0
"1309",76,2012,0
"1310",76,2013,0
"1311",76,2014,0
"1312",76,2015,0
"1313",76,2016,0
"1314",76,2017,0
"1315",77,2000,0
"1316",77,2001,0
"1317",77,2002,0
"1318",77,2003,0
"1319",77,2004,0
"1320",77,2005,0
"1321",77,2006,0
"1322",77,2007,0
"1323",77,2008,0
"1324",77,2009,0
"1325",77,2010,0
"1326",77,2011,0
"1327",77,2012,0
"1328",77,2013,0
"1329",77,2014,0
"1330",77,2015,0
"1331",77,2016,0
"1332",77,2017,0
"1333",78,2000,0
"1334",78,2001,0
"1335",78,2002,0
"1336",78,2003,0
"1337",78,2004,0
"1338",78,2005,0
"1339",78,2006,0
"1340",78,2007,0
"1341",78,2008,0
"1342",78,2009,0
"1343",78,2010,0
"1344",78,2011,0
"1345",78,2012,0
"1346",78,2013,0
"1347",78,2014,0
"1348",78,2015,0
"1349",78,2016,0
"1350",78,2017,0
"1351",79,2000,0
"1352",79,2001,0
"1353",79,2002,0
"1354",79,2003,0
"1355",79,2004,0
"1356",79,2005,0
"1357",79,2006,0
"1358",79,2007,0
"1359",79,2008,0
"1360",79,2009,0
