"","rgn_id","year","gapfill_within_rgn","gapfill_territory"
"82",5,2012,0,"territory"
"83",5,2013,0,"territory"
"84",5,2014,0.5,"territory"
"85",5,2015,0.5,"territory"
"86",6,1996,3,NA
"87",6,1998,0,NA
"88",6,2000,0,NA
"89",6,2002,0,NA
"90",6,2003,0,NA
"91",6,2004,0,NA
"92",6,2005,0,NA
"93",6,2006,0,NA
"94",6,2007,0,NA
"95",6,2008,0,NA
"96",6,2009,0,NA
"97",6,2010,0,NA
"98",6,2011,0,NA
"99",6,2012,0,NA
"100",6,2013,0,NA
"101",6,2014,0,NA
"102",6,2015,0,NA
"103",7,1996,3,NA
"104",7,1998,0,NA
"105",7,2000,0,NA
"106",7,2002,0,NA
"107",7,2003,0,NA
"108",7,2004,0,NA
"109",7,2005,0,NA
"110",7,2006,0,NA
"111",7,2007,0,NA
"112",7,2008,0,NA
"113",7,2009,0,NA
"114",7,2010,0,NA
"115",7,2011,0,NA
"116",7,2012,0,NA
"117",7,2013,0,NA
"118",7,2014,0,NA
"119",7,2015,0,NA
"120",8,1996,4,NA
"121",8,1998,4,NA
"122",8,2000,4,NA
"123",8,2002,4,NA
"124",8,2003,3,NA
"125",8,2004,3,NA
"126",8,2005,3,NA
"127",8,2006,3,NA
"128",8,2007,3,NA
"129",8,2008,0,NA
"130",8,2009,0,NA
"131",8,2010,0,NA
"132",8,2011,0,NA
"133",8,2012,0,NA
"134",8,2013,0,NA
"135",8,2014,0,NA
"136",8,2015,0,NA
"137",9,1996,4,NA
"138",9,1998,1,NA
"139",9,2000,1,NA
"140",9,2002,1,NA
"141",9,2003,0,NA
"142",9,2004,0,NA
"143",9,2005,0,NA
"144",9,2006,0,NA
"145",9,2007,0,NA
"146",9,2008,0,NA
"147",9,2009,0,NA
"148",9,2010,0,NA
"149",9,2011,0,NA
"150",9,2012,0,NA
"151",9,2013,0,NA
"152",9,2014,0,NA
"153",9,2015,0,NA
"154",10,1996,4,NA
"155",10,1998,4,NA
"156",10,2000,4,NA
"157",10,2002,4,NA
"158",10,2003,3,NA
"159",10,2004,3,NA
"160",10,2005,3,NA
"161",10,2006,3,NA
"162",10,2007,0,NA
"163",10,2008,0,NA
"164",10,2009,0,NA
"165",10,2010,0,NA
"166",10,2011,0,NA
"167",10,2012,0,NA
"168",10,2013,0,NA
"169",10,2014,0,NA
"170",10,2015,0,NA
"171",11,1996,4,NA
"172",11,1998,1,NA
"173",11,2000,1,NA
"174",11,2002,1,NA
"175",11,2003,0,NA
"176",11,2004,0,NA
"177",11,2005,0,NA
"178",11,2006,0,NA
"179",11,2007,0,NA
"180",11,2008,0,NA
"181",11,2009,0,NA
"182",11,2010,0,NA
"183",11,2011,0,NA
"184",11,2012,0,NA
"185",11,2013,0,NA
"186",11,2014,0,NA
"187",11,2015,0,NA
"188",12,1996,3.04164911797263,"territory"
"189",12,1998,3.04164911797263,"territory"
"190",12,2000,3.04164911797263,"territory"
"191",12,2002,3.04164911797263,"territory"
"192",12,2003,3.04164911797263,"territory"
"193",12,2004,0,"territory"
"194",12,2005,0,"territory"
"195",12,2006,0,"territory"
"196",12,2007,0,"territory"
"197",12,2008,0,"territory"
"198",12,2009,0,"territory"
"199",12,2010,0,"territory"
"200",12,2011,0,"territory"
"201",12,2012,0,"territory"
"202",12,2013,0,"territory"
"203",12,2014,0.506941519662105,"territory"
"204",12,2015,0.506941519662105,"territory"
"205",13,1996,3.04164911797263,NA
"206",13,1998,3.04164911797263,NA
"207",13,2000,3.04164911797263,NA
"208",13,2002,3.04164911797263,NA
"209",13,2003,3.04164911797263,NA
"210",13,2004,0,NA
"211",13,2005,0,NA
"212",13,2006,0,NA
"213",13,2007,0,NA
"214",13,2008,0,NA
"215",13,2009,0,NA
"216",13,2010,0,NA
"217",13,2011,0,NA
"218",13,2012,0,NA
"219",13,2013,0,NA
"220",13,2014,0.506941519662105,NA
"221",13,2015,0.506941519662105,NA
"222",14,1996,0,NA
"223",14,1998,0,NA
"224",14,2000,0,NA
"225",14,2002,0,NA
"226",14,2003,0,NA
"227",14,2004,0,NA
"228",14,2005,0,NA
"229",14,2006,0,NA
"230",14,2007,0,NA
"231",14,2008,0,NA
"232",14,2009,0,NA
"233",14,2010,0,NA
"234",14,2011,0,NA
"235",14,2012,0,NA
"236",14,2013,0,NA
"237",14,2014,0,NA
"238",14,2015,0,NA
"239",15,1996,0,NA
"240",15,1998,0,NA
"241",15,2000,0,NA
"242",15,2002,0,NA
"243",15,2003,0,NA
"244",15,2004,0,NA
"245",15,2005,0,NA
"246",15,2006,0,NA
"247",15,2007,0,NA
"248",15,2008,0,NA
"249",15,2009,0,NA
"250",15,2010,0,NA
"251",15,2011,0,NA
"252",15,2012,0,NA
"253",15,2013,0,NA
"254",15,2014,0,NA
"255",15,2015,0,NA
"256",16,1996,0,NA
"257",16,1998,0,NA
"258",16,2000,0,NA
"259",16,2002,0,NA
"260",16,2003,0,NA
"261",16,2004,0,NA
"262",16,2005,0,NA
"263",16,2006,0,NA
"264",16,2007,0,NA
"265",16,2008,0,NA
"266",16,2009,0,NA
"267",16,2010,0,NA
"268",16,2011,0,NA
"269",16,2012,0,NA
"270",16,2013,0,NA
"271",16,2014,0,NA
"272",16,2015,0,NA
"273",17,1996,0,NA
"274",17,1998,0,NA
"275",17,2000,0,NA
"276",17,2002,0,NA
"277",17,2003,0,NA
"278",17,2004,0,NA
"279",17,2005,0,NA
"280",17,2006,0,NA
"281",17,2007,0,NA
"282",17,2008,0,NA
"283",17,2009,0,NA
"284",17,2010,0,NA
"285",17,2011,0,NA
"286",17,2012,0,NA
"287",17,2013,0,NA
"288",17,2014,0,NA
"289",17,2015,0,NA
"290",18,1996,0,NA
"291",18,1998,0,NA
"292",18,2000,0,NA
"293",18,2002,0,NA
"294",18,2003,0,NA
"295",18,2004,0,NA
"296",18,2005,0,NA
"297",18,2006,0,NA
"298",18,2007,0,NA
"299",18,2008,0,NA
"300",18,2009,0,NA
"301",18,2010,0,NA
"302",18,2011,0,NA
"303",18,2012,0,NA
"304",18,2013,0,NA
"305",18,2014,0,NA
"306",18,2015,0,NA
"307",19,1996,4,NA
"308",19,1998,4,NA
"309",19,2000,1,NA
"310",19,2002,1,NA
"311",19,2003,0,NA
"312",19,2004,0,NA
"313",19,2005,0,NA
"314",19,2006,0,NA
"315",19,2007,0,NA
"316",19,2008,0,NA
"317",19,2009,0,NA
"318",19,2010,0,NA
"319",19,2011,0,NA
"320",19,2012,0,NA
"321",19,2013,0,NA
"322",19,2014,0,NA
"323",19,2015,0,NA
"324",20,1996,0,NA
"325",20,1998,0,NA
"326",20,2000,0,NA
"327",20,2002,0,NA
"328",20,2003,0,NA
"329",20,2004,0,NA
"330",20,2005,0,NA
"331",20,2006,0,NA
"332",20,2007,0,NA
"333",20,2008,0,NA
"334",20,2009,0,NA
"335",20,2010,0,NA
"336",20,2011,0,NA
"337",20,2012,0,NA
"338",20,2013,0,NA
"339",20,2014,0,NA
"340",20,2015,0,NA
"341",21,1996,0,NA
"342",21,1998,0,NA
"343",21,2000,0,NA
"344",21,2002,0,NA
"345",21,2003,0,NA
"346",21,2004,0,NA
"347",21,2005,0,NA
"348",21,2006,0,NA
"349",21,2007,0,NA
"350",21,2008,0,NA
"351",21,2009,0,NA
"352",21,2010,0,NA
"353",21,2011,0,NA
"354",21,2012,0,NA
"355",21,2013,0,NA
"356",21,2014,0,NA
"357",21,2015,0,NA
"358",24,1996,0,NA
"359",24,1998,0,NA
"360",24,2000,0,NA
"361",24,2002,0,NA
"362",24,2003,0,NA
"363",24,2004,0,NA
"364",24,2005,0,NA
"365",24,2006,0,NA
"366",24,2007,0,NA
"367",24,2008,0,NA
"368",24,2009,0,NA
"369",24,2010,0,NA
"370",24,2011,0,NA
"371",24,2012,0,NA
"372",24,2013,0,NA
"373",24,2014,0,NA
"374",24,2015,0,NA
"375",25,1996,0,NA
"376",25,1998,0,NA
"377",25,2000,0,NA
"378",25,2002,0,NA
"379",25,2003,0,NA
"380",25,2004,0,NA
"381",25,2005,0,NA
"382",25,2006,0,NA
"383",25,2007,0,NA
"384",25,2008,0,NA
"385",25,2009,0,NA
"386",25,2010,0,NA
"387",25,2011,0,NA
"388",25,2012,0,NA
"389",25,2013,0,NA
"390",25,2014,0,NA
"391",25,2015,0,NA
"392",26,1996,0,"territory"
"393",26,1998,0,"territory"
"394",26,2000,0,"territory"
"395",26,2002,0,"territory"
"396",26,2003,0,"territory"
"397",26,2004,0,"territory"
"398",26,2005,0,"territory"
"399",26,2006,0,"territory"
"400",26,2007,0,"territory"
"401",26,2008,0,"territory"
"402",26,2009,0,"territory"
"403",26,2010,0,"territory"
"404",26,2011,0,"territory"
"405",26,2012,0,"territory"
"406",26,2013,0,"territory"
"407",26,2014,0,"territory"
"408",26,2015,0,"territory"
"409",28,1996,0,NA
"410",28,1998,0,NA
"411",28,2000,0,NA
"412",28,2002,0,NA
"413",28,2003,0,NA
"414",28,2004,0,NA
"415",28,2005,0,NA
"416",28,2006,0,NA
"417",28,2007,0,NA
"418",28,2008,0,NA
"419",28,2009,0,NA
"420",28,2010,0,NA
"421",28,2011,0,NA
"422",28,2012,0,NA
"423",28,2013,0,NA
"424",28,2014,0,NA
"425",28,2015,0,NA
"426",29,1996,1.5,"territory"
"427",29,1998,1.5,"territory"
"428",29,2000,1.5,"territory"
"429",29,2002,1.5,"territory"
"430",29,2003,1.5,"territory"
"431",29,2004,0,"territory"
"432",29,2005,0,"territory"
"433",29,2006,0,"territory"
"434",29,2007,0,"territory"
"435",29,2008,0,"territory"
"436",29,2009,0,"territory"
"437",29,2010,0,"territory"
"438",29,2011,0,"territory"
"439",29,2012,0,"territory"
"440",29,2013,0,"territory"
"441",29,2014,0.5,"territory"
"442",29,2015,0.5,"territory"
"443",30,1996,1.5,"territory"
"444",30,1998,1.5,"territory"
"445",30,2000,1.5,"territory"
"446",30,2002,1.5,"territory"
"447",30,2003,1.5,"territory"
"448",30,2004,0,"territory"
"449",30,2005,0,"territory"
"450",30,2006,0,"territory"
"451",30,2007,0,"territory"
"452",30,2008,0,"territory"
"453",30,2009,0,"territory"
"454",30,2010,0,"territory"
"455",30,2011,0,"territory"
"456",30,2012,0,"territory"
"457",30,2013,0,"territory"
"458",30,2014,0.5,"territory"
"459",30,2015,0.5,"territory"
"460",31,1996,0,NA
"461",31,1998,0,NA
"462",31,2000,0,NA
"463",31,2002,0,NA
"464",31,2003,0,NA
"465",31,2004,0,NA
"466",31,2005,0,NA
"467",31,2006,0,NA
"468",31,2007,0,NA
"469",31,2008,0,NA
"470",31,2009,0,NA
"471",31,2010,0,NA
"472",31,2011,0,NA
"473",31,2012,0,NA
"474",31,2013,0,NA
"475",31,2014,0,NA
"476",31,2015,0,NA
"477",32,1996,1.5,NA
"478",32,1998,1.5,NA
"479",32,2000,1.5,NA
"480",32,2002,1.5,NA
"481",32,2003,1.5,NA
"482",32,2004,0,NA
"483",32,2005,0,NA
"484",32,2006,0,NA
"485",32,2007,0,NA
"486",32,2008,0,NA
"487",32,2009,0,NA
"488",32,2010,0,NA
"489",32,2011,0,NA
"490",32,2012,0,NA
"491",32,2013,0,NA
"492",32,2014,0.5,NA
"493",32,2015,0.5,NA
"494",33,1996,1.5,"territory"
"495",33,1998,1.5,"territory"
"496",33,2000,1.5,"territory"
"497",33,2002,1.5,"territory"
"498",33,2003,1.5,"territory"
"499",33,2004,0,"territory"
"500",33,2005,0,"territory"
"501",33,2006,0,"territory"
"502",33,2007,0,"territory"
"503",33,2008,0,"territory"
"504",33,2009,0,"territory"
"505",33,2010,0,"territory"
"506",33,2011,0,"territory"
"507",33,2012,0,"territory"
"508",33,2013,0,"territory"
"509",33,2014,0.5,"territory"
"510",33,2015,0.5,"territory"
"511",34,1996,1.5,"territory"
"512",34,1998,1.5,"territory"
"513",34,2000,1.5,"territory"
"514",34,2002,1.5,"territory"
"515",34,2003,1.5,"territory"
"516",34,2004,0,"territory"
"517",34,2005,0,"territory"
"518",34,2006,0,"territory"
"519",34,2007,0,"territory"
"520",34,2008,0,"territory"
"521",34,2009,0,"territory"
"522",34,2010,0,"territory"
"523",34,2011,0,"territory"
"524",34,2012,0,"territory"
"525",34,2013,0,"territory"
"526",34,2014,0.5,"territory"
"527",34,2015,0.5,"territory"
"528",35,1996,1.5,"territory"
"529",35,1998,1.5,"territory"
"530",35,2000,1.5,"territory"
"531",35,2002,1.5,"territory"
"532",35,2003,1.5,"territory"
"533",35,2004,0,"territory"
"534",35,2005,0,"territory"
"535",35,2006,0,"territory"
"536",35,2007,0,"territory"
"537",35,2008,0,"territory"
"538",35,2009,0,"territory"
"539",35,2010,0,"territory"
"540",35,2011,0,"territory"
"541",35,2012,0,"territory"
"542",35,2013,0,"territory"
"543",35,2014,0.5,"territory"
"544",35,2015,0.5,"territory"
"545",36,1996,1.5,"territory"
"546",36,1998,1.5,"territory"
"547",36,2000,1.5,"territory"
"548",36,2002,1.5,"territory"
"549",36,2003,1.5,"territory"
"550",36,2004,0,"territory"
"551",36,2005,0,"territory"
"552",36,2006,0,"territory"
"553",36,2007,0,"territory"
"554",36,2008,0,"territory"
"555",36,2009,0,"territory"
"556",36,2010,0,"territory"
"557",36,2011,0,"territory"
"558",36,2012,0,"territory"
"559",36,2013,0,"territory"
"560",36,2014,0.5,"territory"
"561",36,2015,0.5,"territory"
"562",37,1996,0,NA
"563",37,1998,0,NA
"564",37,2000,0,NA
"565",37,2002,0,NA
"566",37,2003,0,NA
"567",37,2004,0,NA
"568",37,2005,0,NA
"569",37,2006,0,NA
"570",37,2007,0,NA
"571",37,2008,0,NA
"572",37,2009,0,NA
"573",37,2010,0,NA
"574",37,2011,0,NA
"575",37,2012,0,NA
"576",37,2013,0,NA
"577",37,2014,0,NA
"578",37,2015,0,NA
"579",38,1996,3,"territory"
"580",38,1998,3,"territory"
"581",38,2000,3,"territory"
"582",38,2002,3,"territory"
"583",38,2003,3,"territory"
"584",38,2004,2,"territory"
"585",38,2005,2,"territory"
"586",38,2006,2,"territory"
"587",38,2007,2,"territory"
"588",38,2008,2,"territory"
"589",38,2009,2,"territory"
"590",38,2010,2,"territory"
"591",38,2011,0,"territory"
"592",38,2012,0,"territory"
"593",38,2013,0,"territory"
"594",38,2014,0.333333333333333,"territory"
"595",38,2015,0.333333333333333,"territory"
"596",39,1996,0,NA
"597",39,1998,0,NA
"598",39,2000,0,NA
"599",39,2002,0,NA
"600",39,2003,0,NA
"601",39,2004,0,NA
"602",39,2005,0,NA
"603",39,2006,0,NA
"604",39,2007,0,NA
"605",39,2008,0,NA
"606",39,2009,0,NA
"607",39,2010,0,NA
"608",39,2011,0,NA
"609",39,2012,0,NA
"610",39,2013,0,NA
"611",39,2014,0,NA
"612",39,2015,0,NA
"613",40,1996,0,NA
"614",40,1998,0,NA
"615",40,2000,0,NA
"616",40,2002,0,NA
"617",40,2003,0,NA
"618",40,2004,0,NA
"619",40,2005,0,NA
"620",40,2006,0,NA
"621",40,2007,0,NA
"622",40,2008,0,NA
"623",40,2009,0,NA
"624",40,2010,0,NA
"625",40,2011,0,NA
"626",40,2012,0,NA
"627",40,2013,0,NA
"628",40,2014,0,NA
"629",40,2015,0,NA
"630",41,1996,0,NA
"631",41,1998,0,NA
"632",41,2000,0,NA
"633",41,2002,0,NA
"634",41,2003,0,NA
"635",41,2004,0,NA
"636",41,2005,0,NA
"637",41,2006,0,NA
"638",41,2007,0,NA
"639",41,2008,0,NA
"640",41,2009,0,NA
"641",41,2010,0,NA
"642",41,2011,0,NA
"643",41,2012,0,NA
"644",41,2013,0,NA
"645",41,2014,0,NA
"646",41,2015,0,NA
"647",42,1996,0,NA
"648",42,1998,0,NA
"649",42,2000,0,NA
"650",42,2002,0,NA
"651",42,2003,0,NA
"652",42,2004,0,NA
"653",42,2005,0,NA
"654",42,2006,0,NA
"655",42,2007,0,NA
"656",42,2008,0,NA
"657",42,2009,0,NA
"658",42,2010,0,NA
"659",42,2011,0,NA
"660",42,2012,0,NA
"661",42,2013,0,NA
"662",42,2014,0,NA
"663",42,2015,0,NA
"664",43,1996,0,NA
"665",43,1998,0,NA
"666",43,2000,0,NA
"667",43,2002,0,NA
"668",43,2003,0,NA
"669",43,2004,0,NA
"670",43,2005,0,NA
"671",43,2006,0,NA
"672",43,2007,0,NA
"673",43,2008,0,NA
"674",43,2009,0,NA
"675",43,2010,0,NA
"676",43,2011,0,NA
"677",43,2012,0,NA
"678",43,2013,0,NA
"679",43,2014,0,NA
"680",43,2015,0,NA
"681",44,1996,0,NA
"682",44,1998,0,NA
"683",44,2000,0,NA
"684",44,2002,0,NA
"685",44,2003,0,NA
"686",44,2004,0,NA
"687",44,2005,0,NA
"688",44,2006,0,NA
"689",44,2007,0,NA
"690",44,2008,0,NA
"691",44,2009,0,NA
"692",44,2010,0,NA
"693",44,2011,0,NA
"694",44,2012,0,NA
"695",44,2013,0,NA
"696",44,2014,0,NA
"697",44,2015,0,NA
"698",45,1996,0,NA
"699",45,1998,0,NA
"700",45,2000,0,NA
"701",45,2002,0,NA
"702",45,2003,0,NA
"703",45,2004,0,NA
"704",45,2005,0,NA
"705",45,2006,0,NA
"706",45,2007,0,NA
"707",45,2008,0,NA
"708",45,2009,0,NA
"709",45,2010,0,NA
"710",45,2011,0,NA
"711",45,2012,0,NA
"712",45,2013,0,NA
"713",45,2014,0,NA
"714",45,2015,0,NA
"715",46,1996,0,NA
"716",46,1998,0,NA
"717",46,2000,0,NA
"718",46,2002,0,NA
"719",46,2003,0,NA
"720",46,2004,0,NA
"721",46,2005,0,NA
"722",46,2006,0,NA
"723",46,2007,0,NA
"724",46,2008,0,NA
"725",46,2009,0,NA
"726",46,2010,0,NA
"727",46,2011,0,NA
"728",46,2012,0,NA
"729",46,2013,0,NA
"730",46,2014,0,NA
"731",46,2015,0,NA
"732",47,1996,0,NA
"733",47,1998,0,NA
"734",47,2000,0,NA
"735",47,2002,0,NA
"736",47,2003,0,NA
"737",47,2004,0,NA
"738",47,2005,0,NA
"739",47,2006,0,NA
"740",47,2007,0,NA
"741",47,2008,0,NA
"742",47,2009,0,NA
"743",47,2010,0,NA
"744",47,2011,0,NA
"745",47,2012,0,NA
"746",47,2013,0,NA
"747",47,2014,0,NA
"748",47,2015,0,NA
"749",48,1996,0,NA
"750",48,1998,0,NA
"751",48,2000,0,NA
"752",48,2002,0,NA
"753",48,2003,0,NA
"754",48,2004,0,NA
"755",48,2005,0,NA
"756",48,2006,0,NA
"757",48,2007,0,NA
"758",48,2008,0,NA
"759",48,2009,0,NA
"760",48,2010,0,NA
"761",48,2011,0,NA
"762",48,2012,0,NA
"763",48,2013,0,NA
"764",48,2014,0,NA
"765",48,2015,0,NA
"766",49,1996,0,NA
"767",49,1998,0,NA
"768",49,2000,0,NA
"769",49,2002,0,NA
"770",49,2003,0,NA
"771",49,2004,0,NA
"772",49,2005,0,NA
"773",49,2006,0,NA
"774",49,2007,0,NA
"775",49,2008,0,NA
"776",49,2009,0,NA
"777",49,2010,0,NA
"778",49,2011,0,NA
"779",49,2012,0,NA
"780",49,2013,0,NA
"781",49,2014,0,NA
"782",49,2015,0,NA
"783",50,1996,0,NA
"784",50,1998,0,NA
"785",50,2000,0,NA
"786",50,2002,0,NA
"787",50,2003,0,NA
"788",50,2004,0,NA
"789",50,2005,0,NA
"790",50,2006,0,NA
"791",50,2007,0,NA
"792",50,2008,0,NA
"793",50,2009,0,NA
"794",50,2010,0,NA
"795",50,2011,0,NA
"796",50,2012,0,NA
"797",50,2013,0,NA
"798",50,2014,0,NA
"799",50,2015,0,NA
"800",51,1996,0,NA
"801",51,1998,0,NA
"802",51,2000,0,NA
"803",51,2002,0,NA
"804",51,2003,0,NA
"805",51,2004,0,NA
"806",51,2005,0,NA
"807",51,2006,0,NA
"808",51,2007,0,NA
"809",51,2008,0,NA
"810",51,2009,0,NA
"811",51,2010,0,NA
"812",51,2011,0,NA
"813",51,2012,0,NA
"814",51,2013,0,NA
"815",51,2014,0,NA
"816",51,2015,0,NA
"817",52,1996,0,NA
"818",52,1998,0,NA
"819",52,2000,0,NA
"820",52,2002,0,NA
"821",52,2003,0,NA
"822",52,2004,0,NA
"823",52,2005,0,NA
"824",52,2006,0,NA
"825",52,2007,0,NA
"826",52,2008,0,NA
"827",52,2009,0,NA
"828",52,2010,0,NA
"829",52,2011,0,NA
"830",52,2012,0,NA
"831",52,2013,0,NA
"832",52,2014,0,NA
"833",52,2015,0,NA
"834",53,1996,0,NA
"835",53,1998,0,NA
"836",53,2000,0,NA
"837",53,2002,0,NA
"838",53,2003,0,NA
"839",53,2004,0,NA
"840",53,2005,0,NA
"841",53,2006,0,NA
"842",53,2007,0,NA
"843",53,2008,0,NA
"844",53,2009,0,NA
"845",53,2010,0,NA
"846",53,2011,0,NA
"847",53,2012,0,NA
"848",53,2013,0,NA
"849",53,2014,0,NA
"850",53,2015,0,NA
"851",54,1996,0,NA
"852",54,1998,0,NA
"853",54,2000,0,NA
"854",54,2002,0,NA
"855",54,2003,0,NA
"856",54,2004,0,NA
"857",54,2005,0,NA
"858",54,2006,0,NA
"859",54,2007,0,NA
"860",54,2008,0,NA
"861",54,2009,0,NA
"862",54,2010,0,NA
"863",54,2011,0,NA
"864",54,2012,0,NA
"865",54,2013,0,NA
"866",54,2014,0,NA
"867",54,2015,0,NA
"868",55,1996,0,"territory"
"869",55,1998,0,"territory"
"870",55,2000,0,"territory"
"871",55,2002,0,"territory"
"872",55,2003,0,"territory"
"873",55,2004,0,"territory"
"874",55,2005,0,"territory"
"875",55,2006,0,"territory"
"876",55,2007,0,"territory"
"877",55,2008,0,"territory"
"878",55,2009,0,"territory"
"879",55,2010,0,"territory"
"880",55,2011,0,"territory"
"881",55,2012,0,"territory"
"882",55,2013,0,"territory"
"883",55,2014,0,"territory"
"884",55,2015,0,"territory"
"885",56,1996,2,NA
"886",56,1998,0,NA
"887",56,2000,0,NA
"888",56,2002,0,NA
"889",56,2003,0,NA
"890",56,2004,0,NA
"891",56,2005,0,NA
"892",56,2006,0,NA
"893",56,2007,0,NA
"894",56,2008,0,NA
"895",56,2009,0,NA
"896",56,2010,0,NA
"897",56,2011,0,NA
"898",56,2012,0,NA
"899",56,2013,0,NA
"900",56,2014,0,NA
"901",56,2015,0,NA
"902",57,1996,0,"territory"
"903",57,1998,0,"territory"
"904",57,2000,0,"territory"
"905",57,2002,0,"territory"
"906",57,2003,0,"territory"
"907",57,2004,0,"territory"
"908",57,2005,0,"territory"
"909",57,2006,0,"territory"
"910",57,2007,0,"territory"
"911",57,2008,0,"territory"
"912",57,2009,0,"territory"
"913",57,2010,0,"territory"
"914",57,2011,0,"territory"
"915",57,2012,0,"territory"
"916",57,2013,0,"territory"
"917",57,2014,0,"territory"
"918",57,2015,0,"territory"
"919",58,1996,0,"territory"
"920",58,1998,0,"territory"
"921",58,2000,0,"territory"
"922",58,2002,0,"territory"
"923",58,2003,0,"territory"
"924",58,2004,0,"territory"
"925",58,2005,0,"territory"
"926",58,2006,0,"territory"
"927",58,2007,0,"territory"
"928",58,2008,0,"territory"
"929",58,2009,0,"territory"
"930",58,2010,0,"territory"
"931",58,2011,0,"territory"
"932",58,2012,0,"territory"
"933",58,2013,0,"territory"
"934",58,2014,0,"territory"
"935",58,2015,0,"territory"
"936",59,1996,0,NA
"937",59,1998,0,NA
"938",59,2000,0,NA
"939",59,2002,0,NA
"940",59,2003,0,NA
"941",59,2004,0,NA
"942",59,2005,0,NA
"943",59,2006,0,NA
"944",59,2007,0,NA
"945",59,2008,0,NA
"946",59,2009,0,NA
"947",59,2010,0,NA
"948",59,2011,0,NA
"949",59,2012,0,NA
"950",59,2013,0,NA
"951",59,2014,0,NA
"952",59,2015,0,NA
"953",60,1996,3,"territory"
"954",60,1998,3,"territory"
"955",60,2000,3,"territory"
"956",60,2002,3,"territory"
"957",60,2003,3,"territory"
"958",60,2004,2,"territory"
"959",60,2005,2,"territory"
"960",60,2006,2,"territory"
"961",60,2007,2,"territory"
"962",60,2008,2,"territory"
"963",60,2009,2,"territory"
"964",60,2010,2,"territory"
"965",60,2011,0,"territory"
"966",60,2012,0,"territory"
"967",60,2013,0,"territory"
"968",60,2014,0.333333333333333,"territory"
"969",60,2015,0.333333333333333,"territory"
"970",61,1996,0,NA
"971",61,1998,0,NA
"972",61,2000,0,NA
"973",61,2002,0,NA
"974",61,2003,0,NA
"975",61,2004,0,NA
"976",61,2005,0,NA
"977",61,2006,0,NA
"978",61,2007,0,NA
"979",61,2008,0,NA
"980",61,2009,0,NA
"981",61,2010,0,NA
"982",61,2011,0,NA
"983",61,2012,0,NA
"984",61,2013,0,NA
"985",61,2014,0,NA
"986",61,2015,0,NA
"987",62,1996,0,NA
"988",62,1998,0,NA
"989",62,2000,0,NA
"990",62,2002,0,NA
"991",62,2003,0,NA
"992",62,2004,0,NA
"993",62,2005,0,NA
"994",62,2006,0,NA
"995",62,2007,0,NA
"996",62,2008,0,NA
"997",62,2009,0,NA
"998",62,2010,0,NA
"999",62,2011,0,NA
"1000",62,2012,0,NA
"1001",62,2013,0,NA
"1002",62,2014,0,NA
"1003",62,2015,0,NA
"1004",63,1996,0,"territory"
"1005",63,1998,0,"territory"
"1006",63,2000,0,"territory"
"1007",63,2002,0,"territory"
