"","rgn_id","year","gapfilled","method"
"105",111,1995,"gapfilled","UN georegion (r2)"
"106",112,1995,NA,NA
"107",113,1995,NA,NA
"108",114,1995,NA,NA
"109",115,1995,NA,NA
"110",116,1995,NA,NA
"111",117,1995,NA,NA
"112",118,1995,NA,NA
"113",119,1995,NA,NA
"114",120,1995,NA,NA
"115",121,1995,"gapfilled","UN georegion (r2)"
"116",122,1995,NA,NA
"117",123,1995,NA,NA
"118",124,1995,NA,NA
"119",125,1995,NA,NA
"120",126,1995,NA,NA
"121",127,1995,NA,NA
"122",129,1995,NA,NA
"123",130,1995,NA,NA
"124",131,1995,NA,NA
"125",132,1995,NA,NA
"126",133,1995,NA,NA
"127",134,1995,NA,NA
"128",135,1995,NA,NA
"129",136,1995,NA,NA
"130",137,1995,NA,NA
"131",138,1995,NA,NA
"132",139,1995,NA,NA
"133",140,1995,NA,NA
"134",141,1995,"gapfilled","UN georegion (r2)"
"135",143,1995,NA,NA
"136",144,1995,"gapfilled","UN georegion (r2)"
"137",145,1995,"gapfilled","UN georegion (r2)"
"138",146,1995,"gapfilled","UN georegion (r2)"
"139",147,1995,"gapfilled","UN georegion (r2)"
"140",148,1995,"gapfilled","UN georegion (r2)"
"141",149,1995,"gapfilled","UN georegion (r2)"
"142",150,1995,"gapfilled","UN georegion (r2)"
"143",151,1995,"gapfilled","UN georegion (r2)"
"144",152,1995,"gapfilled","UN georegion (r2)"
"145",153,1995,"gapfilled","UN georegion (r2)"
"146",154,1995,"gapfilled","UN georegion (r2)"
"147",155,1995,NA,NA
"148",156,1995,"gapfilled","UN georegion (r2)"
"149",157,1995,"gapfilled","UN georegion (r2)"
"150",158,1995,"gapfilled","UN georegion (r2)"
"151",159,1995,"gapfilled","UN georegion (r2)"
"152",161,1995,"gapfilled","UN georegion (r2)"
"153",162,1995,NA,NA
"154",163,1995,NA,NA
"155",164,1995,NA,NA
"156",166,1995,NA,NA
"157",167,1995,NA,NA
"158",168,1995,NA,NA
"159",169,1995,"gapfilled","UN georegion (r2)"
"160",171,1995,NA,NA
"161",172,1995,NA,NA
"162",173,1995,NA,NA
"163",174,1995,NA,NA
"164",175,1995,NA,NA
"165",176,1995,NA,NA
"166",177,1995,NA,NA
"167",178,1995,NA,NA
"168",179,1995,NA,NA
"169",180,1995,NA,NA
"170",181,1995,NA,NA
"171",182,1995,NA,NA
"172",183,1995,NA,NA
"173",184,1995,NA,NA
"174",185,1995,"gapfilled","UN georegion (r2)"
"175",186,1995,NA,NA
"176",187,1995,NA,NA
"177",188,1995,NA,NA
"178",189,1995,NA,NA
"179",190,1995,NA,NA
"180",191,1995,NA,NA
"181",192,1995,NA,NA
"182",193,1995,"gapfilled","UN georegion (r2)"
"183",194,1995,NA,NA
"184",195,1995,NA,NA
"185",196,1995,NA,NA
"186",197,1995,NA,NA
"187",198,1995,NA,NA
"188",199,1995,NA,NA
"189",200,1995,NA,NA
"190",202,1995,NA,NA
"191",203,1995,NA,NA
"192",204,1995,NA,NA
"193",205,1995,NA,NA
"194",206,1995,NA,NA
"195",207,1995,NA,NA
"196",208,1995,NA,NA
"197",209,1995,NA,NA
"198",210,1995,NA,NA
"199",212,1995,NA,NA
"200",214,1995,NA,NA
"201",215,1995,NA,NA
"202",216,1995,NA,NA
"203",218,1995,NA,NA
"204",219,1995,"gapfilled","UN georegion (r2)"
"205",220,1995,NA,NA
"206",221,1995,"gapfilled","UN georegion (r2)"
"207",222,1995,NA,NA
"208",223,1995,NA,NA
"209",224,1995,NA,NA
"210",227,1995,"gapfilled","UN georegion (r2)"
"211",228,1995,"gapfilled","UN georegion (r2)"
"212",231,1995,"gapfilled","UN georegion (r2)"
"213",232,1995,NA,NA
"214",237,1995,"gapfilled","UN georegion (r2)"
"215",244,1995,NA,NA
"216",245,1995,NA,NA
"217",247,1995,NA,NA
"218",248,1995,NA,NA
"219",249,1995,NA,NA
"220",250,1995,NA,NA
"221",1,1996,"gapfilled","UN georegion (r2)"
"222",2,1996,"gapfilled","UN georegion (r2)"
"223",3,1996,"gapfilled","UN georegion (r2)"
"224",4,1996,"gapfilled","UN georegion (r2)"
"225",5,1996,"gapfilled","UN georegion (r2)"
"226",6,1996,NA,NA
"227",7,1996,NA,NA
"228",8,1996,"gapfilled","UN georegion (r2)"
"229",9,1996,"gapfilled","UN georegion (r2)"
"230",10,1996,"gapfilled","UN georegion (r2)"
"231",11,1996,"gapfilled","UN georegion (r2)"
"232",12,1996,"gapfilled","UN georegion (r2)"
"233",13,1996,"gapfilled","UN georegion (r2)"
"234",14,1996,NA,NA
"235",15,1996,NA,NA
"236",16,1996,NA,NA
"237",17,1996,NA,NA
"238",18,1996,NA,NA
"239",19,1996,"gapfilled","UN georegion (r2)"
"240",20,1996,NA,NA
"241",21,1996,"gapfilled","UN georegion (r2)"
"242",24,1996,NA,NA
"243",25,1996,NA,NA
"244",26,1996,"gapfilled","UN georegion (r2)"
"245",28,1996,NA,NA
"246",29,1996,"gapfilled","UN georegion (r2)"
"247",30,1996,"gapfilled","UN georegion (r2)"
"248",31,1996,NA,NA
"249",32,1996,NA,NA
"250",33,1996,"gapfilled","UN georegion (r2)"
"251",34,1996,"gapfilled","UN georegion (r2)"
"252",35,1996,"gapfilled","UN georegion (r2)"
"253",36,1996,"gapfilled","UN georegion (r2)"
"254",37,1996,NA,NA
"255",38,1996,"gapfilled","UN georegion (r2)"
"256",39,1996,NA,NA
"257",40,1996,NA,NA
"258",41,1996,NA,NA
"259",42,1996,NA,NA
"260",43,1996,NA,NA
"261",44,1996,"gapfilled","UN georegion (r2)"
"262",45,1996,"gapfilled","UN georegion (r2)"
"263",46,1996,"gapfilled","UN georegion (r2)"
"264",47,1996,NA,NA
"265",48,1996,NA,NA
"266",49,1996,NA,NA
"267",50,1996,NA,NA
"268",51,1996,NA,NA
"269",52,1996,NA,NA
"270",53,1996,NA,NA
"271",54,1996,"gapfilled","UN georegion (r2)"
"272",55,1996,"gapfilled","UN georegion (r2)"
"273",56,1996,NA,NA
"274",57,1996,"gapfilled","UN georegion (r2)"
"275",58,1996,"gapfilled","UN georegion (r2)"
"276",59,1996,NA,NA
"277",60,1996,"gapfilled","UN georegion (r2)"
"278",61,1996,NA,NA
"279",62,1996,NA,NA
"280",63,1996,"gapfilled","UN georegion (r2)"
"281",64,1996,"gapfilled","UN georegion (r2)"
"282",65,1996,NA,NA
"283",66,1996,NA,NA
"284",67,1996,NA,NA
"285",68,1996,NA,NA
"286",69,1996,NA,NA
"287",70,1996,NA,NA
"288",71,1996,NA,NA
"289",72,1996,NA,NA
"290",73,1996,NA,NA
"291",74,1996,"gapfilled","UN georegion (r2)"
"292",75,1996,NA,NA
"293",76,1996,NA,NA
"294",77,1996,NA,NA
"295",78,1996,NA,NA
"296",79,1996,NA,NA
"297",80,1996,NA,NA
"298",81,1996,NA,NA
"299",82,1996,NA,NA
"300",84,1996,NA,NA
"301",85,1996,"gapfilled","UN georegion (r2)"
"302",86,1996,"gapfilled","UN georegion (r2)"
"303",88,1996,"gapfilled","UN georegion (r2)"
"304",89,1996,NA,NA
"305",90,1996,NA,NA
"306",91,1996,NA,NA
"307",92,1996,NA,NA
"308",93,1996,NA,NA
"309",94,1996,NA,NA
"310",95,1996,"gapfilled","UN georegion (r2)"
"311",96,1996,NA,NA
"312",97,1996,"gapfilled","UN georegion (r2)"
"313",98,1996,NA,NA
"314",99,1996,NA,NA
"315",100,1996,NA,NA
"316",101,1996,NA,NA
"317",102,1996,NA,NA
"318",103,1996,NA,NA
"319",104,1996,"gapfilled","UN georegion (r2)"
"320",105,1996,NA,NA
"321",106,1996,NA,NA
"322",107,1996,"gapfilled","UN georegion (r2)"
"323",108,1996,NA,NA
"324",110,1996,NA,NA
"325",111,1996,"gapfilled","UN georegion (r2)"
"326",112,1996,NA,NA
"327",113,1996,NA,NA
"328",114,1996,NA,NA
"329",115,1996,NA,NA
"330",116,1996,NA,NA
"331",117,1996,NA,NA
"332",118,1996,NA,NA
"333",119,1996,NA,NA
"334",120,1996,NA,NA
"335",121,1996,"gapfilled","UN georegion (r2)"
"336",122,1996,NA,NA
"337",123,1996,NA,NA
"338",124,1996,NA,NA
"339",125,1996,NA,NA
"340",126,1996,NA,NA
"341",127,1996,NA,NA
"342",129,1996,NA,NA
"343",130,1996,NA,NA
"344",131,1996,NA,NA
"345",132,1996,NA,NA
"346",133,1996,NA,NA
"347",134,1996,NA,NA
"348",135,1996,NA,NA
"349",136,1996,NA,NA
"350",137,1996,NA,NA
"351",138,1996,NA,NA
"352",139,1996,NA,NA
"353",140,1996,NA,NA
"354",141,1996,"gapfilled","UN georegion (r2)"
"355",143,1996,NA,NA
"356",144,1996,"gapfilled","UN georegion (r2)"
"357",145,1996,"gapfilled","UN georegion (r2)"
"358",146,1996,"gapfilled","UN georegion (r2)"
"359",147,1996,"gapfilled","UN georegion (r2)"
"360",148,1996,"gapfilled","UN georegion (r2)"
"361",149,1996,"gapfilled","UN georegion (r2)"
"362",150,1996,"gapfilled","UN georegion (r2)"
"363",151,1996,"gapfilled","UN georegion (r2)"
"364",152,1996,"gapfilled","UN georegion (r2)"
"365",153,1996,"gapfilled","UN georegion (r2)"
"366",154,1996,"gapfilled","UN georegion (r2)"
"367",155,1996,NA,NA
"368",156,1996,"gapfilled","UN georegion (r2)"
"369",157,1996,"gapfilled","UN georegion (r2)"
"370",158,1996,"gapfilled","UN georegion (r2)"
"371",159,1996,"gapfilled","UN georegion (r2)"
"372",161,1996,"gapfilled","UN georegion (r2)"
"373",162,1996,NA,NA
"374",163,1996,NA,NA
"375",164,1996,NA,NA
"376",166,1996,NA,NA
"377",167,1996,NA,NA
"378",168,1996,NA,NA
"379",169,1996,"gapfilled","UN georegion (r2)"
"380",171,1996,NA,NA
"381",172,1996,NA,NA
"382",173,1996,NA,NA
"383",174,1996,NA,NA
"384",175,1996,NA,NA
"385",176,1996,NA,NA
"386",177,1996,NA,NA
"387",178,1996,NA,NA
"388",179,1996,NA,NA
"389",180,1996,NA,NA
"390",181,1996,NA,NA
"391",182,1996,NA,NA
"392",183,1996,NA,NA
"393",184,1996,NA,NA
"394",185,1996,"gapfilled","UN georegion (r2)"
"395",186,1996,NA,NA
"396",187,1996,NA,NA
"397",188,1996,NA,NA
"398",189,1996,NA,NA
"399",190,1996,NA,NA
"400",191,1996,NA,NA
"401",192,1996,NA,NA
"402",193,1996,"gapfilled","UN georegion (r2)"
"403",194,1996,NA,NA
"404",195,1996,NA,NA
"405",196,1996,NA,NA
"406",197,1996,NA,NA
"407",198,1996,NA,NA
"408",199,1996,NA,NA
"409",200,1996,NA,NA
"410",202,1996,NA,NA
"411",203,1996,NA,NA
"412",204,1996,NA,NA
"413",205,1996,NA,NA
"414",206,1996,NA,NA
"415",207,1996,NA,NA
"416",208,1996,NA,NA
"417",209,1996,NA,NA
"418",210,1996,NA,NA
"419",212,1996,NA,NA
"420",213,1996,NA,NA
"421",214,1996,NA,NA
"422",215,1996,NA,NA
"423",216,1996,NA,NA
"424",218,1996,NA,NA
"425",219,1996,"gapfilled","UN georegion (r2)"
"426",220,1996,NA,NA
"427",221,1996,"gapfilled","UN georegion (r2)"
"428",222,1996,NA,NA
"429",223,1996,NA,NA
"430",224,1996,NA,NA
"431",227,1996,"gapfilled","UN georegion (r2)"
"432",228,1996,"gapfilled","UN georegion (r2)"
"433",231,1996,"gapfilled","UN georegion (r2)"
"434",232,1996,NA,NA
"435",237,1996,"gapfilled","UN georegion (r2)"
"436",244,1996,NA,NA
"437",245,1996,NA,NA
"438",247,1996,NA,NA
"439",248,1996,NA,NA
"440",249,1996,NA,NA
"441",250,1996,NA,NA
"442",1,1997,"gapfilled","UN georegion (r2)"
"443",2,1997,"gapfilled","UN georegion (r2)"
"444",3,1997,"gapfilled","UN georegion (r2)"
"445",4,1997,"gapfilled","UN georegion (r2)"
"446",5,1997,"gapfilled","UN georegion (r2)"
"447",6,1997,NA,NA
"448",7,1997,NA,NA
"449",8,1997,"gapfilled","UN georegion (r2)"
"450",9,1997,"gapfilled","UN georegion (r2)"
"451",10,1997,"gapfilled","UN georegion (r2)"
"452",11,1997,"gapfilled","UN georegion (r2)"
"453",12,1997,"gapfilled","UN georegion (r2)"
"454",13,1997,"gapfilled","UN georegion (r2)"
"455",14,1997,NA,NA
"456",15,1997,NA,NA
"457",16,1997,NA,NA
"458",17,1997,NA,NA
"459",18,1997,NA,NA
"460",19,1997,"gapfilled","UN georegion (r2)"
"461",20,1997,NA,NA
"462",21,1997,"gapfilled","UN georegion (r2)"
"463",24,1997,NA,NA
"464",25,1997,NA,NA
"465",26,1997,"gapfilled","UN georegion (r2)"
"466",28,1997,NA,NA
"467",29,1997,"gapfilled","UN georegion (r2)"
"468",30,1997,"gapfilled","UN georegion (r2)"
"469",31,1997,NA,NA
"470",32,1997,NA,NA
"471",33,1997,"gapfilled","UN georegion (r2)"
"472",34,1997,"gapfilled","UN georegion (r2)"
"473",35,1997,"gapfilled","UN georegion (r2)"
"474",36,1997,"gapfilled","UN georegion (r2)"
"475",37,1997,NA,NA
"476",38,1997,"gapfilled","UN georegion (r2)"
"477",39,1997,NA,NA
"478",40,1997,NA,NA
"479",41,1997,NA,NA
"480",42,1997,NA,NA
"481",43,1997,NA,NA
"482",44,1997,"gapfilled","UN georegion (r2)"
"483",45,1997,"gapfilled","UN georegion (r2)"
"484",46,1997,"gapfilled","UN georegion (r2)"
"485",47,1997,NA,NA
"486",48,1997,NA,NA
"487",49,1997,NA,NA
"488",50,1997,NA,NA
"489",51,1997,NA,NA
"490",52,1997,NA,NA
"491",53,1997,NA,NA
"492",54,1997,"gapfilled","UN georegion (r2)"
"493",55,1997,"gapfilled","UN georegion (r2)"
"494",56,1997,NA,NA
"495",57,1997,"gapfilled","UN georegion (r2)"
"496",58,1997,"gapfilled","UN georegion (r2)"
"497",59,1997,NA,NA
"498",60,1997,"gapfilled","UN georegion (r2)"
"499",61,1997,NA,NA
"500",62,1997,NA,NA
"501",63,1997,"gapfilled","UN georegion (r2)"
"502",64,1997,"gapfilled","UN georegion (r2)"
"503",65,1997,NA,NA
"504",66,1997,NA,NA
"505",67,1997,NA,NA
"506",68,1997,NA,NA
"507",69,1997,NA,NA
"508",70,1997,NA,NA
"509",71,1997,NA,NA
"510",72,1997,NA,NA
"511",73,1997,NA,NA
"512",74,1997,NA,NA
"513",75,1997,NA,NA
"514",76,1997,NA,NA
"515",77,1997,NA,NA
"516",78,1997,NA,NA
"517",79,1997,NA,NA
"518",80,1997,NA,NA
"519",81,1997,NA,NA
"520",82,1997,NA,NA
"521",84,1997,NA,NA
"522",85,1997,"gapfilled","UN georegion (r2)"
"523",86,1997,"gapfilled","UN georegion (r2)"
"524",88,1997,"gapfilled","UN georegion (r2)"
"525",89,1997,NA,NA
"526",90,1997,NA,NA
"527",91,1997,NA,NA
"528",92,1997,NA,NA
"529",93,1997,NA,NA
"530",94,1997,NA,NA
"531",95,1997,"gapfilled","UN georegion (r2)"
"532",96,1997,NA,NA
"533",97,1997,"gapfilled","UN georegion (r2)"
"534",98,1997,NA,NA
"535",99,1997,NA,NA
"536",100,1997,NA,NA
"537",101,1997,NA,NA
"538",102,1997,NA,NA
"539",103,1997,NA,NA
"540",104,1997,"gapfilled","UN georegion (r2)"
"541",105,1997,NA,NA
"542",106,1997,NA,NA
"543",107,1997,"gapfilled","UN georegion (r2)"
"544",108,1997,NA,NA
"545",110,1997,NA,NA
"546",111,1997,"gapfilled","UN georegion (r2)"
"547",112,1997,NA,NA
"548",113,1997,NA,NA
"549",114,1997,NA,NA
"550",115,1997,NA,NA
"551",116,1997,NA,NA
"552",117,1997,NA,NA
"553",118,1997,NA,NA
"554",119,1997,NA,NA
"555",120,1997,NA,NA
"556",121,1997,"gapfilled","UN georegion (r2)"
"557",122,1997,NA,NA
"558",123,1997,NA,NA
"559",124,1997,NA,NA
"560",125,1997,NA,NA
"561",126,1997,NA,NA
"562",127,1997,NA,NA
"563",129,1997,NA,NA
"564",130,1997,NA,NA
"565",131,1997,NA,NA
"566",132,1997,NA,NA
"567",133,1997,NA,NA
"568",134,1997,NA,NA
"569",135,1997,NA,NA
"570",136,1997,NA,NA
"571",137,1997,NA,NA
"572",138,1997,NA,NA
"573",139,1997,NA,NA
"574",140,1997,NA,NA
"575",141,1997,"gapfilled","UN georegion (r2)"
"576",143,1997,NA,NA
"577",144,1997,"gapfilled","UN georegion (r2)"
"578",145,1997,"gapfilled","UN georegion (r2)"
"579",146,1997,"gapfilled","UN georegion (r2)"
"580",147,1997,"gapfilled","UN georegion (r2)"
"581",148,1997,"gapfilled","UN georegion (r2)"
"582",149,1997,"gapfilled","UN georegion (r2)"
"583",150,1997,"gapfilled","UN georegion (r2)"
"584",151,1997,"gapfilled","UN georegion (r2)"
"585",152,1997,"gapfilled","UN georegion (r2)"
"586",153,1997,"gapfilled","UN georegion (r2)"
"587",154,1997,"gapfilled","UN georegion (r2)"
"588",155,1997,NA,NA
"589",156,1997,"gapfilled","UN georegion (r2)"
"590",157,1997,"gapfilled","UN georegion (r2)"
"591",158,1997,"gapfilled","UN georegion (r2)"
"592",159,1997,"gapfilled","UN georegion (r2)"
"593",161,1997,"gapfilled","UN georegion (r2)"
"594",162,1997,NA,NA
"595",163,1997,NA,NA
"596",164,1997,NA,NA
"597",166,1997,NA,NA
"598",167,1997,NA,NA
"599",168,1997,NA,NA
"600",169,1997,"gapfilled","UN georegion (r2)"
"601",171,1997,NA,NA
"602",172,1997,NA,NA
"603",173,1997,NA,NA
"604",174,1997,NA,NA
"605",175,1997,NA,NA
"606",176,1997,NA,NA
"607",177,1997,NA,NA
"608",178,1997,NA,NA
"609",179,1997,NA,NA
"610",180,1997,NA,NA
"611",181,1997,NA,NA
"612",182,1997,NA,NA
"613",183,1997,NA,NA
"614",184,1997,NA,NA
"615",185,1997,"gapfilled","UN georegion (r2)"
"616",186,1997,NA,NA
"617",187,1997,NA,NA
"618",188,1997,NA,NA
"619",189,1997,NA,NA
"620",190,1997,NA,NA
"621",191,1997,NA,NA
"622",192,1997,NA,NA
"623",193,1997,"gapfilled","UN georegion (r2)"
"624",194,1997,NA,NA
"625",195,1997,NA,NA
"626",196,1997,NA,NA
"627",197,1997,NA,NA
"628",198,1997,NA,NA
"629",199,1997,NA,NA
"630",200,1997,NA,NA
"631",202,1997,NA,NA
"632",203,1997,NA,NA
"633",204,1997,NA,NA
"634",205,1997,NA,NA
"635",206,1997,NA,NA
"636",207,1997,NA,NA
"637",208,1997,NA,NA
"638",209,1997,NA,NA
"639",210,1997,NA,NA
"640",212,1997,NA,NA
"641",214,1997,NA,NA
"642",215,1997,NA,NA
"643",216,1997,NA,NA
"644",218,1997,NA,NA
"645",219,1997,"gapfilled","UN georegion (r2)"
"646",220,1997,NA,NA
"647",221,1997,"gapfilled","UN georegion (r2)"
"648",222,1997,NA,NA
"649",223,1997,NA,NA
"650",224,1997,NA,NA
"651",227,1997,"gapfilled","UN georegion (r2)"
"652",228,1997,"gapfilled","UN georegion (r2)"
"653",231,1997,"gapfilled","UN georegion (r2)"
"654",232,1997,NA,NA
"655",237,1997,"gapfilled","UN georegion (r2)"
"656",244,1997,NA,NA
"657",245,1997,NA,NA
"658",247,1997,NA,NA
"659",248,1997,NA,NA
"660",249,1997,NA,NA
"661",250,1997,NA,NA
"662",1,1998,"gapfilled","UN georegion (r2)"
"663",2,1998,"gapfilled","UN georegion (r2)"
"664",3,1998,"gapfilled","UN georegion (r2)"
"665",4,1998,"gapfilled","UN georegion (r2)"
"666",5,1998,"gapfilled","UN georegion (r2)"
"667",6,1998,NA,NA
"668",7,1998,NA,NA
"669",8,1998,"gapfilled","UN georegion (r2)"
"670",9,1998,"gapfilled","UN georegion (r2)"
"671",10,1998,"gapfilled","UN georegion (r2)"
"672",11,1998,"gapfilled","UN georegion (r2)"
"673",12,1998,"gapfilled","UN georegion (r2)"
"674",13,1998,"gapfilled","UN georegion (r2)"
"675",14,1998,NA,NA
"676",15,1998,NA,NA
"677",16,1998,NA,NA
"678",17,1998,NA,NA
"679",18,1998,NA,NA
"680",19,1998,"gapfilled","UN georegion (r2)"
"681",20,1998,NA,NA
"682",21,1998,"gapfilled","UN georegion (r2)"
"683",24,1998,NA,NA
"684",25,1998,NA,NA
"685",26,1998,"gapfilled","UN georegion (r2)"
"686",28,1998,NA,NA
"687",29,1998,"gapfilled","UN georegion (r2)"
"688",30,1998,"gapfilled","UN georegion (r2)"
"689",31,1998,NA,NA
"690",32,1998,NA,NA
"691",33,1998,"gapfilled","UN georegion (r2)"
"692",34,1998,"gapfilled","UN georegion (r2)"
"693",35,1998,"gapfilled","UN georegion (r2)"
"694",36,1998,"gapfilled","UN georegion (r2)"
"695",37,1998,NA,NA
"696",38,1998,"gapfilled","UN georegion (r2)"
"697",39,1998,NA,NA
"698",40,1998,NA,NA
"699",41,1998,NA,NA
"700",42,1998,NA,NA
"701",43,1998,NA,NA
"702",44,1998,"gapfilled","UN georegion (r2)"
"703",45,1998,"gapfilled","UN georegion (r2)"
"704",46,1998,"gapfilled","UN georegion (r2)"
"705",47,1998,NA,NA
"706",48,1998,NA,NA
"707",49,1998,NA,NA
"708",50,1998,NA,NA
"709",51,1998,NA,NA
"710",52,1998,NA,NA
"711",53,1998,NA,NA
"712",54,1998,"gapfilled","UN georegion (r2)"
"713",55,1998,"gapfilled","UN georegion (r2)"
"714",56,1998,NA,NA
"715",57,1998,"gapfilled","UN georegion (r2)"
"716",58,1998,"gapfilled","UN georegion (r2)"
"717",59,1998,NA,NA
"718",60,1998,"gapfilled","UN georegion (r2)"
"719",61,1998,NA,NA
"720",62,1998,NA,NA
"721",63,1998,"gapfilled","UN georegion (r2)"
"722",64,1998,"gapfilled","UN georegion (r2)"
"723",65,1998,NA,NA
"724",66,1998,NA,NA
"725",67,1998,NA,NA
"726",68,1998,NA,NA
"727",69,1998,NA,NA
"728",70,1998,NA,NA
"729",71,1998,NA,NA
"730",72,1998,NA,NA
"731",73,1998,NA,NA
"732",74,1998,NA,NA
"733",75,1998,NA,NA
"734",76,1998,NA,NA
"735",77,1998,NA,NA
"736",78,1998,NA,NA
"737",79,1998,NA,NA
"738",80,1998,NA,NA
"739",81,1998,NA,NA
"740",82,1998,NA,NA
"741",84,1998,NA,NA
"742",85,1998,"gapfilled","UN georegion (r2)"
"743",86,1998,"gapfilled","UN georegion (r2)"
"744",88,1998,"gapfilled","UN georegion (r2)"
"745",89,1998,NA,NA
"746",90,1998,NA,NA
"747",91,1998,NA,NA
"748",92,1998,NA,NA
"749",93,1998,NA,NA
"750",94,1998,NA,NA
"751",95,1998,"gapfilled","UN georegion (r2)"
"752",96,1998,NA,NA
"753",97,1998,"gapfilled","UN georegion (r2)"
"754",98,1998,NA,NA
"755",99,1998,NA,NA
"756",100,1998,NA,NA
"757",101,1998,NA,NA
"758",102,1998,NA,NA
"759",103,1998,NA,NA
"760",104,1998,"gapfilled","UN georegion (r2)"
"761",105,1998,NA,NA
"762",106,1998,NA,NA
"763",107,1998,"gapfilled","UN georegion (r2)"
"764",108,1998,NA,NA
"765",110,1998,NA,NA
"766",111,1998,"gapfilled","UN georegion (r2)"
"767",112,1998,NA,NA
"768",113,1998,NA,NA
"769",114,1998,NA,NA
"770",115,1998,NA,NA
"771",116,1998,NA,NA
"772",117,1998,NA,NA
"773",118,1998,NA,NA
"774",119,1998,NA,NA
"775",120,1998,NA,NA
"776",121,1998,"gapfilled","UN georegion (r2)"
"777",122,1998,NA,NA
"778",123,1998,NA,NA
"779",124,1998,NA,NA
"780",125,1998,NA,NA
"781",126,1998,NA,NA
"782",127,1998,NA,NA
"783",129,1998,NA,NA
"784",130,1998,NA,NA
"785",131,1998,NA,NA
"786",132,1998,NA,NA
"787",133,1998,NA,NA
"788",134,1998,NA,NA
"789",135,1998,NA,NA
"790",136,1998,NA,NA
"791",137,1998,NA,NA
