"rgn_id","resilience_score"
1,0.851054030629711
2,0.851054030629711
3,0.851054030629711
4,NA
5,0.780860620476854
6,0.663648508164051
7,0.572054070948462
8,0.653366123241571
9,0.659904328081883
10,0.596716151556922
11,0.619192656724312
12,NA
13,0.757177532073866
14,0.822914029142142
15,0.6592
16,0.8913
17,0.461475547037424
18,0.606005645611596
19,0.655575727447519
20,0.8092
21,0.464306038369721
24,0.5428
25,0.6743
26,0.615880123132418
28,0.544285206893367
29,0.779254155121318
30,NA
31,0.655202333098811
32,0.77115372461492
33,NA
34,NA
35,NA
36,NA
37,0.7324
38,0.831257543272506
39,0.641193160586632
40,0.6221
41,0.4796
42,0.4591
43,0.5372
44,0.429434805370908
45,0.442501779353693
46,0.463
47,0.4176
48,0.679575778834303
49,0.370407258392822
50,0.663
51,0.7184
52,0.70303562039373
53,0.4913
54,0.7369
55,0.809278665297678
56,0.6775906549825
57,0.809278665297678
58,0.78610536158537
59,0.8619
60,0.833093503678833
61,0.68
62,0.6192
63,0.588539166130233
64,0.4608
65,0.473238553872635
66,0.5564
67,0.536293963682046
68,0.795947722624871
69,0.7619
70,0.8262
71,0.7214
72,0.7223
73,0.6419
74,0.6917
75,0.6643
76,0.6782
77,0.460505592249857
78,0.6442
79,0.7532
80,0.7827
81,0.8075
82,0.6978
84,0.6118
85,0.833093503678833
86,0.833093503678833
88,0.833093503678833
89,NA
90,NA
91,NA
92,NA
93,NA
94,NA
95,0.833093503678833
96,0.4422
97,0.4507
98,0.4903
99,0.5003
100,0.4974
101,0.6201
102,0.676
103,0.573842132449132
104,0.44655564725805
105,NA
106,0.6037
107,NA
108,0.856029615724849
110,0.851388248914933
111,0.894827672341549
112,0.630760972940646
113,0.86002037620846
114,0.455235058180195
115,0.6565
116,0.832543502861922
117,0.894827672341549
118,0.862005656275068
119,0.781417374944121
120,0.791527922123497
121,0.894827672341549
122,0.810582100579127
123,0.821506230198916
124,0.88270810474011
125,0.775323040077056
126,0.708483019697236
127,0.822706240391618
129,0.7302
130,0.8012
131,0.6303
132,0.7084
133,0.6064
134,0.6636
135,0.7002
136,0.6168
137,0.6956
138,0.7009
139,0.626
140,0.847988225196776
141,0.879122945810017
143,0.8845
144,NA
145,0.864054375950531
146,0.800734701517335
147,0.780860620476854
148,0.639833957536944
149,NA
150,NA
151,0.766672112116661
152,0.712355782993109
153,0.660387214130524
154,0.57567134670431
155,0.64567384674679
156,0.720929968135853
157,0.639833957536944
158,NA
159,NA
161,0.780860620476854
162,0.8845
163,0.8462
164,0.686530515369738
166,0.7194
167,0.621348098168803
168,0.692826320651333
169,0.887675408838861
171,0.717
172,0.752
173,0.8012
174,0.9009
175,0.8939
176,0.8642
177,0.8865
178,0.7976
179,0.8479
180,0.8858
181,0.8794
182,0.8588
183,0.8388
184,0.8249
185,0.804384635572256
186,0.6817
187,0.7768
188,0.8427
189,0.7694
190,0.726899232148692
191,0.5945
192,0.5228
193,0.461254068393861
194,0.4166
195,0.4897
196,0.4649
197,0.4722
198,0.593002652009413
199,0.391645537108453
200,0.397
202,0.4999
203,0.5392
204,0.5273
205,0.4984
206,0.7008
207,0.602636948241945
208,0.817307886487417
209,0.621
210,0.8654
212,0.639833957536944
214,0.6074
215,0.6543
216,0.6227
218,0.8949
219,0.783155570984761
220,0.854594227765862
221,0.874953591301068
222,0.888
223,0.887
224,0.8212
227,0.859909423281815
228,0.859909423281815
231,0.5590924676827
232,0.6584
237,0.56155396421889
244,0.854594227765862
245,0.854594227765862
247,0.761576433478507
248,0.854594227765862
249,0.854594227765862
250,0.893892448599225
