"rgn_id","trend"
1,0
2,0
3,0
5,0
6,0.03
7,0.04
8,0
9,0.01
10,0.02
11,0.01
13,0.02
14,-0.01
15,0.01
16,0
17,0.04
18,-0.06
19,0.01
20,0
21,-0.02
24,0.02
25,0.04
26,0.01
28,0.02
29,0.04
31,0.03
32,0.02
37,0
39,-0.04
40,-0.02
41,0.02
42,0.03
43,0.02
44,0.05
45,0.03
46,0.02
47,0.04
48,0.11
49,0.02
50,0
51,0
52,0.02
53,0.01
54,0.03
55,-0.06
56,0
57,-0.06
58,-0.03
59,0
60,-0.02
61,0
62,0.01
63,0.13
64,0.02
65,0.03
66,0.02
67,0.05
68,0
69,-0.02
70,-0.04
71,-0.02
72,-0.01
73,-0.08
74,0.02
75,-0.03
76,-0.02
77,0
78,0.01
79,0
80,-0.15
81,0
82,-0.01
84,0.01
85,0.02
86,0.02
88,0.02
95,0.04
96,0.03
97,0.04
98,0.02
99,0.02
100,0.03
101,0.12
102,-0.01
103,0.01
104,0.06
106,0.02
108,0
110,0.01
111,0.05
112,-0.02
113,0.06
114,0.01
115,0
116,0.01
117,0.04
118,-0.07
119,-0.02
120,0
121,0.05
122,0
123,-0.01
124,-0.03
125,0.01
126,0
127,0
129,0.01
130,0
131,0.02
132,0.01
133,0.01
134,0.01
135,0.01
136,0.02
137,0
138,0
139,-0.01
140,0.01
141,0.01
143,0.03
145,0
146,-0.03
147,0.05
148,0.04
151,0.02
152,0.04
153,-0.05
154,0
155,0.02
156,-0.06
157,0.07
161,0
162,0
163,-1
164,-0.01
166,0.01
167,-0.02
168,0.01
169,0.07
171,0
172,-0.01
173,-0.01
174,-0.05
175,0
176,-0.01
177,0.02
178,-0.05
179,0.01
180,0
181,0.02
182,-0.01
183,-0.12
184,-0.01
185,0
186,-0.04
187,0
188,-0.02
189,-0.02
190,0.12
191,0.02
192,0.02
193,0.03
194,0
195,0.02
196,0.02
197,0.02
198,0.04
199,0.04
200,0.03
202,0.02
203,0
204,0.01
205,-0.01
206,0
207,0
208,0
209,-0.01
210,0
212,0.01
214,0.03
215,0.08
216,0
218,0.01
219,-0.31
220,0.01
221,0
222,0.01
223,0.01
224,-0.2
227,0
228,0
231,-0.04
232,0
237,-0.01
244,0
245,0.03
247,0.01
248,0.04
249,0.04
250,0.04
144,0
105,0
213,0
12,0
150,0
159,0
158,0
149,0
107,0
90,0
89,0
93,0
91,0
92,0
38,0
36,0
33,0
30,0
35,0
34,0
4,0
94,0
