"rgn_id","trend"
1,0
2,0
3,0
4,-0.6242
5,-0.4641
6,1
7,1
8,0.9127
9,1
10,0
11,0
12,0
13,0
14,0.0053
15,-0.0919
16,-0.0867
17,0.2652
18,0.5189
19,0
20,-0.2
21,-0.0118
24,0.7818
25,0.1533
26,0.1607
28,1
29,0
30,0
31,0.438
32,0
33,0
34,0
35,0
36,0
37,-0.1753
38,0
39,0
40,0.0174
41,0.3685
42,-0.0486
43,0.1289
44,0.188
45,-1
46,-0.9999
47,-0.2556
48,0.0782
49,1
50,-0.1723
51,1
52,1
53,0.3582
54,-0.0345
55,0.0591
56,0.4921
57,-0.1209
58,-0.437
59,-0.0031
60,-0.1132
61,0.5312
62,-0.045
63,1
64,-0.1042
65,0.493
66,0.9673
67,-0.1999
68,-0.5352
69,0.0614
70,-0.0578
71,0.1238
72,0.073
73,0.0699
74,-0.3717
75,0.1244
76,0.1012
77,-0.1716
78,0.0918
79,-0.3081
80,0.1558
81,0.4103
82,0.0967
84,0.3054
85,0
86,0
88,0
89,0
90,0.0579
91,0
92,0
93,0
94,0
95,0
96,0.2185
97,0.3587
98,0.7324
99,1
100,1
101,0.1362
102,0.0189
103,1
104,1
105,0
106,0.069
107,0
108,0
110,0.1476
111,0
112,-0.0718
113,0
114,0.0381
115,-0.1002
116,0
117,0
118,0
119,-0.4059
120,1
121,0
122,0.4586
123,-0.5516
124,-0.3313
125,1
126,0.493
127,0.7382
129,0.9293
130,-0.0304
131,0.1954
132,0.2511
133,-0.1802
134,0.1355
135,0.1213
136,0.1418
137,0.3203
138,0.079
139,0.171
140,-1
141,0
143,-0.5633
144,0
145,-0.4207
146,0
147,-0.4966
148,-0.5952
149,0
150,0
151,0
152,-1
153,-0.2383
154,0
155,1
156,0
157,0
158,0
159,0
161,0
162,-0.0449
163,0.0257
164,0.5423
166,0.6009
167,-0.1618
168,6e-04
169,0.0463
171,0.0334
172,0.0968
173,0.0761
174,0.0482
175,-0.0931
176,-0.0149
177,-0.0261
178,-0.0354
179,-0.0888
180,0.0858
181,0.2127
182,-0.0319
183,-0.1045
184,-0.184
185,-0.1797
186,0.0332
187,-0.0273
188,-0.1304
189,0.0184
190,1
191,-0.5745
192,0.005
193,0.5533
194,0.8417
195,-0.024
196,-0.0501
197,0.2174
198,-0.1922
199,0.1953
200,1
202,0.3757
203,0.0792
204,0.0717
205,-5e-04
206,-0.0203
207,-0.0383
208,-0.2813
209,0.0136
210,-0.131
212,0
214,0.0069
215,-0.2246
216,0.0078
218,0.0246
219,0.167
220,0
221,0
222,-0.1474
223,-0.0706
224,0.0148
227,-0.2591
228,-0.5585
231,1
232,0.5851
237,1
244,0
245,0
247,-0.1501
248,0
249,-0.3052
250,0
