region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,73.69,74.48,77.97,76.38,74.79,81.9,81.1,71.19,86.33,80.79,75.25,54.54,49.68,6.4,63.29,62.84,62.38,72.83,92.79
Macquarie Island,4,91.17,NA,81.25,83.43,85.61,100,NA,97.51,NA,NA,NA,92.9,92.9,NA,63.99,82,100,NA,NA
Howland Island and Baker Island,158,90.09,91.2,74.76,87.18,99.59,99.18,NA,95.86,NA,NA,NA,87.26,87.26,NA,59.68,79.84,100,NA,NA
Ile Europa,35,90.02,96.28,76.48,86.82,97.16,92.25,100,87.56,NA,NA,NA,89.93,89.93,NA,54.57,77.29,100,NA,NA
Jarvis Island,149,89.09,90.85,72.5,85.11,97.72,95.45,NA,96.76,NA,NA,NA,86.51,86.51,NA,59.68,79.84,100,NA,NA
Mayotte,29,86.79,96.56,80.7,88.99,97.29,95.68,100,86.21,100,100,100,75.44,75.44,0.03,52.21,76.1,100,62.12,NA
Seychelles,31,86.27,86.95,79.51,78.84,78.17,80.9,99.96,92.22,65.65,82.82,100,67.12,67.12,0,58.28,79.14,100,99.52,95.23
United Arab Emirates,54,84.76,97.04,82.02,82.38,82.73,81.12,87.61,65.16,99,99.5,100,72.18,70.2,1.31,56.23,67.54,78.84,97.05,100
Palmyra Atoll,150,84.54,91.13,72.7,79.71,86.72,73.56,NA,92,NA,NA,NA,91,91,NA,59.68,79.84,100,NA,NA
New Zealand,162,83.2,77.33,78.04,77.65,77.26,99.93,95.97,83.74,100,100,100,59.52,45.84,2.5,61.29,60.22,59.15,91.31,100
Clipperton Island,107,83.19,NA,68.89,84.44,100,100,NA,83.35,NA,NA,NA,65.98,65.98,NA,64.37,82.18,100,NA,NA
Qatar,190,82.73,100,81.79,82.52,83.25,98.63,98.57,70.82,77.8,65.21,52.61,69.25,69.25,0,58,68.53,79.06,77.06,96.67
