region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,69.03,76.84,77.48,76.27,75.05,82.77,81.09,71.35,86.33,80.79,75.25,54.97,50.14,6.8,62.78,62.41,62.04,73.72,22.42
Howland Island and Baker Island,158,91.45,99.92,74.03,86.81,99.59,99.18,NA,95.86,NA,NA,NA,87.25,87.25,NA,59.3,79.65,100,NA,NA
Macquarie Island,4,91.17,NA,81.56,83.58,85.61,100,NA,97.51,NA,NA,NA,92.9,92.9,NA,63.74,81.87,100,NA,NA
Jarvis Island,149,90.53,99.47,71.66,84.69,97.72,95.45,NA,96.76,NA,NA,NA,87.14,87.14,NA,59.3,79.65,100,NA,NA
Ile Europa,35,88.05,77.57,76.14,86.65,97.16,92.25,100,87.56,NA,NA,NA,94.98,94.98,NA,54.66,77.33,100,NA,NA
Palmyra Atoll,150,85.89,99.83,71.95,79.33,86.72,73.56,NA,92,NA,NA,NA,90.97,90.97,NA,59.3,79.65,100,NA,NA
Mayotte,29,84.6,75.51,80.32,88.8,97.29,95.68,100,86.21,100,100,100,76.79,76.79,0.01,51.65,75.82,100,62.6,NA
Prince Edward Islands,90,82.14,86.83,79.58,80.69,81.79,63.68,NA,87.66,NA,NA,NA,91.66,91.66,NA,64.71,82.36,100,NA,NA
Greenland,145,82.13,88.33,79.5,67.45,55.4,85.6,74.92,87.72,99.67,99.83,100,53.09,53.09,0,65.73,82.25,98.77,100,NA
Northern Saint-Martin,221,80.77,61.25,81.8,88,94.19,92.18,100,69.75,80.34,88.35,96.36,45.45,45.45,0,63.92,81.96,100,100,NA
Madeira,57,80.49,97.28,72.91,81.04,89.17,NA,NA,68.31,91.27,79.83,68.4,71.76,71.76,0,67.91,83.95,100,81.24,NA
Ecuador,137,80.38,82.46,72.53,76.33,80.13,76.36,74.53,71.08,99.67,99.83,100,53.37,64.95,67.38,58.8,79.4,100,98.45,NA
Clipperton Island,107,80.13,NA,68.05,84.02,100,100,NA,83.35,NA,NA,NA,52.19,52.19,NA,62.17,81.08,100,NA,NA
Juan de Nova Island,33,79.31,77.57,79.11,86.67,94.22,88.22,NA,86.08,95.29,94.34,93.4,94.98,94.98,NA,54.66,27.33,0,NA,NA
