region_id,region_name,AO,BD,CP,CS,CW,ECO,FIS,FP,HAB,ICO,Index,LE,LIV,LSP,MAR,NP,SP,SPP,TR
162,New Zealand,78.57307692307693,78.18692307692308,99.93,96.04230769230769,77.49461538461539,99.57692307692308,60.075384615384614,48.98153846153846,78.51384615384616,61.57769230769231,80.9523076923077,99.78846153846153,100,58.941538461538464,2.3723076923076922,93.85153846153847,60.25923076923077,77.85923076923078,76.4176923076923
48,Oman,94.36076923076924,77.71538461538462,95.54384615384615,99.34076923076924,73.33538461538461,100,52.98307692307692,52.66076923076923,74.04076923076923,58.995384615384616,80.57230769230769,100,100,45.90538461538461,0.026153846153846153,98.38153846153845,52.45076923076923,81.39153846153846,61.93846153846154
57,Madeira,88.28538461538461,80.70461538461538,NA,NA,67.55384615384615,91.17461538461538,74.05076923076923,74.05076923076923,86.30384615384615,71.01923076923077,80.51384615384616,79.74846153846154,68.3323076923077,100,0,87.73461538461538,85.50846153846153,75.10307692307693,NA
107,Clipperton Island,NA,85.05461538461539,100,NA,83.35,NA,67.70153846153846,67.70153846153846,100,66.56153846153846,80.0323076923077,NA,NA,61.53846153846154,NA,NA,64.04846153846154,70.1076923076923,NA
190,Qatar,100,83.14,98.63,98.57,70.23153846153846,74.74307692307693,67.89692307692307,67.89692307692307,83.04692307692308,64.04153846153847,79.86307692307692,63.66615384615384,52.58,79.06,0,69.08384615384615,71.54923076923077,83.23076923076923,75.86615384615385
19,Tuvalu,77.19153846153846,87.70384615384616,100,100,69.17999999999999,94.47153846153846,86.68307692307692,86.66923076923077,99.87846153846154,59.22615384615385,79.3923076923077,97.23538461538462,100,3.62,0,63.46,31.42076923076923,75.5276923076923,81.05692307692308
220,Sint Maarten,84.23,92.18538461538462,100,100,49.83384615384615,79.75076923076922,73.55230769230769,73.55230769230769,99.95692307692308,67.50461538461539,79.14,88.0776923076923,96.39538461538461,46.79769230769231,0,NA,57.15,84.41461538461539,67.2223076923077
33,Juan de Nova Island,80.41,87.33923076923077,88.22,NA,86.08,95.23692307692308,90.63923076923076,90.63923076923076,94.66307692307691,52.636923076923075,79.05692307692308,94.39153846153846,93.55538461538463,0,NA,NA,26.317692307692308,80.01461538461538,NA
248,Saba,84.28615384615385,91.58692307692307,100,100,66.71307692307693,75.02384615384615,37.284615384615385,37.284615384615385,100,68.19846153846154,78.79461538461538,68.70153846153846,62.37,95.36,0,NA,81.7776923076923,83.17538461538462,NA
129,Panama,68.8923076923077,84.16538461538461,90.42230769230768,96.14461538461539,66.27230769230769,99.93923076923078,41.43769230769231,33.137692307692305,87.81076923076922,65.56692307692308,78.52692307692308,99.96923076923076,100,82.5776923076923,0.8584615384615385,100,74.07307692307693,80.51615384615384,72.19
70,Estonia,92.79,74.37384615384616,62.68,55.88,64.64538461538461,97.94,84.98692307692308,84.2,60.04846153846154,89.92076923076922,78.36538461538461,72.72153846153846,47.50307692307692,100,0.5476923076923077,99.87307692307692,94.96076923076923,88.70076923076923,81.52
157,Phoenix Islands (Kiribati),47.36846153846154,87.21076923076923,99,NA,97.43307692307692,63.47461538461538,81.32538461538462,81.32538461538462,99.34615384615384,64.16,78.29153846153847,68.44923076923077,73.42384615384616,100,0,63.46,82.07846153846154,75.07384615384615,NA
171,Brazil,76.5823076923077,75.11461538461538,96.63461538461539,99.96,60.996153846153845,99.58769230769231,46.596923076923076,39.10769230769231,74.90615384615384,64.72692307692307,78.14384615384616,78.5323076923077,57.48615384615385,99.95846153846153,0.4146153846153846,89.57000000000001,82.34153846153846,75.32538461538462,82.59
120,Antigua and Barbuda,100,78.59153846153846,75.16461538461539,98.8476923076923,64.79384615384615,84.42769230769231,54.33,54.300769230769234,77.44384615384615,69.19692307692307,78.00538461538461,92.21384615384616,100,88.9523076923077,0,63.49923076923077,79.07538461538462,79.73769230769231,73.57307692307693
110,Bahamas,81.93615384615384,77.10692307692308,62.21769230769231,85.05076923076923,64.82153846153847,94.17846153846155,83.13384615384615,83.11923076923077,73.40307692307692,67.07615384615384,77.74384615384615,80.38923076923078,66.59,77.36153846153846,0,100,72.21923076923078,80.81461538461538,70.57307692307693
163,United States,82.24692307692308,69.57538461538462,74.15692307692308,75.42769230769231,73.31692307692308,99.89076923076922,72.98384615384616,69.51230769230769,61.43076923076923,66.48461538461538,77.31538461538462,75.81307692307692,51.73615384615385,80.34,1.1915384615384614,91.88538461538461,73.41384615384615,77.72153846153846,87.81769230769231
73,Russia,81.5476923076923,72.10307692307693,81.94692307692308,74.98,62.30384615384615,99.27846153846154,69.77153846153846,68.85076923076923,63.22,76.24923076923076,77.28307692307692,92.30615384615385,85.32461538461538,74.06153846153846,2.1092307692307695,85.54615384615384,75.15538461538462,80.98692307692308,78.10692307692308
51,Kuwait,89.44,81.26307692307692,99.38,95.82,71.10461538461539,99.87076923076923,42.96076923076923,42.92307692307692,79.39,60.16153846153846,77.24846153846154,99.93538461538462,100,71.09,0.008461538461538461,NA,65.62538461538462,83.13307692307693,49.75230769230769
55,Azores,77.38153846153847,82.89,100,NA,67.81307692307692,100,64.74384615384615,64.74384615384615,94.37153846153846,71.01923076923077,77.20692307692308,84.16615384615385,68.3323076923077,64.85692307692308,0,72.7176923076923,67.93846153846154,71.41076923076923,NA
179,France,75.74538461538461,74.52538461538461,98.53076923076922,81.89,50.76769230769231,100,60.95461538461539,58.82230769230769,72.13307692307693,75.49923076923076,76.73615384615384,79.40923076923076,58.82846153846154,99.96384615384615,55.17,66.93461538461538,87.73230769230769,76.91846153846154,92.9823076923077
192,Iraq,76.35230769230769,88.53076923076924,96.62538461538462,95.0323076923077,48.25153846153846,68.36615384615385,71.30076923076923,71.30076923076923,95.32384615384615,60.45461538461539,76.45846153846153,84.18384615384616,100,0,0,97.61384615384615,30.226923076923075,81.73923076923077,NA
249,Sint Eustatius,84.28615384615385,92.03,100,100,54.332307692307694,75.02384615384615,37.284615384615385,37.284615384615385,100,68.19846153846154,76.26538461538462,68.70153846153846,62.37,78.81538461538462,0,NA,73.50923076923077,84.05846153846154,NA
36,Ile Tromelin,83.31692307692308,81.69384615384615,88.22,NA,85.82,NA,91.36307692307692,91.36307692307692,88.22,52.636923076923075,76.12307692307692,NA,NA,0,NA,NA,26.317692307692308,75.16692307692307,NA
34,Bassas da India,80.41,84.72384615384615,88.22,NA,86.3,NA,90.63923076923076,90.63923076923076,92.37615384615385,52.636923076923075,76.10153846153847,NA,NA,0,NA,NA,26.317692307692308,77.07461538461538,NA
222,Sweden,93.9176923076923,70.94538461538461,61.51,61.93,60.58307692307692,100,66.98846153846154,67.61692307692307,53.54923076923077,85.25153846153846,76.06384615384616,100,100,73.88384615384615,79.2,99.77692307692308,79.56846153846153,88.34307692307692,64.78384615384616
11,Marshall Islands,100,87.77538461538462,95.73,100,69.4523076923077,38.23230769230769,75.05461538461539,75.03076923076922,98.7476923076923,63.136923076923075,76.01846153846154,55.82769230769231,73.42384615384616,37.56384615384615,0,42.41615384615385,50.35,76.80153846153846,83.60615384615384
174,Finland,79.00769230769231,72.35384615384615,62.59,74.26,71.07384615384616,100,75.5276923076923,80.49923076923076,55.73461538461539,91.26384615384616,75.95692307692308,81.71692307692307,63.433846153846154,60.80692307692308,88.19615384615385,86.89076923076922,76.03538461538461,88.97461538461539,75.13307692307693
28,Comoro Islands,76.50076923076924,85.08923076923077,91.7,99.98,41.97461538461538,91.93076923076923,67.80692307692308,67.80692307692308,89.34153846153846,63.06384615384615,75.88692307692308,91.45153846153846,90.97,82.37846153846154,0,68.00769230769231,72.7223076923077,80.83615384615385,63.64230769230769
139,Venezuela,74.34769230769231,80.75692307692307,95.66,99.65384615384615,64.13615384615385,96.99307692307693,49.89923076923077,42.673846153846156,80.8623076923077,67.60384615384615,75.74538461538462,82.92999999999999,68.86923076923077,98.16153846153847,0.563076923076923,90.36615384615385,82.88384615384615,80.65,44.05769230769231
111,Turks and Caicos Islands,82.51846153846154,74.29230769230769,74.85923076923076,84.93461538461538,63.66461538461538,90.5823076923077,90.10384615384615,90.10076923076923,70.32153846153847,68.94461538461539,75.66692307692307,90.25230769230768,89.92230769230768,56.6,0,63.46,62.77384615384615,78.26615384615384,69.81461538461538
147,French Polynesia,77.66,87.4,100,100,82.07538461538462,39.79538461538462,58.987692307692306,53.575384615384614,99.78153846153846,63.20076923076923,75.51076923076923,69.89307692307692,100,0,0.4276923076923077,72.16307692307693,31.59846153846154,75.01846153846154,80.73692307692308
161,Wallis and Futuna,77.23692307692308,88.13307692307693,100,NA,80.54076923076923,65.06153846153846,67.59230769230768,67.59230769230768,100,67.79923076923077,75.48615384615384,77.15923076923077,89.25692307692307,0,0,79.32307692307693,33.89923076923077,76.26846153846154,NA
135,Mexico,82.50615384615385,81.71000000000001,92.30384615384615,93.71384615384615,65.64692307692307,100,36.043846153846154,32.168461538461536,87.12923076923077,64.00538461538461,75.22307692307692,71.97461538461539,43.958461538461535,100,0.7107692307692308,74.92769230769231,82.00384615384615,76.29,75.24923076923076
140,Guadeloupe and Martinique,71.59846153846154,87.87230769230769,93.94923076923077,100,69.42615384615385,30.243076923076924,21.606153846153845,21.416923076923077,94.79923076923077,69.7023076923077,75.19307692307692,62.70307692307692,95.16307692307691,100,0.1346153846153846,84.91230769230769,84.85076923076923,80.94615384615385,NA
137,Ecuador,84.04461538461538,77.03076923076924,75.85538461538462,73.98,68.60230769230769,97.35076923076923,51.893846153846155,45.10307692307692,79.82076923076923,61.01692307692308,75.17615384615385,98.58076923076923,99.82,100,38.41384615384615,72.87615384615384,80.50769230769231,74.24230769230769,NA
103,Sao Tome and Principe,85.22846153846154,87.76384615384616,99.66076923076923,99.66076923076923,54.466923076923074,100,48.69769230769231,48.69769230769231,100,61.50615384615384,75.04692307692308,100,100,29.52,0,81.84538461538462,45.51461538461538,75.5323076923077,47.62
16,Australia,73.49384615384615,73.30384615384615,68.87384615384616,71.22923076923077,82.22461538461539,100,47.512307692307694,29.81923076923077,62.152307692307694,77.56769230769231,75.04076923076923,95.44538461538463,90.89153846153846,100,0.20692307692307693,92.21384615384615,88.78384615384616,84.45846153846153,NA
52,Bahrain,89.91692307692307,80.72076923076924,94.12,99.9,70.50769230769231,74.12615384615385,28.24692307692308,28.237692307692306,78.47384615384615,56.47,74.86153846153846,80.48307692307692,86.85000000000001,0,0.028461538461538462,98.43615384615384,28.234615384615385,82.96692307692308,78.05230769230769
180,United Kingdom,81.54307692307692,71.88692307692308,62.44,84.13,61.49230769230769,92.41461538461539,49.878461538461536,43.504615384615384,63.04,67.18615384615384,74.86,88.5023076923077,84.58076923076923,100,11.43,85.72846153846154,83.59153846153846,80.73384615384616,85.77846153846154
69,Latvia,90.08076923076923,71.01384615384616,62.27,36.6,55.08384615384615,99.97461538461539,78.73692307692308,78.73692307692308,53.597692307692306,90.63846153846154,74.83,88.59538461538462,77.21615384615384,100,0,99.84538461538462,95.31923076923077,88.43230769230769,70.75307692307692
173,Uruguay,91.23923076923077,63.29692307692308,59.65,82.1,62.63076923076923,100,44.12307692307692,44.12307692307692,57.11769230769231,63.48153846153846,74.78,100,100,92.45769230769231,0,99.76846153846154,77.97076923076924,69.47769230769231,67.02846153846154
182,Spain,70.08,70.38384615384615,97.62,71.93,53.15384615384615,100,50.706923076923076,66.96307692307693,68.23615384615384,74.86,74.7776923076923,77.25076923076922,54.501538461538466,97.52615384615385,82.30923076923077,69.74307692307693,86.1923076923077,72.53307692307692,84.46
1,Cocos Islands,72.10076923076923,81.72615384615385,92.51,70.07,85.29076923076923,99.97846153846154,78.63076923076923,78.63076923076923,88.95076923076923,65.63538461538462,74.75538461538461,96.19384615384615,92.41,0,0,63.46,32.816923076923075,74.49846153846154,NA
237,Oecussi Ambeno,62.247692307692304,92.49692307692308,100,99.49692307692307,62.89769230769231,88.18615384615384,43.75,43.75,99.37923076923077,66.91923076923077,74.56153846153846,75.31923076923077,62.456923076923076,53.65615384615385,0,NA,60.28769230769231,85.6123076923077,NA
96,Sierra Leone,98.02538461538461,81.0923076923077,98.49307692307693,99.1876923076923,41.676153846153845,97.98,28.298461538461538,28.298461538461538,86.10692307692308,66.3623076923077,74.53846153846153,75.93692307692308,53.89230769230769,95.46153846153847,0,94.4223076923077,80.91076923076923,76.07692307692308,47.34384615384615
5,New Caledonia,81.67999999999999,84.83461538461539,70.81923076923077,69.78076923076924,83.06615384615385,84.48538461538462,59.30307692307692,52.12,88.02846153846153,65.18076923076923,74.4723076923077,92.23846153846154,100,79.14,0.17076923076923078,53.128461538461536,72.16307692307693,81.64153846153846,84.89307692307692
223,Norway,94.7176923076923,64.77153846153847,61.385384615384616,58.33,73.74,70.38846153846154,77.74076923076923,64.28153846153846,50.11153846153846,70.75692307692307,74.46615384615384,73.62,76.85153846153847,80.24076923076923,49.29846153846154,95.10538461538461,75.4976923076923,79.43153846153847,83.2023076923077
3,Norfolk Island,84.57000000000001,88.04538461538462,100,NA,76.67769230769231,99.97846153846154,9.012307692307692,9.012307692307692,100,69.28615384615385,74.46384615384615,96.19384615384615,92.41,54.86615384615384,0,79.13076923076923,62.076153846153844,76.09,NA
224,Chile,78.90384615384615,69.60230769230769,51.66,99.45,89.93846153846154,95.86076923076922,59.012307692307694,28.248461538461537,64.62153846153846,62.56846153846154,74.44692307692308,97.93076923076923,100,98.83538461538461,13.562307692307693,80.87846153846154,80.70076923076923,74.58307692307693,67.16230769230769
94,Heard and McDonald Islands,43.46846153846154,84.75,NA,NA,99.43,NA,54.08384615384615,54.08384615384615,86.72461538461539,71.19076923076923,74.44153846153846,NA,NA,100,NA,79.31692307692308,85.59615384615384,82.7776923076923,NA
202,Tanzania,96.20692307692308,80.11461538461539,66.23,81.74615384615385,44.59461538461539,100,62.09307692307692,54.66307692307692,76.09461538461538,64.41923076923077,74.41076923076923,100,100,100,3.3476923076923075,72.5,82.20923076923077,84.13538461538461,65.81846153846153
155,Tonga,60.716153846153844,86.86307692307692,97.73923076923077,99.9723076923077,72.60076923076923,97.44307692307692,30.916153846153847,30.653846153846153,97.26846153846154,62.143846153846155,74.34,98.72153846153847,100,29.25923076923077,0.09923076923076923,74.57923076923078,45.699230769230766,76.46076923076923,75.83923076923077
176,Germany,72.82000000000001,72.10538461538462,62.02,91,53.215384615384615,100,23.72230769230769,30.729230769230767,59.72076923076923,85.29153846153847,74.28384615384616,89.09384615384616,78.18769230769232,100,73.58769230769231,93.26846153846154,92.64615384615385,84.49,85.93076923076923
156,Tokelau,77.34076923076923,87.36769230769231,85.71,100,84.72384615384615,65.06153846153846,62.973846153846154,62.973846153846154,100,59.27538461538462,74.26307692307692,77.15923076923077,89.25692307692307,0,0,63.46,29.638461538461538,74.73846153846154,NA
169,French Guiana,76.64384615384616,76.97,100,100,79.97692307692307,29.751538461538463,27.004615384615384,27.004615384615384,75.09,73.06538461538462,74.20769230769231,43.82846153846154,57.90615384615385,100,0,76.90384615384616,86.5323076923077,78.85,NA
46,Djibouti,83.57307692307693,91.75769230769231,99.18615384615386,98.66923076923077,56.24,99.87692307692308,48.07846153846154,48.07846153846154,94.71923076923078,67.11692307692307,74.11769230769231,96.71384615384616,93.55538461538463,0,0,70.815,33.558461538461536,88.79615384615384,62.36538461538461
85,Ascension,76.67307692307692,87.44153846153846,NA,NA,80.43076923076923,81.07923076923076,67.51615384615384,67.51615384615384,100,65.53307692307692,73.91384615384615,83.56076923076924,86.04230769230769,51.08846153846154,0,63.46,58.31076923076923,74.88153846153847,NA
17,Papua New Guinea,81.24230769230769,84.98076923076923,82.38230769230769,73.10923076923076,64.59076923076923,98.67461538461538,88.3423076923077,88.33692307692307,86.26692307692308,63.151538461538465,73.90153846153846,99.33692307692307,100,8.085384615384616,0,54.77846153846154,35.62076923076923,83.69384615384615,74.63230769230769
245,Bonaire,79.64076923076924,77.75153846153846,97.5776923076923,67.22769230769231,70.53384615384616,75.02384615384615,46.85230769230769,46.85230769230769,75.08461538461538,68.19846153846154,73.88461538461539,68.70153846153846,62.37,86.5476923076923,NA,79.32307692307693,77.37153846153846,80.41923076923077,NA
97,Liberia,78.98769230769231,77.30923076923077,98.38076923076923,99.27923076923076,46.64846153846154,100,19.554615384615385,19.554615384615385,78.59076923076923,66.48076923076923,73.86692307692307,100,100,40.73,0,91.03846153846153,53.605384615384615,76.02384615384615,NA
144,Jan Mayen,96.86,64.60230769230769,62.22,NA,85.16,81.07923076923076,9.225384615384616,9.225384615384616,49.38,77.83076923076923,73.81615384615385,83.56076923076924,86.04230769230769,100,NA,100,88.91461538461539,79.82076923076923,NA
7,Solomon Islands,85.28076923076924,82.33923076923077,78.51615384615384,75.73538461538462,68.31384615384616,99.94846153846154,86.83615384615385,86.70538461538462,83.38538461538461,58.37230769230769,73.62230769230769,99.97461538461539,100,6.85,0.01846153846153846,50.98384615384615,32.60769230769231,81.2976923076923,75.76538461538462
133,Honduras,81.32615384615384,84.98,82.73538461538462,87.66615384615385,57.15384615384615,100,66.71153846153847,29.492307692307694,88.20153846153846,68.91384615384615,73.29153846153847,93.8876923076923,87.78461538461539,100,2.026153846153846,74.65153846153846,84.45769230769231,81.76307692307692,56.565384615384616
250,Aruba,91.23384615384616,82.95615384615384,99.36,96.67,62.353846153846156,100,43.23307692307692,43.23307692307692,85.58,72.60461538461539,73.2,100,100,11.07,NA,39.785384615384615,41.83923076923077,80.33153846153846,74.56
8,Palau,59.94769230769231,83.04230769230769,88.65230769230769,71.70384615384616,79.03692307692307,99.06153846153846,79.98538461538462,79.64153846153846,89.44076923076923,59.21230769230769,73.16,81.00923076923077,62.95769230769231,100,0.04230769230769231,35.71923076923077,79.60538461538461,76.6423076923077,73.24692307692308
32,R_union,84.63153846153847,83.93461538461538,88.22,100,67.73923076923077,78.47769230769231,58.52076923076923,58.32153846153846,92.67846153846153,62.57230769230769,73.15230769230769,67.20384615384616,55.93,18.180769230769233,0.7746153846153846,66.134,40.37769230769231,75.19461538461539,NA
218,Canada,50.432307692307695,74.63153846153845,95.75846153846153,86.7,84.72692307692307,100,41.48384615384615,33.783076923076926,68.82153846153847,68.16692307692308,72.80846153846154,87.27,74.54076923076923,29.286153846153848,2.1107692307692307,83.43461538461538,48.72615384615385,80.44,82.6376923076923
43,Kenya,97.86846153846155,83.25461538461539,80.35230769230769,94.91384615384615,47.533846153846156,100,36.853846153846156,36.73076923076923,81.69153846153847,64.44384615384615,72.73230769230769,98.97230769230768,97.94538461538461,39.09,0.028461538461538462,72.00384615384615,51.76461538461538,84.81769230769231,63.933076923076925
58,Canary Islands,79.25615384615385,72.53384615384616,66.08,64.93,65.72384615384615,46.37,72.74538461538461,72.74538461538461,68.10076923076923,71.01923076923077,72.70538461538462,57.34615384615385,68.3323076923077,100,0,90.22153846153846,85.50846153846153,76.96538461538462,NA
183,Portugal,61.55461538461539,74.17615384615385,99.12,84.34,53.61692307692308,100,43.923846153846156,42.90846153846154,71.82461538461538,69.97846153846154,72.70384615384616,93.34846153846154,86.69692307692308,100,35.23923076923077,62.239230769230765,84.98923076923077,76.52692307692307,70.7523076923077
50,Saudi Arabia,93.89769230769231,77.59384615384616,71.28,70.31,65.12615384615384,99.87076923076923,49.62230769230769,32.94538461538462,68.97307692307692,59.25076923076923,72.61153846153846,99.93538461538462,100,45.71846153846154,3.7384615384615385,87.57384615384615,52.48461538461538,86.21461538461539,74.96615384615384
0,Global average,75.31769230769231,77.25153846153846,81.94923076923077,81.07076923076923,70.29,85.79846153846154,54.464615384615385,50.23384615384615,75.82153846153847,65.54538461538462,72.59307692307692,80.49692307692308,75.19461538461539,59.30384615384615,6.124615384615384,75.04692307692308,62.424615384615386,78.67769230769231,74.33461538461539
188,Slovenia,66.39307692307692,71.05923076923077,98.9,71.17,29.18846153846154,100,59.871538461538464,77.8576923076923,63.24076923076923,74.3623076923077,72.49307692307693,100,100,47.574615384615385,83.56,83.6923076923077,60.966153846153844,78.87538461538462,65.69692307692308
10,Nauru,74.14461538461538,86.00692307692307,95.45,NA,51.174615384615386,68.4223076923077,97.05538461538461,97.05538461538461,97.56923076923077,64.9423076923077,72.46153846153847,70.92307692307692,73.42384615384616,0,NA,NA,32.472307692307695,74.44692307692307,NA
204,Bangladesh,72.01615384615386,88.11692307692307,99.36769230769231,99.75923076923077,22.689230769230768,99.97461538461539,30.916153846153847,24.943076923076923,95.14076923076924,59.128461538461536,72.4376923076923,99.98692307692308,100,64.43384615384615,6.947692307692308,98.90769230769232,61.78230769230769,81.09,56.81153846153846
227,Jersey,90.73769230769231,73.85538461538461,62.9,98.86,50.956153846153846,81.07923076923076,60.027692307692305,62.723076923076924,65.47153846153846,72.60307692307693,72.3923076923077,83.56076923076924,86.04230769230769,81.53,87.01384615384616,50.886153846153846,77.06538461538462,82.24076923076923,NA
184,Italy,62.857692307692304,66.16230769230769,72.34,66.76,54.33538461538462,100,39.93846153846154,53.37538461538462,64.97153846153846,74.57461538461538,72.29692307692308,85.46307692307693,70.91692307692308,100,79.91307692307693,85.99307692307693,87.28769230769231,67.35307692307693,88.39846153846153
116,Puerto Rico and Virgin Islands of the United States,82.96384615384616,77.55,83.33307692307693,95.97076923076924,62.36076923076923,86.45846153846155,37.0376923076923,37.0376923076923,74.75538461538461,70.48846153846154,72.20615384615384,69.50307692307692,52.53769230769231,75.31384615384616,0.01076923076923077,63.72461538461538,72.89999999999999,80.34538461538462,76.74
168,Suriname,69.72384615384615,79.6376923076923,71.32846153846154,82.76923076923077,77.5276923076923,71.41846153846154,53.73615384615385,53.70307692307692,79.83461538461539,70.7523076923077,72.11692307692307,83.92153846153846,96.43384615384616,100,0,41.536153846153844,85.3776923076923,79.43846153846154,75.63923076923076
151,American Samoa,34.52538461538462,86.16307692307693,99.76,100,56.754615384615384,65.06153846153846,40.40076923076923,40.40076923076923,97.5,60.542307692307695,72.09769230769231,81.91461538461539,98.76692307692308,69.99,0,76.14384615384616,65.26538461538462,74.82538461538462,80.05615384615385
119,Saint Kitts and Nevis,85.89769230769231,87.9676923076923,79.84,100,61.181538461538466,76.83923076923078,31.296923076923076,31.296923076923076,91.93153846153847,68.58,72.03538461538461,55.73230769230769,34.62538461538461,67.61307692307692,NA,82.42538461538462,68.09538461538462,84.00615384615385,67.90923076923077
63,Western Sahara,67.5276923076923,74.05461538461539,100,99.97,66.19615384615385,99.88307692307693,13.713076923076922,13.713076923076922,71.89153846153846,69.17,72.02153846153846,97.21461538461539,94.54615384615384,0,0,94.9523076923077,34.58538461538461,76.2176923076923,NA
126,Trinidad and Tobago,70.61692307692307,88.08384615384615,93.56384615384616,99.97538461538461,63.23,76.73076923076924,32.89692307692308,32.89692307692308,94.22307692307692,68.41230769230769,71.94846153846154,82.90076923076923,89.08,22.51,0,80.77692307692307,45.46,81.9423076923077,61.966923076923074
152,Samoa,81.15307692307692,79.65153846153846,99.96,99.97,82.09,75.55923076923077,64.30538461538461,64.29538461538462,81.65,61.597692307692306,71.74692307692308,39.44461538461539,3.3215384615384616,1.6,0.005384615384615384,64.65230769230769,31.596923076923076,77.64846153846153,74.6676923076923
26,Andaman and Nicobar,82.71307692307693,86.54538461538462,93.07846153846154,78.10076923076923,63.886153846153846,88.18615384615384,44.629230769230766,44.629230769230766,92.82076923076923,61.68692307692308,71.73692307692308,75.35846153846153,62.53923076923077,0,0,90.46384615384615,30.842307692307692,80.26615384615384,NA
164,Belize,83.07692307692308,72.95538461538462,61.96076923076923,96.56769230769231,67.30923076923077,100,59.20923076923077,47.23692307692308,63.19769230769231,68.03769230769231,71.61615384615385,100,100,98.66384615384615,1.2292307692307691,44.535384615384615,83.35230769230769,82.71,59.175384615384615
25,Thailand,82.75769230769231,81.42538461538462,86.16230769230769,82.53538461538461,58.87307692307692,99.89692307692307,55.62692307692308,38.526153846153846,76.54615384615384,56.47846153846154,71.58692307692307,84.01461538461538,68.13307692307693,76.91615384615385,10.697692307692307,70.91923076923077,66.69538461538461,86.30307692307693,63.96153846153846
66,Senegal,80.5476923076923,69.50384615384615,87.57153846153845,92.69461538461539,45.54076923076923,96.93307692307692,29.00923076923077,28.95769230769231,61.97846153846154,69.02538461538461,71.46846153846154,98.47153846153846,100,94.78307692307692,0.06461538461538462,77.30076923076923,81.90307692307692,77.02846153846154,52.19230769230769
64,Mauritania,68.66230769230769,73.10846153846154,61.97,99.92,61.033846153846156,90.91384615384615,15.11923076923077,15.11923076923077,68.91,67.62692307692308,71.40230769230769,93.71461538461539,96.51923076923076,100,0,85.26230769230769,83.8146153846154,77.30384615384615,NA
76,Turkey,79.90461538461538,69.53461538461538,69.78,80.65,55.08615384615385,100,54.12,55.153076923076924,63.645384615384614,52.27076923076923,71.40076923076923,100,100,6.37,56.27538461538462,93.61076923076924,29.31923076923077,75.42692307692307,80.9523076923077
72,Romania,72.24230769230769,68.67846153846153,74.93,74.93,59.27307692307692,100,26.234615384615385,26.060769230769232,58.35153846153846,100,71.2776923076923,88.88692307692307,77.76538461538462,100,0.09153846153846154,76.49846153846154,100,79.00307692307692,NA
