region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,73.92,76.42,77.73,76.31,74.89,82.35,81.1,71.09,86.33,80.79,75.25,55.06,50.1,6.6,62.89,62.57,62.24,73.38,92.27
Howland Island and Baker Island,158,91.49,99.92,74.39,86.99,99.59,99.18,NA,95.86,NA,NA,NA,87.24,87.24,NA,59.48,79.74,100,NA,NA
Macquarie Island,4,91.17,NA,81.4,83.51,85.61,100,NA,97.51,NA,NA,NA,92.9,92.9,NA,63.86,81.93,100,NA,NA
Jarvis Island,149,90.56,99.47,72.08,84.9,97.72,95.45,NA,96.76,NA,NA,NA,87.06,87.06,NA,59.48,79.74,100,NA,NA
Ile Europa,35,88.67,82.45,76.31,86.74,97.16,92.25,100,87.56,NA,NA,NA,94.35,94.35,NA,54.63,77.31,100,NA,NA
Seychelles,31,86.32,86.6,79.23,78.7,78.17,80.9,99.96,92.23,65.65,82.82,100,68.16,68.16,0,58.12,79.06,100,99.49,95.23
Palmyra Atoll,150,85.94,99.83,72.33,79.52,86.72,73.56,NA,92,NA,NA,NA,90.97,90.97,NA,59.48,79.74,100,NA,NA
Mayotte,29,85.2,80.89,80.51,88.9,97.29,95.68,100,86.21,100,100,100,76.72,76.72,0.02,51.92,75.96,100,62.43,NA
United Arab Emirates,54,84.7,97.34,81.54,82.13,82.73,81.12,87.61,65.13,99,99.5,100,72.49,69.81,1.25,56.14,67.27,78.41,97.05,100
Qatar,190,82.94,100,81.3,82.27,83.25,98.63,98.57,70.85,77.8,65.21,52.61,69.28,69.28,0,57.87,68.46,79.06,79.45,96.67
New Zealand,162,82.85,78.24,78.11,77.68,77.26,99.93,95.97,77.2,100,100,100,58.44,46.77,2.56,61.28,60.21,59.15,92.48,100
Oman,48,82.44,92.77,79.94,74.38,68.83,95.6,99.53,71.95,100,100,100,51.41,50.5,0.04,53.88,47.54,41.2,98.78,93.31
Russia,73,82.29,89.75,80.83,72.85,64.87,84.93,74.98,63.18,99.33,92.78,86.22,80.86,78.75,3.68,76.6,76.46,76.33,89.2,100
Prince Edward Islands,90,82.18,86.63,79.54,80.67,81.79,63.68,NA,87.66,NA,NA,NA,92.07,92.07,NA,64.71,82.35,100,NA,NA
Greenland,145,81.82,88.21,79.67,67.44,55.21,83.1,74.92,87.71,99.67,99.83,100,52.91,52.91,0,65.77,82.27,98.77,100,NA
Northern Saint-Martin,221,80.87,61.68,82.49,88.34,94.19,92.18,100,69.75,80.34,88.35,96.36,45.44,45.44,0,64.19,82.09,100,100,NA
Madeira,57,80.53,97.28,73.36,81.27,89.17,NA,NA,68.54,91.27,79.83,68.4,71.3,71.3,0,67.95,83.97,100,81.51,NA
Clipperton Island,107,80.21,NA,68.47,84.23,100,100,NA,83.35,NA,NA,NA,52.27,52.27,NA,62.36,81.18,100,NA,NA
Tuvalu,19,80.04,67.17,74.06,87.03,100,100,100,69.51,100,100,100,86.37,86.32,0,52.25,27.94,3.62,62.39,100
Bahamas,110,79.95,81.58,78.39,76.43,74.48,63.14,86.05,66.8,94.62,81.12,67.61,83.91,83.91,0,61.67,72.9,84.12,100,87.56
Juan de Nova Island,33,79.93,82.45,79.29,86.76,94.22,88.22,NA,86.08,95.29,94.34,93.4,94.35,94.35,NA,54.63,27.31,0,NA,NA
Brazil,171,79.61,76.57,74.08,72.89,71.7,96.72,99.96,62.06,100,79.47,58.95,47.18,37.05,0.32,62.26,81.13,100,90.2,100
Ecuador,137,79.6,82.36,72.88,76.5,80.13,76.36,74.53,70.58,99.67,99.83,100,54.34,58.6,59.49,58.96,79.48,100,98.18,NA
Djibouti,46,79.58,79.61,87.91,91.17,94.43,99.18,98.36,56.81,99.96,96.68,93.4,61.28,61.28,0,61.83,30.91,0,97.98,83.81
Chile,224,79.4,92.94,74.89,70,65.11,51.66,99.45,94.04,96.32,98.16,100,72.74,29.08,17.29,61.79,80.89,100,98.03,79.79
Estonia,70,79.33,98.89,87.88,73.86,59.85,62.68,55.88,65.23,100,73.81,47.62,69.88,68.02,1.16,90.13,95.07,100,99.82,100
Panama,129,79.27,71.52,78.84,83.06,87.27,90.27,96.11,66.87,100,100,100,41.9,33.28,0.68,60.98,72.07,83.16,100,79.51
Antigua and Barbuda,120,79,100,77.97,77.89,77.81,75.03,98.82,64.74,83.4,91.7,100,54.26,54.23,0,63.52,77.73,91.93,63.96,85.91
Saba,248,78.67,83.95,81.63,90.82,100,100,100,66.84,75.24,68.81,62.37,37.59,37.59,0,62.65,81.32,100,NA,NA
Norfolk Island,3,78.66,95.85,75.96,87.98,100,100,NA,78.83,100,96.35,92.7,9.07,9.07,0,66.48,83.24,100,77.98,NA
Comoro Islands,28,78.38,75.91,80.03,84.68,89.32,91.7,99.98,40.62,92.15,91.35,90.54,68.9,68.9,0,58.8,75.1,91.39,63.5,92.08
Bangladesh,204,78.38,99.9,78.73,86.89,95.05,100,100,26.44,100,100,100,30.68,24.42,8.15,54.75,70,85.26,99.1,77.08
Tonga,155,78.36,93.63,75.24,86.13,97.03,97.73,99.97,74.06,99.58,99.79,100,29.79,29.49,0.05,56.17,42.69,29.22,60.07,100
Iraq,192,78.31,91.89,80.42,86.22,92.02,96.28,94.72,51.87,71.08,85.54,100,71.29,71.29,0,55.57,27.79,0,99.23,NA
France,179,78.27,77.94,75.23,76.17,77.1,98.57,81.89,50.62,100,79.41,58.83,59.34,58.15,56.62,74.42,87.21,100,72.78,100
Norway,223,77.86,94.39,79.11,65.9,52.7,73.5,58.33,73.46,70.77,74.54,78.31,76.86,61.59,49.21,69.82,77.06,84.31,99.8,100
Mexico,135,77.72,82.72,74.69,79.42,84.15,92.43,93.8,66.84,100,72.14,44.29,31.74,27.7,1.09,62.49,81.25,100,80.88,100
