region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,73.36,75.38,79.43,78.42,77.41,82.59,81.05,69.64,86.33,80.79,75.25,54.62,50.74,5.71,66.92,61.89,56.86,76.7,80.93
Macquarie Island,4,93.06,NA,80.32,90.16,100,100,NA,97.56,NA,NA,NA,92.9,92.9,NA,69.33,84.66,100,NA,NA
Ile Europa,35,89.83,89.14,77.52,87.34,97.16,92.25,100,87.56,NA,NA,NA,96.6,96.6,NA,51.8,75.9,100,NA,NA
Howland Island and Baker Island,158,86.85,64.97,76.97,88.07,99.18,99.18,NA,95.86,NA,NA,NA,87.22,87.22,NA,71.62,85.81,100,NA,NA
Jarvis Island,149,86.6,64.92,75.03,86.13,97.23,95.45,NA,96.76,NA,NA,NA,90.51,90.51,NA,71.62,85.81,100,NA,NA
United Arab Emirates,54,83.49,99.48,84.92,84.94,84.96,80.98,87.55,65.56,99,99.5,100,73.95,73.27,0.1,63.47,68.23,72.98,87.68,87.69
Mayotte,29,83.03,80.9,81.85,89.56,97.26,95.67,100,56.61,100,100,100,80.39,78.4,0.14,62.65,81.32,100,64.82,NA
New Zealand,162,82.46,78.5,77.67,79.31,80.96,99.93,96.13,83.2,100,100,100,60.84,52.03,2.29,61.95,60.29,58.63,97.36,77.89
Greenland,145,82.4,89.11,80.84,68.7,56.56,85.34,74.92,87.79,99.67,99.83,100,54.23,54.23,0,64.62,81.71,98.8,100,NA
Northern Saint-Martin,221,82.34,75.36,87.31,90.8,94.29,92.18,100,62.13,80.34,88.35,96.36,45.55,45.55,0,73.3,86.65,100,100,NA
Prince Edward Islands,90,81.67,85.71,79.24,80.41,81.58,63.68,NA,90.01,NA,NA,NA,90.55,90.55,NA,59.36,79.68,100,NA,NA
Palmyra Atoll,150,81.24,64.77,74.94,80.61,86.28,73.56,NA,92,NA,NA,NA,90.71,90.71,NA,71.62,85.81,100,NA,NA
Juan de Nova Island,33,81.2,89.14,80.58,88.12,95.66,88.22,NA,86.08,95.29,94.34,93.4,96.6,96.6,NA,51.8,25.9,0,NA,NA
Sint Maarten,220,81,83.89,86.24,93.12,100,100,100,49.88,80.07,88.22,96.36,72.43,72.43,0,71.13,57.79,44.45,NA,83.67
Madeira,57,80.94,85.45,76.47,79.2,81.92,NA,NA,67.4,91.27,79.83,68.4,76.8,76.8,0,72.31,86.15,100,91.75,NA
Qatar,190,80.76,100,84.75,83.51,82.27,98.63,98.57,68.72,77.8,65.21,52.61,66.91,66.91,0,66.8,72.93,79.06,64.78,88.34
Seychelles,31,80.74,86.24,81.15,84,86.86,80.9,99.96,82.03,65.65,82.82,100,73.3,73.3,0,62.68,57.96,53.23,99.62,60.62
Kuwait,51,80.34,87.92,84.44,85.99,87.54,99.38,95.82,71.01,100,100,100,42.98,42.97,0.01,60.35,62.69,65.04,NA,77.28
Estonia,70,80.14,90.53,89.34,76.26,63.18,62.68,55.88,63.02,100,73.81,47.62,88.66,88.66,0,89.83,94.91,100,99.92,95.69
New Caledonia,5,80.12,81.69,82.53,85.24,87.96,70.81,69.77,82.9,84.65,92.32,100,60.35,54.41,0.15,67.29,78.34,89.38,85.73,100
United States,163,80.09,87.22,78.37,70.8,63.24,79.27,75.4,71.59,99.91,75.7,51.49,77.62,74.55,1.1,66.32,73.4,80.47,93.01,100
Oman,48,80.02,98.53,82.53,80.08,77.63,95.48,99.12,74.55,100,100,100,55.65,55.6,0.01,61.43,57.34,53.26,98.09,41.45
Sweden,222,79.72,93.44,88.97,73.24,57.51,61.51,61.93,60.72,100,100,100,68.77,69.68,89.48,85.13,76.85,68.57,99.81,100
Brazil,171,79.57,75.91,76.3,77.28,78.26,96.5,99.96,60.41,100,79.47,58.95,46.17,39.2,0.48,65.14,82.57,100,89.02,95.37
Panama,129,79.53,65.76,81.83,85.88,89.92,90.57,96.18,64.66,100,100,100,39.97,31.52,0.75,68.07,74.33,80.6,100,86.36
Tuvalu,19,79.11,81.18,76.68,87.55,98.42,100,100,68.97,100,100,100,86.92,86.92,0,63.92,33.77,3.62,64.78,67.95
Finland,174,78.97,82.8,89.58,73.2,56.83,62.59,74.26,71.51,100,82.24,64.48,79.83,83.31,88.11,91.18,75.2,59.21,84.62,100
