region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,72.24,75.46,79.9,78.13,76.34,80.11,81.04,69.02,86.33,80.79,75.25,54.89,51.15,5.65,66,61.06,56.12,75.74,72.38
Macquarie Island,4,93.12,NA,80.01,90.01,100,100,NA,98.26,NA,NA,NA,92.9,92.9,NA,68.89,84.44,100,NA,NA
Ile Europa,35,87.68,78.41,77.87,87.51,97.16,92.25,100,87.56,NA,NA,NA,93.67,93.67,NA,48.74,74.37,100,NA,NA
Howland Island and Baker Island,158,86.73,64.26,77.71,88.44,99.18,99.18,NA,95.86,NA,NA,NA,86.96,86.96,NA,71.37,85.68,100,NA,NA
Jarvis Island,149,86.35,63.85,75.88,86.55,97.23,95.45,NA,96.76,NA,NA,NA,89.83,89.83,NA,71.37,85.68,100,NA,NA
United Arab Emirates,54,82.13,96.98,85.88,84.72,83.56,80.98,87.55,65.94,99,99.5,100,74.32,73.59,0.14,63.48,67.71,71.94,80.61,83.68
Northern Saint-Martin,221,82.03,75.28,88.69,91.49,94.29,92.18,100,59.89,80.34,88.35,96.36,45.33,45.33,0,71.53,85.77,100,100,NA
Mayotte,29,81.86,78.11,82.23,89.75,97.26,95.67,100,53.09,100,100,100,77.77,74.61,0.12,60,80,100,65.53,NA
Madeira,57,81.84,85.39,77.36,81.57,85.78,NA,NA,65.44,91.27,79.83,68.4,79.62,79.62,0,71,85.5,100,95.5,NA
New Zealand,162,81.48,79.64,77.54,79.31,81.08,99.93,96.13,76.72,100,100,100,63.23,53.51,2.49,60.91,59.34,57.77,95.55,74.64
Marshall Islands,11,81.43,100,78.25,88.51,98.77,95.73,100,69.83,38.39,56,73.61,74.67,74.67,0,66.44,52.45,38.46,93.17,83.98
Sint Maarten,220,81.12,86.75,87.42,93.71,100,100,100,49.76,80.07,88.22,96.36,72.54,72.54,0,69.42,62.59,55.77,NA,76.53
Palmyra Atoll,150,80.94,63.62,75.68,80.98,86.28,73.56,NA,92,NA,NA,NA,89.78,89.78,NA,71.37,85.68,100,NA,NA
Tuvalu,19,80.79,81.08,77.43,88.72,100,100,100,68.35,100,100,100,87,87,0,62.53,33.07,3.62,65.49,84.15
Finland,174,79.6,86.01,89.97,71.99,54,62.59,74.26,71.68,100,82.24,64.48,84.27,85.75,88.28,91.11,75.1,59.1,87.67,98.74
Greenland,145,79.47,87.89,81.17,66.46,51.74,62.22,74.92,87.41,99.67,99.83,100,54.74,54.74,0,64.49,81.74,98.99,100,NA
Estonia,70,79.17,90.51,89.76,74.46,59.16,62.68,55.88,65.53,100,73.81,47.62,97.1,97.1,0,89.75,94.88,100,99.94,76.95
Qatar,190,79.15,100,85.73,88.85,91.96,98.63,98.57,69.98,77.8,65.21,52.61,66.57,66.57,0,66.71,72.88,79.06,65.49,65.29
Juan de Nova Island,33,79.06,78.41,80.95,88.3,95.66,88.22,NA,86.08,95.29,94.34,93.4,93.67,93.67,NA,48.74,24.37,0,NA,NA
