"sp_id","species_code","year","catch"
248200,"KRI","1976",0
248200,"TOA","1976",0
248200,"TOP","1976",0
248300,"KRI","1976",554
248300,"TOA","1976",0
248300,"TOP","1976",0
248400,"KRI","1976",0
248500,"KRI","1976",0
248500,"TOA","1976",0
248600,"KRI","1976",0
248600,"TOA","1976",0
248600,"TOP","1976",0
258410,"KRI","1976",446
258410,"TOA","1976",0
258410,"TOP","1976",0
258420,"KRI","1976",4326
258420,"TOA","1976",0
258420,"TOP","1976",0
258431,"TOA","1976",0
258431,"TOP","1976",0
258432,"TOA","1976",0
258432,"TOP","1976",0
258441,"KRI","1976",0
258441,"TOP","1976",0
258442,"TOA","1976",0
258442,"TOP","1976",0
288100,"KRI","1976",1
288100,"TOA","1976",0
288100,"TOP","1976",0
288200,"KRI","1976",0
288200,"TOA","1976",0
288200,"TOP","1976",0
288300,"KRI","1976",0
288300,"TOA","1976",0
288300,"TOP","1976",0
248100,"KRI","1977",0
248100,"TOA","1977",0
248100,"TOP","1977",0
248200,"KRI","1977",0
248200,"TOA","1977",0
248200,"TOP","1977",5
248300,"KRI","1977",6966
248300,"TOA","1977",0
248300,"TOP","1977",497
248400,"KRI","1977",0
248500,"KRI","1977",0
248500,"TOA","1977",0
248600,"KRI","1977",0
248600,"TOA","1977",0
248600,"TOP","1977",0
258410,"KRI","1977",1246
258410,"TOA","1977",0
258410,"TOP","1977",0
258420,"KRI","1977",10698
258420,"TOA","1977",0
258420,"TOP","1977",0
258431,"TOA","1977",0
258431,"TOP","1977",0
258432,"TOA","1977",0
258432,"TOP","1977",0
258441,"KRI","1977",0
258441,"TOP","1977",0
258442,"TOA","1977",0
258442,"TOP","1977",0
288100,"KRI","1977",10
288100,"TOA","1977",0
288100,"TOP","1977",0
288200,"KRI","1977",0
288200,"TOA","1977",0
288200,"TOP","1977",0
288300,"KRI","1977",0
288300,"TOA","1977",0
288300,"TOP","1977",0
248100,"KRI","1978",0
248100,"TOA","1978",0
248100,"TOP","1978",0
248200,"KRI","1978",2
248200,"TOA","1978",0
248200,"TOP","1978",90
248300,"KRI","1978",101
248300,"TOA","1978",0
248300,"TOP","1978",649
248400,"KRI","1978",0
248500,"KRI","1978",0
248500,"TOA","1978",0
248600,"KRI","1978",0
248600,"TOA","1978",0
248600,"TOP","1978",0
258410,"KRI","1978",12598
258410,"TOA","1978",0
258410,"TOP","1978",0
258420,"KRI","1978",12301
258420,"TOA","1978",0
258420,"TOP","1978",0
258431,"TOA","1978",0
258431,"TOP","1978",0
258432,"TOA","1978",0
258432,"TOP","1978",0
258441,"KRI","1978",0
258441,"TOP","1978",5
258442,"TOA","1978",0
258442,"TOP","1978",2
288100,"KRI","1978",508
288100,"TOA","1978",0
288100,"TOP","1978",0
288200,"KRI","1978",0
288200,"TOA","1978",0
288200,"TOP","1978",0
288300,"KRI","1978",0
288300,"TOA","1978",0
288300,"TOP","1978",0
248100,"KRI","1979",0
248100,"TOA","1979",0
248100,"TOP","1979",100
248200,"KRI","1979",1018
248200,"TOA","1979",0
248200,"TOP","1979",37
248300,"KRI","1979",130
248300,"TOA","1979",0
248300,"TOP","1979",219
248400,"KRI","1979",0
248500,"KRI","1979",0
248500,"TOA","1979",0
248600,"KRI","1979",0
248600,"TOA","1979",0
248600,"TOP","1979",0
258410,"KRI","1979",20493
258410,"TOA","1979",0
258410,"TOP","1979",0
258420,"KRI","1979",14135
258420,"TOA","1979",0
258420,"TOP","1979",0
258431,"TOA","1979",0
258431,"TOP","1979",0
258432,"TOA","1979",0
258432,"TOP","1979",0
258441,"KRI","1979",0
258441,"TOP","1979",4
258442,"TOA","1979",0
258442,"TOP","1979",0
288100,"KRI","1979",2262
288100,"TOA","1979",0
288100,"TOP","1979",0
288200,"KRI","1979",0
288200,"TOA","1979",0
288200,"TOP","1979",0
288300,"KRI","1979",0
288300,"TOA","1979",0
288300,"TOP","1979",0
248100,"KRI","1980",49508
248100,"TOA","1980",0
248100,"TOP","1980",2
248200,"KRI","1980",173765
248200,"TOA","1980",0
248200,"TOP","1980",4
248300,"KRI","1980",133774
248300,"TOA","1980",0
248300,"TOP","1980",100
248400,"KRI","1980",0
248500,"KRI","1980",0
248500,"TOA","1980",0
248600,"KRI","1980",0
248600,"TOA","1980",0
248600,"TOP","1980",0
258410,"KRI","1980",22151
258410,"TOA","1980",0
258410,"TOP","1980",0
258420,"KRI","1980",10525
258420,"TOA","1980",0
258420,"TOP","1980",0
258431,"TOA","1980",0
258431,"TOP","1980",0
258432,"TOA","1980",0
258432,"TOP","1980",0
258441,"KRI","1980",0
258441,"TOP","1980",8
258442,"TOA","1980",0
258442,"TOP","1980",2
288100,"KRI","1980",1770
288100,"TOA","1980",0
288100,"TOP","1980",0
288200,"KRI","1980",47
288200,"TOA","1980",0
288200,"TOP","1980",0
288300,"KRI","1980",1380
288300,"TOA","1980",0
288300,"TOP","1980",0
248100,"KRI","1981",93717
248100,"TOA","1981",0.001
248100,"TOP","1981",0
248200,"KRI","1981",60540
248200,"TOA","1981",0
248200,"TOP","1981",83
248300,"KRI","1981",135252
248300,"TOA","1981",0
248300,"TOP","1981",175
248400,"KRI","1981",0
248500,"KRI","1981",0
248500,"TOA","1981",0
248600,"KRI","1981",217
248600,"TOA","1981",0
248600,"TOP","1981",0
258410,"KRI","1981",18706
258410,"TOA","1981",0
258410,"TOP","1981",0
258420,"KRI","1981",3988
258420,"TOA","1981",0
258420,"TOP","1981",0
258431,"TOA","1981",0
258431,"TOP","1981",0
258432,"TOA","1981",0
258432,"TOP","1981",0
258441,"KRI","1981",0
258441,"TOP","1981",3
258442,"TOA","1981",0
258442,"TOP","1981",79
288100,"KRI","1981",593
288100,"TOA","1981",0
288100,"TOP","1981",0
288200,"KRI","1981",0
288200,"TOA","1981",0
288200,"TOP","1981",0
288300,"KRI","1981",545
288300,"TOA","1981",0
288300,"TOP","1981",0
248100,"KRI","1982",68192
248100,"TOA","1982",0.009
248100,"TOP","1982",0
248200,"KRI","1982",258596
248200,"TOA","1982",0
248200,"TOP","1982",30
248300,"KRI","1982",46868
248300,"TOA","1982",0
248300,"TOP","1982",324
248400,"KRI","1982",0
248500,"KRI","1982",0
248500,"TOA","1982",0
248600,"KRI","1982",0
248600,"TOA","1982",0
248600,"TOP","1982",0
258410,"KRI","1982",22469
258410,"TOA","1982",0
258410,"TOP","1982",0
258420,"KRI","1982",4759
258420,"TOA","1982",0
258420,"TOP","1982",0
258431,"TOA","1982",0
258431,"TOP","1982",0
258432,"TOA","1982",0
258432,"TOP","1982",0
258441,"KRI","1982",0
258441,"TOP","1982",3.5
258442,"TOA","1982",0
258442,"TOP","1982",3.5
288100,"KRI","1982",2544
288100,"TOA","1982",0
288100,"TOP","1982",0
288200,"KRI","1982",0
288200,"TOA","1982",0
288200,"TOP","1982",0
288300,"KRI","1982",0
288300,"TOA","1982",0
288300,"TOP","1982",0
248100,"KRI","1983",2333
248100,"TOA","1983",0
248100,"TOP","1983",0
248200,"KRI","1983",124704
248200,"TOA","1983",0
248200,"TOP","1983",0
248300,"KRI","1983",16928
248300,"TOA","1983",0
248300,"TOP","1983",218
248400,"KRI","1983",10
248500,"KRI","1983",0
248500,"TOA","1983",0
248600,"KRI","1983",735
248600,"TOA","1983",0
248600,"TOP","1983",0
258410,"KRI","1983",27756
258410,"TOA","1983",0
258410,"TOP","1983",0
258420,"KRI","1983",4250
258420,"TOA","1983",0
258420,"TOP","1983",0
258431,"TOA","1983",0
258431,"TOP","1983",0
258432,"TOA","1983",0
258432,"TOP","1983",0
258441,"KRI","1983",0
258441,"TOP","1983",0
258442,"TOA","1983",0
258442,"TOP","1983",2
288100,"KRI","1983",4718
288100,"TOA","1983",0
288100,"TOP","1983",0
288200,"KRI","1983",0
288200,"TOA","1983",0
288200,"TOP","1983",0
288300,"KRI","1983",41
288300,"TOA","1983",0
288300,"TOP","1983",0
248100,"KRI","1984",30230
248100,"TOA","1984",0
248100,"TOP","1984",0
248200,"KRI","1984",64112
248200,"TOA","1984",0
248200,"TOP","1984",0
248300,"KRI","1984",3057
248300,"TOA","1984",0
248300,"TOP","1984",268
248400,"KRI","1984",0
248500,"KRI","1984",0
248500,"TOA","1984",0
248600,"KRI","1984",0
248600,"TOA","1984",0
248600,"TOP","1984",0
258410,"KRI","1984",8195
258410,"TOA","1984",0
258410,"TOP","1984",0
258420,"KRI","1984",0
258420,"TOA","1984",0
258420,"TOP","1984",0
258431,"TOA","1984",0
258431,"TOP","1984",0
258432,"TOA","1984",0
258432,"TOP","1984",0
258441,"KRI","1984",0
258441,"TOP","1984",1
258442,"TOA","1984",0
258442,"TOP","1984",5
288100,"KRI","1984",149
288100,"TOA","1984",0
288100,"TOP","1984",0
288200,"KRI","1984",0
288200,"TOA","1984",0
288200,"TOP","1984",0
288300,"KRI","1984",436
288300,"TOA","1984",0
288300,"TOP","1984",0
248100,"KRI","1985",12933
248100,"TOA","1985",0
248100,"TOP","1985",0
248200,"KRI","1985",140208
248200,"TOA","1985",0
248200,"TOP","1985",9
248300,"KRI","1985",105994
248300,"TOA","1985",0
248300,"TOP","1985",521
248400,"KRI","1985",0
248500,"KRI","1985",0
248500,"TOA","1985",0
248600,"KRI","1985",0
248600,"TOA","1985",0
248600,"TOP","1985",0
258410,"KRI","1985",2249
258410,"TOA","1985",0
258410,"TOP","1985",0
258420,"KRI","1985",0
258420,"TOA","1985",0.103
258420,"TOP","1985",0
258431,"TOA","1985",0
258431,"TOP","1985",0
258432,"TOA","1985",0
258432,"TOP","1985",0
258441,"KRI","1985",0
258441,"TOP","1985",0
258442,"TOA","1985",0
258442,"TOP","1985",0
288100,"KRI","1985",4595
288100,"TOA","1985",0
288100,"TOP","1985",0
288200,"KRI","1985",0
288200,"TOA","1985",0
288200,"TOP","1985",0
288300,"KRI","1985",203
288300,"TOA","1985",0
288300,"TOP","1985",0
248100,"KRI","1986",41047
248100,"TOA","1986",0
248100,"TOP","1986",0
248200,"KRI","1986",227095
248200,"TOA","1986",0
248200,"TOP","1986",0
248300,"KRI","1986",110596
248300,"TOA","1986",0
248300,"TOP","1986",733.077
248400,"KRI","1986",1
248500,"KRI","1986",0
248500,"TOA","1986",0
248600,"KRI","1986",0
248600,"TOA","1986",0
248600,"TOP","1986",0
258410,"KRI","1986",5283
258410,"TOA","1986",0
258410,"TOP","1986",0
258420,"KRI","1986",0
258420,"TOA","1986",0.254
258420,"TOP","1986",0
258431,"TOA","1986",0
258431,"TOP","1986",0
258432,"TOA","1986",0
258432,"TOP","1986",0
258441,"KRI","1986",0
258441,"TOP","1986",18
258442,"TOA","1986",0
258442,"TOP","1986",9
288100,"KRI","1986",1931
288100,"TOA","1986",0
288100,"TOP","1986",0
288200,"KRI","1986",0
288200,"TOA","1986",0
288200,"TOP","1986",0
288300,"KRI","1986",0
288300,"TOA","1986",0
288300,"TOP","1986",0
248100,"KRI","1987",70269
248100,"TOA","1987",0.033
248100,"TOP","1987",0
248200,"KRI","1987",18427
248200,"TOA","1987",0
248200,"TOP","1987",0
248300,"KRI","1987",312134
248300,"TOA","1987",0
248300,"TOP","1987",1953.717
248400,"KRI","1987",0
248500,"KRI","1987",0
248500,"TOA","1987",0
248600,"KRI","1987",5
248600,"TOA","1987",0
248600,"TOP","1987",0
258410,"KRI","1987",3953
258410,"TOA","1987",0
258410,"TOP","1987",0
258420,"KRI","1987",0
258420,"TOA","1987",0
258420,"TOP","1987",0
258431,"TOA","1987",0
258431,"TOP","1987",0
258432,"TOA","1987",0
258432,"TOP","1987",0
258441,"KRI","1987",0
258441,"TOP","1987",11
258442,"TOA","1987",0
258442,"TOP","1987",0
288100,"KRI","1987",363
288100,"TOA","1987",0
288100,"TOP","1987",0
288200,"KRI","1987",0
288200,"TOA","1987",0
288200,"TOP","1987",0
288300,"KRI","1987",31
288300,"TOA","1987",0
288300,"TOP","1987",0
248100,"KRI","1988",78918
248100,"TOA","1988",0.021
248100,"TOP","1988",0
248200,"KRI","1988",98281
248200,"TOA","1988",0
248200,"TOP","1988",0
248300,"KRI","1988",211650
248300,"TOA","1988",0
248300,"TOP","1988",876.196
248400,"KRI","1988",0
248500,"KRI","1988",0
248500,"TOA","1988",0
248600,"KRI","1988",104
248600,"TOA","1988",0
248600,"TOP","1988",0
258410,"KRI","1988",0
258410,"TOA","1988",0
258410,"TOP","1988",0
258420,"KRI","1988",6490
258420,"TOA","1988",0
258420,"TOP","1988",0
258431,"TOA","1988",0
258431,"TOP","1988",0
258432,"TOA","1988",0
258432,"TOP","1988",0
258441,"KRI","1988",0
258441,"TOP","1988",2
258442,"TOA","1988",0
258442,"TOP","1988",2
288100,"KRI","1988",0
288100,"TOA","1988",0
288100,"TOP","1988",0
288200,"KRI","1988",0
288200,"TOA","1988",0
288200,"TOP","1988",0
288300,"KRI","1988",0
288300,"TOA","1988",0
288300,"TOP","1988",0
248100,"KRI","1989",105554
248100,"TOA","1989",0
248100,"TOP","1989",0
248200,"KRI","1989",88101
248200,"TOA","1989",0
248200,"TOP","1989",0
248300,"KRI","1989",158616
248300,"TOA","1989",0
248300,"TOP","1989",7060.06
248400,"KRI","1989",0
248500,"KRI","1989",0
248500,"TOA","1989",0
248600,"KRI","1989",0
248600,"TOA","1989",0
248600,"TOP","1989",0
258410,"KRI","1989",0
258410,"TOA","1989",0
258410,"TOP","1989",0
258420,"KRI","1989",217
258420,"TOA","1989",0.304
258420,"TOP","1989",0
258431,"TOA","1989",0
258431,"TOP","1989",0
258432,"TOA","1989",0
258432,"TOP","1989",0
258441,"KRI","1989",0
258441,"TOP","1989",10
258442,"TOA","1989",0
258442,"TOP","1989",27
288100,"KRI","1989",0
288100,"TOA","1989",0
288100,"TOP","1989",0
288200,"KRI","1989",0
288200,"TOA","1989",0
288200,"TOP","1989",0
288300,"KRI","1989",0
288300,"TOA","1989",0
288300,"TOP","1989",0
248100,"KRI","1990",44752.24
248100,"TOA","1990",0
248100,"TOP","1990",0
248200,"KRI","1990",223533
248200,"TOA","1990",0
248200,"TOP","1990",0
248300,"KRI","1990",107814
248300,"TOA","1990",0
248300,"TOP","1990",6784.55
248400,"KRI","1990",0
248500,"KRI","1990",0
248500,"TOA","1990",0
248600,"KRI","1990",0
248600,"TOA","1990",0
248600,"TOP","1990",0
258410,"KRI","1990",29753
258410,"TOA","1990",0
258410,"TOP","1990",0
258420,"KRI","1990",0
258420,"TOA","1990",1.106
258420,"TOP","1990",0
258431,"TOA","1990",0
258431,"TOP","1990",0
258432,"TOA","1990",0
258432,"TOP","1990",0
258441,"KRI","1990",0
258441,"TOP","1990",2
258442,"TOA","1990",0
258442,"TOP","1990",4
288100,"KRI","1990",658
288100,"TOA","1990",0
288100,"TOP","1990",0
288200,"KRI","1990",0
288200,"TOA","1990",0
288200,"TOP","1990",0
288300,"KRI","1990",0
288300,"TOA","1990",0
288300,"TOP","1990",0
248100,"KRI","1991",69634.51
248100,"TOA","1991",0
248100,"TOP","1991",0
248200,"KRI","1991",159984
248200,"TOA","1991",0
248200,"TOP","1991",0.004
248300,"KRI","1991",101669
248300,"TOA","1991",0
248300,"TOP","1991",1756.4
248400,"KRI","1991",0
248500,"KRI","1991",30
248500,"TOA","1991",0
248600,"KRI","1991",0
248600,"TOA","1991",0
248600,"TOP","1991",0
258410,"KRI","1991",1329
258410,"TOA","1991",0
258410,"TOP","1991",0
258420,"KRI","1991",0
258420,"TOA","1991",0.01
258420,"TOP","1991",0
258431,"TOA","1991",0
258431,"TOP","1991",0
258432,"TOA","1991",0
258432,"TOP","1991",0
258441,"KRI","1991",0
258441,"TOP","1991",0
258442,"TOA","1991",0
258442,"TOP","1991",29
288100,"KRI","1991",3
288100,"TOA","1991",0
288100,"TOP","1991",0
288200,"KRI","1991",746
288200,"TOA","1991",0
288200,"TOP","1991",0
288300,"KRI","1991",0
288300,"TOA","1991",0
288300,"TOP","1991",0
248100,"KRI","1992",75564.8
248100,"TOA","1992",0
248100,"TOP","1992",0
248200,"KRI","1992",117802
248200,"TOA","1992",0
248200,"TOP","1992",0
248300,"KRI","1992",64246
248300,"TOA","1992",0
248300,"TOP","1992",3808.968
248400,"KRI","1992",50
248500,"KRI","1992",0
248500,"TOA","1992",0
248600,"KRI","1992",0
248600,"TOA","1992",0
248600,"TOP","1992",0
258410,"KRI","1992",0
258410,"TOA","1992",0
258410,"TOP","1992",0
258420,"KRI","1992",0
258420,"TOA","1992",0
258420,"TOP","1992",0
258431,"TOA","1992",0
258431,"TOP","1992",0
258432,"TOA","1992",0
258432,"TOP","1992",0
258441,"KRI","1992",0
258441,"TOP","1992",0
258442,"TOA","1992",0
258442,"TOP","1992",0
288100,"KRI","1992",0
288100,"TOA","1992",0
288100,"TOP","1992",0
288200,"KRI","1992",0
288200,"TOA","1992",0
288200,"TOP","1992",0
288300,"KRI","1992",50
288300,"TOA","1992",0
288300,"TOP","1992",0
248100,"KRI","1993",33267
248100,"TOA","1993",0
248100,"TOP","1993",0
248200,"KRI","1993",12670
248200,"TOA","1993",0
248200,"TOP","1993",0
248300,"KRI","1993",14742
248300,"TOA","1993",0
248300,"TOP","1993",3019.936
248400,"KRI","1993",0
248500,"KRI","1993",0
248500,"TOA","1993",0
248600,"KRI","1993",33
248600,"TOA","1993",0
248600,"TOP","1993",0
258410,"KRI","1993",5762
258410,"TOA","1993",0
258410,"TOP","1993",0
258420,"KRI","1993",0
258420,"TOA","1993",0
258420,"TOP","1993",0
258431,"TOA","1993",0
258431,"TOP","1993",0
258432,"TOA","1993",0
258432,"TOP","1993",0
258441,"KRI","1993",0
258441,"TOP","1993",0
258442,"TOA","1993",0
258442,"TOP","1993",0
288100,"KRI","1993",0
288100,"TOA","1993",0
288100,"TOP","1993",0
288200,"KRI","1993",0
288200,"TOA","1993",0
288200,"TOP","1993",0
288300,"KRI","1993",0
288300,"TOA","1993",0
288300,"TOP","1993",0
248100,"KRI","1994",45085
248100,"TOA","1994",0
248100,"TOP","1994",0
248200,"KRI","1994",19259
248200,"TOA","1994",0
248200,"TOP","1994",0
248300,"KRI","1994",20300.67
248300,"TOA","1994",0
248300,"TOP","1994",657.833
248400,"KRI","1994",0
248500,"KRI","1994",0
248500,"TOA","1994",0
248600,"KRI","1994",0
248600,"TOA","1994",0
248600,"TOP","1994",0
258410,"KRI","1994",899
258410,"TOA","1994",0
258410,"TOP","1994",0
258420,"KRI","1994",0
258420,"TOA","1994",0
258420,"TOP","1994",0
258431,"TOA","1994",0
258431,"TOP","1994",0
258432,"TOA","1994",0
258432,"TOP","1994",0
258441,"KRI","1994",0
258441,"TOP","1994",0
258442,"TOA","1994",0
258442,"TOP","1994",0
288100,"KRI","1994",0
288100,"TOA","1994",0
288100,"TOP","1994",0
288200,"KRI","1994",0
288200,"TOA","1994",0
288200,"TOP","1994",0
288300,"KRI","1994",0
288300,"TOA","1994",0
288300,"TOP","1994",0
248100,"KRI","1995",38165
248100,"TOA","1995",0
248100,"TOP","1995",0
248200,"KRI","1995",48833.4
248200,"TOA","1995",0
248200,"TOP","1995",0
248300,"KRI","1995",47421.28
248300,"TOA","1995",0
248300,"TOP","1995",3370.828
248400,"KRI","1995",0
248500,"KRI","1995",0
248500,"TOA","1995",0
248600,"KRI","1995",0
248600,"TOA","1995",0
248600,"TOP","1995",0
258410,"KRI","1995",1266
258410,"TOA","1995",0
258410,"TOP","1995",0
258420,"KRI","1995",0
258420,"TOA","1995",0
258420,"TOP","1995",0
258431,"TOA","1995",0
258431,"TOP","1995",0
258432,"TOA","1995",0
258432,"TOP","1995",0
258441,"KRI","1995",0
258441,"TOP","1995",0
258442,"TOA","1995",0
258442,"TOP","1995",0
288100,"KRI","1995",0
288100,"TOA","1995",0
288100,"TOP","1995",0
288200,"KRI","1995",0
288200,"TOA","1995",0
288200,"TOP","1995",0
288300,"KRI","1995",0
288300,"TOA","1995",0
288300,"TOP","1995",0
248100,"KRI","1996",61964
248100,"TOA","1996",0
248100,"TOP","1996",0
248200,"KRI","1996",2734
248200,"TOA","1996",0
248200,"TOP","1996",0
248300,"KRI","1996",26452
248300,"TOA","1996",0
248300,"TOP","1996",3601.504
248400,"KRI","1996",0
248500,"KRI","1996",0
248500,"TOA","1996",0
248600,"KRI","1996",0
248600,"TOA","1996",0
248600,"TOP","1996",0
258410,"KRI","1996",0
258410,"TOA","1996",0
258410,"TOP","1996",0
258420,"KRI","1996",0
258420,"TOA","1996",0
258420,"TOP","1996",0
258431,"TOA","1996",0
258431,"TOP","1996",0
258432,"TOA","1996",0
258432,"TOP","1996",0
258441,"KRI","1996",5.683
258441,"TOP","1996",0
258442,"TOA","1996",0
258442,"TOP","1996",0
288100,"KRI","1996",0
288100,"TOA","1996",0
288100,"TOP","1996",0
288200,"KRI","1996",0
288200,"TOA","1996",0
288200,"TOP","1996",0
288300,"KRI","1996",0
288300,"TOA","1996",0
288300,"TOP","1996",0
248100,"KRI","1997",48843.404
248100,"TOA","1997",0
248100,"TOP","1997",0
248200,"KRI","1997",98.5
248200,"TOA","1997",0
248200,"TOP","1997",0
248300,"KRI","1997",26711
248300,"TOA","1997",0
248300,"TOP","1997",3812.124
248400,"KRI","1997",0
248500,"KRI","1997",0
248500,"TOA","1997",0
248600,"KRI","1997",0
248600,"TOA","1997",0
248600,"TOP","1997",0
258410,"KRI","1997",0
258410,"TOA","1997",0
258410,"TOP","1997",0
258420,"KRI","1997",0
258420,"TOA","1997",0
258420,"TOP","1997",0
258431,"TOA","1997",0
258431,"TOP","1997",0
258432,"TOA","1997",0
258432,"TOP","1997",0
258441,"KRI","1997",0
258441,"TOP","1997",0
258442,"TOA","1997",0
258442,"TOP","1997",0
288100,"KRI","1997",0
288100,"TOA","1997",0
288100,"TOP","1997",0.128
288200,"KRI","1997",0
288200,"TOA","1997",0
288200,"TOP","1997",0
288300,"KRI","1997",0
288300,"TOA","1997",0
288300,"TOP","1997",0
248100,"KRI","1998",56574.709
248100,"TOA","1998",1.156
248100,"TOP","1998",0.033
248200,"KRI","1998",6673
248200,"TOA","1998",0
248200,"TOP","1998",0.032
248300,"KRI","1998",26776.132
248300,"TOA","1998",0
248300,"TOP","1998",3201.169
248400,"KRI","1998",0
248500,"KRI","1998",0
248500,"TOA","1998",0
248600,"KRI","1998",0
248600,"TOA","1998",0
248600,"TOP","1998",0
258410,"KRI","1998",0
258410,"TOA","1998",0
258410,"TOP","1998",0
258420,"KRI","1998",0
258420,"TOA","1998",0
258420,"TOP","1998",0
258431,"TOA","1998",0
258431,"TOP","1998",0
258432,"TOA","1998",0
258432,"TOP","1998",0
258441,"KRI","1998",0
258441,"TOP","1998",0
258442,"TOA","1998",0
258442,"TOP","1998",0
288100,"KRI","1998",0
288100,"TOA","1998",41.002
288100,"TOP","1998",0.516
288200,"KRI","1998",0
288200,"TOA","1998",0
288200,"TOP","1998",0
288300,"KRI","1998",0
288300,"TOA","1998",0.288
288300,"TOP","1998",0.013
248100,"KRI","1999",38895.033
248100,"TOA","1999",0
248100,"TOP","1999",0
248200,"KRI","1999",62076.767
248200,"TOA","1999",0.002
248200,"TOP","1999",0
248300,"KRI","1999",985
248300,"TOA","1999",0
248300,"TOP","1999",3626.802
248400,"KRI","1999",0
248500,"KRI","1999",0
248500,"TOA","1999",0
248600,"KRI","1999",0
248600,"TOA","1999",0
248600,"TOP","1999",0
258410,"KRI","1999",0
258410,"TOA","1999",0
258410,"TOP","1999",0
258420,"KRI","1999",0
258420,"TOA","1999",0
258420,"TOP","1999",0
258431,"TOA","1999",0
258431,"TOP","1999",0
258432,"TOA","1999",0
258432,"TOP","1999",0
258441,"KRI","1999",0
258441,"TOP","1999",0
258442,"TOA","1999",0
258442,"TOP","1999",0
288100,"KRI","1999",0
288100,"TOA","1999",296.05
288100,"TOP","1999",0.55
288200,"KRI","1999",0
288200,"TOA","1999",0
288200,"TOP","1999",0
288300,"KRI","1999",0
288300,"TOA","1999",0
288300,"TOP","1999",0
248100,"KRI","2000",71977.2
248100,"TOA","2000",0
248100,"TOP","2000",0
248200,"KRI","2000",16891
248200,"TOA","2000",0
248200,"TOP","2000",36
248300,"KRI","2000",25557.14
248300,"TOA","2000",0
248300,"TOP","2000",4904.322
248400,"KRI","2000",0
248500,"KRI","2000",0
248500,"TOA","2000",0
248600,"KRI","2000",0
248600,"TOA","2000",0
248600,"TOP","2000",0
258410,"KRI","2000",0
258410,"TOA","2000",0
258410,"TOP","2000",0
258420,"KRI","2000",0
258420,"TOA","2000",0
258420,"TOP","2000",0
258431,"TOA","2000",0
258431,"TOP","2000",0
258432,"TOA","2000",0
258432,"TOP","2000",0
258441,"KRI","2000",0
258441,"TOP","2000",88.8526
258442,"TOA","2000",0
258442,"TOP","2000",66.5337
288100,"KRI","2000",0
288100,"TOA","2000",750.58
