sp_id,year,habitat,days
248100,1980,sea_ice_season,149.3463058
248100,1981,sea_ice_season,209.5763431
248100,1982,sea_ice_season,161.7914975
248100,1983,sea_ice_season,156.1961774
248100,1984,sea_ice_season,116.2349735
248100,1985,sea_ice_season,132.8520482
248100,1986,sea_ice_season,105.5376451
248100,1987,sea_ice_season,205.8617864
248100,1988,sea_ice_season,176.4943926
248100,1989,sea_ice_season,145.8503559
248100,1990,sea_ice_season,89.42602768
248100,1991,sea_ice_season,132.3392671
248100,1992,sea_ice_season,166.6755364
248100,1993,sea_ice_season,141.4975562
248100,1994,sea_ice_season,117.36825
248100,1995,sea_ice_season,164.0898419
248100,1996,sea_ice_season,156.2445768
248100,1997,sea_ice_season,109.4353123
248100,1998,sea_ice_season,161.7019914
248100,1999,sea_ice_season,113.4564735
248100,2000,sea_ice_season,102.283017
248100,2001,sea_ice_season,108.9976907
248100,2002,sea_ice_season,106.3566575
248100,2003,sea_ice_season,149.4548067
248100,2004,sea_ice_season,125.5955169
248100,2005,sea_ice_season,126.1236729
248100,2006,sea_ice_season,139.0427409
248100,2007,sea_ice_season,112.6569858
248100,2008,sea_ice_season,130.1563532
248100,2009,sea_ice_season,94.84773852
248100,2010,sea_ice_season,133.2525213
248100,2011,sea_ice_season,104.242385
248100,2012,sea_ice_season,143.8030089
248100,2013,sea_ice_season,147.4723358
248200,1980,sea_ice_season,201.0071747
248200,1981,sea_ice_season,228.4730345
248200,1982,sea_ice_season,167.2048266
248200,1983,sea_ice_season,159.1176067
248200,1984,sea_ice_season,158.9305814
248200,1985,sea_ice_season,154.462901
248200,1986,sea_ice_season,137.2330901
248200,1987,sea_ice_season,154.5759709
248200,1988,sea_ice_season,167.7866927
248200,1989,sea_ice_season,186.1915717
248200,1990,sea_ice_season,139.6587316
248200,1991,sea_ice_season,143.9412037
248200,1992,sea_ice_season,216.1679598
248200,1993,sea_ice_season,197.3763199
248200,1994,sea_ice_season,145.8780163
248200,1995,sea_ice_season,179.2601854
248200,1996,sea_ice_season,183.120945
248200,1997,sea_ice_season,142.5638917
248200,1998,sea_ice_season,195.5756218
248200,1999,sea_ice_season,175.772719
248200,2000,sea_ice_season,122.2934537
248200,2001,sea_ice_season,166.7175434
248200,2002,sea_ice_season,153.5443823
248200,2003,sea_ice_season,157.1051497
248200,2004,sea_ice_season,175.3431556
248200,2005,sea_ice_season,179.4227607
248200,2006,sea_ice_season,183.579243
248200,2007,sea_ice_season,152.5334518
248200,2008,sea_ice_season,182.9407653
248200,2009,sea_ice_season,156.394954
248200,2010,sea_ice_season,147.3274545
248200,2011,sea_ice_season,147.42054
248200,2012,sea_ice_season,154.1714201
248200,2013,sea_ice_season,198.5800729
248300,1980,sea_ice_season,1.101097426
248300,1981,sea_ice_season,31.49552476
248300,1982,sea_ice_season,2.772867883
248300,1983,sea_ice_season,0.219330771
248300,1984,sea_ice_season,0.061342047
248300,1985,sea_ice_season,1.349152572
248300,1986,sea_ice_season,0
248300,1987,sea_ice_season,0.408381394
248300,1988,sea_ice_season,24.87241094
248300,1989,sea_ice_season,2.190931267
248300,1990,sea_ice_season,0.278039773
248300,1991,sea_ice_season,0.02532339
248300,1992,sea_ice_season,14.68380066
248300,1993,sea_ice_season,8.350285413
248300,1994,sea_ice_season,0.114490343
248300,1995,sea_ice_season,1.632103378
248300,1996,sea_ice_season,6.618889508
248300,1997,sea_ice_season,0.863939188
248300,1998,sea_ice_season,6.406443459
248300,1999,sea_ice_season,2.077699512
248300,2000,sea_ice_season,0.003798509
248300,2001,sea_ice_season,1.034060551
248300,2002,sea_ice_season,7.008104635
248300,2003,sea_ice_season,0.192638351
248300,2004,sea_ice_season,0.08591434
248300,2005,sea_ice_season,0.552631798
248300,2006,sea_ice_season,2.287286299
248300,2007,sea_ice_season,4.023981056
248300,2008,sea_ice_season,1.029533948
248300,2009,sea_ice_season,0.808485013
248300,2010,sea_ice_season,0.54871534
248300,2011,sea_ice_season,0.489266475
248300,2012,sea_ice_season,3.123847354
248300,2013,sea_ice_season,0.042401189
248400,1980,sea_ice_season,109.2673325
248400,1981,sea_ice_season,131.2727481
248400,1982,sea_ice_season,92.93751501
248400,1983,sea_ice_season,76.87193042
248400,1984,sea_ice_season,86.41073932
248400,1985,sea_ice_season,95.96507031
248400,1986,sea_ice_season,87.85088063
248400,1987,sea_ice_season,75.75131771
248400,1988,sea_ice_season,87.83858613
248400,1989,sea_ice_season,92.44641317
248400,1990,sea_ice_season,74.31664365
248400,1991,sea_ice_season,73.04445869
248400,1992,sea_ice_season,114.5933991
248400,1993,sea_ice_season,122.7129433
248400,1994,sea_ice_season,93.35592414
248400,1995,sea_ice_season,112.1334178
248400,1996,sea_ice_season,99.10178836
248400,1997,sea_ice_season,94.0625373
248400,1998,sea_ice_season,103.5139832
248400,1999,sea_ice_season,101.4005775
248400,2000,sea_ice_season,70.08632202
248400,2001,sea_ice_season,91.10351656
248400,2002,sea_ice_season,97.89633267
248400,2003,sea_ice_season,91.27431356
248400,2004,sea_ice_season,112.5945863
248400,2005,sea_ice_season,106.6594111
248400,2006,sea_ice_season,101.771229
248400,2007,sea_ice_season,92.98334847
248400,2008,sea_ice_season,91.08107496
248400,2009,sea_ice_season,106.1068844
248400,2010,sea_ice_season,77.62147677
248400,2011,sea_ice_season,85.68137183
248400,2012,sea_ice_season,82.05108298
248400,2013,sea_ice_season,99.61434313
248500,1980,sea_ice_season,325.087367
248500,1981,sea_ice_season,310.6123159
248500,1982,sea_ice_season,308.0205543
248500,1983,sea_ice_season,325.6103235
248500,1984,sea_ice_season,324.7723902
248500,1985,sea_ice_season,314.573741
248500,1986,sea_ice_season,314.2469649
248500,1987,sea_ice_season,311.4975438
248500,1988,sea_ice_season,291.7184979
248500,1989,sea_ice_season,310.8556271
248500,1990,sea_ice_season,319.2000325
248500,1991,sea_ice_season,330.50879
248500,1992,sea_ice_season,341.6818548
248500,1993,sea_ice_season,332.3180224
248500,1994,sea_ice_season,331.5360184
248500,1995,sea_ice_season,347.431844
248500,1996,sea_ice_season,340.8275414
