sp_id,pressure_score
248100,0.01819866
248200,0.046964081
248300,0.009868432
248400,0.015676578
248500,0.015191656
248600,0.012498116
258410,0.00010042
258420,9.93E-05
258431,0
258432,3.99E-05
258441,3.13E-05
258442,2.41E-06
258510,5.17E-06
258520,8.91E-06
258600,1.42E-06
258700,7.86E-05
288100,0.000151939
288200,0.000176437
288300,4.71E-05
