"rgn_id","rgn_label","year","Xtr_o","Xtr","Xtr_dif","E","Ed","L","U","S"
1,"Cocos Islands",2006,,,,,,413.460515936812,0.0465286612122148,0.647
1,"Cocos Islands",2007,,,,,,423.968955354259,0.0428556249007672,0.647
1,"Cocos Islands",2008,,,,,,434.160401973605,0.0419999980926514,0.647
1,"Cocos Islands",2009,,,,,,442.114014419865,0.0568174104570062,0.647
1,"Cocos Islands",2010,,,,,,448.332865261536,0.0541252680722384,0.647
1,"Cocos Islands",2011,,,,,,453.763102688607,0.05328875115214,0.647
2,"Christmas Island",2006,,,,,,1437.39964600851,0.0465286612122148,0.647
2,"Christmas Island",2007,,,,,,1473.93234143293,0.0428556249007672,0.647
2,"Christmas Island",2008,,,,,,1509.36300820354,0.0419999980926514,0.647
2,"Christmas Island",2009,,,,,,1537.01382194288,0.0568174104570062,0.647
2,"Christmas Island",2010,,,,,,1558.63371949984,0.0541252680722384,0.647
2,"Christmas Island",2011,,,,,,1577.51199458187,0.05328875115214,0.647
3,"Norfolk Island",2006,,,,,,1596.95655652104,0.0465286612122148,0.834
3,"Norfolk Island",2007,,,,,,1637.54452219044,0.0428556249007672,0.834
3,"Norfolk Island",2008,,,,,,1676.90812977053,0.0419999980926514,0.834
3,"Norfolk Island",2009,,,,,,1707.62829059485,0.0568174104570062,0.834
3,"Norfolk Island",2010,,,,,,1731.64808025513,0.0541252680722384,0.834
3,"Norfolk Island",2011,,,,,,1752.62191676036,0.05328875115214,0.834
4,"Macquarie Island",2006,,,,,,0,0.0465286612122148,0.834
4,"Macquarie Island",2007,,,,,,0,0.0428556249007672,0.834
4,"Macquarie Island",2008,,,,,,0,0.0419999980926514,0.834
4,"Macquarie Island",2009,,,,,,0,0.0568174104570062,0.834
4,"Macquarie Island",2010,,,,,,0,0.0541252680722384,0.834
4,"Macquarie Island",2011,,,,,,0,0.05328875115214,0.834
5,"New Caledonia",2006,,,,,,102723.601718402,0.0463259654283262,0.6400366
5,"New Caledonia",2007,,,,,,104540.042964168,0.0860000038146973,0.6400366
5,"New Caledonia",2008,,,,,,105362.075815101,0.09,0.6400366
5,"New Caledonia",2009,,,,,,106270.729864803,0.0779646098371794,0.6400366
5,"New Caledonia",2010,,,,,,108403.672511096,0.054291630473712,0.6400366
5,"New Caledonia",2011,,,,,,110561.830928374,0.0537867343967696,0.6400366
6,"Vanuatu",2006,0.052908643,0.050923187532273,-0.00198545546772701,0.0795629305140878,7200,94890.2885094548,0.0463259654283262,0.6400366
6,"Vanuatu",2007,0.060879757,0.0607166448053938,-0.000163112194606171,0.0948643324544156,8400,96879.1092692361,0.0860000038146973,0.6400366
