"rgn_id","year","popsum","sust_tonnes_sum","mar_pop"
48,2008,2373880,44.4819444435,1.87380762479569e-05
48,2009,2450510,51.2319444435,2.09066457363977e-05
48,2010,2527140,56.6,2.23968596911924e-05
48,2011,2614570,59.7333333333333,2.28463316466315e-05
48,2012,2702000,64.2,2.3760177646188e-05
50,2003,,,
50,2004,,,
50,2005,2781440,,
50,2006,2872120,,
50,2007,2962800,,
50,2008,3053490,7874.32874218775,0.00257879630920283
50,2009,3144170,8625.69063400475,0.00274339193936866
50,2010,3234850,8904.94855958867,0.00275281653232412
50,2011,3333800,8894.58450372667,0.00266800183086168
50,2012,3432750,8881.1130515225,0.00258717152473163
51,2003,,52.6155092833333,
51,2004,,40.24843751775,
51,2005,1970300,25.978038197,1.31848135801655e-05
51,2006,2025260,15.5930555495,7.69928579515716e-06
51,2007,2080230,6.1513888865,2.95707151925508e-06
51,2008,2135190,6.07986110875,2.84745671755207e-06
51,2009,2190150,2.86111111,1.3063539529256e-06
51,2010,2245120,2.86111111,1.27436890233039e-06
51,2011,2299670,2.86111111,1.24413985919719e-06
51,2012,2354220,2.86111111,1.21531169984114e-06
52,2003,,,
52,2004,,,
52,2005,749169,,
52,2006,757275,1.142404514,1.50857286190618e-06
52,2007,765381,0.95245225675,1.24441586183874e-06
52,2008,773487,0.523965566916667,6.77407075900004e-07
52,2009,781593,0.309722222,3.96270465574794e-07
52,2010,789699,0.154861111,1.96101439915715e-07
52,2011,797892,0,0
52,2012,806086,0,0
53,2003,,19.022222246,
53,2004,,19.93333335825,
53,2005,12317100,21.4666666935,1.74283448973378e-06
53,2006,12646800,23.3333333625,1.84499900073536e-06
53,2007,12976600,24.9333333645,1.92140725340228e-06
53,2008,13306300,26.0000000325,1.95396165970255e-06
53,2009,13636100,26.86666670025,1.97026031638445e-06
53,2010,13965800,27.53333336775,1.97148271976901e-06
53,2011,14325100,27.911111146,1.9484060248096e-06
53,2012,14684400,28.4000000355,1.93402522646482e-06
54,2003,,458.416319453333,
54,2004,,402.056901049167,
54,2005,1492120,233.31197917,0.000156362745067421
54,2006,1514000,274.0624348805,0.000181018781294914
54,2007,1535880,225.984440088,0.000147136781576686
54,2008,1557760,182.9064452955,0.000117416319134847
54,2009,1579640,150.131228276,9.50414197386746e-05
54,2010,1601520,79.4624999905,4.96169264139692e-05
54,2011,1618980,92.616666654,5.72068009820998e-05
54,2012,1636450,108.924999981,6.65617647841364e-05
61,2003,,521.476719439667,
61,2004,,565.36944433375,
61,2005,6042620,724.921864966,0.00011996813716004
61,2006,6132460,835.51333474775,0.000136244400248473
61,2007,6222310,1030.02398948875,0.000165537234481848
61,2008,6312160,1247.704783031,0.000197666849862963
61,2009,6402010,1626.25962406325,0.000254023287071287
61,2010,6491860,2042.32507868625,0.000314597831543849
61,2011,6585270,2258.32653355933,0.000342936057832
61,2012,6678680,2603.6044037465,0.000389838172175714
62,2003,,601.866666666667,
62,2004,,506.8325,
62,2005,14476200,447.205,3.08924303339274e-05
62,2006,14754400,362.7475,2.45857168031231e-05
62,2007,15032700,232.985,1.54985465019591e-05
62,2008,15310900,177.5525,1.15964770196396e-05
62,2009,15589200,145.4375,9.32937546506556e-06
62,2010,15867400,103.9325,6.55006491296621e-06
62,2011,16126400,68.6566666666667,4.25740814234216e-06
62,2012,16385300,102.985,6.28520686224848e-06
65,2003,,,
65,2004,,17.9999999975,
65,2005,1029670,17.9999999975,1.74813289670477e-05
65,2006,1064100,17.9999999975,1.69157034089841e-05
65,2007,1098520,17.9999999975,1.63856825524342e-05
65,2008,1132950,14.66666666,1.29455551083455e-05
65,2009,1167370,14.66666666,1.25638543563737e-05
65,2010,1201800,14.66666666,1.22039163421534e-05
65,2011,1240660,14.66666666,1.18216648074412e-05
65,2012,1279530,14.66666666,1.14625422303502e-05
66,2003,,,
66,2004,,,
66,2005,5113870,,
66,2006,5246360,,
66,2007,5378840,,
66,2008,5511330,,
66,2009,5643810,,
66,2010,5776300,36.399166656,6.30146748887696e-06
66,2011,5917860,34.756666656,5.8731816325496e-06
66,2012,6059420,25.266666656,4.16981603123731e-06
67,2003,,94.330555511,
67,2004,,94.2351851406667,
67,2005,3198740,94.1874999555,2.94451877787816e-05
67,2006,3266460,94.11597217775,2.88128347439583e-05
67,2007,3334180,94.0444444,2.82061689530859e-05
67,2008,3401910,94.0444444,2.76446009447634e-05
67,2009,3469630,94.0444444,2.71050355225197e-05
67,2010,3537350,94.0444444,2.65861292775665e-05
67,2011,3594430,94.0444444,2.61639382043885e-05
67,2012,3651510,94.0444444,2.57549464194265e-05
68,2003,,,
68,2004,,358.48069440625,
68,2005,344492,589.8963889855,0.00171236600265173
68,2006,345904,679.06763902625,0.00196316792817154
68,2007,347315,811.35902793175,0.00233608979724961
68,2008,348726,882.317777926,0.00253011756486755
68,2009,350137,724.81152792875,0.00207007979142093
68,2010,351549,857.52763901325,0.00243928339723125
68,2011,352869,851.217963125,0.00241227753961102
68,2012,354189,829.467777957,0.00234187899103868
70,2003,,0,
70,2004,,0,
70,2005,829807,0,0
70,2006,820596,0,0
70,2007,811386,0,0
70,2008,802175,0,0
70,2009,792965,0,0
70,2010,783755,0,0
70,2011,774797,0,0
70,2012,765840,0,0
71,2003,,83.0933333333333,
71,2004,,109.06,
71,2005,873869,165.025,0.000188844094480981
71,2006,868844,262.81,0.000302482378885047
71,2007,863819,227.755,0.000263660558519782
71,2008,858794,181.015,0.00021077813771405
71,2009,853769,121.975,0.000142866513073208
71,2010,848745,0,0
71,2011,843682,0,0
71,2012,838619,0,0
72,2003,,,
72,2004,,,
72,2005,638253,,
72,2006,636507,,
72,2007,634760,,
72,2008,633013,,
72,2009,631267,,
72,2010,629520,1.64,2.60515948659296e-06
72,2011,627449,1.64,2.61375824967448e-06
72,2012,625378,1.64,2.62241396403455e-06
73,2003,,,
73,2004,,,
73,2005,10507400,,
73,2006,10233500,,
73,2007,9959510,,
73,2008,9685570,,
73,2009,9411630,,
73,2010,9137690,3346.586862758,0.000366239920894449
73,2011,8909940,3906.66924060233,0.000438461902167953
73,2012,8682190,4475.742422994,0.000515508463071414
75,2003,,,
75,2004,,,
75,2005,6182530,337.104010417,5.45252526743906e-05
75,2006,6141460,336.199010417,5.47425222043293e-05
75,2007,6100390,230.74350260425,3.78243854252351e-05
75,2008,6059320,159.51600260425,2.63257267489174e-05
75,2009,6018250,75.69600260425,1.25777431320151e-05
75,2010,5977180,34.7875,5.82005226544959e-06
75,2011,5938340,32.0833333333333,5.40274442577106e-06
75,2012,5899500,48.125,8.15747097211628e-06
76,2003,,,
76,2004,,,
76,2005,28757500,,
76,2006,29220600,,
76,2007,29683700,,
76,2008,30146800,,
76,2009,30609900,,
76,2010,31073000,44823.8526477925,0.00144253379615076
76,2011,31547900,45928.3679250933,0.00145582964080314
76,2012,32022800,46671.232368807,0.00145743758724431
78,2003,,2.49673202666667,
78,2004,,2.80882353,
78,2005,3513580,3.74509804,1.06589234911401e-06
78,2006,3557830,5.149509805,1.44737376575047e-06
78,2007,3602080,6.55392157,1.81948251288145e-06
78,2008,3646330,7.958333335,2.18255981630845e-06
78,2009,3690580,8.894607845,2.41008400983043e-06
78,2010,3734840,9.3627451,2.5068664521104e-06
78,2011,3772380,9.3627451,2.48191992853318e-06
78,2012,3809910,9.3627451,2.45747146258048e-06
79,2003,,1153.09067955467,
79,2004,,1118.76327296525,
79,2005,6823610,1090.2372837615,0.000159774266665519
79,2006,6970410,1018.38073575375,0.000146100550147516
79,2007,7117200,875.66499990425,0.000123035041856945
79,2008,7264000,787.97741156775,0.00010847706657045
79,2009,7410790,741.3728156175,0.000100039647003558
79,2010,7557580,726.43050501575,9.6119459538073e-05
79,2011,7697440,765.205757524667,9.94104218447518e-05
79,2012,7837290,815.071262552,0.000103999119919258
80,2003,,,
80,2004,,,
80,2005,9080300,,
80,2006,9078670,,
80,2007,9077040,,
80,2008,9075420,,
80,2009,9073790,,
80,2010,9072160,36600.973672735,0.00403442770770522
80,2011,9060550,35203.1983505845,0.00388532686763878
80,2012,9048940,33592.040926622,0.00371226253313891
81,2003,,,
81,2004,,,
81,2005,782548,,
81,2006,787582,,
81,2007,792616,,
81,2008,797650,,
81,2009,802684,1273.9074214015,0.00158705969148694
81,2010,807717,1384.572369253,0.00171418005223736
81,2011,812262,1475.40870890167,0.00181641971297644
81,2012,816807,1518.8892007775,0.00185954478937803
82,2003,,,
82,2004,,925.5836110565,
82,2005,2035540,1038.6108332745,0.00051023847886777
82,2006,2061180,1074.57837956742,0.0005213413576531
82,2007,2086820,1167.46763882075,0.00055944817416967
82,2008,2112470,1190.9713888145,0.000563781444855785
82,2009,2138110,1186.12958325525,0.000554756108551595
82,2010,2163750,1160.224999917,0.000536210283035009
82,2011,2195760,1148.477777692,0.000523043400777863
82,2012,2227770,1045.5069443585,0.000469306501280877
84,2003,,19.8579629553333,
84,2004,,20.21374999325,
84,2005,13920000,25.60805554875,1.83965916298491e-06
84,2006,14123400,21.22930555075,1.5031299510564e-06
84,2007,14326700,16.96166666375,1.18391999998255e-06
84,2008,14530000,11.641388887,8.01196757536132e-07
84,2009,14733400,0,0
84,2010,14936700,10.627222217,7.11483943374373e-07
84,2011,15127800,14.1696296226667,9.36661617860275e-07
84,2012,15318800,21.254444434,1.38747450413871e-06
95,2003,,6.82142856866667,
95,2004,,5.53095237875,
95,2005,2601.53,5.945833331,0.00228551403635553
95,2006,2631.67,1.24464285675,0.000472947921566914
95,2007,2661.81,0.8297619045,0.000311728449626382
95,2008,2691.96,0.41488095225,0.000154118542716088
95,2009,2722.1,0,0
95,2010,2752.25,0,0
95,2011,2781.98,0,0
95,2012,2811.72,0,0
101,2003,,,
101,2004,,,
101,2005,121258,,
101,2006,126424,,
101,2007,131591,,
101,2008,136757,357.6108974175,0.0026149366936793
101,2009,141924,357.34006408775,0.00251782689388511
101,2010,147090,334.016645287,0.00227083177161602
101,2011,153818,308.541709392667,0.00200588818859085
101,2012,160547,258.1196153815,0.00160775109707126
102,2003,,,
102,2004,,,
102,2005,11729800,,
102,2006,11707700,1237.335441178,0.000105685612133724
102,2007,11685500,1294.674003272,0.00011079320553438
102,2008,11663400,1352.95350218133,0.000115999923022561
102,2009,11641300,1255.140751636,0.000107817919960486
102,2010,11619200,880.7550163415,7.5801691712123e-05
102,2011,11560900,713.75,6.17382729718275e-05
102,2012,11502700,326.34,2.83707303502656e-05
110,2003,,8.32288092566667,
110,2004,,9.38723448133333,
110,2005,314402,4.418857233,1.40548000108142e-05
110,2006,317784,3.43045726325,1.07949338646691e-05
110,2007,321166,2.6293121955,8.18677006750403e-06
110,2008,324548,0.187254902,5.76971363249812e-07
110,2009,327930,0.187254902,5.71020955691763e-07
110,2010,331312,0.187254902,5.65192030472787e-07
110,2011,334709,0,0
110,2012,338107,0,0
111,2003,,17.858823532,
111,2004,,15.017647061,
111,2005,30836.3,4.870588236,0.000157949826535609
111,2006,31779.2,3.247058824,0.000102175599889236
111,2007,32722,1.623529412,4.96158368070411e-05
111,2008,33664.9,0,0
111,2009,34607.8,0,0
111,2010,35550.7,0,0
111,2011,36502,0,0
111,2012,37453.4,0,0
112,2003,,1634.61372589767,
112,2004,,1952.36585011642,
112,2005,9832750,1898.8723042685,0.000193117114161196
112,2006,9858070,2142.96813765,0.000217382118168161
112,2007,9883380,2312.3514710145,0.000233963630965773
112,2008,9908700,2298.46078473,0.000231963908961821
112,2009,9934020,2309.972549429,0.000232531497765154
112,2010,9959330,2392.080392574,0.000240184871128279
112,2011,9982070,2385.94640564067,0.000239023209178123
112,2012,10004800,2342.767647461,0.000234164365850492
115,2003,,,
115,2004,,,
115,2005,6847310,,
115,2006,6957390,,
115,2007,7067480,,
115,2008,7177560,,
115,2009,7287650,474.83670366,6.51563540592647e-05
115,2010,7397730,338.4207390525,4.57465653724183e-05
115,2011,7497810,309.20336346,4.12391569618329e-05
115,2012,7597880,239.66835185,3.15441086000305e-05
116,2003,,43.822222277,
116,2004,,48.6666667275,
116,2005,4147550,44.06666672175,1.06247463494714e-05
116,2006,4179510,33.00000004125,7.89566242005642e-06
116,2007,4211470,15.80000001975,3.75165916408048e-06
116,2008,4243420,0,0
116,2009,4275380,0,0
116,2010,4307340,0,0
116,2011,4335490,0,0
116,2012,4363640,0,0
119,2003,,0,
119,2004,,0,
119,2005,33700.8,0,0
119,2006,33505.5,0,0
119,2007,33310.3,0,0
119,2008,33115,0,0
119,2009,32919.8,0,0
119,2010,32724.6,0,0
119,2011,32565,0,0
119,2012,32405.5,0,0
129,2003,,,
129,2004,,,
129,2005,3078850,,
129,2006,3119240,,
129,2007,3159630,3254.29552085,0.00102996095139304
129,2008,3200030,2998.8235417,0.00093712357124777
129,2009,3240420,2810.30673616667,0.000867266198877512
129,2010,3280810,2707.0419011025,0.000825113889893807
129,2011,3318430,2750.15902785333,0.000828753063302023
129,2012,3356040,2902.557760505,0.000864875794241129
130,2003,,2271.74448660733,
130,2004,,2319.653653274,
130,2005,1484920,2343.77415674633,0.00157838412624676
130,2006,1508910,2364.05465587825,0.00156673006069166
130,2007,1532910,2130.47936755975,0.0013898267788453
130,2008,1556900,1861.1930078125,0.00119544801067024
130,2009,1580900,1621.4188597465,0.00102563024843222
130,2010,1604890,1385.09285714175,0.00086304535335241
130,2011,1626920,1338.81714285567,0.000822915166606635
130,2012,1648940,1315.107857141,0.000797547428736643
131,2003,,3023.93851851333,
131,2004,,3272.503888885,
131,2005,2335950,3650.975,0.00156295083370791
131,2006,2399240,4280.9,0.00178427335322852
131,2007,2462530,4995.8325,0.00202873975139389
131,2008,2525820,5525.58,0.00218763807397202
131,2009,2589110,5955.0575,0.00230004036135969
131,2010,2652400,6848.0525,0.00258183249132861
131,2011,2717170,6989.42333333333,0.00257231727618564
131,2012,2781940,7415.54,0.00266560026456358
132,2003,,,
132,2004,,,
132,2005,6454300,,
132,2006,6543030,,
132,2007,6631760,,
132,2008,6720500,6443.6986198115,0.000958812382979168
132,2009,6809230,5444.143802109,0.000799524146211686
132,2010,6897960,4572.90497832992,0.000662935850357195
132,2011,6982550,3864.03461809667,0.000553384453830859
132,2012,7067150,3444.4053385845,0.000487382514674869
133,2003,,4989.24,
133,2004,,5561.46,
133,2005,2642450,6223.365,0.00235514957709701
133,2006,2705670,6800.49,0.0025134218141902
133,2007,2768890,6378.8175,0.00230374536366558
133,2008,2832110,5305.4325,0.00187331441928456
133,2009,2895330,4672.755,0.00161389375304369
133,2010,2958550,2878.2,0.0009728414256984
133,2011,3021770,2521.26,0.000834365289217909
133,2012,3084990,2289.6,0.000742174204778622
134,2003,,,
134,2004,,,
134,2005,4618630,114.10739965,2.4705897560532e-05
134,2006,4702250,94.4223856395,2.00802563962996e-05
134,2007,4785870,73.0723156068333,1.52683452761637e-05
134,2008,4869490,42.1737511745,8.66081482342093e-06
134,2009,4953110,28.6453781555,5.78331152659642e-06
134,2010,5036730,123.5858893795,2.45369295911236e-05
134,2011,5118100,161.406909462,3.15364899986323e-05
134,2012,5199480,237.048949627,4.55908955562864e-05
135,2003,,,
135,2004,,,
135,2005,17317600,45033.5586173317,0.00260045032899084
135,2006,17589500,52510.5319178325,0.00298533397298573
135,2007,17861500,55825.7337043397,0.00312547847069618
135,2008,18133400,54647.3605109103,0.00301363012512327
135,2009,18405300,54833.278668588,0.00297921135045818
135,2010,18677200,51901.067342666,0.00277884625868256
135,2011,18942100,49763.8368434523,0.00262715521739682
135,2012,19207000,49988.4172469605,0.00260261452839905
136,2003,,1833.21437946933,
136,2004,,2632.14019663,
136,2005,1319460,3541.739216428,0.00268423386569354
136,2006,1347420,4649.071079405,0.00345035035802126
136,2007,1375370,5269.165687378,0.00383108958853109
136,2008,1403330,6064.343628721,0.00432139527318663
136,2009,1431290,6293.169118965,0.00439685117548854
136,2010,1459250,5968.937256152,0.0040904144294343
136,2011,1485880,6257.93398823867,0.00421160119810393
136,2012,1512500,5282.086275616,0.00349228844668826
137,2003,,35211.6666666667,
137,2004,,40209.75,
137,2005,5225350,46925.25,0.0089803075392079
137,2006,5313270,52512.25,0.00988322633707679
137,2007,5401190,58117.75,0.0107601750725303
137,2008,5489110,64973.2025,0.0118367463031348
137,2009,5577040,75148.2025,0.0134745676021689
137,2010,5664960,87274.9525,0.0154061021613568
137,2011,5747630,94277.6033333333,0.016402865760902
137,2012,5830300,100103.5,0.0171695281546404
138,2003,,,
138,2004,,,
138,2005,13198900,,
138,2006,13361000,15761.6230508297,0.0011796739054584
138,2007,13523100,17270.903050415,0.00127714082203156
138,2008,13685100,27204.650546601,0.00198790294163733
138,2009,13847200,34659.1699882372,0.00250297316340034
138,2010,14009200,30341.2072116927,0.00216580584270999
138,2011,14154800,34340.418876632,0.00242606175125272
138,2012,14300300,24785.7705468535,0.00173323430605326
139,2003,,9145,
139,2004,,9504.125,
139,2005,13504400,9929.125,0.000735251103344095
139,2006,13679700,9054.625,0.000661902307799148
139,2007,13855000,8163.25,0.000589191627571274
139,2008,14030200,7189,0.000512394691451298
139,2009,14205500,7249.875,0.00051035690401605
139,2010,14380800,7697.125,0.000535236217734757
139,2011,14543000,8515.83333333333,0.000585562355314126
139,2012,14705200,9431.5,0.000641371759649648
140,2003,,28.9991319706667,
140,2004,,29.4526909988333,
140,2005,826399,28.1953776295,3.41183588430044e-05
140,2006,831042,27.009440128,3.25006920564785e-05
140,2007,835685,27.270833357,3.26329099565027e-05
140,2008,840328,26.769531273,3.18560505814396e-05
140,2009,844971,25.022851584,2.9613858444846e-05
140,2010,849614,19.47845053775,2.2926235370121e-05
140,2011,853535,16.7711805703333,1.96490835997743e-05
140,2012,857455,10.826692718,1.26265433381344e-05
141,2003,,19862.074446645,
141,2004,,17081.0408354417,
141,2005,51212.6,13573.6000019563,0.265044149329584
141,2006,51644.7,13743.1425022135,0.266109445929853
141,2007,52076.9,17712.7583358317,0.340126972531617
141,2008,52509.1,20717.2058355557,0.394545056676952
141,2009,52941.3,23631.1158348563,0.446364479807943
141,2010,53373.5,26564.949167508,0.497717953057379
141,2011,53747.2,26560.5466669093,0.494175448524004
141,2012,54121,29462.955,0.544390439940134
143,2003,,4394.49,
143,2004,,4434.9125,
