"rgn_id","species","species_code","sust_coeff","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
14,"Barramundi(=Giant seaperch)",996,0.444010417,7.66666666666667,5.75,5,0,0,0,0,0,0,0,0,0
14,"Barramundi(=Giant seaperch)",129,0.444010417,1476.66666666667,1527.5,1634.75,2137,2296.75,2466,2763.25,2519.75,4170,6447.075,7698.43333333333,10251.65
14,"Blackhead seabream",997,0.444010417,13,9.75,6,0,0,0,0,0,0,0,0,0
14,"Blackhead seabream",130,0.444010417,1167.66666666667,1057.5,912.5,702.25,574,531,477,450,412,375.025,361.7,385.55
14,"Blood cockle",998,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0
14,"Blue swimming crab",131,0.416666667,0,0,0,0.75,0.75,0.75,0.75,0,0,0,0,0
14,"Clams, etc. nei",986,0.811764706,194.333333333333,220.5,251,259.75,234.75,186,129.75,78.5,41.75,15.75,0,0
14,"Clams, etc. nei",999,0.811764706,62,64,67.25,55.25,48.5,39.25,34,24.25,15.75,7.5,0,0
14,"Cobia",132,0.444010417,0,0,0,0,0,10,10,10,10,26.25,35,52.5
14,"Cobia",1000,0.444010417,2748.33333333333,3107.75,3443.25,3603,3732.75,3675.75,2932.5,2558,2367.5,1632.675,1845.23333333333,1585.35
14,"Croakers, drums nei",1001,0.444010417,162.666666666667,179,161.25,126.5,64.75,13.5,13.5,11.25,5.75,0,0,0
14,"Daggertooth pike conger",1002,0.444010417,1,0.75,0,0,0,0,0,0,0,0,0,0
14,"Diphos sanguin",987,0.811764706,0,0,0,0,0,0,0,8,16.75,31.65,42.2,47.3
14,"Diphos sanguin",1003,0.811764706,0,0,0,0,0,0,0,7.5,21,29.975,39.9666666666667,44.95
14,"Flathead grey mullet",133,0.366666667,1295.33333333333,1367.75,1429.75,1466,1421,1614.25,1555.25,1752,1880.25,1816.75,2116.66666666667,2231.5
14,"Flathead grey mullet",1004,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
14,"Fourfinger threadfin",134,0.444010417,81.6666666666667,168.5,235,319.75,344.25,465.5,718.75,919.5,1014.25,1288.675,1286.56666666667,1356.35
14,"Giant tiger prawn",135,0.1,2706.33333333333,2462.75,1869,1501.75,1260.75,1064.25,857.25,763,700.25,650.675,653.9,680.35
14,"Greasyback shrimp",136,0.372222222,266,255,254.25,556.25,783.25,916.25,1026.5,729.75,510.75,393.725,301.3,277.45
14,"Greater amberjack",1005,0.444010417,0,0,0,0,16.5,33.25,33.75,34.5,18,1.25,1,0
14,"Groupers nei",1006,0.333333333,465.666666666667,500,528,457.5,334.25,217.5,171.25,218.5,184.75,187.65,175.533333333333,102.3
14,"Groupers nei",137,0.333333333,7004.66666666667,7958,9810,11954.75,11419.5,12989.5,14168.25,13960.5,14457.75,13510.45,12407.9333333333,12302.9
14,"Indo-Pacific swamp crab",138,0.416666667,325.666666666667,300.75,281.75,236,238,236.75,223.25,205.75,200.25,186.125,186.5,194.75
14,"Japanese carpet shell",1007,0.841666667,281.333333333333,261,207.5,177.25,161,141,125.75,115.75,112.25,110.125,110.166666666667,112.25
14,"Japanese carpet shell",988,0.841666667,57.6666666666667,53.5,43,40.25,39,36.75,34,32.75,31.5,30.575,30.7666666666667,30.15
14,"Japanese eel",139,0.444010417,844.666666666667,655.75,133.5,256.25,285.75,326.5,283.75,168,131.5,71.95,71.2666666666667,28.9
14,"Japanese hard clam",1008,0.811764706,2421.66666666667,2302.75,2021.25,1732.5,1480.5,1362.5,1377.5,1343.25,1510.75,1439.075,1485.1,1662.15
14,"Japanese hard clam",989,0.811764706,26103.3333333333,26970.25,27140.5,26254.75,30875.75,32028.25,38505,45627.75,48494.75,54593.7,55817.9333333333,58382.4
14,"Japanese seabream",140,0.444010417,0,0,0,0,0,0,0,0,0,0.125,0.166666666666667,0.25
14,"Japanese seabream",1009,0.444010417,0,0,0,0,0,0,0,0,0,52.2,69.6,104.4
14,"Japanese spiny lobster",1010,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0
14,"Japanese spiny lobster",990,0.416666667,2.33333333333333,1.75,0.25,0,0,0,0,0,0,0,0,0
14,"Kuruma prawn",1011,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
14,"Kuruma prawn",141,0.366666667,232,228.75,210.5,197,198.75,167.25,133.75,154,147,168.25,195.666666666667,175
14,"Marine crabs nei",142,0.416666667,117.333333333333,109,93,74,63.75,56.25,51,64.25,72.75,86.5,94.3333333333333,98
14,"Marine crabs nei",1012,0.416666667,0.666666666666667,0.5,0,0,0,0,0,0,0,0,0,0
14,"Marine fishes nei",143,0.477777778,1594.33333333333,1665.75,1884.25,2029.75,2136.75,1996.25,1821,1580.25,1361.5,1448.25,1425.66666666667,1451
14,"Marine fishes nei",1013,0.477777778,647.666666666667,592,633.25,576.75,408.5,388.5,286.5,270.5,327.5,267.55,304.4,376.6
14,"Marine molluscs nei",991,0.533333333,5.66666666666667,8.5,15.5,17.75,17.5,13.5,3.75,0.75,1.25,1.5,1.66666666666667,2
14,"Marine molluscs nei",1014,0.533333333,30.6666666666667,36.5,51.5,50.75,49,46.25,41.75,43.75,51.5,55.85,60.4666666666667,64.7
14,"Mi-iuy (brown) croaker",1015,0.444010417,0,0,0,0,0,0,0,22.25,37.25,37.375,49.8333333333333,30.25
14,"Milkfish",144,0.5,22194.3333333333,24888.5,27085,27458.5,27696.25,26332.25,27055,27816.75,25568,24712.1,23634.8,22235.7
14,"Milkfish",1016,0.5,0,0,0,0,0,0,0,0,0,0,0,0
14,"Natantian decapods nei",145,0.533333333,335.666666666667,318.75,241.25,305.25,308,267.25,252.5,134.25,104.75,92.125,74.8333333333333,53.25
14,"Pacific cupped oyster",992,0.533333333,0,0,0,0,0,0,0,0,0,0,0,0
14,"Pacific cupped oyster",1017,0.533333333,18869.6666666667,20017.75,20212.25,23110.5,25297.25,26481.5,29922.5,28285.5,30162.75,31773.65,30860.2,35349.3
14,"Porgies, seabreams nei",146,0.444010417,2773,3378.5,3706,3470,3147.5,2370,1887.75,1812,1506,1149.25,899,598
14,"Porgies, seabreams nei",1018,0.444010417,528.666666666667,637.25,647.75,613,526,360.75,281.75,224.75,132.25,133.25,130.666666666667,153
14,"Redtail prawn",147,0.366666667,57.3333333333333,50,58,59.25,45.25,38.25,21.75,4.75,5.5,5.5,4,1.5
14,"Snappers, jobfishes nei",148,0.444010417,101.666666666667,154.25,165.25,137.75,108,31,9,4,5.75,79.95,105.933333333333,156.9
14,"Snappers, jobfishes nei",1019,0.444010417,130,161,157,141.25,63.5,0,18.75,28.5,37.5,37.625,25.1666666666667,18.25
14,"Trumpet emperor",1020,0.444010417,0,0,0,36.5,36.5,82,119.5,106.5,109.9,64.425,35.9,6.85
14,"Two-spot red snapper",993,0.444010417,0,0,0,1,1,1,1,0,0,0,0,0
14,"Whiteleg shrimp",149,0.366666667,4741.66666666667,5459.75,6459,6663.75,6588.5,6108.75,6018.75,5323.5,4863.5,4407.275,3894.03333333333,3917.55
14,"Yellowback seabream",1021,0.444010417,2.33333333333333,1.75,0,0,0,0,0,0,0,0,0,0
15,"Banana prawn",107,0.2,1277,1337,1451.25,1512,1538.5,1688,1837.75,2009,2116.5,2081.25,2085,2025.5
15,"Banana prawn",1108,0.2,0.666666666666667,0.5,0,0,0,0,0,0,0,0,0,0
15,"Barramundi(=Giant seaperch)",108,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
15,"Flathead lobster",1109,0.416666667,7,6,4.25,4,4.25,4.5,4.25,3.5,3,2,1.33333333333333,1
15,"Giant tiger prawn",109,0.1,38882.3333333333,37911,36775.5,36031,36710.75,37917.75,40274.25,42801.75,45290,47207.5,47829,47828.5
15,"Giant tiger prawn",1110,0.1,3.7,3.025,1.025,1.25,0.525,0.275,0.275,0.0825,0.0575,0.0575,0.0766666666666667,0
15,"Green mussel",1111,0.8,14038.6666666667,13901.5,13421.75,15083.25,17094.25,18750.25,20745,20689.25,20986,21568.25,21085.3333333333,21660
15,"Groupers, seabasses nei",110,0.333333333,28.3333333333333,103.5,112,121.25,129.75,68.75,69,64.75,66.25,52,52.3333333333333,49
15,"Groupers, seabasses nei",1112,0.333333333,112,114,119,144,182,235,832.5,998.75,1220,1396,1007.66666666667,1080.5
15,"Indo-Pacific swamp crab",1113,0.416666667,22.3333333333333,22.75,23.75,21.5,20,24.25,19.25,18.25,14.75,4.5,3.66666666666667,0.5
15,"Indo-Pacific swamp crab",111,0.416666667,4752,4760.25,5078.5,5644,6408.75,7529.25,8879.25,10597.5,12260.5,13876.5,14629.3333333333,15084
15,"Jacks, crevalles nei",1114,0.444010417,9,7.75,13.5,17,29,61.25,89.75,92,88.25,61.25,31.6666666666667,31.5
15,"Marine fishes nei",112,0.477777778,0,0.75,14.75,44,76.25,278.5,304,325,339.75,187,196.666666666667,194.5
15,"Marine fishes nei",1115,0.477777778,86,90.75,116.25,115.75,164,260.25,328.5,379.0525,347.8025,276.0525,241.736666666667,182.5
15,"Metapenaeus shrimps nei",113,0.372222222,396.666666666667,427,484.5,547.75,636,685.25,742,775,747.75,741.5,726.666666666667,689.5
15,"Milkfish",1116,0.366666667,12098,14527.75,21647.5,30154.75,40761.25,55143.75,65897.25,74693,81516,87668.75,90103.3333333333,95578.5
15,"Milkfish",114,0.366666667,200570,201170.75,206764.75,208842.75,213114,219648.5,223912.75,225266.25,224976.75,224291.75,223711.666666667,222907.5
15,"Penaeus shrimps nei",1117,0.233333333,0,0,0,0,0,0,0,0,0,0,0,0
15,"Percoids nei",115,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
15,"Scats",1107,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
15,"Slipper cupped oyster",1118,0.811764706,15278,15086,15509.25,14872.5,15939.5,17439,18504,19363,20784.75,21023.25,21306,21993.5
15,"Snappers nei",1119,0.433333333,8,6.25,3.25,2,1.75,3.25,4.5,6,7.75,8,8.33333333333333,8.5
15,"Spinefeet(=Rabbitfishes) nei",116,0.444010417,13.3333333333333,31.5,43.5,56.25,77.5,91.75,112.25,119.75,118,106.75,98.3333333333333,100.5
15,"Spinefeet(=Rabbitfishes) nei",1120,0.444010417,59,65.25,78.75,87.75,89.25,89,84.5,88,94,86.25,81,71
15,"Tropical spiny lobsters nei",1121,0.416666667,18,18,16,16.5,19.75,31.25,44.5,55.75,72.25,73.25,73.6666666666667,78.5
15,"Whiteleg shrimp",117,0.374509804,0,0,0,0,0,0,463.5,1241.5,2484.25,3529.75,4088.33333333333,4576.5
16,"Aquatic invertebrates nei",485,0.542156863,0,0,0,0,0,279,752.1,1139.675,1602.575,2207.325,2312.3,2693.3
16,"Atlantic salmon",1050,0.233333333,12662.3333333333,13298.75,14691,15705,17293.5,19825.5,22140.725,25418.975,28193.225,30658.725,32299.3333333333,33502.5
16,"Australian mussel",486,0.811764706,2438.33333333333,2510.5,2663.25,2761,2861,2981.25,3138.95,3256.925,3325.975,3295.125,3307.23333333333,3274.9
16,"Barramundi(=Giant seaperch)",1061,0.444010417,956.666666666667,1155,1328.75,1548,1822.75,2043.25,2504.45,2802.2,3146.95,3577,3648.73333333333,3990.1
16,"Blacklip abalone",799,0.811764706,48.3333333333333,57.75,110.25,193.25,308,403.5,466.9,539.525,909.3,914.975,1052.1,1237.9
16,"Brine shrimp",1045,0.366666667,0.0666666666666667,0.05,0.025,0,0,0,0,0,0,0,0,0
16,"Brown tiger prawn",1051,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Brown tiger prawn",1046,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Chinook(=Spring=King) salmon",1052,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
16,"Cupped oysters nei",1047,0.9,38.7333333333333,29.05,29.025,29,0,0,0,0,0,0,0,0
16,"Cupped oysters nei",487,0.9,0,252,1049.5,2212,3561.25,5239.25,4441.75,3279.25,1930,0,0,0
16,"Eastern king prawn",1053,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Eastern king prawn",1048,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Eastern school shrimp",1049,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Flat oysters nei",1062,0.866666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Giant tiger prawn",796,0.233333333,2823,2117.25,1491,925,133.75,133.75,133.75,60.25,0,0,0,0
16,"Giant tiger prawn",1063,0.233333333,0,0,0,0,0,0,0,0,0,0,0,0
16,"Indo-Pacific swamp crab",483,0.416666667,0.0666666666666667,0.075,0.05,0.025,0.025,0,0,0,0,0,0,0
16,"Kuruma prawn",797,0.333333333,339,254.25,153.25,87.75,0,0,0,0,0,0,0,0
16,"Marine crustaceans nei",800,0.3,0,0,0,0,0,0,1.125,1.125,1.125,1.125,0,0
16,"Marine fishes nei",488,0.477777778,89.6666666666667,77.5,58,13.75,20.25,10,527.4,1410.425,2409.65,3364.625,3794.96666666667,3921.9
16,"Pacific cupped oyster",484,1,0,0,0,0,0,0,0,0,0,0,0,0
16,"Pacific cupped oyster",489,1,4755,4620,4421.75,3944,3359,2968.75,4039.025,5449.5,7011.25,8410.5,8486.96666666667,8541
16,"Penaeus shrimps nei",798,0.266666667,0,841.25,1772,2513,3338,3317.75,3159,3414.25,3909.25,4080.75,4411.66666666667,4625
16,"Rainbow trout",1054,0.566666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Southern Australia scallop",1055,0.811764706,0.1,0.1,0.075,0.05,0.025,0,0,0,0,0,0,0
16,"Southern bluefin tuna",490,0.1,3515.33333333333,3229.75,3706,3291.5,3192.25,3133.75,3128.25,3507.75,3436,3398,3020,2655.5
16,"Sydney cupped oyster",491,0.811764706,0,0,0,0,0,0,0,0,0,0,0,0
16,"Sydney cupped oyster",1056,0.811764706,4826,4948,5107.75,4993.75,4860.25,4531.75,4493.7,4841.75,5349,5774,5882.73333333333,5900
17,"Barramundi(=Giant seaperch)",811,0.444010417,0,0,0,0,0,0,2.5,5,7.5,7.5,6.66666666666667,5
17,"Giant tiger prawn",812,0.366666667,0,0,0,0,0,0,3,6,8.5,11,10.6666666666667,10
17,"Indo-Pacific swamp crab",813,0.416666667,0,0,0,0,0,0,0,0,4.5,4.5,6,9
17,"Mangrove cupped oyster",1129,0.811764706,0.1,0.1,0.075,0.05,0.025,0,0,0,0,0,0,0
17,"Milkfish",814,0.414285714,0,0,0,0,0,0,0,0,0,0.25,0.333333333333333,0.5
17,"Pearl oyster shells nei",1130,0.811764706,0.333333333333333,0.5,0.75,1,1,1,1,0.75,0.5,0.25,0,0
18,"Anadara clams nei",1074,0.811764706,944.033333333333,708.05,354.075,0.1,0.075,0.05,0.025,0,0,0,0,0
18,"Blue shrimp",803,0.372222222,0,0,0,0,0,0,0,1,1,1,1.33333333333333,0
18,"Flathead grey mullet",1072,0.412820513,0,0,0,0,0,0,0,0,0,0,0,0
18,"Giant tiger prawn",804,0.366666667,28.6666666666667,21.75,13.5,6.25,12.75,15.75,15.5,14,7.625,4.875,2.83333333333333,1.25
18,"Green mussel",1075,0.8,0.0666666666666667,0.05,0.025,0,0,0,0,0,0,0,0,0
18,"Pearl oyster shells nei",1076,0.811764706,9,6.775,6.9,7.525,6.275,6.25,3.125,0.0075,0.0075,2.5075,3.34333333333333,5
18,"Spinefeet(=Rabbitfishes) nei",1073,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
19,"Milkfish",1178,0.414285714,0,1.25,1.5,1.75,2,1,0.75,1.125,1.5,1.875,2.5,2.5
20,"Abalones nei",945,0.55,44.6666666666667,299.75,609.75,1118,1859.25,2680.5,3652,4688.25,5482.75,6090,6404.66666666667,6503.5
20,"Aquatic invertebrates nei",946,0.542156863,22833,18448.5,12388.75,6708,4687,3363.25,2715.75,2841.5,3858.5,5683.25,7577.66666666667,7861.5
20,"Bastard halibut",947,0.444010417,17967,22108.5,26612,32524.25,37650.25,39309.75,42882.5,46532.25,45800.5,45709,45468,40865
20,"Blackhead seabream",948,0.444010417,0,0,0,667.75,1344,2054.25,2451.25,2207,2094.25,1692.25,1727,1743.5
20,"Blood cockle",949,0.666666667,1691.66666666667,1878.75,4386,4232,5394.5,11877.5,9574.5,9509.5,8532.5,1843.5,1912.33333333333,1385.5
20,"Dotted gizzard shad",950,0.444010417,0,0,0,144,773.75,1080,1179.25,1043.75,414,141.75,56.6666666666667,68
20,"Filefishes, leatherjackets nei",951,0.444010417,4,3.75,6.25,24,58.25,122.5,260,378,472.5,473.25,441.333333333333,389
20,"Flathead grey mullet",952,0.412820513,2093.66666666667,2593.5,3250.5,4271.75,4710,4917,5555.25,5575.5,5327,5309.25,5029.33333333333,4753.5
20,"Fleshy prawn",953,0.366666667,1547.33333333333,1741.5,2058.5,1888,1792.75,1327.5,753.5,424,175,63.25,41,21
20,"Globose clam",954,0.811764706,0,0,0,0,0,0,0,0,0,0,0,0
20,"Groupers nei",955,0.333333333,21.6666666666667,41.5,49,82.75,84.5,95.75,98.25,104.5,160.5,161.5,200,210
20,"Horned turban",956,0.811764706,4,3,0.75,0,0,0,0,0,0,0,0,0
20,"Inflated ark",957,0.811764706,7574,6854.5,4983.5,3780.75,3110.5,2690.25,2382.5,2174,2048,1821.75,1794.66666666667,1835
20,"Japanese amberjack",958,0.444010417,258.333333333333,222.25,110,100.5,70.5,43.25,84,145.75,164.5,171.75,159.666666666667,87.5
20,"Japanese carpet shell",959,0.841666667,15004,18126.5,20537.25,20779.25,21698,19529.25,16795,16921,19196.75,20916.75,22344.6666666667,24564.5
20,"Japanese hard clam",960,0.811764706,10.3333333333333,49.5,81.25,86.5,112,115.5,93.5,97.75,71,27.5,23.6666666666667,3.5
20,"Japanese jack mackerel",961,0.444010417,0,0,0,15.75,24.25,31,46.5,32.75,26,19.5,5.33333333333333,4
20,"Japanese seabass",962,0.444010417,1161.33333333333,1565.5,1876.75,2308.5,2199.75,2095.5,2134.75,2083.5,2178.75,2047.25,2060.66666666667,1893.5
20,"Korean mussel",963,0.8,12855.6666666667,13588,15762,23337,40441,61025,72783.25,75553.75,68759.5,61833.25,59963.6666666667,62428
20,"Korean rockfish",964,0.444010417,11554.6666666667,14650.5,17403,20394.75,23115,26021.5,29342.5,32273.25,30623.5,26067,23758.6666666667,19128
20,"Kuruma prawn",965,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0
20,"Mackerels nei",966,0.444010417,0,0,0,20,66,141.25,190,232.25,257.5,201,203,180
20,"Marine crustaceans nei",967,0.3,0.0333333333333333,0.025,0,0,0,0,0,0,0,0,0,0
20,"Marine fishes nei",968,0.477777778,603,462.25,85,50.25,95.5,111.5,168.5,253.5,361.75,636.5,771.666666666667,949
20,"Marine molluscs nei",969,0.533333333,1493.33333333333,1339.5,1331.25,1296.75,1456.75,1814.5,1965,2573.25,2380.5,2467,2416,1701.5
20,"Okhotsk atka mackerel",970,0.444010417,1,2,2,3.5,5.5,4.25,4.25,2,0,0,0,0
20,"Pacific cupped oyster",971,0.757142857,177808.333333333,192937.75,208485.5,227882.75,253149.5,273887,276563.5,273864.75,269984.75,259921.25,263236.333333333,274399
20,"Porgies, seabreams nei",972,0.444010417,471.666666666667,946.5,1593.5,2036.75,2229.25,1913.75,1322.25,1039.75,845.25,748.5,850.333333333333,816.5
20,"Scorpionfishes nei",973,0.444010417,0,0,0,84.75,208.75,312.5,378.25,361,307,280,285.666666666667,293.5
20,"Sea squirts nei",974,0.6,5517.33333333333,4917,5920.25,7103,6481.5,8032,8401.25,7869.75,7679,8268.5,8416,9020
20,"Whiteleg shrimp",975,0.374509804,0,0,0,0,165.25,379.75,828.25,1281.25,1792.25,2288.75,2453.66666666667,2774.5
20,"Yesso scallop",976,0.833333333,814,616.25,66.75,104,175.75,241.5,303.5,336.75,327,356.25,334.666666666667,328
21,"Japanese sea cucumber",977,0.571405229,0,0,2.5,15,27.5,52.5,75,87.5,100,100,100,100
21,"Marine molluscs nei",978,0.533333333,61000,60750,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
21,"Yesso scallop",979,0.833333333,0,0,0,0,0,0,25,75,125,175,200,200
24,"Barramundi(=Giant seaperch)",1089,0.444010417,0,0,0,0,0,0,20,45,75,110,120,130
24,"Blood cockle",1090,0.666666667,0,0,0,0,0,0,123.75,273.75,448.75,648.75,700,750
24,"Green mussel",1091,0.8,0,0,0,0,0,0,200,450,700,1000,1066.66666666667,1100
24,"Indo-Pacific swamp crab",98,0.416666667,0,0,0,0,0,0,3.75,8.75,13.75,18.75,20,20
24,"Marine fishes nei",1092,0.477777778,0,0,0,0,0,0,6.25,16.25,31.25,51.25,60,70
24,"Marine molluscs nei",1088,0.533333333,405.333333333333,435,508,632,868.5,1060,885,662.5,322.5,0,0,0
24,"Orange-spotted grouper",1093,0.333333333,0,0,0,0,0,0,20,45,75,110,120,130
24,"Penaeus shrimps nei",99,0.233333333,72,76.5,90.25,82,78.75,73.75,73.75,65,75,82.5,85,90
24,"Snappers nei",1094,0.433333333,0,0,0,0,0,0,20,45,75,110,120,130
25,"Abalones nei",121,0.55,0,0,0,5,10,17.5,25,22.5,18.75,12.5,6.66666666666667,5
25,"Banana prawn",1167,0.2,3599,3411.5,2853.5,1885.25,1221.75,594,362.25,324.75,354.75,358,343,335.5
25,"Barramundi(=Giant seaperch)",1168,0.444010417,8631.66666666667,9254.5,10403.5,11718.25,12529.75,12421.75,12161.5,12173.5,11689,12731.25,13274,13377
25,"Barramundi(=Giant seaperch)",513,0.444010417,297.666666666667,499.75,809.75,1048.75,1360.25,1502.5,1569.25,1707,1669,1618.75,1588,1507
25,"Blood cockle",515,0.666666667,15586,12700.25,12898.25,6772,1784.25,910,604.25,647,622,563.5,587.666666666667,565
25,"Blood cockle",1174,0.666666667,51837.6666666667,54707.25,60469,61842.75,63059.25,61011.5,60406.25,66640,69151.25,65423.5,65444.3333333333,57503.5
25,"Cupped oysters nei",1175,0.833333333,14487.3333333333,17288.25,20813.25,20334.75,22176.25,21205,18569.75,20283,22552.75,19508.5,20668.6666666667,18408.5
25,"Cupped oysters nei",516,0.833333333,596.333333333333,684.25,657.75,775.25,823.5,797.5,713.75,775,851.75,806,859.333333333333,781.5
25,"Fourfinger threadfin",1169,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
25,"Giant tiger prawn",122,0.1,259964,243700.5,194174.5,132105.75,85458.75,40310.75,14776,9145.5,6961.75,3892.75,3608.66666666667,3646.5
25,"Green mussel",1176,0.8,174455,192351.75,229227.25,259464.5,244220,238493,229830.25,210375.25,194851,159330.5,145241.666666667,122613.5
25,"Green mussel",517,0.8,1650.66666666667,5714,12076.75,12375,12300.25,9103.25,3141.25,3333.5,3153,2777.25,3164.33333333333,3182.5
25,"Groupers nei",1170,0.333333333,554.333333333333,581.75,589.75,589,614.75,619,653.75,639,631.5,603.75,553.666666666667,569.5
25,"Groupers nei",514,0.333333333,760.666666666667,989.5,1542,1827.5,2214.75,2381.5,2248,2366.25,2362.25,2429.75,2431.33333333333,2410
25,"Horse mussels nei",1177,0.811764706,0,0,0,0,0,0,0,0,0,0,0,0
25,"Indo-Pacific swamp crab",1171,0.416666667,8,8.5,12,14.5,12,12.25,12.25,18.75,30,39.75,45.3333333333333,47.5
25,"Marine fishes nei",1172,0.477777778,3.33333333333333,2.5,2.75,2.75,0.25,0.25,2.75,12,27,42,52.3333333333333,60
25,"Metapenaeus shrimps nei",123,0.372222222,607.666666666667,521.25,413,278.5,146.25,80.75,25,0,0,25,33.3333333333333,50
25,"Penaeus shrimps nei",124,0.266666667,760.333333333333,655.25,529.75,390.25,187,133.25,109.75,89.25,88.25,107,122.666666666667,175
25,"Squaretail mullet",1173,0.444010417,18.3333333333333,16.5,15.75,15.75,13.5,10.75,5,0,0,0,0,0
25,"Whiteleg shrimp",125,0.233333333,20000,48091.25,111015.75,204637.5,309652.75,403673,466097,515272.5,535526,536275.25,547902.333333333,536259
29,"Cobia",554,0.444010417,0,0,0,1.5,3,4.5,5,3.5,2,0.5,0,0
29,"Goldlined seabream",555,0.444010417,0,0,0,0,0,0,1.25,1.25,1.25,1.25,0,0
29,"Mangrove red snapper",556,0.433333333,0,0,0,0.75,1.5,1.5,1.5,0.75,0,0,0,0
29,"Marine fishes nei",557,0.477777778,0,0,0,0,0,0,0,7.5,20,29,38.6666666666667,43
29,"Red drum",558,0.366666667,0,53.25,95.75,134.5,167.25,144.5,128.75,114,96.5,74.5,63.6666666666667,47.5
31,"Giant tiger prawn",13,0.366666667,313.666666666667,506.25,693.75,816.25,933.75,754.75,533.25,340.25,164.25,72.25,0,0
