"region_name","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Global average",0,70.56,76.57,84.11,87.61,91.13,86.64,79.22,70.13,87.87,82.43,76.99,54.67,51.37,5.85,66.94,64.33,61.72,50.6,52.19
"Heard and McDonald Islands",94,94.12,,91.29,95.64,100,,,99.71,,,,90.2,90.2,,81.82,90.91,100,,
"Howland Island and Baker Island",158,92.2,,78.77,83.68,88.59,100,,97.93,,,,94.7,94.7,,69.38,84.69,100,,
"Kerguelen Islands",93,89.73,,89.52,94.76,100,,,98.78,,,,89.55,89.55,,51.62,75.81,100,,
"Crozet Islands",91,88.15,,87.93,87.93,,,,96.61,,,,92.25,92.25,,51.59,75.79,100,,
"Amsterdam Island and Saint Paul Island",92,86.85,,80.6,90.3,100,,,90.77,,,,90.67,90.67,,51.33,75.67,100,,
"Germany",176,85.67,96.32,85.21,88.63,92.06,100,100,50.97,100,91.89,83.78,66.44,63.11,47.93,92.65,96.32,100,77.1,92.32
"Clipperton Island",107,84.66,,75.81,87.9,100,,,86.09,,,,94.28,94.28,,70.69,70.35,70.01,,
"Seychelles",31,84.17,75.59,86.34,91.97,97.6,86.27,100,80.52,69.6,84.8,100,79.5,79.5,0,63.91,61.9,59.88,81.13,100
"Bahamas",110,84,90,90.85,88.08,85.31,55.34,99.71,62.41,96.38,83.07,69.77,78.43,78.37,0,74.11,83.09,92.06,99.95,100
"Christmas Island",2,83.86,96.32,84.26,90.48,96.71,93.12,92.76,80.2,100,96.35,92.7,54.95,54.95,0,70.03,62.73,55.44,,87.87
"Greenland",145,83.53,96.44,86.29,90.27,94.25,94.42,,94.44,100,100,100,67.38,67.38,0,63,81.17,99.34,,44.11
"Glorioso Islands",30,83.49,,88.41,82.76,77.1,92.79,,92.17,96.7,95.05,93.4,62.48,62.48,,51.38,75.69,100,,
"Pitcairn",146,83.43,73.09,82.07,91.04,100,100,,82.56,72.51,80.9,89.28,79.09,79.09,0,79.52,75.22,70.91,,85.59
"South Georgia and the South Sandwich Islands",89,83.42,,90.8,95.4,100,,,98.89,,,,55.59,55.59,,67.62,83.81,100,,
"Norfolk Island",3,83.34,96.32,86.22,93.11,100,,,75.46,100,96.35,92.7,44.67,44.67,0,80,90,100,,87.48
"Palmyra Atoll",150,82.8,,76.82,84.84,92.85,76.53,,92.99,,,,75.04,75.04,,69.23,84.61,100,,
"Ile Europa",35,82.44,,84.88,88.83,92.79,92.79,,93.78,,,,61.3,61.3,,50.97,75.48,100,,
"Jarvis Island",149,82.35,,78.03,75.44,72.84,,,98.38,,,,70.75,70.75,,69.7,84.85,100,,
"Cocos Islands",1,81.44,96.32,83.83,90.71,97.59,97.62,92.76,83.08,100,96.35,92.7,51.51,51.51,0,71.71,35.85,0,,88.75
"Johnston Atoll",159,81.37,,77.73,85.65,93.58,76.35,,75.34,,,,85.04,85.04,,68.95,84.47,100,,
"Macquarie Island",4,81.3,,90.36,95.18,100,,,98.17,,,,44.36,44.36,,75.01,87.51,100,,
"New Caledonia",5,80.84,65.93,88.85,88.43,88,76.84,78.7,78.27,92.61,96.3,100,84.53,61.24,0.08,67.29,77.89,88.49,99.98,84.78
"Northern Saint-Martin",221,80.32,87.08,94.79,95.72,96.65,95.26,100,44.88,85.45,90.91,96.36,21.37,21.37,0,75.27,87.63,100,,100
"Italy",184,80.12,91.41,72.57,83.04,93.5,85.65,85.04,49.95,100,87.05,74.09,48.61,58,76.44,70.68,85.34,100,91.52,84.23
"French Polynesia",147,80.04,65.24,81.77,89.68,97.59,99.57,91.04,84.56,46.11,73.06,100,83.51,79.13,0.51,66.48,33.24,0,97.92,86.94
"American Samoa",151,80,85.23,78.28,88.05,97.82,95.67,94.01,56.19,72.41,85.81,99.2,65.05,65.05,0,62.02,65.28,68.53,,84.74
"Aruba",250,79.61,90.37,90.14,94.05,97.95,99.99,99.95,56.73,100,100,100,28.71,28.71,,81.52,46.67,11.82,,100
"Antigua and Barbuda",120,79.55,81.15,87.77,88.34,88.91,81.17,99.94,61.97,87.98,93.99,100,34.05,34.05,0,74.14,76.38,78.62,,98.94
"Prince Edward Islands",90,79.52,,84.78,92.39,100,,,84.7,,,,60.07,60.07,,61.82,80.91,100,,
"Wake Island",12,79.25,,78.1,78.54,78.99,76.42,,71.2,69.28,73.28,77.29,91.59,91.59,,68.89,84.44,100,,
"British Indian Ocean Territory",38,79.02,58.15,89.48,94.74,100,100,,93.36,96.98,77.06,57.14,87.48,87.48,0,70.35,85.18,100,,36.21
"Qatar",190,78.9,100,89.07,93.53,97.99,95.26,90.28,62.13,81.49,68.38,55.27,60.66,60.66,0,69.98,72.85,75.73,,66.99
"Netherlands",177,78.81,97.58,83.97,84.19,84.41,100,100,45.39,80.21,66.84,53.47,70.5,78.11,100,81.63,90.82,100,60.99,64.17
"Madeira",57,78.69,84.61,81.87,87.69,93.52,,,71.2,94.88,83.4,71.92,61.24,61.24,0,64.63,82.32,100,,80.38
"Puerto Rico and Virgin Islands of the United States",116,78.58,93.83,86.68,90.69,94.69,83.2,100,54.47,92,73.18,54.36,55.47,55.47,0,74.37,73.12,71.86,,83.22
"Australia",16,78.12,97.54,92.49,93.49,94.48,89.4,92.92,80.24,100,95.62,91.23,40.29,27.34,0.09,86.33,93.17,100,52.25,59.22
"Wallis and Futuna",161,78.09,64.32,80.78,89.71,98.63,100,,92.73,72.38,80.83,89.28,75.64,75.64,0,72.83,36.42,0,,85.06
"Phoenix Islands (Kiribati)",157,77.98,62.6,78.64,88.55,98.45,100,,96.73,69.07,74.86,80.64,56.99,56.99,0,66.46,83.23,100,,60.86
"Norway",223,77.97,100,81.26,87.51,93.75,57.39,,76.85,78.73,82.08,85.43,81.89,88.01,100,63.46,76.09,88.73,65.93,67.9
"New Zealand",162,77.58,95.09,87.49,88.91,90.33,68.66,64.69,78.31,100,100,100,69.75,56.45,2,61.21,63.3,65.39,61.06,99.34
"United Arab Emirates",54,77.51,100,89.37,93.68,98,93.15,91.72,68.26,100,100,100,63,59.18,0.09,62.03,71.09,80.14,42.42,55.64
"Malta",68,77.44,92.59,70.78,83.19,95.61,88.64,88.65,41.07,100,88.8,77.6,30.18,37.1,46.59,53.75,76.88,100,,100
"Jan Mayen",144,77.32,,78.73,58.63,38.52,,,92.58,90.64,88.19,85.75,59.48,59.48,,75.41,87.7,100,,
"Turks and Caicos Islands",111,77.16,83.32,88.28,87.74,87.2,68.89,73.41,62.92,95.47,95,94.53,69.03,69.01,0,77.49,69.02,60.55,62.23,100
"Juan de Nova Island",33,76.88,,87.05,91.6,96.15,92.79,,91.86,96.7,95.05,93.4,64.57,64.57,,50.88,25.44,0,,
"Denmark",175,76.6,98.05,85.58,91.25,96.93,100,100,52.55,71.9,71.19,70.48,65.52,66.16,78.72,92.08,96.04,100,64.24,26.53
"South Korea",20,76.47,94.91,91.31,95.65,100,,,59.58,100,94.78,89.56,30.61,88.37,100,66.91,75.02,83.14,90.14,13.26
"Northern Mariana Islands and Guam",13,75.65,86.32,79.4,88.97,98.55,98.35,93.61,61.56,48.82,64.12,79.42,75.2,74.3,0.19,62.54,52.45,42.37,,61.18
"Portugal",183,75.58,86.83,78.89,87.58,96.26,,,53.62,100,93.38,86.77,53.77,51.69,25.71,67.44,83.72,100,55.59,92.2
"Estonia",70,75.53,91.41,87.89,91.45,95,100,100,65.91,100,75.64,51.28,90.6,90.6,0,95.45,97.73,100,1.76,40.75
"Azores",55,75.33,83.86,78.02,84.59,91.16,,,68.02,100,85.94,71.87,58.74,58.74,0,64.55,65.77,66.99,,80.37
"Bassas da India",34,75.22,,85.6,91,96.39,92.79,,92.14,,,,74.72,74.72,,50.89,25.45,0,,
"Ile Tromelin",36,74.98,,82.89,87.84,92.79,92.79,,91.62,,,,77.24,77.24,,50.85,25.42,0,,
"United Kingdom",180,74.82,95.14,83.19,87.43,91.67,54.17,55.56,64.3,96.43,90.22,84,74.84,68.49,9.69,63.45,81.73,100,87.39,63.74
"Curacao",244,74.74,78.56,88.4,92.66,96.93,99.96,89.84,67.78,80.08,72.79,65.51,45.81,45.81,,70.81,54.21,37.61,45.82,100
"Canada",218,73.67,96.4,88.56,91.16,93.75,97.74,54.88,93.86,100,90.56,81.12,65.12,53.71,1.55,64.94,53.21,41.49,53.92,51.3
"Cook Islands",153,73.58,79.5,80.52,83.06,85.59,92.18,53.68,89.37,58.1,46.85,35.61,55.37,55.13,0.04,66.12,83.06,100,66.66,86.27
"Suriname",168,73.53,70.95,85.81,92.84,99.87,99.74,99.74,78.98,75.55,85.87,96.2,26.64,26.62,0,74.7,87.35,100,77.73,15.52
"Mayotte",29,73.45,53.35,88.41,92.4,96.39,92.81,92.75,52.8,100,100,100,47.12,46.16,0.16,63.1,79.86,96.63,,50.96
"Saba",248,73.42,78.2,93.96,96.98,100,100,100,68.17,80.01,72.7,65.38,35.69,35.69,0,75.09,82.45,89.8,0,100
"Mauritius",37,72.81,68.79,84.28,89.73,95.18,90.71,90.63,65.52,71.33,72.3,73.27,68.49,64.06,0.04,60.29,35.71,11.12,80.98,69.64
"Vanuatu",6,72.69,46.17,83.71,88.76,93.81,94.12,87.47,62.04,100,100,100,30.21,30.17,0.01,57.82,29.45,1.07,89.17,99.53
"Belgium",59,72.61,95.31,86.46,93.23,100,100,100,31.96,100,81.68,63.36,65.15,65.15,0,80.35,90.17,100,42.76,25.86
"Georgia",74,72.32,74.16,84.42,92.21,100,,,55.1,100,99.53,99.06,60.15,59.49,0.05,62.61,42.44,22.28,73.86,81.79
"Line Islands (Kiribati)",148,72.22,61.34,77.27,88.64,100,100,,90.54,68.73,74.4,80.07,70.35,70.35,0,65.47,32.74,0,,59.72
"Bonaire",245,72.13,77.77,89.33,93.64,97.95,99.59,97.16,73.54,80.33,73.09,65.84,39.26,39.26,,74.66,67.29,59.92,0,100
"French Guiana",169,72.1,69.82,89.14,94.57,100,100,100,84.15,32.31,47.51,62.71,31.3,31.3,0,80.08,90.04,100,,31.53
"Slovenia",188,72.08,87.98,84.19,90.44,96.7,,,28.33,100,100,100,43.94,99.35,100,62.79,81.4,100,50.87,38.27
"Guadeloupe and Martinique",140,72.02,87.31,90.66,92.72,94.78,96.41,99.94,74.17,32.73,65.49,98.24,16.09,15.7,0.07,75.42,87.71,100,,28.75
"Tuvalu",19,71.89,47.15,76.71,88.35,100,100,,52.36,100,100,100,71.56,71.54,0,59.03,33.05,7.07,,82.65
"Saint Pierre and Miquelon",219,71.77,97.84,82.99,91.49,100,,,83.85,64.28,82.12,99.95,61.31,61.31,,65.55,38.77,11.98,,47.01
"Montserrat",121,71.65,84.03,92.58,89.83,87.09,73.1,73.32,67.06,85.7,91.03,96.36,26.91,26.91,0,79.09,39.55,0,,100
