"region_id","region_name","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
31,"Seychelles",80.81625,74.305,86.42375,92.01,97.6,86.5775,100,85.80125,68.995,84.4975,100,57.9675,57.9675,0.31625,63.59875,61.7475,59.89375,65.2425,100
144,"Jan Mayen",80.39125,NA,79.1025,64.6325,50.1675,NA,NA,92.58,89.82875,88.0225,86.225,68.3625,68.3625,NA,76.70625,88.3525,100,NA,NA
221,"Northern Saint-Martin",80.00875,86.15625,94.79875,95.72625,96.65,95.26,100,45.5075,84.64625,90.53375,96.4175,19.51375,19.51375,0,74.775,87.3875,100,NA,100
107,"Clipperton Island",79.78125,NA,76.17875,88.09125,100,NA,NA,86.08,NA,NA,NA,91.98125,91.98125,NA,70.925,52.9775,35.02625,NA,NA
16,"Australia",79.7,97.3275,92.5575,93.51875,94.48,89.4,92.92,82.44875,100,95.33625,90.665,49.91125,42.5225,13.61,86.95375,93.47625,100,50.415,59.63
149,"Jarvis Island",79.6975,NA,78.2375,80.56375,82.88875,NA,NA,98.38,NA,NA,NA,55.48375,55.48375,NA,68.73625,84.36875,100,NA,NA
162,"New Zealand",79.695,94.82375,87.06625,88.66625,90.26125,68.735,64.7275,80.75625,99.65625,99.8275,100,72.3575,76.01375,100,61.51625,63.075,64.635,63.34875,96.9675
4,"Macquarie Island",79.62375,NA,90.24375,95.1225,100,NA,NA,98.4925,NA,NA,NA,37.52375,37.52375,NA,74.72,87.36,100,NA,NA
120,"Antigua and Barbuda",78.77,79.21,87.8575,88.34375,88.83125,81.48875,99.94,59.75,89.1425,94.57125,100,29.0975,29.0975,0,74.5625,76.71875,78.87625,NA,99.805
150,"Palmyra Atoll",78.74125,NA,77.15375,85.07,92.9825,77.22125,NA,92.85875,NA,NA,NA,54.3875,54.3875,NA,68.3525,84.17625,100,NA,NA
92,"Amsterdam Island and Saint Paul Island",78.735,NA,79.63125,89.815,100,NA,NA,90.76125,NA,NA,NA,58.80375,58.80375,NA,51.11125,75.555,100,NA,NA
110,"Bahamas",78.56875,90.18375,90.92375,88.2025,85.4825,55.76625,99.71,62.09125,96.0825,82.1725,68.2575,61.81375,61.81375,0.02375,74.07375,78.99875,83.92125,66.7725,100
70,"Estonia",78.54125,90.44125,88.35125,92.9775,97.6,100,100,70.64375,97.25375,74.1125,50.97375,86.2375,86.2375,0,95.45,97.73,100,31.975,41.3075
184,"Italy",78.52375,91.155,72.9,83.20125,93.5,85.65,85.04,50.7175,100,86.7925,73.58125,49.945,42.715,19.2625,70.08875,85.04375,100,92.785,82.13375
116,"Puerto Rico and Virgin Islands of the United States",78.33,93.52125,86.8425,90.815,94.785,83.44,100,54.15125,91.57375,72.93,54.285,48.445,48.445,0.005,74.41875,73.2425,72.06875,NA,88.4075
12,"Wake Island",78.18125,NA,78.6825,78.59875,78.515,76.57875,NA,71.095,67.95875,72.44125,76.92125,86.365,86.365,NA,68.0025,84.00125,100,NA,NA
57,"Madeira",77.70375,83.085,81.86625,86.88625,91.91,NA,NA,70.235,94.8975,83.29,71.67625,61.145,61.145,0,63.89,81.94375,100,NA,77.35
147,"French Polynesia",77.5,65.41875,82.6275,90.1075,97.59,99.57,91.6425,86.835,41.995,70.9975,100,61.875,58.65,21.725,66.71,33.35625,0,98.29125,80.12625
105,"Bouvet Island",77.31875,NA,90.26125,91.4425,92.62625,NA,NA,98.91,NA,NA,NA,75.9825,NA,NA,83.20875,41.605,0,NA,NA
223,"Norway",77.26875,100,81.5375,87.48,93.42125,62.33625,NA,77.78625,77.92375,80.40875,82.89,74.105,79.8225,100,64.0125,76.02375,88.03375,61.215,70.33375
13,"Northern Mariana Islands and Guam",77.25,85.715,79.445,88.9975,98.55,97.94125,92.91875,61.91875,45.425,62.45875,79.4875,78.61375,78.14375,0.63,61.41625,52.455,43.4925,NA,74.71375
54,"United Arab Emirates",77.09625,100,89.36,93.67875,98,93.46375,92.04,70.68,100,100,100,49.6225,49.43875,0.4325,62.87625,69.92,76.9625,47.10875,54.64875
151,"American Samoa",76.87,85.53625,78.945,88.38,97.82,95.94125,94.335,56.48875,70.13125,84.66875,99.2025,44.47625,44.47625,0,62.47,65.6275,68.7825,NA,76.365
244,"Curacao",76.2475,79.34,88.3475,92.6375,96.93,99.96,90.19625,69.125,79.505,72.445,65.38125,49.53,49.53,0,70.6525,55.99375,41.33125,45.2083333333333,99.78625
177,"Netherlands",76.05625,97.37625,84.12125,82.33125,80.5425,100,100,45.19125,79.9125,66.72875,53.54375,60.5325,57.005,37.0675,82.7125,91.355,100,56.935,63.64375
161,"Wallis and Futuna",75.99375,64.39375,81.44125,89.85125,98.25875,100,NA,89.0825,70.2275,79.73625,89.2425,70.62125,70.62125,0,74.15125,37.075,0,NA,77.18375
190,"Qatar",75.88375,100,89.04375,93.52,97.99875,95.26,90.64625,67.1825,76.195,65.64375,55.095,41.83375,41.83375,0,70.87125,73.3925,75.91875,NA,55.49
159,"Johnston Atoll",75.79875,NA,78.05,84.97375,91.89625,76.8075,NA,75.23125,NA,NA,NA,57.96625,57.96625,NA,68.0275,84.01375,100,NA,NA
38,"British Indian Ocean Territory",75.71875,57.415,89.615,94.8075,100,100,NA,93.43,96.69875,76.58,56.4575,60.23625,60.23625,0,69.73,84.865,100,NA,38.415
174,"Finland",75.55125,94.45375,88.89125,91.66375,94.4375,NA,NA,70.7275,100,83.68875,67.37875,85.11625,79.08875,15.82875,96.15,81.33625,66.515,80.7,22.7575
175,"Denmark",75.42625,97.82625,85.86,91.22875,96.60375,100,100,54.4075,71.15375,70.515,69.875,59.59375,58.33625,12.97875,92.18625,96.09375,100,60.36,25.4925
20,"South Korea",75.0225,94.59125,91.8075,95.90375,100,NA,NA,65.29875,100,94.6425,89.285,30.43125,73.745,96.695,66.59375,75.1275,83.66125,89.28625,11.58875
91,"Crozet Islands",74.25,NA,87.02625,87.02625,NA,NA,NA,96.59375,NA,NA,NA,37.6725,37.6725,NA,51.4,75.7025,100,NA,NA
90,"Prince Edward Islands",73.99625,NA,84.40875,92.205,100,NA,NA,87.44375,NA,NA,NA,37.7525,37.7525,NA,62.68125,78.57875,94.47375,NA,NA
55,"Azores",73.79875,82.41875,77.7825,82.7975,87.81375,NA,NA,67.835,100,85.80625,71.61375,54.0875,54.0875,0,63.7875,66.30625,68.82625,NA,77.345
245,"Bonaire",73.71125,77.6675,89.55,93.75125,97.95,99.59,97.16,68.2125,79.84125,72.755,65.67125,35.6525,35.6525,0,73.31625,66.61875,59.92625,25.7175,99.98125
248,"Saba",73.64625,77.6925,93.7975,96.9,100,100,100,62.83875,79.50625,72.3475,65.1925,19.25,19.25,0,73.54375,81.67625,89.80625,25.76625,99.98125
33,"Juan de Nova Island",73.56875,NA,87.125,91.62,96.11,92.79,NA,91.845,96.69625,95.175,93.6525,44.52375,44.52375,NA,50.92875,25.46375,0,NA,NA
111,"Turks and Caicos Islands",73.55375,82.32875,88.23125,87.50625,86.78625,69.59375,73.88125,63.15625,95.16,94.75875,94.36375,62.23375,62.23375,0.045,77.40125,69.02,60.64,33.07125,100
145,"Greenland",73.52125,96.09875,87.04125,90.83875,94.64125,94.68375,NA,91.7,100,100,100,63.9525,63.9525,0,63.94875,81.6425,99.34,1.7825,41.00875
113,"Cayman Islands",73.405,100,88.2425,86.9625,85.68125,63.31375,91.51625,61.92625,100,100,100,25.325,25.325,0,72.03375,51.64875,31.26875,59.5014285714286,91.9575
148,"Line Islands (Kiribati)",73.25875,60.49375,77.49,88.74625,100,100,NA,83.81,67.08,73.17375,79.265,74.64625,74.64625,0,64.80125,32.4025,0,NA,72.8025
224,"Chile",72.82375,86.61,81.85125,90.78,99.7075,NA,NA,93.48,99.71625,99.85875,100,64.03875,72.9975,100,68.66375,80.615,92.56875,25.92,32.33625
121,"Montserrat",72.68375,83.73125,92.6175,88.59875,84.58375,73.23375,73.45,69.88125,85.17125,90.795,96.4175,35.48,35.48,0,79.09375,39.5475,0,NA,99.45125
183,"Portugal",72.68,85.01,78.395,86.78875,95.1825,NA,NA,51.88875,100,93.32875,86.66625,51.8175,50.18125,6.97375,66.8575,83.42875,100,44.20375,86.60375
59,"Belgium",72.60875,95.1625,86.54375,93.0925,99.63625,100,100,31.355,100,80.075,60.1525,58.39875,58.39875,0,81.51,90.7575,100,50.38,26.8725
220,"Sint Maarten",72.5525,87.08125,92.215,94.23625,96.2625,100,100,49.7825,83.99,90.20625,96.4175,17.54,17.54,0,72.7775,61.02,49.265,25.6725,100
218,"Canada",72.5,96.32375,88.74875,90.88875,93.02875,96.81875,54.77625,94.545,100,90.83375,81.66625,52.36375,55.205,77.62375,65.88875,49.5475,33.205,46.34375,49.7075
62,"Morocco",72.39125,64.7525,80.70375,89.51625,98.32875,NA,100,53.0575,100,100,100,62.67875,62.65875,0.13375,68.615,66.3425,64.06875,54.69875,60.4975
108,"Bermuda",72.215,98.90125,78.51875,83.73625,88.95625,54.41375,98.49,59.8975,56.66875,62.75625,68.845,68.47625,68.47625,0,68.4975,35.56,2.62375,NA,87.70375
168,"Suriname",72.035,71.88625,85.53,92.7,99.87,99.74,99.74,74.01,73.0675,84.8225,96.58,17.2375,17.22125,0.455,74.59875,87.30125,100,80.9625,11.96875
140,"Guadeloupe and Martinique",71.84875,86.85125,90.5225,92.67125,94.82125,96.41,99.94,71.30875,32.40375,65.32,98.23875,17.5275,17.42625,0.18125,75.2925,87.645,100,NA,29.0675
169,"French Guiana",71.8225,69.695,89.01625,94.5075,100,100,100,82.33375,32.17625,47.05875,61.9425,33.935,33.935,0,79.99,89.995,100,NA,28.88
187,"Croatia",71.8,69.175,78.99375,89.4975,100,NA,NA,64.81875,100,80.135,60.2675,47.24875,45.25875,18.19875,61.11375,75.9225,90.72375,52.88375,96.70875
180,"United Kingdom",71.765,94.8375,82.92125,85.5125,88.10375,54.46,55.53875,62.30375,95.745,90.34875,84.94375,57.43875,54.42375,15.4525,63.4525,81.72625,100,75.74125,62.75125
51,"Kuwait",71.63375,100,86.33125,90.96875,95.6075,88.7525,87.315,64.955,100,100,100,30.92,30.9175,0.01125,62.7425,64.75125,66.76,NA,17.0425
19,"Tuvalu",71.41125,47.06125,77.38375,88.69125,100,100,NA,62.92125,91.24,95.62,100,69.0925,69.075,0.105,59.45125,33.275,7.09875,NA,74.6525
73,"Russia",71.375,85.245,84.67625,92.34,100,89.47125,100,79.945,100,92.49,84.98,40.8025,40.755,5.1325,77.27875,85.09,92.90125,38.95375,9.46
137,"Ecuador",71.35,68.60625,79.755,87.62125,95.48875,81.81375,78.3425,65.12,96.4425,98.22125,100,55.9775,73.10375,98.75375,64.0025,82.0025,100,58.6875,19.98
95,"Falkland Islands",71.22,96.11875,88.6025,94.30125,100,NA,NA,98.96,17.9125,40.74,63.5675,82.3625,82.3625,0.0675,68.56375,35.675,2.785,NA,50.3725
163,"United States",71.19875,99.53125,84.3325,80.37,76.40875,85.26,61.86625,75.04375,99.9,77.9875,56.06875,68.59625,66.92625,13.59625,67.88125,71.59375,75.30625,48.94375,44.46375
36,"Ile Tromelin",71.0425,NA,82.9125,87.84875,92.79,92.79,NA,91.6075,NA,NA,NA,57.52625,57.52625,NA,50.8925,25.44375,0,NA,NA
219,"Saint Pierre and Miquelon",71.01625,97.51125,83.42625,91.71375,100,NA,NA,82.0825,64.26375,82.1075,99.95,59.57625,59.555,1.16125,66.10625,39.03,11.95375,NA,45.11375
179,"France",70.565,94.65875,80.5575,84.35875,88.15875,68.1625,67.565,50.075,100,82.05875,64.115,54.74,54.49,53.24625,71.57,85.78625,100,57.58,60.9025
48,"Oman",70.335,87.5275,85.39625,91.56875,97.7425,99.23,91.05875,71.03,100,100,100,56.3225,56.29,0.21875,60.27375,38.36125,16.44625,30.57625,37.68625
0,"Global average",70.315,76.25375,84.1725,87.605,91.05875,87.41625,79.20625,71.025,87.03875,81.95875,76.88,53.1825,52.91,21.16125,67.155,63.41,59.66875,48.60625,51.45875
119,"Saint Kitts and Nevis",70.29125,86.865,90.76875,91.79125,92.81125,79.36625,98.2025,56.44875,80.46,58.55125,36.64125,25.35125,25.35125,0,72.10875,36.055,0,NA,100
68,"Malta",70.27625,90.34375,70.90125,83.2575,95.61,88.34625,88.37125,49.52125,99.65875,88.58875,77.5175,40.08125,36.62125,20.57625,52.805,74.7825,96.76,2.93125,100
34,"Bassas da India",70.22,NA,85.565,90.92125,96.27375,92.79,NA,92.13,NA,NA,NA,49.79625,49.79625,NA,50.9325,25.465,0,NA,NA
135,"Mexico",70.1125,69.815,83.84375,87.12375,90.4,81.81875,76.045,63.32125,100,72.6125,45.2275,37.74375,36.77375,20.5075,63.80375,81.90375,100,42.66375,89.04625
85,"Ascension",70.06875,96.11875,83.345,87.79875,92.25,NA,NA,87.55625,88.9825,87.60375,86.225,51.045,51.045,0,64.0725,44.78875,25.5,NA,35.57875
143,"Iceland",69.9775,96.175,82.30625,72.5225,62.73375,NA,NA,82.75875,43.25375,65.08,86.90125,65.33,65.5275,80.36,67.69125,53.61375,39.53625,51.40875,72.735
249,"Sint Eustatius",69.8575,76.74875,92.36375,93.5325,94.7,100,100,50.52875,79.21125,72.065,64.91875,15.31625,15.31625,0,72.46,64.78125,57.10375,25.60625,99.98125
210,"Japan",69.80625,90.80125,85.90375,90.865,95.82625,99.38875,95.32,62.8525,100,77.5375,55.07125,45.535,43.38875,35.9925,64.83875,82.41875,100,32.845,22.65375
39,"Maldives",69.6275,57.59,83.39125,89.9825,96.5725,98.66,85.57625,44.98625,40.39625,70.19875,100,40.78,40.78,0,64.91875,34.60375,4.29,78.71875,95.175
80,"Greece",69.55,80.935,74.67625,87.33625,100,NA,NA,60.22875,66.95375,64.89875,62.845,52.55,44,28.28625,70.1825,83.38125,96.585,35.6925,99.9125
115,"Dominican Republic",69.40125,71.675,87.76,89.7625,91.7675,96.05,86.29375,48.30625,97.89625,82.62,67.34625,42.1875,41.21375,0.35,71.91875,85.95875,100,55.52125,36.63
172,"Argentina",69.39375,81.24,80.52625,90.2625,100,NA,NA,78.9825,100,91.485,82.96875,53.48875,53.48625,0.04125,65.45875,82.07125,98.6825,48.69875,28.9325
11,"Marshall Islands",69.3625,54.43375,79.13375,88.0525,96.97375,97.59375,86.77,54.40375,41.32125,59.0625,76.805,72.56375,72.56375,0.0025,65.66625,52.06375,38.46,59.4025,69.27625
18,"Fiji",69.30875,53.74875,81.655,84.07,86.48625,98.53125,68.3725,74.975,80.14625,67.21125,54.27625,40.1975,40.19625,0.02375,57.5275,61.8225,66.11875,44.255,99.88875
222,"Sweden",69.21,95.91625,87.175,89.3575,91.54,59.3725,61.49875,63.76875,100,100,100,75.46125,74.61125,3.53875,91.18,85.985,80.79125,23.10625,38.4775
102,"South Africa",69.12875,77.08375,82.19625,88.675,95.16,99.63,99.82,54.7675,96.83125,98.415,100,37.95375,36.18125,1.4825,70.4025,81.9,93.395,15.69375,39.1225
69,"Latvia",69.0575,81.9175,86.17375,83.0925,80.00875,52.755,54.52875,53.9225,100,89.31625,78.63125,82.9175,82.9175,0,95.83,97.92,100,58.895,35.30625
15,"Philippines",69.04375,63.29375,86.69,84.70625,82.7225,92.54125,68.80625,51.91625,46.11625,45.4225,44.72875,66.6275,58.6075,12.46875,63.53375,49.89875,36.26625,77.1375,98.12
56,"Cape Verde",68.65,51.12625,81.8325,90.91625,100,NA,NA,58.3725,99.57125,99.785,100,45.46125,45.46125,0,68.13375,34.8925,1.6525,NA,100
117,"British Virgin Islands",68.54375,83.7075,87.97875,87.0825,86.19,56.8925,73.21,58.76875,80.91875,74.59875,68.2825,38.16875,38.16875,0,74.77,44.4575,14.1475,NA,100
25,"Thailand",68.4875,76.85625,89.71875,89.345,88.96875,82.3625,78.915,53.22625,100,84.135,68.26875,27.22125,51.22875,82.18125,55.22375,52.68375,50.14375,51.72,64.39375
50,"Saudi Arabia",68.35625,97.72125,87.7775,91.64625,95.52,94.29875,89.79875,70.79375,100,100,100,34.81,34.66125,7.05,61.5775,52.1725,42.77125,12.26375,40.205
60,"Gibraltar",68.295,81.75875,76.24875,77.085,77.92125,NA,NA,15.59875,51.39625,75.69875,100,60.01875,60.01875,0,60.53125,80.26625,100,NA,87.63875
65,"Gambia",68.26875,57.88125,81.2625,82.92375,84.5825,82.055,81.7975,48.18,100,100,100,61.80375,61.79625,0.0775,76.54375,56.70125,36.86,NA,43.095
26,"Andaman and Nicobar",68.07125,64.46625,84.94625,87.89,90.83125,96.73,89.60125,60.94,90.3725,77.24125,64.1175,36.23875,36.23875,0,63.77875,40.31,16.83875,NA,59.2225
153,"Cook Islands",68.06375,78.4225,80.00875,81.7425,83.475,91.36,53.085,88.5825,56.52875,46.03875,35.54875,51.7175,51.685,0.36625,66.1625,51.9325,37.70625,58.81375,78.96875
112,"Cuba",68.0175,89.02875,90.32125,85.16625,80.0125,67.57,100,60.18125,88.1275,92.36875,96.605,29.415,26.615,2.28375,72.6725,86.335,100,56.68875,16.22375
126,"Trinidad and Tobago",67.73375,85.30875,90.0425,91.96375,93.88,87.90625,94.93625,59.62625,80.23375,84.94,89.64875,36.3825,36.3825,0,72.29125,47.75,23.2125,56.18875,32.33875
154,"Niue",67.67625,77.65875,79.22,81.4675,83.71875,86.02375,52.74375,82.77375,33.28875,57.57875,81.8725,41.4625,41.4625,0,65.66375,52.13375,38.6025,NA,77.24375
29,"Mayotte",67.635,52.98625,88.50375,92.43375,96.36875,92.81,92.68625,53.655,100,100,100,40.24375,40.02625,0.48875,62.16625,79.24125,96.31,22.05625,50.46125
214,"Egypt",67.6125,73.56375,79.46,88.5375,97.61,97.14,85.55125,50.02625,100,98.10125,96.21125,34.03375,31.52625,28.47125,61.00125,66.29,71.57625,56.5325,28.8525
227,"Jersey",67.61125,95.13875,83.87125,82.53,81.1925,54.93375,54.86875,54.05375,87.33375,86.78125,86.225,58.87875,58.87875,0,75.97,79.68,83.38875,NA,41.64875
46,"Djibouti",67.52375,52.8025,88,92.635,97.27125,98.48625,91.04,53.9625,99.82875,96.73875,93.6525,42.0825,42.0825,0,69.145,34.57125,0,NA,45.39125
6,"Vanuatu",67.3975,46.36125,84.15875,88.78625,93.415,94.20875,87.5475,65.175,100,100,100,33.6025,33.5725,0.11375,58.30625,29.6875,1.07,28.73125,99.91875
37,"Mauritius",67.145,67.485,84.13875,89.66,95.18,90.835,90.6275,61.72625,70.765,71.8,72.83375,53.34125,52.1425,1.6025,59.8225,35.585,11.345,49.66625,61.91875
74,"Georgia",67.125,73.78375,84.27625,92.13875,100,NA,NA,55.09875,95.6575,97.36,99.06125,59.47375,59.47375,0.055,62.4625,42.355,22.24875,52.70125,64.1
58,"Canary Islands",67.11625,82.46,83.15875,76.93625,70.7175,53.9975,54.05375,65.34875,49.455,60.53875,71.625,52.50375,52.50375,0,63.485,81.18,98.8775,NA,77.025
118,"Anguilla",66.92875,83.68625,87.825,86.9275,86.03125,60.75625,72.79375,63.87125,86.6875,63.85875,41.0275,18.85125,18.85125,0,80.54375,51.61,22.67625,NA,100
173,"Uruguay",66.885,83.76625,76.98875,88.4925,100,NA,NA,57.55625,100,100,100,49.19,49.19,0,68.22875,83.39875,98.57,4.02,68.6475
202,"Tanzania",66.82375,66.35625,85.55375,80.9225,76.2875,68.315,84.22625,46.90125,100,100,100,44.79625,44.675,0.17375,62.7775,81.38875,100,69.9625,25.50875
133,"Honduras",66.78125,55.505,89.72875,89.71625,89.70625,95.48,88.38,58.965,100,93.8175,87.64375,40.8725,34.5875,27.64625,71.85375,84.91125,97.9675,38.79125,27.645
155,"Tonga",66.73125,70.8725,79.60625,88.55375,97.505,94.665,87.2475,65.855,96.625,98.3075,100,20.47125,20.1275,0.94625,63.045,33.3975,3.755,33.31875,74.94875
10,"Nauru",66.68125,57.34625,76.15,84.095,92.03625,97.6025,NA,44.7825,70.8175,73.3925,75.965,71.29125,71.2875,0.0125,66.105,33.0525,0,NA,71.9025
14,"Taiwan",66.6525,85.30875,92.225,93.77875,95.33375,97.89,95.63,41.76,96.33,92.59625,88.8525,44.2225,43.32375,39.7575,69.54625,46.645,23.74625,40.8425,28.745
182,"Spain",66.6175,89.86875,76.08875,77.72,79.3525,53.705,53.71375,51.34875,100,79.06875,58.1375,55.77,57.07875,59.625,68.3725,83.17375,97.97625,52.8425,67.66375
181,"Ireland",66.27125,98.42375,81.47875,81.9175,82.36125,55.65,55.64125,60.5275,99.4825,79.35,59.215,57.06,57.5425,63.0675,64.12375,82.03375,99.95,68.64875,22.96875
88,"Tristan da Cunha",66.23875,96.11875,77.975,86.25375,94.5325,NA,NA,88.91375,89.27125,87.7475,86.225,36.75,36.75,0,64.405,32.2025,0,NA,35.69
171,"Brazil",66.0925,70.8475,84.0275,89.44,94.855,97.48,97.69,59.14125,99.9625,78.97875,57.9975,48.00375,45.12875,4.4425,68.1975,83.66125,99.11875,10.16,28.38375
156,"Tokelau",65.9675,78.93375,79.73375,77.55625,75.37625,92.405,53.2,71.2575,68.87,79.05625,89.2425,34.97125,34.97125,0,60.035,30.015,0,NA,76.315
8,"Palau",65.85875,62.60625,81.61625,84.8225,88.02625,91.76,64.47,78.70125,99.14875,82.23875,65.3275,61.1775,61.005,1.28625,61.20625,44.67875,28.155,13.03875,75.28125
215,"Jordan",65.82625,58.75375,89.625,88.97375,88.32375,91.73125,88.105,53.07375,100,87.7575,75.5125,27.3375,27.3375,0,74.60125,37.30125,0,NA,59.4075
191,"Iran",65.67625,77.44375,85.535,88.28125,91.025,88.92125,87.185,66.84375,56.74875,78.37375,100,25.0875,24.93125,17.79625,58.9875,61.3275,63.66875,72.27625,11.16625
216,"Indonesia",65.46,55.16375,86.8375,84.14,81.4425,87.05375,66.51625,55.195,95.4825,70.38375,45.2875,50.07375,47.38625,23.035,66.24,61.86125,57.48125,93.3675,33.5525
206,"Malaysia",65.2825,79.95875,87.39875,87.15875,86.9175,93.90875,84.68,60.37875,72.94375,80.89125,88.835,32.005,31.8,24.84625,60.6225,38.48625,16.35375,35.48,60.0825
101,"Namibia",65.13375,88.26,82.05375,91.02875,100,NA,NA,83.505,49.40625,74.7025,100,42.3,42.15875,19.395,63.66375,81.83375,100,16.30875,43.26625
141,"Faeroe Islands",64.80375,96.09875,80.07625,89.94375,99.81125,NA,NA,74.1175,89.8525,88.03375,86.225,61.555,69.725,100,72.15,41.2175,10.28375,18.865,40.41875
188,"Slovenia",64.71,86.62125,84.11375,91.775,99.43125,NA,NA,28.205,100,100,100,43.05625,33.92,9.1675,62.61375,81.305,100,57.54375,38.3125
197,"Cameroon",64.565,44.82625,81.24375,82.6875,84.13125,93.0625,92.82375,34.91875,98.41625,75.4975,52.57625,64.26125,64.26125,0,68.715,76.495,84.27375,NA,16.51375
63,"Western Sahara",64.4925,54.19875,80.1025,90.05125,100,NA,NA,67.90125,99.92625,97.275,94.625,53.45125,53.45125,0,69.62,61.94375,54.27125,NA,26.63125
164,"Belize",64.4325,72.75875,90.94625,76.13875,61.32875,23.67125,38.94625,65.39125,100,100,100,38.5625,40.9825,45.57875,71.89375,85.9475,100,42.40125,98.0975
189,"Lithuania",64.37,89.54375,87.4,81.40875,75.41625,NA,NA,44.9025,100,76.87875,53.75875,53.36625,53.36625,0,95.83,97.92,100,54.8375,16.11375
152,"Samoa",63.60125,73.62125,83.0925,89.735,96.38,95.46,90.63625,89.92625,80.5225,42.00125,3.47875,12.85,12.85,0,68.21875,35.0875,1.955,29.34125,77.35375
204,"Bangladesh",63.5925,59.38125,84.35375,89.34375,94.33375,100,99.9525,21.855,99.67,99.835,100,23.5625,23.50875,22.67625,58.96,59.545,60.13125,72.14875,10.375
228,"Guernsey",63.53125,95.13875,82.9175,78.5075,74.09875,54.39875,54.3475,54.80125,87.31625,86.77125,86.225,59.81125,59.81125,0,75.74125,45.9125,16.08125,NA,42.08125
129,"Panama",63.38625,74.25,88.335,79.51125,70.68375,65.89375,42.98625,61.7225,99.95125,99.975,100,57.78875,54.3525,7.2125,69.2425,58.8875,48.53375,29.74625,66.55625
178,"Poland",63.15625,88.14125,85.89,76.32625,66.76125,60.16375,61.14625,41.6,100,82.245,64.48875,58.09,58.09,0,95.83,97.92,100,47.00625,18.90125
9,"Micronesia",63.10125,46.89125,79.01625,88.34125,97.665,97.61,92.81,54.3025,48.5,62.4975,76.49375,55.73625,55.73625,0,59.36125,31.33,3.30625,31.845,69.64625
125,"Grenada",63.095,64.46625,91.26,79.42625,67.59125,59.68,46.9,54.83625,70.98375,85.49125,100,40.425,40.425,0,72.26125,41.7775,11.29375,NA,94.8525
208,"Singapore",62.93625,100,86.6175,82.315,78.0125,82.44875,83.27,48.605,100,96.225,92.4425,45.95,38.22625,2.67875,73.3825,37.085,0.79,3.74375,57.43125
43,"Kenya",62.88875,60.83375,88.2475,87.5675,86.8875,72.39375,93.0075,46.54375,100,98.98,97.96125,38.58875,38.58875,0,63.76125,53.40875,43.05875,52.29,25.24625
71,"Bulgaria",62.8775,75.7825,88.7975,94.3975,100,NA,NA,41.625,100,71.61,43.21875,57.5775,54.51,15.435,62.48625,81.2425,100,57.645,26.2025
