"region_name","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Global average",0,70.67,76.78,84.05,87.67,91.3,86.33,79.22,70.16,87.87,82.44,77.01,54.74,51.29,5.98,68.01,64.94,61.87,51.86,51.63
"Heard and McDonald Islands",94,95.4,,91.38,95.69,100,,,99.71,,,,91.2,91.2,,90,95,100,,
"Howland Island and Baker Island",158,93.3,,78.9,89.45,100,100,,97.91,,,,94.52,94.52,,69.28,84.64,100,,
"Kerguelen Islands",93,90.45,,89.8,94.9,100,,,98.78,,,,90.6,90.6,,55.03,77.51,100,,
"Crozet Islands",91,88.11,,88.17,88.17,,,,96.69,,,,90.09,90.09,,54.98,77.49,100,,
"Amsterdam Island and Saint Paul Island",92,86.69,,80.8,90.4,100,,,90.85,,,,88.16,88.16,,54.69,77.34,100,,
"Germany",176,86.23,96.65,85.03,88.14,91.26,100,100,50.96,100,91.86,83.71,66.63,68.1,80.14,93.24,96.62,100,77.82,92.15
"Glorioso Islands",30,85.32,,88.89,91.39,93.9,92.79,,92.25,96.7,95.05,93.4,63.07,63.07,,54.74,77.37,100,,
"Clipperton Island",107,85.3,,75.72,87.86,100,,,86.17,,,,96.7,96.7,,70.87,70.48,70.09,,
"Seychelles",31,84.33,76.44,86.23,91.91,97.6,86.53,100,78.4,69.63,84.81,100,80.48,80.48,0,65.43,62.66,59.89,82.07,100
"Bahamas",110,84,90.14,90.74,88.03,85.33,55.43,99.71,62.05,96.38,83.1,69.83,78.55,78.51,0,74.02,83.04,92.06,99.94,100
"Jarvis Island",149,83.93,,77.88,84.64,91.4,,,98.38,,,,67.91,67.91,,69.6,84.8,100,,
"Greenland",145,83.73,96.65,86.1,89.91,93.72,94.69,,94.44,100,100,100,68.19,68.19,0,66.37,82.85,99.34,,43.09
"Christmas Island",2,83.65,96.4,84.04,89.36,94.68,93.12,92.76,80.26,100,96.35,92.7,54.3,54.3,0,70.05,62.77,55.49,,87.54
"Pitcairn",146,83.64,73.19,81.92,90.96,100,100,,82.43,72.5,80.89,89.28,79.28,79.28,0,79.4,75.15,70.89,,87.18
"South Georgia and the South Sandwich Islands",89,83.25,,90.89,95.44,100,,,98.89,,,,52.6,52.6,,72.14,86.07,100,,
"Ile Europa",35,82.94,,84.95,88.87,92.79,92.79,,93.78,,,,62.13,62.13,,54.31,77.15,100,,
"Norfolk Island",3,82.85,96.4,86.26,93.13,100,,,75.52,100,96.35,92.7,41.53,41.53,0,80.02,90.01,100,,86.98
"Palmyra Atoll",150,82.31,,76.49,84.6,92.7,76.45,,92.87,,,,73.1,73.1,,69.11,84.55,100,,
"New Caledonia",5,81.33,66.03,88.69,88.32,87.95,76.61,78.64,78.3,92.61,96.3,100,86.25,63.68,0.07,68.51,74.97,81.43,99.98,90.49
"Cocos Islands",1,81.29,96.4,83.86,90.72,97.59,97.62,92.76,83.11,100,96.35,92.7,50.67,50.67,0,71.75,35.88,0,,88.14
"Italy",184,80.66,92.49,72.42,82.96,93.5,85.65,85.04,49.99,100,87.11,74.22,48.84,60.69,81.82,71.69,85.84,100,92.01,84.85
"Johnston Atoll",159,80.56,,77.22,84.82,92.42,75.5,,75.24,,,,82.82,82.82,,68.81,84.41,100,,
"Northern Saint-Martin",221,80.38,87.15,94.78,95.72,96.65,95.26,100,45.05,85.53,90.95,96.36,21.64,21.64,0,75.29,87.64,100,,100
"American Samoa",151,80.3,85.28,78.04,87.93,97.82,95.13,93.7,55.95,72.35,85.78,99.2,65.76,65.76,0,61.93,65.2,68.46,,88
"French Polynesia",147,80.15,65.41,81.51,89.55,97.59,99.57,91.08,84.51,46.12,73.06,100,83,78.49,0.4,66.44,33.22,0,97.98,88.6
"Macquarie Island",4,79.9,,90.43,95.22,100,,,98.25,,,,38.34,38.34,,75.59,87.8,100,,
"Antigua and Barbuda",120,79.83,81.92,87.82,88.44,89.05,81.41,99.94,61.95,88.14,94.07,100,34.63,34.63,0,74.18,76.46,78.74,,99.66
"Aruba",250,79.65,90.31,90,93.98,97.95,99.99,99.95,56.72,100,100,100,29.24,29.24,,81.43,46.63,11.82,,100
