"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Papua New Guinea",17,-0.25,0.17,-0.11,-0.06,-0.01,0.04,0.03,0.74,0.34,0.17,0,-0.33,-0.33,0,-0.25,-0.12,0.01,-3.6,0.44
"Taiwan",14,-0.26,0.63,-0.19,-0.1,-0.01,0,0,0.09,0.36,-0.35,-1.06,-0.53,-0.73,0,-0.31,-0.19,-0.07,-1.34,-0.57
"Belgium",59,-0.28,0.13,-0.18,-0.17,-0.17,0,0,-0.1,0,1.06,2.13,0.73,0.73,0,1,0.5,0,-4.66,-0.28
"Equatorial Guinea",104,-0.29,-3.06,-0.06,-0.41,-0.76,0.06,0.07,-1.27,-0.03,-0.02,0,0.33,0.33,0,-0.57,0.8,2.18,,0.88
"New Zealand",162,-0.29,0.15,0.04,0.03,0.02,-0.01,0,-0.87,0.23,0.11,0,-2.16,-1.71,-0.04,0.17,0.22,0.27,-1.96,1.19
"Falkland Islands",95,-0.31,0.21,0.11,0.05,0,,,0,-0.03,-0.05,-0.07,-4.17,-4.17,0,0.83,0.41,0,,1.4
"Peru",138,-0.32,0.17,0.01,0.05,0.1,0,0.01,-0.2,1.14,0.75,0.35,-0.2,-0.17,-0.02,0.03,-0.85,-1.72,-3.36,0.34
"Honduras",133,-0.36,0.14,-0.11,-0.09,-0.07,0,0.02,-0.38,0,0.12,0.24,0.44,0.24,0.09,-0.29,0.53,1.35,0.12,-4.33
"Cuba",112,-0.39,0.11,-0.04,-0.04,-0.04,-0.09,0,-1.47,0.81,0.4,-0.01,0.3,0.14,0,-0.18,-0.09,0,-2.06,-0.82
"Turkey",76,-0.4,0.53,-0.27,-0.07,0.14,,,0.47,0,0,0,-0.63,0.39,5.58,-0.09,-0.05,-0.01,-2.03,-2.47
"Kenya",43,-0.41,0.1,-0.1,-0.04,0.03,0,0.03,-0.34,0,-0.01,-0.03,0.33,0.33,0,-0.11,-0.05,0.02,-2.66,-1.45
"Howland Island and Baker Island",158,-0.42,,-0.22,-0.31,-0.41,0,,0.02,,,,-1.71,-1.71,,-0.23,-0.12,0,,
"Lebanon",78,-0.42,-0.45,-0.31,0.19,0.69,,,0.18,0,-0.09,-0.19,-0.21,-0.2,-0.03,0.81,0.41,0,-5.65,2.27
"Nauru",10,-0.45,0.97,-0.26,-0.34,-0.42,-0.2,,1.29,1.11,0.59,0.07,-0.35,-0.35,,-0.85,-0.43,0,,-5.17
"Japan",210,-0.47,0.46,-0.22,-0.08,0.06,0.34,0,-0.25,0,0.48,0.96,0.4,0.16,-0.29,0.18,0.09,0,-6.69,0.79
"Dominican Republic",115,-0.48,0.72,-0.03,-0.02,0,0,0.03,0.39,0.57,0.33,0.08,0.5,0.48,-0.03,0.19,0.1,0,-7.63,0.82
"Tunisia",61,-0.49,0.08,-0.23,-0.11,0,,,0.7,0,-0.01,-0.03,1.19,0.87,0.1,0.2,-0.56,-1.31,-4.91,0.04
"Line Islands (Kiribati)",148,-0.54,0.32,-0.24,-0.12,0,0,,2.3,0.83,0.53,0.24,-2.27,-2.27,0,-0.29,-0.15,0,,-4.97
"Puerto Rico and Virgin Islands of the United States",116,-0.55,0.07,-0.12,-0.07,-0.03,-0.06,0,-0.02,0.32,0.19,0.06,0.65,0.65,0,-0.23,-0.15,-0.07,,-5.52
"Colombia",132,-0.57,0.27,-0.02,0.1,0.21,0.08,0.15,0.26,0.11,0.07,0.03,0.12,0.72,-0.05,-0.22,2.32,4.86,-10.16,0.5
"Mexico",135,-0.58,0.25,-0.07,0.09,0.26,-0.25,-0.1,-0.03,0,0.18,0.35,-0.85,-0.94,0.02,0.13,0.07,0,-5.43,0.37
"Norway",223,-0.59,0,-0.24,-0.19,-0.14,-4.48,,-0.32,0.5,1.09,1.68,-1.35,-1.01,0,0.44,0.36,0.28,0.09,-0.86
"United States",163,-0.59,0.2,-0.22,-0.21,-0.2,-3.04,-0.06,-0.22,0.01,-0.12,-0.25,0.2,0.22,0.01,0.04,-0.09,-0.22,-3.19,0.58
"Jarvis Island",149,-0.61,,-0.24,0.28,0.81,,,0,,,,-2.59,-2.59,,-0.23,-0.12,0,,
"Curacao",244,-0.62,-0.42,-0.07,-0.03,0,0,-0.14,-0.1,0.28,0.15,0.03,0.55,0.55,,-0.26,0.43,1.12,-3.27,0.14
"Haiti",114,-0.62,0,-0.12,-0.01,0.09,-0.12,-0.07,0.12,0.85,0.43,0,0.1,0.1,0,-0.4,-0.14,0.12,-4.5,-2
"Northern Mariana Islands and Guam",13,-0.63,0.15,-0.32,-0.16,0,-0.03,-0.01,-0.29,2.04,0.8,-0.45,-0.51,-0.49,0,-0.12,-0.52,-0.93,,-5.14
"Israel",79,-0.66,0.36,-0.28,-0.14,0,0,0,0.15,0,0,0,0.26,0.2,0.32,-0.02,-0.01,0,-6.95,-0.26
"Saudi Arabia",50,-0.66,0.02,-0.19,-0.15,-0.11,-0.12,-0.07,-2.54,0,0,0,0.34,0.37,0.03,-0.19,-0.09,0.01,-3.81,-0.17
"Nicaragua",131,-0.69,0.13,-0.1,-0.07,-0.03,-0.04,0,0.73,0,-0.26,-0.51,0.38,0.12,0.05,-0.23,-0.12,0,-5.62,-1.82
"Palmyra Atoll",150,-0.69,,-0.23,-0.15,-0.07,-0.24,,0.02,,,,-2.95,-2.95,,-0.24,-0.12,0,,
"Suriname",168,-0.69,-0.45,-0.05,-0.03,0,0,0,1.56,1.48,0.61,-0.25,1.08,1.08,0,-0.28,-0.14,0,-10.9,1.35
"Phoenix Islands (Kiribati)",157,-0.77,0.33,-0.21,-0.16,-0.1,0,,0.12,0.84,0.54,0.25,-2,-2,0,-0.29,-0.15,0,,-4.89
"Guatemala",136,-0.78,0.13,-0.04,-0.02,0,0.06,0.08,-0.57,0,0,0,0.43,-0.21,-0.28,-0.31,0,0.31,-5.77,-1.52
"Jordan",215,-0.79,-0.11,-0.25,-0.19,-0.13,-0.13,-0.12,-2.7,0,-0.04,-0.09,0.48,0.48,0,-1.46,-0.73,0,,-3.59
"Johnston Atoll",159,-0.82,,-0.36,0.12,0.59,-0.3,,0.02,,,,-3.79,-3.79,,-0.24,-0.12,0,,
"Somalia",44,-0.9,0.23,-0.03,0,0.03,-0.07,0.05,0.12,0.63,0.23,-0.17,0.18,0.18,0,-0.2,-0.1,0,-9.65,0
"Greece",80,-0.96,0.39,-0.28,-0.14,0,,,-0.73,-0.46,-0.35,-0.24,0.75,0.76,-0.23,0.24,0.38,0.52,-8.01,0.06
"Madagascar",42,-1,0.07,-0.02,0.1,0.22,-0.03,0.03,-0.73,0,-0.74,-1.48,0.31,0.3,0,0.07,1.94,3.81,-11.66,0.77
"Ukraine",75,-1.08,-0.14,-0.23,-0.16,-0.09,-0.1,-0.09,-0.62,0,-0.03,-0.06,1.3,1.29,0.01,-0.05,-0.04,-0.04,-10.25,-0.65
"Finland",174,-1.14,0.08,-0.37,-0.95,-1.53,,,-0.59,0,0.58,1.15,-3.1,-2.72,0,0,-0.11,-0.22,-5.79,0.42
"Gilbert Islands (Kiribati)",212,-1.26,0.1,-0.13,-0.46,-0.79,0,-0.03,0.02,0,0.48,0.95,0.47,0.47,0,-0.33,-0.17,0,-8.15,-4.82
"Bonaire",245,-1.3,0.09,-0.1,-0.05,0,0,0,0.12,0.26,0.13,0.01,0.62,0.62,,0.23,0.12,0,-14.09,0.01
"Saba",248,-1.32,0.11,0.11,0.05,0,0,0,0.04,0.26,0.14,0.01,0.42,0.42,0,0.25,0.13,0.01,-14.11,0.01
"Sint Eustatius",249,-1.33,0.12,0.27,0.29,0.31,0,0,-0.29,0.27,0.14,0.02,0.32,0.32,0,0.24,0.12,0,-14.05,0.01
"Estonia",70,-1.36,0.65,-0.26,-0.53,-0.8,0,0,-0.47,1.84,1.01,0.19,-0.43,-0.43,0,0,0,0,-14.22,0.43
"Palau",8,-1.37,0.53,-0.02,0.12,0.25,0.04,0.03,-0.32,0.53,0.61,0.69,-0.27,-0.25,0,-0.04,-0.02,0,-9.56,-4.88
"Cayman Islands",113,-1.47,0,-0.23,0,0.22,-0.25,-0.12,-0.1,0,0,0,0.17,0.17,0,-0.61,-0.31,0,-20.26,0.5
"Sint Maarten",220,-1.54,-0.72,0.03,0.13,0.23,0,0,-0.08,0.4,0.18,-0.04,0.23,0.23,0,-0.43,-1.06,-1.7,-14.05,0
"Syria",77,-1.91,-0.14,-0.41,0.41,1.23,,,0.95,0,0,0,-0.39,-0.39,0,0.55,0.28,0,-16.41,0
"Eritrea",45,-2.58,-0.08,-0.2,-0.17,-0.13,-0.38,-0.15,-0.19,-6.67,-7.31,-7.94,0.49,0.49,0,-0.09,-0.05,0,-18.14,0.11
