rgn_name,pressure,2012,2013,2014,2015,2016,Global mean
New Zealand,average pressure,0.158634878,0.182893995,0.182502465,0.20041617,0.198295542,
New Zealand,OA,0.270554557,0.305490272,0.293002583,0.310103462,0.279625685,0.237903
New Zealand,SLR,0.193238871,0.240850839,0.256404922,0.300782819,0.309632802,0.201
New Zealand,SST,0.072250489,0.084153302,0.087066684,0.103616246,0.097525554,0.293
New Zealand,UV,0.098495594,0.101081567,0.093535673,0.087162153,0.106398127,0.079498
