"rgn_id","habitat","year","health"
3,"seagrass",2012,0.855116269050631
2,"seagrass",2012,0.855116269050631
1,"seagrass",2012,0.855116269050631
5,"seagrass",2012,0.721897450142865
6,"seagrass",2012,0.855116269050631
7,"seagrass",2012,0.721897450142865
8,"seagrass",2012,0.855116269050631
9,"seagrass",2012,0.855116269050631
11,"seagrass",2012,0.855116269050631
14,"seagrass",2012,0.912847483095417
15,"seagrass",2012,0.912847483095417
16,"seagrass",2012,0.721897450142865
17,"seagrass",2012,0.721897450142865
18,"seagrass",2012,0.855116269050631
20,"seagrass",2012,0
25,"seagrass",2012,0.855116269050631
28,"seagrass",2012,0.855116269050631
35,"seagrass",2012,0.855116269050631
32,"seagrass",2012,0.855116269050631
29,"seagrass",2012,0.855116269050631
34,"seagrass",2012,0.855116269050631
36,"seagrass",2012,0.855116269050631
33,"seagrass",2012,0.855116269050631
30,"seagrass",2012,0.855116269050631
37,"seagrass",2012,0.855116269050631
39,"seagrass",2012,0.855116269050631
40,"seagrass",2012,0.855116269050631
41,"seagrass",2012,1
42,"seagrass",2012,0.855116269050631
43,"seagrass",2012,0.855116269050631
45,"seagrass",2012,0.855116269050631
47,"seagrass",2012,0.855116269050631
49,"seagrass",2012,0.855116269050631
50,"seagrass",2012,0.855116269050631
51,"seagrass",2012,0.855116269050631
52,"seagrass",2012,0.855116269050631
54,"seagrass",2012,0.855116269050631
66,"seagrass",2012,0.258539503138599
68,"seagrass",2012,0.82451230316197
73,"seagrass",2012,1
75,"seagrass",2012,0.82451230316197
79,"seagrass",2012,0.82451230316197
96,"seagrass",2012,0.258539503138599
98,"seagrass",2012,1
99,"seagrass",2012,1
90,"seagrass",2012,1
102,"seagrass",2012,1
106,"seagrass",2012,1
110,"seagrass",2012,1
112,"seagrass",2012,1
114,"seagrass",2012,1
115,"seagrass",2012,1
116,"seagrass",2012,1
121,"seagrass",2012,1
111,"seagrass",2012,1
108,"seagrass",2012,1
118,"seagrass",2012,1
117,"seagrass",2012,1
113,"seagrass",2012,1
119,"seagrass",2012,1
120,"seagrass",2012,1
122,"seagrass",2012,0.252772343349348
123,"seagrass",2012,0.252772343349348
124,"seagrass",2012,0.252772343349348
125,"seagrass",2012,0.252772343349348
220,"seagrass",2012,1
249,"seagrass",2012,1
250,"seagrass",2012,1
245,"seagrass",2012,1
244,"seagrass",2012,1
248,"seagrass",2012,1
129,"seagrass",2012,0
131,"seagrass",2012,0
132,"seagrass",2012,0
133,"seagrass",2012,1
135,"seagrass",2012,1
139,"seagrass",2012,1
140,"seagrass",2012,1
221,"seagrass",2012,1
161,"seagrass",2012,0.855116269050631
147,"seagrass",2012,0.855116269050631
13,"seagrass",2012,0.912847483095417
158,"seagrass",2012,0.912847483095417
151,"seagrass",2012,0.912847483095417
152,"seagrass",2012,0.855116269050631
155,"seagrass",2012,0.855116269050631
163,"seagrass",2012,1
164,"seagrass",2012,0.217264308537159
166,"seagrass",2012,1
171,"seagrass",2012,1
141,"seagrass",2012,1
175,"seagrass",2012,1
145,"seagrass",2012,1
177,"seagrass",2012,1
178,"seagrass",2012,1
179,"seagrass",2012,1
58,"seagrass",2012,0.5
182,"seagrass",2012,0.5
184,"seagrass",2012,0.610246840188935
190,"seagrass",2012,0.855116269050631
191,"seagrass",2012,0.855116269050631
192,"seagrass",2012,0.855116269050631
193,"seagrass",2012,0.258539503138599
194,"seagrass",2012,0.258539503138599
196,"seagrass",2012,1
200,"seagrass",2012,1
202,"seagrass",2012,0.855116269050631
26,"seagrass",2012,0.855116269050631
203,"seagrass",2012,0.855116269050631
205,"seagrass",2012,0.855116269050631
247,"seagrass",2012,0.855116269050631
206,"seagrass",2012,0.855116269050631
207,"seagrass",2012,0.893645547136102
208,"seagrass",2012,0.855116269050631
209,"seagrass",2012,0.727201968811659
210,"seagrass",2012,0.912847483095417
212,"seagrass",2012,0.855116269050631
148,"seagrass",2012,0.855116269050631
157,"seagrass",2012,0.855116269050631
214,"seagrass",2012,0.82451230316197
215,"seagrass",2012,0.855116269050631
216,"seagrass",2012,0.721897450142865
218,"seagrass",2012,1
222,"seagrass",2012,1
231,"seagrass",2012,0.855116269050631
237,"seagrass",2012,0.855116269050631
