"cntry_key","sector","year","value"
"ARG","sb",2012,10197.0180065883
"AUS","ph",2012,24129.6713630699
"AUS","sb",2012,25532.9610710471
"AUS","tour",2012,82535.3440504808
"AUS","tran",2012,125556.337362002
"BEL","cf",2012,16123.7410412216
"BHR","sb",2012,7516.11258569266
"BHR","tour",2012,15493.165105836
"BHR","tran",2012,4369.83409566417
"BHS","ph",2012,12635.9870236822
"BHS","tour",2012,47675.0008346688
"BRA","cf",2012,2517.83843733307
"BRA","ph",2012,2329.30170912349
"BRA","tour",2012,4550.25062669716
"CAN","cf",2012,35464.5265758547
"CAN","ph",2012,34343.040531517
"CAN","tour",2012,78447.2197182159
"CHN","cf",2012,1918.96409254808
"CHN","ph",2012,2004.84125294916
"CHN","tour",2012,61937.46869992
"CHN","tran",2012,4027.52928991943
"CIV","cf",2012,3062.92411608574
"CIV","ph",2012,1019.43900170829
"CIV","tour",2012,3429.78957303909
"CIV","tran",2012,3996.40005606193
"CRI","cf",2012,6636.43913595086
"CRI","ph",2012,6159.51842392273
"CRI","sb",2012,3949.36933816329
"CRI","tour",2012,14280.7436342593
"CRI","tran",2012,5800.30792323273
"CYP","tour",2012,72822.7191283831
"CYP","tran",2012,86071.6173655626
"DEU","cf",2012,28407.4936565172
"DEU","ph",2012,46644.9040687322
"DEU","sb",2012,40064.1415153134
"DEU","tour",2012,121454.571759259
"DEU","tran",2012,195041.800213675
"DNK","sb",2012,67350.5664618946
"DNK","tour",2012,197022.84210292
"DNK","tran",2012,214452.646456553
"FIN","sb",2012,30665.192085114
"FIN","tour",2012,103254.977408297
"FIN","tran",2012,50176.0998152599
"GBR","cf",2012,58597.1777065527
"GBR","ph",2012,39907.1625712251
"GBR","sb",2012,40804.4343171295
"GBR","tour",2012,98014.0544315347
"GBR","tran",2012,153481.793091168
"GUY","tour",2012,4925.69474005631
"IND","tour",2012,1689.72413152711
"ITA","ph",2012,22317.0086026531
"ITA","sb",2012,20167.0645254631
"ITA","tour",2012,77202.9970174502
"ITA","tran",2012,92596.7909766739
"JOR","ph",2012,3446.82081608351
"JOR","sb",2012,3305.80769508992
"JOR","tour",2012,8936.68550235934
"JOR","tran",2012,24055.893596421
"JPN","tour",2012,45006.0819533475
"KHM","tour",2012,3067.26256802551
"KOR","cf",2012,32026.1863425926
"KOR","ph",2012,15542.2996238426
"KOR","sb",2012,15173.1576077278
"KOR","tour",2012,49811.8100071225
"KOR","tran",2012,58101.41365073
"LTU","ph",2012,2500.31039246127
"LTU","sb",2012,4205.12820512821
"LTU","tour",2012,5535.73477981437
"LTU","tran",2012,8340.97750845797
"LVA","cf",2012,3181.61697605058
"LVA","ph",2012,1015.04264462028
"LVA","sb",2012,3999.58197004096
"LVA","tour",2012,13044.3452579683
"LVA","tran",2012,14337.5720597401
"MDG","tour",2012,1573.86558076255
"MEX","cf",2012,8682.74447449252
"MEX","ph",2012,2841.5696016404
"MEX","tour",2012,10763.7516902043
"MEX","tran",2012,15117.7808104078
"MMR","cf",2012,16136.5379050926
"MMR","ph",2012,60525.0122418091
"MMR","sb",2012,8068.26895254631
"MMR","tour",2012,33398.8805700232
"MMR","tran",2012,419640.152021011
"MUS","cf",2012,2425.93079482728
"MUS","ph",2012,8346.48910478988
"MUS","tour",2012,9913.24000344995
"NIC","ph",2012,912.226663355814
"NIC","tour",2012,5278.1752887954
"NOR","tour",2012,30896.0280893875
"NOR","tran",2012,95590.9232549858
"PAK","cf",2012,2627.31429314682
"PAK","ph",2012,680.556511946893
"PAK","sb",2012,590.008249310007
"PAK","tour",2012,2466.25794848146
"PAK","tran",2012,4889.38603849492
"PER","cf",2012,4279.34104289085
"PER","sb",2012,4331.50401753916
"PER","tour",2012,8062.42331480369
"PER","tran",2012,5006.81124521457
"PHL","ph",2012,1919.06338335782
"PHL","sb",2012,1918.65717787349
"PHL","tour",2012,6939.29471181669
"PHL","tran",2012,7028.567583133
"POL","cf",2012,7931.03757678954
"POL","ph",2012,7946.32801371083
"POL","sb",2012,5366.42690805289
"POL","tour",2012,15621.6147224448
"POL","tran",2012,27852.394386574
"PRI","tour",2012,56355.5605635685
"PRT","cf",2012,21745.6722422543
"PRT","ph",2012,18383.3633814103
"PRT","tour",2012,33176.4051649306
"PRT","tran",2012,40424.1139990651
"ROU","cf",2012,2511.30576283164
"ROU","ph",2012,6792.03948539886
"ROU","sb",2012,5945.93502381589
"ROU","tour",2012,13534.4770382613
"ROU","tran",2012,15823.5757072427
"RUS","tour",2012,10643.9132473068
"RUS","tran",2012,5419.23257767984
"SGP","ph",2012,5539.16509470708
"SGP","tour",2012,35286.797069756
"SGP","tran",2012,6747.27689302884
"SHN","cf",2012,39070.5336872329
"SHN","tour",2012,13813.3164104234
"SLV","ph",2012,1686.66428786058
"SLV","tour",2012,13188.1473899907
"THA","ph",2012,1934.76246021412
