"rgn_id","trend"
1,0
2,0
3,0
4,1
5,1
6,0.9568
7,-1
8,1
9,-1
10,0
11,0
12,0
13,0
14,0.0722
15,-0.2847
16,0.1413
17,-0.0842
18,0.9716
19,0
20,0.1788
21,0.0445
24,0.3081
25,0.0677
26,-0.1603
28,1
29,0
30,0
31,1
32,0
33,0
34,0
35,0
36,0
37,-3e-04
38,0
39,0
40,-0.1474
41,0.1686
42,0.2579
43,0.1635
44,0.1394
45,-0.3021
46,1
47,-0.0235
48,0.6672
49,1
50,1
51,1
52,0.4555
53,0.0926
54,-0.3619
55,0.0384
56,0.1431
57,-0.2538
58,0.7907
59,0.045
60,-0.2231
61,0.0355
62,0.003
63,-1
64,0.333
65,0.0718
66,0.1674
67,-0.1332
68,1
69,0.2192
70,0.2523
71,0.1539
72,0.012
73,-0.0142
74,0.2539
75,0.1936
76,-0.0097
77,-0.3362
78,0.3587
79,0.1812
80,0.4243
81,0.152
82,0.0209
84,0.1753
85,0
86,0
88,0
89,0
90,-0.0421
91,0
92,0
93,0
94,0
95,0
96,0.2759
97,0.1812
98,-0.009
99,0.0781
100,0.266
101,0.0788
102,0.058
103,-1
104,1
105,0
106,0.2834
107,0
108,0
110,0.3558
111,0
112,0.9094
113,0
114,-0.0962
115,-0.0859
116,0
117,0
118,0
119,0.0204
120,-0.4403
121,0
122,1
123,0.5532
124,0.4322
125,0.5334
126,-0.0109
127,0.1822
129,0.2057
130,4e-04
131,0.0534
132,0.1488
133,0.1397
134,0.1886
135,0.0958
136,0.2413
137,0.1039
138,0.1282
139,-0.0648
140,0
141,0
143,0.3747
144,0
145,-0.1441
146,0
147,-0.3454
148,-1
149,0
150,0
151,0
152,-0.8652
153,-0.5032
154,0
155,0.0285
156,0
157,0
158,0
159,0
161,0
162,0.2766
163,0.0579
164,0.2029
166,0.3616
167,0.1487
168,-0.5421
169,-0.1735
171,0.1346
172,0.1803
173,0.0589
174,0.3573
175,0.0341
176,0.0482
177,0.0292
178,0.0634
179,0.0622
180,-0.0902
181,-0.0921
182,0.1004
183,0.0226
184,0.1057
185,0.1274
186,0.0988
187,0.2855
188,-0.0394
189,0.0789
190,0.7225
191,-0.3061
192,0.0952
193,0.2148
194,1
195,0.6453
196,0.5642
197,0.2848
198,0.0378
199,0.1196
200,0.3535
202,-0.232
203,-0.0276
204,0.0513
205,0.518
206,-0.1233
207,-0.0633
208,-0.0013
209,0.1273
210,0.0425
212,0
214,0.1221
215,1
216,0.0276
218,0.2221
219,-0.2675
220,0
221,0
222,0.1066
223,0.1786
224,-0.0728
227,0.3146
228,-0.6935
231,1
232,0.1356
237,-0.2214
244,0
245,0
247,-0.4443
248,0
249,0.2142
250,1
